Id,ProgramName,ProgramCode,Status,CreatedDate,UpdatedDate,Level,Term,TermCode,LiveDate,DeadlineDate,Resume,StatementOfPurpose,GreOrGmat,EnglishScore,Requirements,WritingSample,CollegeId,IsAnalyticalNotRequired,IsAnalyticalOptional,IsDuoLingoRequired,IsELSRequired,IsGMATOrGreRequired,IsGMATRequired,IsGreRequired,IsIELTSRequired,IsLSATRequired,IsMATRequired,IsMCATRequired,IsPTERequired,IsTOEFLIBRequired,IsTOEFLPBTRequired,IsEnglishNotRequired,IsEnglishOptional,AcademicYear,AlternateProgram,ApplicationType,Department,Fees,IsAvailable,ProgramType,AdmissionDepartmentId,CreatedBy,UpdatedBy,Concentration,Description,OtherConcentrations,ProgramWebsiteURL,Accredidation,AverageScholarshipAmount,CostPerCredit,IsRecommendationSystemOpted,IsStemProgram,MaxFails,MaxGPA,MinGPA,PreviousYearAcceptanceRates,QsWorldRanking,TotalAccepetedApplications,TotalCredits,TotalDeniedApplications,TotalI20sIssued,TotalScholarshipsAwarded,TotalSubmittedApplications,TotalVisasSecured,UsNewsRanking,CollegeApplicationFee,IsCollegePaying,MEContractNegotiatedFee,MyGradAppFee,ProgramCategory,IsCollegeApplicationFree,IsCouponAllowed,IsACTRequired,IsSATRequired,SftpDestinationId,MinimumACTScore,MinimumDuoLingoScore,MinimumELSScore,MinimumGMATScore,MinimumGreScore,MinimumIELTSScore,MinimumMATScore,MinimumMCATScore,MinimumPTEScore,MinimumSATScore,MinimumTOEFLScore,MLModelName,MinimumAnalyticalScore,MinimumEnglishScore,MinimumExperience,MinimumSopRating,WeightAnalytical,WeightEnglish,WeightExperience,WeightGPA,WeightSop,ScholarshipAmount,ScholarshipPercentage,ScholarshipType,IsNewlyLaunched,BatchId,IsImported,IsImportVerified,Is_Recommendation_Sponser,AnalyticalScore,MinimumLSATScore
,Master of Accountancy,,,,,,"Fall, Spring, Summer",,,,,,Optional,"Applicants whose native language is not English must demonstrate proficiency. This can be met by submitting a minimum score of 83 on the TOEFL iBT, 6.5 on the IELTS, 115 on the Duolingo English Test, or 59 on the Pearson Test of English (PTE). The requirement may be waived for applicants who have earned a degree in the U.S. or are citizens of a country where English is the official language, among other criteria.",,,,,,False,False,False,False,0.0,False,False,False,False,False,False,False,False,False,,,,Belk College of Business,"$20,410.50 (In-state, full program) / $36,295.50 (Out-of-state, full program)",,,,,,"Tax, Data Analytics and Financial Reporting","The Belk College of Business Master of Accountancy (MACC) program is designed for both accounting and non-accounting majors to prepare students for rewarding careers in accounting. The MACC program has an outstanding record of placing graduates with public accounting firms, corporations, government agencies and not-for-profit organizations. In addition to a comprehensive curriculum that positions students for success on the CPA exam, the MACC program provides an invaluable competitive advantage: a network of outstanding students, a dedicated faculty of teacher-scholars, and a strong alumni base in Charlotte and beyond. In fact, many of our students accept job offers before they graduate.",,https://academics.charlotte.edu/graduate-programs/,The Belk College of Business is accredited by AACSB International - The Association to Advance Collegiate Schools of Business.,,$680.35 (In-state) / $1209.85 (Out-of-state),,,3.0,4.0,3.0,,951-1000,,,,,,,,,,,,,,,,,,,,115.0,,,,6.5,,,59.0,,83.0,,,,,,,,,,,"$1,000 - $15,000",,Merit-based,,,,,,,
,Master in Business Administration (MBA),,,,,,"Fall, Spring, Summer",,,,Required,Required,Optional,"International applicants are required to submit proof of English language proficiency. Acceptable tests and minimum scores are: an official TOEFL score of 83 (internet-based test) or 557 (paper-based test), an official IELTS score of 6.5, or an official Duolingo score of 115.","For admission to the Belk College of Business M.B.A. program, an applicant should have a bachelor’s degree from a regionally accredited college or university. A satisfactory score on the GMAT or GRE is required unless a waiver is granted. Applicants also need two years of professional work experience and an acceptable score on the TOEFL or IELTS (if the native language is not English).

Application Requirements:

*   An Application for Graduate Admission
*   Official transcripts for all academic work completed after high school
*   A satisfactory score on the Graduate Management Admission Test (GMAT) or the Graduate Record Examinations (GRE) General Test. Test score waivers are available for some highly qualified applicants. For more information regarding waiver requirements, visit our website at mba.charlotte.edu.
*   Resume with a minimum of two years of professional, post-baccalaureate work experience
*   Statement of Purpose describing your reasons for pursuing a graduate business degree and your career goals
*   Three letters of recommendation",Not Required,,False,False,False,False,False,False,0.0,False,False,False,False,False,False,False,False,False,,,,The Belk College of Business,"Estimated In-State Total Program Cost: $21,114, Estimated Out-of-State Total Program Cost: $38,829",,,,,,"['Applied Investment Management', 'Business Analytics', 'Commercial Real Estate', 'Crowdsourcing', 'Digital Marketing', 'Economics', 'Energy', 'Entrepreneurship and Corporate Venturing', 'Financial Institutions/Commercial Banking', 'Human Resources Management', 'Information and Technology Management', 'International Management', 'Marketing', 'Operations Management']","The Belk College of Business Master of Business Administration (MBA) program is designed for working professionals from a wide variety of industries and academic backgrounds. The MBA program combines a strong foundation in business knowledge with opportunities for specialization. The nationally-ranked program is offered in a flexible format, allowing students to select the pace and format that best meets their needs. The program offers a core curriculum that provides a solid foundation in the functional areas of business and elective courses to develop expertise. All core courses emphasize business concepts through the case method and other forms of experiential learning, enabling students to apply the course material to real business problems. Elective courses in the MBA program are designed to offer a deeper level of expertise in a variety of business areas. In addition to a variety of broad elective courses, the MBA program offers 14 concentrations. These concentrations allow students to gain in-depth knowledge in a specific area of interest.",,https://academics.charlotte.edu/program/business-administration-mba-dubois-center-online/,"The Belk College of Business at UNC Charlotte is accredited by AACSB International - The Association to Advance Collegiate Schools of Business (AACSB), the premier accrediting agency for business schools worldwide. This means the Belk College has met the rigorous standards of quality for both its faculty and academic programs. Less than five percent of business schools in the world have earned this distinction.",,"$586.50 (in-state) | $1,078.58 (out-of-state)",False,False,0.0,4.0,2.75,,,,,,,,,,,21114,,,,,,,False,False,,,115.0,,,,6.5,,,,,83.0,,,,,,,,,,,Graduate assistantships may cover full-tuition and include a stipend.,,Merit-based,,,,,,,
,Master of Science in Economics,,,,,,Fall,,,July 1,Optional,Required,Optional,Applicants from countries where English is not the official language are required to submit official scores on the Test of English as a Foreign Language (TOEFL) or the International English Language Testing System (IELTS) that are not more than two years old. The minimum TOEFL score for admission is 557 on the paper-based test or 83 on the internet-based test. The minimum IELTS score is 6.5. The English language proficiency requirement may be waived for applicants who have earned a post-secondary degree from a U.S. institution.,"In addition to the general requirements for admission to the Graduate School, the following are required for admission to the M.S. in Economics program: 1. A bachelor’s degree from a regionally accredited college or university. 2. An overall undergraduate GPA of at least 3.0. 3. Successful completion of the following prerequisite coursework with a grade of B or better: Principles of Macroeconomics, Principles of Microeconomics, Intermediate Macroeconomics, Intermediate Microeconomics, Calculus I, and Statistics. 4. Unofficial transcripts are required with the application. Official transcripts will be required if you are offered admission. 5. A Statement of Purpose is required. 6. Three letters of recommendation are required. 7. GRE/GMAT scores are optional. 8. Resume is optional. 9. All international applicants are required to take the TOEFL and have their scores submitted if their native language is not English.",,,True,True,False,False,False,False,0.0,False,False,False,False,False,False,False,False,False,,,,Belk College of Business,"In-state: $4,324.50/Semester; Out-of-state: $11,593.50/Semester",,,,,,"quantitative economics, quantitative finance","The Master of Science in Economics is a quantitatively rigorous program that will equip you with the mathematical and statistical modeling skills needed for a career as an economist or analyst in the private or public sector, or to pursue a Ph.D. in economics or a related field. The program is designated as a science, technology, engineering, and mathematics (STEM) program, which allows international graduates on F-1 visas to work in the U.S. for up to three years after graduation under the Optional Practical Training (OPT) program. The curriculum provides a solid foundation in microeconomic theory, macroeconomic theory, and econometrics. Students choose between two concentrations: quantitative economics or quantitative finance. Our location in the heart of the second-largest financial center in the country provides graduates with a wide array of internship and career opportunities. UNC Charlotte is the only university in the Carolinas to offer a graduate degree in economics.",,https://academics.charlotte.edu/graduate-programs/,The Belk College of Business is accredited by AACSB International.,,"In-state: $540.63/credit hour; Out-of-state: $1,449.13/credit hour",False,True,,4.0,2.75,,,,,,,,,,,"In-state: $4,324.50/Semester; Out-of-state: $11,593.50/Semester",,,,,,,False,False,,,115.0,,,,6.5,,,59.0,,83.0,,,,,,,,,,,,,"Graduate Assistantships, Scholarships",,,,,,,
,Master of Science in Management,,,,,,Summer,,,,Required,Required,Not Required,All applicants whose native language is not English must demonstrate proficiency in the English language.,"A complete application for the Master of Science in Management includes: the online application and fee, unofficial transcripts from all institutions attended, a current resume, three letters of recommendation, a Statement of Purpose addressing specific prompts, and a video essay. Official GMAT or GRE scores are listed as a requirement, though waivers are available for qualified applicants. An interview may also be requested by the admissions committee. International applicants have additional requirements, including proof of English language proficiency.",Not Required,,False,False,False,False,False,False,0.0,False,False,False,False,False,False,False,False,False,,,,Belk College of Business,20000,,,,,,,"The Master of Science in Management (M.S. in Management) at UNC Charlotte’s Belk College of Business is a one-year, 30-credit hour graduate program designed for students with a non-business undergraduate degree and less than one year of professional work experience. Students develop a strong foundation of business knowledge with courses in all functional areas of business, including marketing, finance, accounting, business analytics, and more. Our program is taught by the same expert faculty who teach in our top-ranked MBA program. Team-based projects and professional development opportunities are incorporated into the curriculum to ensure students graduate with the skills needed to lead in a variety of industries. The M.S. in Management is a cohort-based program offering students the chance to connect with peers and build their professional network. The program is 11 months, full-time, starting in July and ending in May. The curriculum consists of 10 classes and a two-part professional development course. Students will also be required to participate in an offsite orientation prior to the start of classes. As a STEM-designated program, the M.S. in Management allows international students to extend their time in the U.S. to gain career experience.",,https://academics.charlotte.edu/graduate-programs/,The Belk College of Business is accredited by AACSB International - The Association to Advance Collegiate Schools of Business.,,,,True,,4.0,3.0,,,,,,,,,,,20000,,,,,,,False,False,,,115.0,112.0,,,6.5,,,59.0,,83.0,,,,,,,,,,,,,Merit-based,,,,,,,
,Master of Science in Mathematical Finance,,,,,Master of Science,Fall,,,,,,Either,Official TOEFL or IELTS scores for international applicants. This requirement is waived for applicants who have a degree from a U.S. university.,,,,,,False,False,True,False,0.0,False,False,False,False,False,False,False,False,False,,,,Belk College of Business and College of Liberal Arts & Sciences,,,,,,,Risk Management,"The Master of Science in Mathematical Finance program is designed to prepare students for careers in the quantitative analysis of financial markets and the management of risk. The interdisciplinary curriculum is delivered by faculty from three UNC Charlotte colleges – the Belk College of Business, the College of Computing and Informatics, and the College of Liberal Arts & Sciences – and leverages the University’s position as a leading research institution in one of America’s fastest-growing financial capitals. Our graduates are well-prepared for a variety of roles in investment banks, commercial banks, hedge funds, insurance companies, corporate treasuries, and regulatory agencies. The program is designated as a STEM program (CIP code 27.0305). As an academic partner with both the Global Association of Risk Professionals (GARP) and the Chartered Alternative Investment Analyst (CAIA) Association, we are able to offer a curriculum that is on the forefront of industry practices and developments in risk management and alternative investments.",,https://mathfinance.charlotte.edu/,,,"NC Residents: $440.05/credit hour; Non-NC Residents: $1,173.05/credit hour",,,2.0,4.0,3.0,,,,,,,,,,,,,,,,,,,,,,115.0,112.0,,,6.5,,,,,83.0,,,,,,,,,,,,,"Merit-based, Graduate Assistantships",,,,,,,
,Master of Science in Real Estate,,,,,Master's,"Fall, Spring",,,,,,GMAT,All applicants whose native language is not English must demonstrate English proficiency.,,,,,,False,False,True,True,0.0,False,False,False,False,False,False,False,False,False,,,,Belk College of Business,"In-state: $11,718.10/year; Out-of-state: $25,526.10/year",,,,,,"['Development and Investment', 'Real Estate Finance']","The Master of Science in Real Estate (M.S. in Real Estate) is the only program of its kind in the Carolinas. Offered through the Belk College of Business and the Childress Klein Center for Real Estate (CKCRE), this flexible, 33-credit-hour program is designed to provide students with the skills necessary to succeed in a variety of real estate industry careers. The M.S. in Real Estate provides a broad overview of the real estate industry, with a focus on commercial real estate development and investment. Courses are offered on a part-time basis to accommodate both working professionals and full-time students. With a strong focus on finance and development, students who graduate from this program will be equipped for a wide variety of careers in the real-estate industry, including real estate development, lending, investment, and corporate real estate. The program also provides the foundation for students to work toward several professional certifications including the CCIM, ARGUS and LEED AP credentials.",,https://academics.charlotte.edu/graduate-programs/,"The Belk College of Business is accredited by AACSB International, which represents the highest standard of achievement for business schools worldwide.",,"In-state: $458.50/credit hour (tuition only); Out-of-state: $1,225.50/credit hour (tuition only)",,,0.0,4.0,2.75,,951-1000,,,,,,,,,"In-state: $11,718.10/year; Out-of-state: $25,526.10/year",,,,,,,,,,,115.0,112.0,,,6.5,,,59.0,,83.0,,,,,,,,,,,,,Merit-based fellowships and named scholarships,,,,,,,
,Master of Science in Data Science and Business Analytics,,,,,Master's,Fall,,,,Required,Required,Either,"Applicants whose native language is not English must demonstrate proficiency in English by submitting official scores for either the TOEFL, IELTS, Duolingo, or PTE academic that are no more than two years old.","Applicants must meet the requirements for admission to the Graduate School. In addition, the following are required: A bachelor’s degree in a related discipline from a regionally accredited college or university. An undergraduate GPA of 3.0 or higher is expected. Students are expected to have a strong quantitative background including at least two semesters of calculus, a semester of statistics, and a background in computer programming. Standardized test scores (GRE/GMAT) are optional for all applicants. Unofficial transcripts from all institutions attended. Three letters of recommendation. Resume/CV (no more than two pages). A Statement of Purpose that addresses your motivations for pursuing this degree and your career goals.",,,False,True,False,False,True,False,0.0,False,False,False,False,False,False,False,False,False,,,,School of Data Science,"In-State: $10,505.50/Semester; Out-of-State: $19,392.50/Semester",,,,,,"['AI & Machine Learning', 'Bioinformatics', 'Business Analytics', 'Cybersecurity Analytics', 'Data Visualization & High-Performance Computing', 'Financial Technology (FinTech)', 'Health Informatics']","The Master of Science in Data Science and Business Analytics (DSBA) is an interdisciplinary degree program offered by the College of Computing and Informatics, the Belk College of Business, the College of Health and Human Services, and the Department of Mathematics and Statistics in the College of Liberal Arts & Sciences. The DSBA master’s program is a professional program that provides students with a deep understanding of the analytical and technical skills needed to analyze large datasets and drive decision-making in any organization. The DSBA program is a unique blend of data science, business analytics, and big data management. Our interdisciplinary approach ensures students are well-prepared to tackle complex challenges in the ever-evolving world of data. The DSBA program prepares students for careers in a variety of fields, including data science, business analytics, data engineering, and data-driven decision-making. Students have the opportunity to participate in research, internships, and other experiential learning opportunities to enhance their skills and knowledge.",,https://academics.charlotte.edu/graduate-programs/,,,"In-State: $1,248.50; Out-of-State: $2,224.50",,True,,4.0,3.0,,,,,,,,,,,"In-State: $10,505.50/Semester; Out-of-State: $19,392.50/Semester",,,,,,,False,False,,,115.0,,,,6.5,,,59.0,,83.0,,,,,,,,,,,,,"Merit-based scholarships, Graduate assistantships, Fellowships",,,,,,,
,PhD in Computing and Information Systems,,,,,PhD,"Fall, Spring",,,January 15,,,GRE,"International applicants who are not citizens of a country where English is the official language must submit an official score report from TOEFL, IELTS, Duolingo, PTE, or ELS. Scores must not be more than two years old.",,,,,,False,False,True,False,1.0,False,False,False,False,False,False,False,False,False,,,,College of Computing and Informatics,"$8,093/Year (In-State), $23,929/Year (Out-of-State)",,,,,,"Bioinformatics and Genomics, Computer Science, Software and Information Systems","The Ph.D. in Computing and Information Systems (CIS) is an interdisciplinary program, offered by the Department of Computer Science, the Department of Software and Information Systems, and the Department of Bioinformatics and Genomics. Students in the program receive a broad background in the various areas of computing and information systems and conduct in-depth research in a specific area of interest. The program aims to train students to be first-class researchers and prepare them for careers in research or academia.",,https://academics.charlotte.edu/graduate-programs/,,,"$545.15/credit hour (In-State), $1433.65/credit hour (Out-of-State)",,,,4.0,3.0,,801-850,,,,,,,,,,,,,,,,,,,,115.0,112.0,,,6.5,,,59.0,,83.0,,,,,,,,,,,"Minimum $17,000 stipend for doctoral assistants, plus tuition and health insurance support.",,Graduate Assistantships,,,,,,,
,PhD in Organizational Science,,,,,,Fall,,Late August 2025,"December 1, 2025",Required,Required,Optional,"All applicants whose native language is not English must demonstrate proficiency in the English language by submitting official test scores from TOEFL (minimum 83 iBT or 557 PBT), IELTS (minimum 6.5), Duolingo (minimum 115), or PTE Academic (minimum 59), or by presenting a Certificate of Completion of Level 112 from an ELS Language Center.","An online application submitted through the Graduate School's application portal. A statement of purpose that outlines your motivation for pursuing a Ph.D. in Organizational Science, your research interests and career goals, and how you see yourself fitting with the program. A resume outlining your educational and work history. Unofficial transcripts from all colleges and universities attended. Official GRE scores (the UNC Charlotte school code is 5105). Three letters of recommendation. A non-refundable application fee.",Not Required,,False,False,False,False,False,False,0.0,False,False,False,False,False,False,False,False,False,,,,Belk College of Business and College of Liberal Arts & Sciences,"NC Resident: $7,677/Year; Non-Resident: $22,311/Year (Note: Admitted students receive tuition support as part of their funding package)",,,,,,,"The Organizational Science Ph.D. Program at UNC Charlotte is an interdisciplinary program that grants a Ph.D. degree in Organizational Science. Our program provides doctoral-level training to students from a variety of academic backgrounds. By bringing together faculty from a number of different social science disciplines, we are able to offer a more diverse curriculum and a richer intellectual experience than is typically found in a traditional, departmental-based Ph.D. program. Our program is broadly focused on the application of social science theory and methods to the study of a wide variety of substantive topics related to organizations and their members. Our core faculty are nationally-recognized scholars in a number of fields including management, psychology, sociology, and communication studies. This diversity is a major asset and gives our program a distinct identity that makes it an attractive choice for students who do not fit neatly into a single discipline. We are a STEM-designated degree program (CIP Code 30.9999 – Multi-/Interdisciplinary Studies, Other). All students are guaranteed funding for four years with the possibility of a fifth year of funding.",,https://orgscience.charlotte.edu/directory/scott-tonidandel/,,"$22,500 per year (stipend)","NC Resident: $472.25/credit hour; Non-Resident: $1,286.75/credit hour",,True,0.0,4.0,3.0,,801-850,,,,,,,,,,,,,,,,False,False,,,115.0,112.0,,,6.5,,,59.0,,83.0,,,,,,,,,,,"All admitted students receive a funding package that includes a $22,500 per year stipend, tuition support, and health insurance.",,Assistantship,,,,,,,
,PhD in Public Policy,,,,,PhD,Fall,,Mid-September,January 15,Required,Required,GRE,Applicants whose native language is not English must demonstrate proficiency in the English language.,"To be considered for admission, applicants must hold a master’s degree from an accredited U.S. university or its equivalent from a foreign institution. The following materials must be submitted as part of your application: An online application for graduate admission; A non-refundable application fee; Official transcripts from ALL post-secondary institutions attended; Official Graduate Record Examination (GRE) scores (The UNC Charlotte code is 5105); A statement of purpose; A writing sample; Three letters of recommendation; A resume or curriculum vitae; For international students, official TOEFL or IELTS scores may be required.",Required,,False,False,False,False,True,False,1.0,False,False,False,False,False,False,False,False,False,,,,College of Liberal Arts & Sciences,"Out-of-State: $22,275/year; In-State: $7,831/year",,,,,,"public health, social policy, education, environmental policy, and urban and regional policy","The Public Policy Ph.D. program at UNC Charlotte is an interdisciplinary program that draws on the assets of seven departments and three colleges at the university, including the College of Liberal Arts & Sciences, the Belk College of Business, and the College of Health and Human Services. The curriculum is policy-focused and research-oriented, with students taking courses in public policy, research methods, and a specialized concentration. Students can choose a concentration in a number of substantive policy areas, including but not limited to public health, social policy, education, environmental policy, and urban and regional policy. The program prepares graduates for careers in academia and in the public, private, and non-profit sectors. Located in North Carolina's major urban region, UNC Charlotte is an excellent place to study urban and regional policy issues. The Public Policy Program has a strong relationship with the City of Charlotte, Mecklenburg County, and many nonprofit organizations in the area. Graduates from the program are prepared to contribute to policy analysis and policy making in a variety of settings.",,https://academics.charlotte.edu/graduate-programs/,,,Out-of-State: $1502.11/credit hour; In-State: $599.36/credit hour,,False,,4.0,3.5,,901-950,,,,,,,,,"Out-of-State: $22,275/year; In-State: $7,831/year",,,,,,,False,False,,,115.0,112.0,,,6.5,,,59.0,,83.0,,,,,,,,,,,"Stipend of $22,000 for the academic year",Full tuition support,Graduate Assistantship,,,,,,,
