Program name,Program Page url
Master of Arts in Applied History and Public Humanities,https://www.uakron.edu/academics_majors/graduate_programs/
Certificate in Applied Politics,https://www.uakron.edu/academics_majors/graduate_programs/
Master of Arts in Arts Administration,https://www.uakron.edu/dtaa/artsadmin/
Master of Arts in English: Composition,https://www.uakron.edu/academics_majors/graduate_programs/
Master of Arts in English: Literature,https://english.osu.edu/
Master of Science in Geology,https://bulletin.uakron.edu/graduate/colleges-programs/arts-sciences/geosciences/geology-ms/
PhD in Integrated Bioscience,https://www.uakron.edu/academics_majors/graduate_programs/
Master of Science in Mathematics: Applied Mathematics,https://science.indianapolis.iu.edu/academics/degrees-and-programs/_degrees/mathematics-ms-iupui-mathms.html
Master of Arts in Political Science: Applied Politics,https://www.uakron.edu/academics_majors/graduate_programs/
Master of Science in Polymer Engineering,https://www.uakron.edu/polymer/programs/ms-polymer-engineering
PhD in Polymer Science,https://www.uakron.edu/polymer/programs/phd-polymer-science
PhD in Psychology: Industrial/Organizational,https://www.uakron.edu/academics_majors/graduate_programs/
Master of Arts in Psychology: Industrial/Organizational,https://psychology.rice.edu/graduate/miop
Master of Arts in Speech-Language Pathology,https://hesp.umd.edu/undergraduate/program-highlights-master-arts-program-speech-language-pathology-%28spla%29
Master of Science in Statistics,https://www.uakron.edu/academics_majors/graduate_programs/
Doctor of Audiology (Au.D.),https://www.uakron.edu/academics_majors/graduate_programs/
Master of Science in Biology,https://bulletin.uakron.edu/graduate/colleges-programs/arts-sciences/biology/biology-ms/
Master of Science in Business: Accountancy,https://bulletin.uakron.edu/graduate/colleges-programs/business-administration/accountancy/accounting-msa/
"Master of Science in Business: Management, Information Systems",https://www.uakron.edu/academics_majors/graduate_programs/
"Master of Science in Business: Management, Supply Chain Management",https://www.uakron.edu/academics_majors/graduate_programs/
Master of Science in Chemistry,https://www.uakron.edu/academics_majors/graduate_programs/
PhD in Chemistry,https://bulletin.auburn.edu/thegraduateschool/graduatedegreesoffered/chemistryandbiochemistrymsphd_major/chemistry_phd/
Master of Arts in Child and Family Development,https://www.uakron.edu/academics_majors/graduate_programs/
Master of Arts in Communication,https://www.uakron.edu/academics_majors/graduate_programs/
PhD in Counseling Psychology,https://www.uakron.edu/academics_majors/graduate_programs/
Master of Arts in Counseling: Clinical Mental Health Counseling,https://www.uakron.edu/academics_majors/graduate_programs/
Master of Arts in Counseling: Marriage and Family Therapy/Counseling,https://www.uakron.edu/academics_majors/graduate_programs/
Master of Arts in Education: School Counseling,https://www.uakron.edu/academics_majors/graduate_programs/
PhD in Engineering: Polymer Engineering,https://www.uakron.edu/academics_majors/graduate_programs/
Master of Business Administration with Concentration in Business Analytics,https://www.uakron.edu/academics_majors/graduate_programs/
Master of Business Administration with Concentration in Finance,https://www.uakron.edu/academics_majors/graduate_programs/
Master of Business Administration with Concentration in Risk Management & Insurance,https://www.uakron.edu/academics_majors/graduate_programs/
Master of Business Administration with Concentration in Global Technological Innovation,https://www.wtamu.edu/academics/college-business/academics/graduate-programs/index.html
Master of Business Administration with Concentration in Health Care Management,https://www.uakron.edu/academics_majors/graduate_programs/
Master of Business Administration with Concentration in Interdisciplinary,https://bulletin.uakron.edu/graduate/colleges-programs/business-administration/business-interdisciplinary-mba/business-interdisciplinary-mba.pdf
Master of Business Administration with Concentration in International Business,https://www.uakron.edu/academics_majors/graduate_programs/
Master of Business Administration with Concentration in Management,https://www.uakron.edu/academics_majors/graduate_programs/
Master of Business Administration with Concentration in Strategic Marketing,https://www.uakron.edu/online/degrees/mba
Master of Business Administration with Concentration in Supply Chain Management,https://www.uakron.edu/academics_majors/graduate_programs/
Master of Science in Management with Concentration in Information Systems Management,https://bulletin.uakron.edu/graduate/colleges-programs/business-administration/management/information-systems-management-msm/
Master of Science in Management with Concentration in Technological Innovation,https://www.uakron.edu/academics_majors/graduate_programs/
Master of Science in Management with Concentration in Supply Chain Management,https://www.uakron.edu/academics_majors/graduate_programs/
Master of Arts in Economics,https://www.uakron.edu/academics_majors/graduate_programs/
Master of Taxation,https://www.uakron.edu/academics_majors/graduate_programs/
