Program name,Program Page url
Minor in Accounting,https://catalog.qu.edu/programs/
Bachelor of Science in Accounting,https://catalog.qu.edu/programs/
Bachelor of Arts in Advertising and Integrated Communications,https://catalog.qu.edu/programs/
Minor in Advertising and Public Relations,https://catalog.qu.edu/programs/
Minor in Aging Studies,https://catalog.qu.edu/programs/
Minor in Anthropology,https://catalog.qu.edu/programs/
Bachelor of Science in Applied Business,https://catalog.qu.edu/programs/
Minor in Applied Statistics and Data Science,https://catalog.qu.edu/programs/
Minor in Artificial Intelligence,https://catalog.qu.edu/programs/
Minor in Asian Studies,https://catalog.qu.edu/arts-sciences/interdisciplinary-minors/asian-studies-minor/
Bachelor of Science in Athletic Training,https://catalog.qu.edu/courses-undergraduate/at/
Bachelor of Science in Behavioral Neuroscience,https://www.qu.edu/schools/arts-and-sciences/programs/bachelors-degree/behavioral-neuroscience/
Bachelor of Science in Biochemistry,https://catalog.qu.edu/programs/
Bachelor of Science in Biology,https://catalog.qu.edu/arts-sciences/biological-sciences/biology-bs/biology-bs.pdf
Bachelor of Science in Biomedical Marketing,https://catalog.qu.edu/business/marketing/biomedical-marketing-bs/biomedical-marketing-bs.pdf
Bachelor of Science in Biomedical Sciences,https://catalog.qu.edu/programs/
Minor in Biomedical Sciences,https://catalog.qu.edu/programs/
Bachelor of Science in Business Analytics,https://catalog.qu.edu/programs/
Minor in Business Analytics,https://catalog.qu.edu/programs/
Bachelor of Science in Chemistry,https://catalog.qu.edu/programs/
Minor in Chemistry,https://catalog.qu.edu/programs/
Bachelor of Science in Civil Engineering,https://catalog.qu.edu/programs/
Bachelor of Arts in Communications,https://catalog.qu.edu/programs/
Bachelor of Science in Computer Information Systems,https://catalog.qu.edu/programs/
Minor in Computer Information Systems,https://catalog.qu.edu/programs/
Bachelor of Science in Computer Information Systems and Accounting,https://catalog.qu.edu/programs/
Bachelor of Arts in Computer Science,https://catalog.qu.edu/programs/
Bachelor of Science in Computer Science,https://catalog.qu.edu/programs/
Minor in Computer Science,https://catalog.qu.edu/programs/
Bachelor of Arts in Criminal Justice,https://catalog.qu.edu/programs/
Minor in Criminal Justice,https://catalog.qu.edu/programs/
Bachelor of Science in Data Science,https://catalog.qu.edu/arts-sciences/mathematics/data-science-bs/
Bachelor of Science in Diagnostic Medical Sonography,https://catalog.qu.edu/health-sciences/diagnostic-imaging/diagnostic-medical-sonography-bs/diagnostic-medical-sonography-bs.pdf
Bachelor of Science in Economics,https://catalog.qu.edu/programs/
Minor in Economics,https://catalog.qu.edu/programs/
Bachelor of Arts in English,https://www.qu.edu/schools/arts-and-sciences/programs/bachelors-degree/english/
Minor in English,https://as.tufts.edu/english/academics/undergraduate-programs/minor-english
Bachelor of Science in Entrepreneurship and Innovation,https://catalog.qu.edu/business/entrepreneurship-strategy/entrepreneurship-small-business-management-bs/entrepreneurship-small-business-management-bs.pdf
Minor in Entrepreneurship and Innovation,https://catalog.qu.edu/business/entrepreneurship-strategy/entrepreneurship-strategy.pdf
Bachelor of Science in Environmental Science,https://catalog.qu.edu/programs/
Bachelor of Arts in Environmental Studies,https://catalog.qu.edu/programs/
Bachelor of Science in Exercise Science,https://catalog.qu.edu/programs/
"Bachelor of Arts in Film, Television and Media Arts",https://catalog.qu.edu/communications/communications.pdf
Minor in Film and Television,https://catalog.qu.edu/programs/
Bachelor of Science in Finance,https://catalog.qu.edu/programs/
Minor in Finance,https://catalog.qu.edu/programs/
Minor in Fine Arts,https://catalog.qu.edu/programs/
Minor in Forensic Science,https://catalog.qu.edu/programs/
Bachelor of Arts in Game Design and Development,https://catalog.qu.edu/programs/
Minor in Game Design and Development,https://catalog.qu.edu/programs/
Minor in General Business,https://catalog.qu.edu/programs/
Bachelor of Arts in Gerontology,https://catalog.qu.edu/arts-sciences/sociology-anthropology/gerontology-ba/gerontology-ba.pdf
Minor in Global Public Health,https://www.qu.edu/globalassets/global/media/qu/documents/university/catalogs/2019-2020-academic-catalog.pdf
Bachelor of Arts in Graphic and Interactive Design,https://catalog.qu.edu/communications/communications.pdf
Minor in Health Care Management,https://catalog.qu.edu/programs/
Minor in Health Equity,https://catalog.qu.edu/programs/
"Bachelor of Arts in Health, Medicine, and Society",https://www.qu.edu/schools/arts-and-sciences/programs/bachelors-degree/ba-in-health-medicine-and-society/
Bachelor of Science in Health Science Studies,https://catalog.qu.edu/programs/
Bachelor of Arts in Hispanic and Latin American Studies,https://catalog.qu.edu/programs/
Minor in Hispanic and Latin American Studies,https://catalog.qu.edu/arts-sciences/modern-languages/minor-hispanic-latinamerican-studies/
Bachelor of Arts in History,https://catalog.qu.edu/programs/
Minor in History,https://catalog.qu.edu/arts-sciences/history/history-minor/
Minor in History and Philosophy of Science,https://www.admissions.caltech.edu/why-caltech/academics/majors-minors/history-and-philosophy-science
Minor in Human Movement,https://catalog.qu.edu/programs/
Bachelor of Science in Human Resource Management,https://catalog.qu.edu/programs/
Bachelor of Arts in Individualized Major,https://catalog.qu.edu/programs/
Bachelor of Science in Individualized Major,https://catalog.qu.edu/academics/majors/
Minor in Individualized Minor,https://catalog.nau.edu/Catalog/details?&plan=BUSIMN
Bachelor of Science in Industrial Engineering,https://www.youtube.com/watch?v=9MlM3-WpMdA
Bachelor of Arts in Interdisciplinary Studies,https://catalog.qu.edu/programs/
Bachelor of Science in Interdisciplinary Studies,https://catalog.qu.edu/programs/
Bachelor of Science in International Business,https://catalog.qu.edu/programs/
Minor in International Business,https://catalog.qu.edu/business/entrepreneurship-strategy/international-business-minor/
Minor in International Studies,https://catalog.qu.edu/programs/
Bachelor of Arts in Journalism,https://catalog.qu.edu/programs/
Bachelor of Arts in Justice and Community Engagement,https://catalog.qu.edu/programs/
Bachelor of Arts in Law in Society,https://catalog.qu.edu/arts-sciences/justice-law/law-society-ba/
Minor in Management,https://catalog.qu.edu/programs/
Bachelor of Science in Marketing,https://catalog.qu.edu/programs/
Minor in Marketing,https://catalog.qu.edu/programs/
Bachelor of Arts in Mathematics,https://catalog.qu.edu/programs/
Minor in Mathematics,https://catalog.qu.edu/programs/
Bachelor of Science in Mechanical Engineering,https://catalog.qu.edu/programs/
Minor in Military Science,https://www.qu.edu/info-for/veterans-military/
Minor in Music,https://catalog.qu.edu/programs/
Bachelor of Science in Nursing,https://catalog.qu.edu/programs/
Bachelor of Science in Occupational Therapy (3+2),https://bulletin.wustl.edu/undergrad/artsci/additional/degrees-in-the-professional-schools/degrees-in-the-professional-schools.pdf
Bachelor of Arts in Philosophy,https://catalog.qu.edu/programs/
Minor in Philosophy,https://catalog.qu.edu/programs/
Bachelor of Science in Physical Therapy (3+3),https://ptcasdirectory.apta.org/471/Quinnipiac-University?id=471&tab=coursePrerequisites
Bachelor of Science in Physician Assistant (3+2),https://catalog.qu.edu/graduate-studies/health-sciences/physician-assistant-mhs/physician-assistant-mhs.pdf
Bachelor of Arts in Political Science,https://www.qu.edu/schools/arts-and-sciences/programs/bachelors-degree/political-science/
Minor in Political Science,https://catalog.qu.edu/programs/
Bachelor of Arts in Professional Studies,https://catalog.qu.edu/programs/
Bachelor of Science in Professional Studies,https://www.goodwin.edu/majors/professional-studies/bs-degree-program-outcomes
Bachelor of Arts in Public Relations,https://www.qu.edu/schools/communications/programs/bachelors-degree/public-relations/
Minor in Religious Studies,https://catalog.qu.edu/programs/
Minor in Social Media,https://catalog.qu.edu/programs/
Bachelor of Arts in Sociology,https://catalog.qu.edu/programs/
Minor in Sociology,https://catalog.qu.edu/programs/
Bachelor of Science in Software Engineering,https://catalog.qu.edu/programs/
Minor in Spanish,https://catalog.qu.edu/programs/
Bachelor of Arts in Sports Communications,https://catalog.qu.edu/programs/
Minor in Statistics,https://www.qu.edu/schools/arts-and-sciences/programs/minor/applied-statistics-and-data-science/
Bachelor of Arts in Sustainability and Environmental Policy,https://catalog.qu.edu/programs/
Minor in Supply Chain Management,https://catalog.qu.edu/programs/
Minor in Visual Arts,https://www.qu.edu/schools/arts-and-sciences/programs/minor/fine-arts/
Minor in Women's and Gender Studies,https://catalog.qu.edu/programs/
