Id,ProgramName,ProgramCode,Status,CreatedDate,UpdatedDate,Level,Term,TermCode,LiveDate,DeadlineDate,Resume,StatementOfPurpose,GreOrGmat,EnglishScore,Requirements,WritingSample,CollegeId,IsAnalyticalNotRequired,IsAnalyticalOptional,IsDuoLingoRequired,IsELSRequired,IsGMATOrGreRequired,IsGMATRequired,IsGreRequired,IsIELTSRequired,IsLSATRequired,IsMATRequired,IsMCATRequired,IsPTERequired,IsTOEFLIBRequired,IsTOEFLPBTRequired,IsEnglishNotRequired,IsEnglishOptional,AcademicYear,AlternateProgram,ApplicationType,Department,Fees,IsAvailable,ProgramType,AdmissionDepartmentId,CreatedBy,UpdatedBy,Concentration,Description,OtherConcentrations,ProgramWebsiteURL,Accredidation,AverageScholarshipAmount,CostPerCredit,IsRecommendationSystemOpted,IsStemProgram,MaxFails,MaxGPA,MinGPA,PreviousYearAcceptanceRates,QsWorldRanking,TotalAccepetedApplications,TotalCredits,TotalDeniedApplications,TotalI20sIssued,TotalScholarshipsAwarded,TotalSubmittedApplications,TotalVisasSecured,UsNewsRanking,CollegeApplicationFee,IsCollegePaying,MEContractNegotiatedFee,MyGradAppFee,ProgramCategory,IsCollegeApplicationFree,IsCouponAllowed,IsACTRequired,IsSATRequired,SftpDestinationId,MinimumACTScore,MinimumDuoLingoScore,MinimumELSScore,MinimumGMATScore,MinimumGreScore,MinimumIELTSScore,MinimumMATScore,MinimumMCATScore,MinimumPTEScore,MinimumSATScore,MinimumTOEFLScore,MLModelName,MinimumAnalyticalScore,MinimumEnglishScore,MinimumExperience,MinimumSopRating,WeightAnalytical,WeightEnglish,WeightExperience,WeightGPA,WeightSop,ScholarshipAmount,ScholarshipPercentage,ScholarshipType,IsNewlyLaunched,BatchId,IsImported,IsImportVerified,Is_Recommendation_Sponser,AnalyticalScore,MinimumLSATScore
,Minor in Accounting,,,,,,Fall 2026,,,,,,Not Required,,A minor in accounting is available to all undergraduate students except those majoring in accounting. A minimum grade of C is required in all courses for the minor.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,School of Business,"$26,365/Semester",,,,,,,"The accounting minor provides students with the foundational knowledge of accounting required to understand and interpret financial information. Students will gain an understanding of financial reporting, managerial accounting and auditing. This minor can complement a variety of majors in the School of Business and across the University.",,https://catalog.qu.edu/programs/,,,"$1,320/Credit",False,False,,4.0,2.0,,,,,,,,,,,"$26,365/Semester",,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,"$22,000 - $30,000",,"Merit-based, Need-based",,,,,,,
,Bachelor of Science in Accounting,,,,,,Fall 2026,,,,Not Required,Required,Not Required,"If English is not your native language, you must demonstrate proficiency in the English language. Quinnipiac accepts the following: TOEFL score of 85 or higher on the iBT, IELTS score of 6.5 or higher, Duolingo English Test score of 110 or higher, Pearson PTE score of 56 or higher, or successful completion of ELS Language Center Level 112.","To apply for admission to an undergraduate program, a prospective student must submit the following: Completed Common Application or Quinnipiac Application; Official high school transcript(s); One letter of recommendation from a teacher or school counselor; Personal essay or writing sample.",Required,,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,School of Business,"$51,270/Year",,,,,,,"Accounting is the language of business. The Bachelor of Science in Accounting degree program prepares students for professional careers in public accounting, corporate accounting, governmental accounting, and not-for-profit accounting. Accounting is one of the most in-demand business fields, and Quinnipiac’s BS in Accounting program positions graduates to succeed in the field. Students learn skills in financial accounting, managerial accounting, auditing, taxation, and accounting information systems. The curriculum emphasizes critical thinking, problem-solving, and analytical skills and prepares students for a career as a professional accountant and for the CPA exam. Our curriculum combines a strong foundation in accounting principles with an understanding of the broader business environment, including ethical considerations, global perspectives, and technological advancements. Students gain practical experience through internships, case studies, and real-world projects, enabling them to apply classroom knowledge to real-world scenarios. We prepare our students to become business leaders by providing them with the expertise to interpret and utilize financial information, make informed decisions, and contribute to the success of any organization.",,https://catalog.qu.edu/programs/,,,1075,False,False,,4.0,2.0,,,,,,,,,,,51270,,,,,,,False,False,,,110.0,112.0,,,6.5,,,56.0,,85.0,,,,,,,,,,,"Up to $28,000 per year",,Merit-based,,,,,,,
,Bachelor of Arts in Advertising and Integrated Communications,,,,,,Fall 2026,,,,Not Required,Required,Not Required,"International applicants whose native language is not English are required to demonstrate English language proficiency. Quinnipiac University requires a minimum score on one of the following exams: TOEFL iBT: 85, IELTS: 6.5, Duolingo English Test: 115, PTE Academic: 56.","Quinnipiac accepts the Common Application exclusively. First-year applicants will need to submit:

- The Common Application
- Official high school transcript(s)
- One letter of recommendation from a teacher or school counselor
- Personal essay
- Test scores (optional for most programs)",Not Required,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,School of Communications,"$53,650/Year",,,,,,,"The Advertising and Integrated Communications, BA, program provides students with the critical understanding, skills, and strategic perspective needed for careers in advertising, branding, public relations, and other related integrated communications fields. Advertising, public relations, social media, and other marketing communications are increasingly integrated, and this program recognizes this trend by preparing students to work within a variety of agency, corporate, and nonprofit settings. Students are exposed to critical perspectives in media studies as well as professional best practices. Students create portfolios of their work and graduate prepared to work for clients from across a variety of industries.",,https://catalog.qu.edu/programs/,,,"1,195 per credit",False,False,,4.0,2.0,,,,,,,,,,,53650,,,,,,,False,False,,,115.0,,,,6.5,,,56.0,,85.0,,,,,,,,,,,"$15,000 to $28,000 annually",,"Merit-based, Need-based",,,,,,,
,Minor in Advertising and Public Relations,,,,,,,,,,,,Not Required,,,,,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,School of Communications,"$52,760/Year",,,,,,,"The Advertising and Public Relations minor exposes students to key theories and practices in the creation, execution, and evaluation of communication campaigns. Students learn to research, strategize, and write for a variety of media while considering ethical concerns. They engage in the study of advertising and public relations within a broad liberal arts context, examining the impact of these fields on culture and society. Students gain foundational knowledge and skills for pursuing careers in advertising, public relations, social media, and related fields.",,https://catalog.qu.edu/programs/,,,"$1,155",False,False,,4.0,2.0,,,,,,,,,,,"$52,760/Year",,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,"$10,000 - $28,000 per year",,Merit-based and need-based scholarships and grants,,,,,,,
,Minor in Aging Studies,,,,,,Fall 2026,,,,,,Not Required,,"To be admitted to the minor in aging studies, students must have a GPA of at least 2.500 and must obtain the signature of the program director.",,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,College of Arts and Sciences,"$52,730/Year",,,,,,,"The Aging Studies minor provides students with the foundational knowledge and interdisciplinary skills to work with and advocate for older adults across varied settings. Students will explore the physical, psychological, social and cultural aspects of aging. The minor is a valuable complement to students pursuing degrees in a wide range of fields including, but not limited to, health sciences, nursing, physical therapy, occupational therapy, social work, psychology, sociology, political science, education, business, communications and law. The minor consists of 18 credits.",,https://catalog.qu.edu/programs/,,,1285,False,False,,4.0,,,,,,,,,,,,26365,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,"$22,000 - $28,000 per year",,"Merit-based, Alumni, Endowed/Restricted",,,,,,,
,Minor in Anthropology,,,,,,,,,,,,Not Required,All students for whom English is not their first language and who have not studied in an English-speaking school for the last three years are required to submit proof of English proficiency. Quinnipiac accepts the following tests and minimum scores: TOEFL iBT: minimum score of 85; IELTS: minimum score of 6.5; Duolingo English Test (DET): minimum score of 115; Pearson Test of English (PTE): minimum score of 56.,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,College of Arts and Sciences,"$52,920/Year",,,,,,,"The anthropology minor introduces students to the holistic study of humanity and human behavior across time and space. Anthropology uses a variety of methods and theories from the social and natural sciences and the humanities to study the human condition. Students will learn how to critically analyze and understand human societies and cultures and the biological and evolutionary basis of human behavior, using both quantitative and qualitative methods.",,https://catalog.qu.edu/programs/,,,"$1,195",,False,,4.0,2.0,,,,,,,,,,,,,,,,,,False,False,,,115.0,,,,6.5,,,56.0,,85.0,,,,,,,,,,,"$15,000 - $28,000",,Merit-based,,,,,,,
,Bachelor of Science in Applied Business,,,,,,Fall 2026,,,,Optional,Optional,Not Required,"Applicants whose native language is not English must demonstrate a command of the English language. Quinnipiac University accepts the following to demonstrate English proficiency: TOEFL (Test of English as a Foreign Language), IELTS (International English Language Testing System), Duolingo English Test (DET), PTE Academic (Pearson Test of English). A minimum TOEFL score of 85 on the IBT, a minimum IELTS score of 6.5, a minimum Duolingo English Test (DET) score of 115, or a minimum PTE Academic score of 56 is required. The English proficiency requirement may be waived for students who have attended a U.S. high school for at least three years, or attended a high school where the primary language of instruction was English.",Complete our free online application. Request that official transcripts from all colleges and universities you have previously attended be sent directly to Quinnipiac University. You may choose to submit a personal statement outlining your educational and professional goals. You may choose to submit a resume highlighting your professional experience.,,,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,School of Business,,,,,,,,"The mission of the Bachelor of Science in Applied Business program is to provide students with a solid foundation in core business concepts and essential skills that are directly applicable to various professional settings. This program is designed for students who seek a comprehensive understanding of business operations, management, and strategy, emphasizing practical application and real-world problem-solving.
Upon successful completion of the Bachelor of Science in Applied Business program, students will be able to:
1.  Demonstrate a fundamental understanding of core business disciplines, including accounting, finance, marketing, management, and economics.
2.  Analyze business problems and opportunities using critical thinking and analytical skills.
3.  Formulate effective business strategies and make informed decisions based on relevant data and ethical considerations.
4.  Communicate effectively in diverse business contexts, both orally and in writing.
5.  Collaborate effectively in team settings to achieve common business goals.
6.  Apply business principles and practices to address real-world challenges and adapt to dynamic business environments.",,https://catalog.qu.edu/programs/,Accredited by AACSB International,,650,,False,,4.0,2.0,,,,,,,,,,,,,,,,,,False,False,,,115.0,,,,6.5,,,56.0,,85.0,,,,,,,,,,,,,Merit-based,,,,,,,
,Minor in Applied Statistics and Data Science,,,,,,,,,,,,,,A student may minor in applied statistics and data science by completing the following 18 credits with a grade of C or better in each course. A maximum of two courses in the minor may be used to satisfy a major or another minor requirement. A minimum of three of the courses in the minor must be taken at Quinnipiac University.,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,College of Arts and Sciences,,,,,,,,"The Minor in Applied Statistics and Data Science provides students with an introduction to the interdisciplinary field of data science, preparing them for careers in data analytics. Students will develop essential skills in data collection, visualization, analysis, interpretation and communication using cutting-edge statistical software.",,https://catalog.qu.edu/programs/,,,,,False,,4.0,2.0,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,"Merit-based, Need-based",,,,,,,
,Minor in Artificial Intelligence,,,,,,,,,,,,Not Required,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,School of Engineering,53950/Year,,,,,,,"The Minor in Artificial Intelligence (AI) provides students with an understanding of AI theory and practice across various applications, including machine learning, computer vision, natural language processing, and robotics. The minor is a multidisciplinary program open to all students across the university. The minor will allow students to:
* Develop an understanding of the fundamental theories and concepts of AI.
* Explore the principles and methods of machine learning, deep learning, and data mining.
* Gain hands-on experience in building, training, and evaluating AI models.
* Apply AI techniques to solve real-world problems in various domains.
* Analyze the ethical implications and societal impact of AI technologies.
* Prepare for careers in AI-related fields or further graduate studies.",,https://catalog.qu.edu/programs/,,,1345,,True,,4.0,2.0,,,,,,,,,,,53950/Year,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,"$18,000 to $30,000 per year",,"Merit-based, Specialty, Donor-funded",,,,,,,
,Minor in Asian Studies,,,,,Minor,Fall 2026,,,,,,Not Required,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,College of Arts and Sciences,"$52,730/Year",,,,,,,"The interdisciplinary minor in Asian Studies is designed to provide students with a general knowledge of the history, societies, cultures, economies, and political systems of Asia. This minor is intended to supplement the student’s major field of study, providing a global perspective. The minor provides students with knowledge about a region that is critically important in the 21st century. Through an interdisciplinary approach, students gain a better understanding of the diversity and complexity of Asia.",,https://catalog.qu.edu/arts-sciences/interdisciplinary-minors/asian-studies-minor/,,,1475,,False,,4.0,2.0,,,,,,,,,,,"$52,730/Year",,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,"$15,000 to $28,000 per year",,Merit-based,,,,,,,
