Id,ProgramName,ProgramCode,Status,CreatedDate,UpdatedDate,Level,Term,TermCode,LiveDate,DeadlineDate,Resume,StatementOfPurpose,GreOrGmat,EnglishScore,Requirements,WritingSample,CollegeId,IsAnalyticalNotRequired,IsAnalyticalOptional,IsDuoLingoRequired,IsELSRequired,IsGMATOrGreRequired,IsGMATRequired,IsGreRequired,IsIELTSRequired,IsLSATRequired,IsMATRequired,IsMCATRequired,IsPTERequired,IsTOEFLIBRequired,IsTOEFLPBTRequired,IsEnglishNotRequired,IsEnglishOptional,AcademicYear,AlternateProgram,ApplicationType,Department,Fees,IsAvailable,ProgramType,AdmissionDepartmentId,CreatedBy,UpdatedBy,Concentration,Description,OtherConcentrations,ProgramWebsiteURL,Accredidation,AverageScholarshipAmount,CostPerCredit,IsRecommendationSystemOpted,IsStemProgram,MaxFails,MaxGPA,MinGPA,PreviousYearAcceptanceRates,QsWorldRanking,TotalAccepetedApplications,TotalCredits,TotalDeniedApplications,TotalI20sIssued,TotalScholarshipsAwarded,TotalSubmittedApplications,TotalVisasSecured,UsNewsRanking,CollegeApplicationFee,IsCollegePaying,MEContractNegotiatedFee,MyGradAppFee,ProgramCategory,IsCollegeApplicationFree,IsCouponAllowed,IsACTRequired,IsSATRequired,SftpDestinationId,MinimumACTScore,MinimumDuoLingoScore,MinimumELSScore,MinimumGMATScore,MinimumGreScore,MinimumIELTSScore,MinimumMATScore,MinimumMCATScore,MinimumPTEScore,MinimumSATScore,MinimumTOEFLScore,MLModelName,MinimumAnalyticalScore,MinimumEnglishScore,MinimumExperience,MinimumSopRating,WeightAnalytical,WeightEnglish,WeightExperience,WeightGPA,WeightSop,ScholarshipAmount,ScholarshipPercentage,ScholarshipType,IsNewlyLaunched,BatchId,IsImported,IsImportVerified,Is_Recommendation_Sponser,AnalyticalScore,MinimumLSATScore
,Bachelor of Science in Accounting,,,,,,Fall 2026,,,,,,Not Required,True,"A student may apply for admission to the College of Business after they have completed a minimum of 30 credits with a minimum overall GPA of 2.5 and completed the following four courses with a minimum GPA of 2.5: ACCT:201 Financial Accounting, ECON:200 Principles of Microeconomics, ECON:201 Principles of Macroeconomics and MGMT:201 Business Analysis. To declare a major in the College of Business, a student must be admitted to the college.",,,True,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,,,,College of Business,"$12,934.08/Year (Ohio Resident)",,,,,,,"The program of study for the Bachelor of Science in Accountancy prepares students for careers as professional accountants in public practice, industry, government, and not-for-profit organizations. It also serves as preparation for graduate study in accountancy or business, and to satisfy the educational requirements for professional certifications such as the Certified Public Accountant (CPA), Certified Management Accountant (CMA), and Certified Internal Auditor (CIA). The program has been continuously accredited by the AACSB International for both accounting and business programs since 1965, a distinction held by fewer than 2% of the world’s accounting programs.",,https://bulletin.uakron.edu/undergraduate/colleges-programs/business-administration/accountancy/accounting-bs/accounting-bs.pdf,Accredited by the AACSB International for both accounting and business programs since 1965.,,$538.92 (Ohio Resident),,False,,4.0,2.5,,,,,,,,,,,,,,,,,,False,False,,,95.0,112.0,,,6.0,,,50.0,,71.0,,,,,,,,,,,"Up to $7,500 per year",,Merit-based,,,,,,,
,"Bachelor of Science in Actuarial Science, Statistics",,,,,,Fall 2026,,,,Not Required,Not Required,Not Required,True,"Completed online application, including the $50 application fee. Official high school transcript. We are test-optional for the 2023-24 and 2024-25 academic years, but you are welcome to submit your ACT or SAT scores.",Not Required,,True,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,,,,Buchtel College of Arts and Sciences,"$12,747.92/Year",,,,,,,This bachelor's program is for students interested in careers that involve the application of mathematical and statistical methods to assess risk in the insurance and finance industries. This program will give you a solid theoretical foundation and extensive practical applications. Our program focuses on all the major components of the actuarial exams required by the Society of Actuaries and the Casualty Actuarial Society. Graduates of the program are well prepared for the job market and for graduate studies.,,https://www.uakron.edu/academics_majors/,,,$531.17/credit (in-state); $875.33/credit (out-of-state),,True,,4.0,2.0,,,,,,,,,,,"$12,747.92/Year",,,,,,,False,False,,,95.0,112.0,,,6.0,,,48.0,,71.0,,,,,,,,,,,"$1,000 to $7,500 per year",,Merit-based,,,,,,,
,Bachelor of Arts in Adolescent to Young Adult (AYA),,,,,,Fall 2026,,,,Not Required,Not Required,Not Required,True,"To apply as a freshman, you will need:

- Completed application
- Official high school transcript
- Nonrefundable application fee
- Official ACT or SAT test scores (optional for most Fall 2024 applicants)",Not Required,,True,True,False,False,False,False,,False,False,False,False,False,False,False,False,False,,,,LeBron James Family Foundation School of Education,"$14,660.12/Year (Ohio Resident)",,,,,,,"The Adolescent to Young Adult (AYA) program prepares students to teach grades 7-12 in a content-specific area. Students pursuing an AYA license will choose one of the following content areas: Integrated Language Arts, Integrated Mathematics, Integrated Science, Integrated Social Studies, Teaching English to Speakers of Other Languages (TESOL), or World Language (French, German, Spanish).
As an AYA student, you’ll engage in a robust curriculum focused on content knowledge, pedagogical skills, and practical experience. You’ll have opportunities to observe and teach in diverse classroom settings, working with experienced mentor teachers. The program culminates in a full semester of student teaching, providing invaluable hands-on experience and preparing you for successful entry into the teaching profession. Graduates of the AYA program are eligible to apply for an Ohio teaching license in their chosen content area.",,https://www.uakron.edu/academics_majors/,,,$544.93/credit hour (Ohio Resident),,False,,4.0,3.0,,,,,,,,,,,"$14,660.12/Year (Ohio Resident)",,,,,,,False,False,,,100.0,112.0,,,6.0,,,50.0,,71.0,,,,,,,,,,,"$1,000 - $7,500 per year",,"Merit-based, Departmental, Private",,,,,,,
,Bachelor of Science in Aerospace Systems Engineering,,,,,,Fall 2026,,,,Not Required,Not Required,Not Required,True,"To apply as a first-year student, you will need to complete the online application, submit your official high school transcript, and pay the nonrefundable application fee.",Not Required,,True,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,,,,College of Engineering and Polymer Science,"$14,305.98/Year",,,,,,,"Students are provided with a strong background in analytical sciences and engineering fundamentals with a focus on aerospace applications. This program places emphasis on the design, analysis, and operation of complex aerospace systems, including aircraft, spacecraft, and unmanned aerial vehicles. Students will gain expertise in aerodynamics, flight mechanics, propulsion, structures, materials, control systems, and aerospace system integration. The curriculum emphasizes hands-on learning through laboratory experiences, design projects, and research opportunities, preparing graduates for a wide range of careers in the aerospace industry or for further graduate studies.",,https://www.uakron.edu/engineering/me/undergraduate/aerospace-systems,"Our program is accredited by the Engineering Accreditation Commission of ABET, https://www.abet.org.",,582.82,,True,,4.0,2.0,,801-1000,,,,,,,,,,,,,,,,False,False,,,95.0,112.0,,,6.0,,,48.0,,71.0,,,,,,,,,,,"$1,000 to $7,500 per year",,Merit-based,,,,,,,
,Bachelor of Science in Allied Health Care Administration,,,,,,,,,,,,Not Required,True,,,,,,True,True,False,False,,True,False,False,False,True,True,False,False,False,,,,College of Health and Human Sciences,"$12,750.24/Year (Ohio Resident)",,,,,,,"The online Bachelor of Science (B.S.) in Allied Health Care Administration is designed for healthcare professionals who want to advance their career in leadership and management positions. This program offers a unique pathway for individuals with an associate’s degree in a health-related field to earn their bachelor’s degree fully online. Students gain essential skills in organizational leadership, human resource management, financial management, healthcare law and ethics, and strategic planning, all crucial for effective administration in various healthcare settings. The Bachelor of Science in Allied Health Care Administration program is an online degree completion program that provides career advancement opportunities for health care professionals. Students with an associate's degree or its equivalent in a health-related field may pursue this online bachelor's degree program. It prepares students for a variety of roles within hospitals, clinics, long-term care facilities, and public health organizations. The curriculum focuses on developing skills in leadership, financial management, human resources, healthcare law, and strategic planning, essential for administrative and management positions. Graduates are equipped to navigate the complexities of the healthcare industry, implement effective solutions, and lead teams towards improved patient outcomes and organizational efficiency.",,https://www.uakron.edu/allied-health/baha/,,,$524.49 per credit hour (Ohio Resident),,,,4.0,2.5,,,,,,,,,,,"$12,750.24/Year (Ohio Resident)",,,,,,,,,,,105.0,112.0,,,6.0,,,53.0,,79.0,,,,,,,,,,,"$1,000 to $7,500 annually",,Merit-based,,,,,,,
,Bachelor of Arts in Anthropology,,,,,,Fall 2026,,,,Not Required,Not Required,Not Required,True,"To be considered for regular admission, applicants should have graduated from a state-chartered high school (or its equivalent) and completed UA's recommended college preparatory curriculum in high school. The University of Akron has a holistic review process when reviewing applications for admission. Required documents include the application and official high school transcript. Submission of ACT/SAT scores is optional for most majors.",Not Required,,True,True,False,False,False,False,,False,False,False,False,False,False,False,False,False,,,,Buchtel College of Arts and Sciences,"$5,735.68/Semester or $11,471.36/Year (Ohio Resident)",,,,,,,"The B.A. in Anthropology helps students understand the origin and nature of humankind. Anthropology is a comprehensive discipline that considers biological, social, cultural, and archaeological questions about human beings and human experience. You’ll learn how human societies have been structured and how they vary across time and space. Because anthropology is truly global, it provides a strong foundation for understanding the forces of globalization that shape our modern world. In a competitive job market, an anthropology degree provides students with an attractive skill set, including cultural competency, critical thinking, research, and communication skills.",,https://www.uakron.edu/academics_majors/,,,$502.14 per credit hour (Ohio Resident),,False,,4.0,2.0,84.3%,801-1000,,,,,,,,,$600.00/Semester (General Service Fee for Ohio Resident),,,,,,,False,False,,,95.0,112.0,,,6.0,,,48.0,,71.0,,,,,,,,,,,"$1,000 to $7,500 per year",,Merit-based,,,,,,,
,Bachelor of Science in Applied Mathematics,,,,,,,,,,Not Required,Not Required,Not Required,True,"To apply for admission, you will need to submit: A completed online application. A $50 nonrefundable application fee. An official high school transcript. Official ACT or SAT scores (The University of Akron is test-optional for the 2024-25 academic year. Students who apply without test scores will not be disadvantaged in the admission or scholarship review process). Official college transcripts, if you earned any college credits during high school.",Not Required,,True,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,,,,Buchtel College of Arts and Sciences,"$14,555/Year (Ohio Resident)",,,,,,,,,https://bulletin.temple.edu/undergraduate/science-technology/applied-mathematics-bs/,,,$538.08/credit (Ohio Resident),,True,,4.0,2.0,,,,,,,,,,,7277.5,,,,,,,False,False,,,100.0,112.0,,,6.0,,,48.0,,71.0,,,,,,,,,,,"Up to $7,500 per year",,Merit-based,,,,,,,
,Bachelor of Fine Arts in Art,,,,,,Fall 2026,,,,Not Required,Not Required,Not Required,True,"For freshman, transfer and international students planning to major in one of the programs offered by the Myers School of Art, you must first be admitted to The University of Akron. Please visit the Office of Admissions for further information on University of Akron admission requirements, application deadlines, and to apply online. Once you have been admitted to UA, you will also need to submit a portfolio for review in order to be accepted into the Bachelor of Fine Arts (B.F.A.) or Bachelor of Arts (B.A.) in Art degree programs.",Not Required,,True,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,,,,Myers School of Art,"$12,745/Year",,,,,,Studio Art,"The Bachelor of Fine Arts (B.F.A.) in Art with a concentration in Studio Art provides students with a broad and deep education in art and studio practice. Students select from a variety of studio areas, including ceramics, metalsmithing, painting, drawing, printmaking, and sculpture. Our program supports a wide range of artistic expression and helps students develop their unique creative voice. The comprehensive curriculum allows students to develop technical skills, critical thinking, and historical understanding necessary for a career in art or for graduate study.",,https://www.uakron.edu/academics_majors/,,,$530.23/Credit,,False,,4.0,2.0,,1201-1400,,,,,,,,,,,,,,,,False,False,,,95.0,112.0,,,6.0,,,48.0,,71.0,,,,,,,,,,,"$1,000 to $7,500 annually",,Merit-based,,,,,,,
,Bachelor of Arts in Art Education,,,,,,,,,,Not Required,Not Required,Not Required,True,"Admission to the Myers School of Art, which houses the Art Education program, is a two-part process. First, applicants must apply for general admission to The University of Akron. This requires an application for admission, an official high school transcript or GED, and a $50 application fee. Second, applicants must complete a portfolio review for the Myers School of Art.",Not Required,,True,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,,,,"Buchtel College of Arts and Sciences, School of Art","$13,051.60/Year (Ohio Resident)",,,,,,,"The Bachelor of Arts in Art Education program prepares students for careers as visual art educators in public and private school settings from kindergarten through twelfth grade. Students complete a rigorous curriculum in studio art, art history, and art education culminating in student teaching in local school districts. The Art Education program is nationally accredited by the Council for the Accreditation of Educator Preparation (CAEP) through the College of Education and will lead to an initial teaching license in Visual Art (K-12) in the State of Ohio. This program is a collaborative effort between the School of Art and the LeBron James Family Foundation College of Education.",,https://bulletin.uakron.edu/undergraduate/colleges-programs/arts-sciences/art/art-education-ba/,Nationally accredited by the Council for the Accreditation of Educator Preparation (CAEP),,$543.82 (Ohio Resident),,False,,4.0,2.75,,,,,,,,,,,13051.6,,,,,,,False,False,,,95.0,112.0,,,6.0,,,50.0,,71.0,,,,,,,,,,,"$1,000 - $7,500 per year",,Merit-based,,,,,,,
,Associate of Arts,,,,,,,,,,,,Not Required,True,,,,,,False,False,False,False,,False,False,False,False,False,False,False,False,False,,,,Buchtel College of Arts and Sciences,"$6,233.98/Semester (Ohio Resident)",,,,,,,"The Associate of Arts program is an interdisciplinary program designed for students who desire a broad liberal arts education before transferring to a four-year baccalaureate program or entering the workforce. It provides students with a foundational understanding of various academic disciplines, critical thinking skills, and effective communication abilities. The curriculum emphasizes a balanced distribution of courses across humanities, social sciences, and natural sciences, fostering intellectual curiosity and preparing them for diverse academic and professional paths.",,https://bulletin.uakron.edu/undergraduate/colleges-programs/arts-sciences/interdisciplinary-programs/associate-arts/,,,$483.98 (Ohio Resident),,,,4.0,2.0,,,,,,,,,,,"$6,233.98/Semester (Ohio Resident)",,,,,,,,,,,100.0,112.0,,,6.0,,,50.0,,71.0,,,,,,,,,,,"Up to $7,500 annually",,"Merit-based, Need-based",,,,,,,
