Program name,Program Page url
Master of Arts in Accounting,https://www.bsu.edu/academics/collegesanddepartments/online/academic-programs/masters/ms-accounting
Master of Science in Accounting,https://www.bsu.edu/admissions/graduate/our-graduate-programs
Master of Arts in Actuarial Science,https://www.bsu.edu/admissions/graduate/our-graduate-programs
Master of Science in Actuarial Science,https://www.bsu.edu/academics/collegesanddepartments/math/academic-programs
Master of Arts in Adult & Community Education,https://www.bsu.edu/admissions/graduate/our-graduate-programs
Master of Science in Adult & Community Education,https://www.bsu.edu/academics/collegesanddepartments/online/academic-programs/masters/maadultcommed
Doctor of Education (EdD) in Adult and Community Education,https://www.bsu.edu/academics/collegesanddepartments/online/academic-programs/doctoral/edd-in-adult-and-community-education
Master of Arts in Anthropology,https://bsu.smartcatalogiq.com/en/2023-2024/graduate-catalog/college-of-sciences-and-humanities/anthropology
Master of Science in Anthropology,https://bsu.smartcatalogiq.com/en/2023-2024/graduate-catalog/college-of-sciences-and-humanities/anthropology
Master of Arts in Applied Gerontology,https://bsu.smartcatalogiq.com/en/2020-2021/graduate-catalog/college-of-health/school-of-kinesiology/master-of-arts-in-applied-gerontology
Master of Science in Applied Gerontology,https://uncw.edu/academics/majors-programs/chhs/applied-gerontology-ms/details/
Master of Architecture (M.Arch),https://www.bsu.edu/admissions/graduate/our-graduate-programs
Master of Arts in Art,https://www.bsu.edu/admissions/graduate/our-graduate-programs
Master of Science in Art,https://graduate.lclark.edu/live/files/35947-2023-24-gsec-catalogpdf
Master of Arts in Athletic Training,https://www.bsu.edu/-/media/www/departmentalcontent/kinesiology/pdfs/2022-2023-ms-in-at-program-handbook-final.pdf?sc_lang=en&hash=DF8D22241B5682B3CD5E52D2B9B73FAC3630192B
Master of Science in Athletic Training,https://www.bsu.edu/-/media/www/departmentalcontent/kinesiology/pdfs/2022-2023-ms-in-at-program-handbook-final.pdf?sc_lang=en&hash=DF8D22241B5682B3CD5E52D2B9B73FAC3630192B
Doctor of Audiology (AuD),https://www.bsu.edu/admissions/graduate/our-graduate-programs
Master of Arts in Biology,https://www.bsu.edu/admissions/graduate/our-graduate-programs
Master of Science in Biology,https://www.bsu.edu/academics/collegesanddepartments/biology/academic-programs/masters/masters-biology
Master of Arts in Building Science and Technology,https://tahatu.govt.nz/?utm_source=careers.govt.nz&utm_medium=referral&utm_campaign=decommission
Master of Arts in Business,https://www.bsu.edu/admissions/graduate/our-graduate-programs
Master of Science in Business,https://www.bsu.edu/academics/collegesanddepartments/online/academic-programs/masters/business-analytics
Master of Business Administration (MBA),https://www.bsu.edu/academics/collegesanddepartments/mba/about-us
Master of Business Administration (MBA): Artificial Intelligence,https://www.bsu.edu/academics/collegesanddepartments/mba/masters-degree
Master of Business Administration (MBA): Business Analytics,https://www.icms.edu.au/courses/post-graduate/master-of-business-administration-business-analytics/
Master of Business Administration (MBA): Construction Management,https://www.bsu.edu/academics/collegesanddepartments/mba/masters-degree/construction-management-concentration
Master of Business Administration (MBA): Finance,https://www.bsu.edu/academics/collegesanddepartments/mba/masters-degree
Master of Business Administration (MBA): Healthcare Administration,https://www.bsu.edu/academics/collegesanddepartments/mba/masters-degree/healthcare-administration-concentration
Master of Business Administration (MBA): Information Technology Leadership,https://www.bsu.edu/academics/collegesanddepartments/mba/about-us
Master of Business Administration (MBA): Logistics and Supply Chain Management,https://www.bsu.edu/admissions/graduate/our-graduate-programs
Master of Arts in Business Analytics,https://www.bsu.edu/academics/collegesanddepartments/online/academic-programs/masters/business-analytics
Master of Science in Business Analytics,https://www.bsu.edu/admissions/graduate/our-graduate-programs
Master of Arts in Business Education,https://bsu.smartcatalogiq.com/en/2023-2024/graduate-catalog/miller-college-of-business/masters-degree-programs/master-of-arts-in-business-education
Master of Science in Business Education,https://www.bsu.edu/academics/collegesanddepartments/online/academic-programs/masters/mabized
Master of Arts in Career & Technical Education,https://bsu.smartcatalogiq.com/en/2018-2019/graduate-catalog/miller-college-of-business/information-systems-and-operations-management/master-of-arts-in-career-and-technical-education
Master of Science in Career & Technical Education,https://www.bsu.edu/academics/collegesanddepartments/online/academic-programs/masters/career-technical-education
Master of Arts in Chemistry,https://www.bsu.edu/admissions/graduate/our-graduate-programs
Master of Science in Chemistry,https://www.bsu.edu/academics/collegesanddepartments/chemistry/academic-programs/masters
Master of Arts in Clinical Exercise Physiology,https://www.youtube.com/watch?v=PA8oGAhvgG8
