Id,ProgramName,ProgramCode,Status,CreatedDate,UpdatedDate,Level,Term,TermCode,LiveDate,DeadlineDate,Resume,StatementOfPurpose,GreOrGmat,EnglishScore,Requirements,WritingSample,CollegeId,IsAnalyticalNotRequired,IsAnalyticalOptional,IsDuoLingoRequired,IsELSRequired,IsGMATOrGreRequired,IsGMATRequired,IsGreRequired,IsIELTSRequired,IsLSATRequired,IsMATRequired,IsMCATRequired,IsPTERequired,IsTOEFLIBRequired,IsTOEFLPBTRequired,IsEnglishNotRequired,IsEnglishOptional,AcademicYear,AlternateProgram,ApplicationType,Department,Fees,IsAvailable,ProgramType,AdmissionDepartmentId,CreatedBy,UpdatedBy,Concentration,Description,OtherConcentrations,ProgramWebsiteURL,Accredidation,AverageScholarshipAmount,CostPerCredit,IsRecommendationSystemOpted,IsStemProgram,MaxFails,MaxGPA,MinGPA,PreviousYearAcceptanceRates,QsWorldRanking,TotalAccepetedApplications,TotalCredits,TotalDeniedApplications,TotalI20sIssued,TotalScholarshipsAwarded,TotalSubmittedApplications,TotalVisasSecured,UsNewsRanking,CollegeApplicationFee,IsCollegePaying,MEContractNegotiatedFee,MyGradAppFee,ProgramCategory,IsCollegeApplicationFree,IsCouponAllowed,IsACTRequired,IsSATRequired,SftpDestinationId,MinimumACTScore,MinimumDuoLingoScore,MinimumELSScore,MinimumGMATScore,MinimumGreScore,MinimumIELTSScore,MinimumMATScore,MinimumMCATScore,MinimumPTEScore,MinimumSATScore,MinimumTOEFLScore,MLModelName,MinimumAnalyticalScore,MinimumEnglishScore,MinimumExperience,MinimumSopRating,WeightAnalytical,WeightEnglish,WeightExperience,WeightGPA,WeightSop,ScholarshipAmount,ScholarshipPercentage,ScholarshipType,IsNewlyLaunched,BatchId,IsImported,IsImportVerified,Is_Recommendation_Sponser,AnalyticalScore,MinimumLSATScore
,Master of Science in Accounting Data Analytics and Technology,,,,,,"Fall, Spring",,,,Required,Required,Optional,"Proof of English proficiency is required for all students who did not complete their entire bachelor’s degree in a country where English is the official language. Accepted tests and minimum scores are: TOEFL iBT (88), IELTS (7.0), Pearson PTE (61), Duolingo English Test (115).","In addition to the University graduate admission requirements, the following are required for the Lubin School of Business:

- Completion of the online application form
- Official transcripts from all post-secondary institutions attended
- GMAT/GRE is not required.
- Resume
- Statement of Purpose
- Two letters of recommendation
- $70 non-refundable application fee",Not Required,,True,False,True,False,False,False,,True,False,False,False,True,True,False,False,False,,,,Lubin School of Business,"$45,540",,,,,,,"The MS in Accounting Data Analytics and Technology program provides a unique blend of accounting, data analytics, and technology to meet the market needs for accountants and auditors with advanced data analytics skills. The accounting profession is in the midst of a technological disruption. Accounting professionals are expected to go beyond the debits and credits and become tech-savvy professionals. They should not only be skilled in accounting and auditing, but they also must have skills in data analytics and information systems that allow them to make informed decisions. This new program will provide a unique blend of accounting, data analytics, and technology to meet the new market needs for accountants and auditors with data analytics skills. This program is a STEM-designated program and is registered with the New York State Education Department for 150-credit hour-licensure.",,https://catalog.pace.edu/graduate/programs-a-z/,"The Lubin School of Business is dually accredited in business and accounting by the Association to Advance Collegiate Schools of Business (AACSB) International, an elite distinction shared by fewer than 2% of business schools worldwide.",,1518,False,True,2.0,4.0,3.0,,,,,,,,,,,"$13,662/Semester",,,,,,,False,False,,,115.0,,,,7.0,,,61.0,,88.0,,,,,,,,,,,"$1,200-$6,500 annually",Up to 50%,Merit-based,,,,,,,
,"Master of Business Administration in Accounting, Public Accounting, CPA Prep",,,,,,"Fall, Spring, Summer",,,,Required,Required,Either,"All applicants whose native language is not English must submit scores from the Test of English as a Foreign Language (TOEFL), the International English Language Testing System (IELTS), or Pearson Test of English (PTE). Minimum score requirements are as follows: TOEFL IBT: 88, IELTS: 7.0, and Pearson PTE: 61.","In addition to the university-wide application and admission requirements, applicants to the Public Accounting, CPA Prep MBA must have completed an undergraduate degree in business with a major in accounting. Students without this background will be referred to the MS in Accounting program. Exceptions to this policy may be made on a case-by-case basis.

The GMAT/GRE is required for admission; however, the GMAT/GRE may be waived for admission if certain criteria are met. Please see the Lubin Graduate Admission page for more details.",Not Required,,False,False,False,False,True,False,,True,False,False,False,True,True,False,False,False,,,,Lubin School of Business,56745,,,,,,"Public Accounting, CPA Prep","The Master of Business Administration in Public Accounting prepares students for entry and career advancement in the field of public accountancy by providing a course of study that satisfies the educational requirements for CPA licensure in New York State. While it is geared to the CPA candidate who lacks an undergraduate accounting degree, the program also provides a broader business perspective necessary for advancement to the highest levels of management. The Lubin School of Business is dually accredited in both business and accounting by the Association to Advance Collegiate Schools of Business (AACSB) International, an elite distinction shared by few other business schools in the world.",,https://catalog.pace.edu/graduate/programs-a-z/,"The Lubin School of Business is dually accredited in both business and accounting by the Association to Advance Collegiate Schools of Business (AACSB) International, an elite distinction shared by few other business schools in the world.",,1455,False,True,,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,,,,,7.0,,,61.0,,88.0,,,,,,,,,,,,,,,,,,,,
,"Master of Science in Accounting, Public Accounting, CPA Prep",,,,,Master of Science,"Fall, Spring",,,,Required,Required,Optional,"Applicants whose native language is not English must submit proof of English proficiency. Acceptable proofs of proficiency include: TOEFL score of 88 (iBT), IELTS score of 7.0, Pearson PTE score of 61, Duolingo English Test score of 115, or Successful completion of Level 112 at an ELS Language Center in the United States.","In addition to the university-wide requirements, the MS in Accounting requires the following:

1. A completed application form.
2. A non-refundable application fee.
3. A current resume.
4. A personal statement (500 words or less) that describes the applicant’s reason for pursuing this graduate degree.
5. Official transcripts from all post-secondary schools attended.
6. Two letters of recommendation.
7. GMAT/GRE test scores are optional. Applicants who don’t submit test scores will not be penalized. Applicants who feel their GMAT/GRE scores will strengthen their application are welcome to submit them.
8. International applicants must also submit an English language proficiency test score.",Not Required,,True,True,True,True,False,False,,True,False,False,False,True,True,False,False,False,,,,Lubin School of Business,"$1,532 per credit",,,,,,"Public Accounting, CPA Prep","The Lubin MS in Accounting program will provide you with the critical knowledge of accounting principles and business applications to prepare you for a successful career. Our program is designed to create a path for you to become a certified public accountant (CPA). Students who complete the MS in Accounting program will satisfy the 150-credit-hour New York State requirement for CPA licensure and gain the analytical and technical skills that today's top firms and corporations are seeking. As an added benefit, we offer a CPA review course at a significantly reduced price for our graduate accounting students. We offer the accounting program in both New York City and Westchester.",,https://catalog.pace.edu/graduate/programs-a-z/,Pace University's Lubin School of Business is accredited for both business and accounting by AACSB International-The Association to Advance Collegiate Schools of Business. This elite distinction is held by fewer than 2% of business schools worldwide.,,1532,,False,1.0,4.0,3.0,,,,,,,,,,,1532,,,,,,,False,False,,,115.0,112.0,,,7.0,,,61.0,,88.0,,,,,,,,,,,,,,,,,,,,
,Master of Science in Applied AI,,,,,,"Fall, Spring",,,,,,Not Required,"All applicants whose native language is not English must submit proof of English proficiency. This can be done by submitting the official score report from the Test of English as a Foreign Language (TOEFL), International English Language Testing System (IELTS), Pearson PTE academic, or Duolingo English Test.",,,,,,False,False,False,False,,True,False,False,False,True,True,True,False,False,,,,Seidenberg School of Computer Science and Information Systems,43500,,,,,,,"The Master of Science in Applied Artificial Intelligence (MS in AAI) program focuses on giving students a practical understanding of AI technologies and their applications in a variety of industries. Unlike traditional AI master’s programs that emphasize research and theory, this degree focuses on the practical application of AI. The curriculum covers a wide range of topics, including AI algorithms, natural language processing, deep learning, computer vision, and the development and management of AI projects. The program provides students with real-world problems and data sets, so that they can apply what they learn in class to real-world situations, preparing them for the challenges they will face in their careers. Students will gain the skills necessary to develop AI applications from start to finish, from initial design and data gathering to final deployment and maintenance. Our graduates will be well-prepared to take on positions as AI application developers, AI solution architects, AI project managers, and machine learning engineers, and to drive innovation and growth in their respective industries.",,https://catalog.pace.edu/graduate/programs-a-z/,,,1450,,,,4.0,3.0,,,,,,,,,,,"$1,450 per credit",,,,,,,,,,,115.0,112.0,,,7.0,,,61.0,,88.0,,,,,,,,,,,"$3,300 - $11,000 per academic year",,"Pace Graduate Grants, Pace Graduate Scholarships, Restricted and Endowed Scholarships, Graduate Assistantships",,,,,,,
,Master of Business Administration in Arts and Entertainment Management,,,,,MBA,"Fall, Spring",,,,,,Optional,"All applicants whose native language is not English must submit proof of English proficiency. Pace University accepts the following examinations to satisfy this requirement: Test of English as a Foreign Language (TOEFL), International English Language Testing System (IELTS), Pearson Test of English (PTE) Academic, or the Duolingo English Test. Completion of ELS Language Centers Level 112 will also be accepted.",,,,,,True,True,False,False,,True,False,False,False,True,True,False,False,False,,,,Lubin School of Business,,,,,,,Arts and Entertainment Management,"The Lubin MBA program is designed for business professionals and recent graduates who want to make a difference in their organizations and their communities. We combine the theory, application, and experience students need to become leaders who can create opportunities in a dynamic global business environment. Students develop analytical, practical, and interpersonal skills in a curriculum that gives them a solid foundation in all functional areas of business, as well as the flexibility to specialize in their areas of interest. The program prepares students to become leaders and provides a clear pathway to success and professional growth.

The Arts and Entertainment Management concentration focuses on the business aspects of producing and managing artists, artistic organizations, and events. Students gain comprehensive business expertise with a special focus on businesses that produce and manage artistic events, organizations, and artists in the non-profit and for-profit sectors.",,https://catalog.pace.edu/graduate/programs-a-z/,The Lubin School of Business at Pace University is among the less than 2% of business schools worldwide that are dual accredited by AACSB International—the Association to Advance Collegiate Schools of Business—in both business and accounting.,,1518,,,1.0,4.0,3.0,,,,,,,,,,,,,,,,,,,,,,125.0,112.0,,,7.0,,,61.0,,88.0,,,,,,,,,,,,,"Merit-based, Endowed Scholarships, Graduate Assistantships",,,,,,,
,Master of Science in Arts and Entertainment Management,,,,,MS,"Fall, Spring",,,,Required,Required,Not Required,"If English is not your native language, you must submit proof of English proficiency. We accept the following tests: TOEFL, IELTS, Pearson PTE, and Duolingo English Test. Test scores are considered valid for two years. English proficiency test may be waived if you have completed, or are in the process of completing, a bachelor's, master's or doctoral degree from an institution in the United States or from a country where English is an official language and the language of instruction.","In addition to the University graduate admission requirements, the following are required:

One letter of recommendation is required
Resume
Personal statement",Not Required,,True,False,False,False,False,False,,True,False,False,False,True,True,False,False,False,,,,Dyson College of Arts & Sciences,51984,,,,,,,"The Master of Science in Arts and Entertainment Management is a 36-credit hour graduate degree that combines business and management theories with industry expertise to prepare students for leadership careers in creative industries. Arts and entertainment organizations are unique cultural enterprises. They face a range of challenges in their efforts to be artistically innovative and financially stable, and to provide stimulating work environments. This program provides students with the critical skills and professional experience needed to meet these challenges.",,https://catalog.pace.edu/graduate/programs-a-z/,,,1444,,False,2.0,4.0,3.0,,,,,,,,,,,51984,,,,,,,False,False,,,115.0,,,,7.0,,,61.0,,88.0,,,,,,,,,,,"The Welcome to Pace Scholarship amount is $4,000 for the first year.",,"Merit-based, Need-based",,,,,,,
,Master of Science in Artificial Intelligence,,,,,,,,,,,,Not Required,"Applicants whose native language is not English must submit a minimum Test of English as a Foreign Language (TOEFL) score of 88 (Internet-based version), or a minimum International English Language Testing System (IELTS) score of 7.0, or a Pearson PTE score of 61, or a Duolingo English Test score of 125.",,,,,,True,False,False,False,,True,False,False,False,True,True,False,False,False,,,,Seidenberg School of Computer Science and Information Systems,"$1,442.00/Credit",,,,,,,"The Master of Science in Artificial Intelligence is a 30-credit program that provides students with a comprehensive understanding of AI theory and technologies. Students will learn how to design and build AI systems, apply AI techniques to solve real-world problems, and evaluate the ethical and social implications of AI. The program will prepare students for careers in the rapidly growing field of AI, in roles such as AI researcher, AI engineer, machine learning engineer, and data scientist. The program is offered fully online and asynchronously so students can advance their careers from anywhere in the world.

Program Learning Outcomes
Upon completion of the program, students will be able to:
- Demonstrate knowledge of AI and machine learning techniques and their applications.
- Design and develop AI systems using a variety of tools and platforms.
- Analyze and interpret data using statistical and machine learning methods.
- Apply ethical principles and professional responsibilities in the development and deployment of AI systems.
- Communicate technical concepts and results to both technical and non-technical audiences.",,https://catalog.pace.edu/graduate/programs-a-z/,,,1442.0,,,1.0,4.0,3.0,,,,,,,,,,,940,,,,,,,,,,,125.0,,,,7.0,,,61.0,,88.0,,,,,,,,,,,,,Graduate Assistantships and Scholarships,,,,,,,
,Master of Science in Biochemistry and Molecular Biology,,,,,Master of Science,"Fall, Spring",,,,Required,Required,Optional,"If your native language is not English, you must submit proof of English proficiency. Accepted tests and minimum scores are: TOEFL iBT: 80, IELTS: 6.5, Pearson PTE: 54, Duolingo English Test: 115. You may be exempt from this requirement if you have completed two or more years of study, or have earned a bachelor's or master's degree, at an institution in the United States, United Kingdom, Australia, Canada (except Quebec), New Zealand, or Ireland.","Completed online application; Application fee; A Statement of Purpose, approximately 500 words, describing your reasons for applying to the MS in Biochemistry and Molecular Biology, your professional goals and aspirations, and how this program will help you achieve them; Two letters of recommendation, at least one academic; Official transcripts from all post-secondary institutions attended; Resume/CV; A bachelor’s degree in chemistry, biology or a related field with a GPA of 3.0 or higher from an accredited institution. Students with a GPA lower than 3.0 may be considered for admission on a conditional basis; Evidence of having completed the following college-level courses with a grade of B or better: Two semesters of general chemistry with lab, Two semesters of organic chemistry with lab, Two semesters of general biology with lab, One semester of biochemistry or molecular biology, One semester of physics, One semester of calculus.",Not Required,,True,False,False,False,False,False,,True,False,False,False,True,True,False,False,False,,,,Dyson College of Arts and Sciences,"$23,040/Year",,,,,,,"Our Master of Science in Biochemistry and Molecular Biology degree program offers you the laboratory experience and the academic background for a successful career in a wide variety of settings, including biotechnology, pharmaceutical, academic, or government laboratories. The program’s mission is to provide you with a high-quality education in the current theories and techniques of biochemistry and molecular biology in a diverse and nurturing learning environment that prepares students for employment or advanced degree programs.",,https://www.pace.edu/program/biochemistry-and-molecular-biology-ms,,,1440,True,True,2.0,4.0,3.0,,,,,,,,,,,"$23,040/Year",,,,,,,False,False,,,115.0,,,,6.5,,,54.0,,80.0,,,,,,,,,,,"Up to $3,200",,"Merit-based, Grants, Assistantships",,,,,,,
,Master of Business Administration/Juris Doctor in Business Administration,,,,,,Fall,,,,,,Either,Applicants whose native language is not English are required to take the Test of English as a Foreign Language (TOEFL) or the International English Language Testing System (IELTS). The recommended TOEFL score is 100 on the internet-based test (IBT). The recommended IELTS score is 7.0.,,,,,,False,False,True,False,,True,True,False,False,False,True,False,False,False,,,,Elisabeth Haub School of Law and Lubin School of Business,"$66,160/Year (first year tuition)",,,,,,,"Earn your Juris Doctor (JD) and a Master of Business Administration (MBA) in our highly-regarded joint-degree program. You’ll be uniquely prepared to solve complex challenges at the intersection of law and business, giving you a competitive edge in a wide variety of legal and business fields. Pace University is the only law school in the New York metropolitan area to offer a 4-year joint JD/MBA degree in business. This highly competitive program is a partnership between the Elisabeth Haub School of Law and the Lubin School of Business, both highly respected and nationally-ranked schools. You’ll become a part of our extensive alumni network of more than 8,000 in law and 30,000 in business, many of whom have reached the pinnacle of success in their fields. Benefit from our prime location in the business and legal hub of Westchester County, as well as our proximity to New York City, and access countless opportunities to build the skills you need for a career at the nexus of business and law.",,https://prelaw.wisc.edu/wordpress/wp-content/uploads/2015/04/Dual-JD-Programs1.xlsx,The Elisabeth Haub School of Law is approved by the Council of the Section of Legal Education and Admissions to the Bar of the American Bar Association (ABA). The Lubin School of Business is dually accredited in business and accounting by the Association to Advance Collegiate Schools of Business (AACSB) International.,,"$2,205 per credit for Law courses; $1,450 per credit for Business courses",,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,100.0,,,,,,,,,,,,,Merit-based,,,,,,,
,Master of Business Administration in Business Analytics,,,,,,"Fall, Spring, Summer",,,,Required,Required,Not Required,"Applicants whose native language is not English must submit proof of English proficiency. A minimum TOEFL iBT score of 88, a minimum IELTS score of 7.0, a minimum Pearson PTE score of 61, or a minimum Duolingo English Test score of 125 is required.","The Office of Graduate Admission requires the following for the MBA in Business Analytics program: Completed online application; Resume; Official transcripts from all post-secondary institutions attended; One letter of recommendation; Personal Statement; Official GMAT/GRE scores: GMAT/GRE waivers are available for qualified candidates.; $70 non-refundable application fee; Official TOEFL, IELTS, or Pearson PTE academic scores are required of all applicants who did not complete their undergraduate or a graduate degree in the United States.",,,False,False,True,False,False,False,,True,False,False,False,True,True,False,False,False,,,,Lubin School of Business,,,,,,,,"The MBA in Business Analytics program provides students with the skills and knowledge to analyze large data sets to make effective business decisions. Students gain a comprehensive understanding of business functional areas and quantitative skills and expertise in various analytical tools. The program is an intensive, 12-18-month program for students with strong quantitative backgrounds. The 39-credit MBA in Business Analytics curriculum provides a solid understanding of business fundamentals along with specialized expertise in business analytics. Our graduates are highly sought after by firms in finance, marketing, and operations. The MBA in Business Analytics program has STEM designation.",,https://catalog.pace.edu/graduate/programs-a-z/,The Lubin School of Business is among the less than three percent of business schools worldwide with dual accreditation from AACSB International—the Association to Advance Collegiate Schools of Business—in both business and accounting.,,1532,False,True,1.0,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,125.0,,,,7.0,,,61.0,,88.0,,,,,,,,,,,,,"Merit-based, Need-based, Assistantships",,,,,,,
