Program name,Program Page url
Master of Science in Accounting Data Analytics and Technology,https://catalog.pace.edu/graduate/programs-a-z/
"Master of Business Administration in Accounting, Public Accounting, CPA Prep",https://catalog.pace.edu/graduate/programs-a-z/
"Master of Science in Accounting, Public Accounting, CPA Prep",https://catalog.pace.edu/graduate/programs-a-z/
Master of Science in Applied AI,https://catalog.pace.edu/graduate/programs-a-z/
Master of Business Administration in Arts and Entertainment Management,https://catalog.pace.edu/graduate/programs-a-z/
Master of Science in Arts and Entertainment Management,https://catalog.pace.edu/graduate/programs-a-z/
Master of Science in Artificial Intelligence,https://catalog.pace.edu/graduate/programs-a-z/
Master of Science in Biochemistry and Molecular Biology,https://www.pace.edu/program/biochemistry-and-molecular-biology-ms
Master of Business Administration/Juris Doctor in Business Administration,https://prelaw.wisc.edu/wordpress/wp-content/uploads/2015/04/Dual-JD-Programs1.xlsx
Master of Business Administration in Business Analytics,https://catalog.pace.edu/graduate/programs-a-z/
"Master of Business Administration in Business, General",https://catalog.pace.edu/graduate/programs-a-z/
"Doctor of Philosophy in Clinical Psychology, Health Care Emphasis",https://catalog.pace.edu/graduate/schools/dyson-college-arts-sciences/dyson-graduate-programs-curriculum/doctoral-programs/
Master of Arts in Communications and Digital Media,https://catalog.pace.edu/graduate/programs-a-z/
Master of Science in Computer Science,https://catalog.pace.edu/graduate/programs-a-z/
Doctor of Philosophy in Computer Science,https://catalog.pace.edu/graduate/schools/seidenberg-school-computer-science-information-systems/graduate-degree-programs/doctoral-programs/computer-science-phd/computer-science-phd.pdf
Master of Science in Cybersecurity,https://catalog.pace.edu/graduate/programs-a-z/
Master of Science in Data Science,https://www.pace.edu/program/data-science-ms
Master of Arts in Homeland Security,https://online.pace.edu/articles/online-learning/top-10-online-programs-military-service-members-veterans/
"Master of Science in Education, Literacy Specialist",https://catalog.pace.edu/graduate/schools/school-education/graduate-degree-programs/masters-science-education-msed/literacy-specialist-msed/literacy-specialist-msed_text.pdf
Master of Science in Physician Assistant Studies Completion Program,"https://www.google.com/search?q=time+in+New+York,+NY,+US"
Master of Science in Psychiatric Mental Health Nurse Practitioner Program,https://catalog.pace.edu/graduate/programs-a-z/
Master of Public Administration in Public Administration,https://catalog.pace.edu/graduate/programs-a-z/
Master of Public Health in Public Health,https://catalog.pace.edu/graduate/programs-a-z/
Master of Science in Publishing,https://www.pace.edu/program/publishing-ms
Master of Science in Software Development and Engineering,https://www.pace.edu/program/software-development-and-engineering-ms
Advanced Certificate in Bilingual Education,https://catalog.pace.edu/graduate/programs-a-z/
Advanced Certificate in Early Childhood Extension Certification (Birth-Grade 2),https://catalog.pace.edu/graduate/schools/school-education/graduate-degree-programs/advanced-certificates/early-childhood-extension-certification/
Certificate of Advanced Graduate Study in Integrated Instruction for Literacy and Technology,https://catalog.pace.edu/graduate/programs-a-z/
Advanced Certificate in Middle School Extension Certification,https://catalog.pace.edu/graduate/programs-a-z/
Psychiatric Mental Health Nurse Practitioner (PMHNP) Certificate,https://catalog.pace.edu/graduate/programs-a-z/
Advanced Certificate in Security and Information Assurance,https://catalog.pace.edu/graduate/schools/seidenberg-school-computer-science-information-systems/graduate-degree-programs/graduate-certificate-programs/secure-software-and-information-engineering-certificate/
Advanced Certificate in Software Engineering Development,https://catalog.pace.edu/graduate/programs-a-z/
Certificate of Advanced Graduate Study in Special Education: Teaching Students with Disabilities (All Grades),https://catalog.pace.edu/graduate/schools/school-education/
Certificate of Advanced Graduate Study in Teaching English as a Second Language (TESOL),https://catalog.pace.edu/graduate/schools/school-education/graduate-degree-programs/advanced-certificates/
Master of Business Administration in Corporate Finance,https://catalog.pace.edu/graduate/programs-a-z/
Master of Science in Health Informatics,https://catalog.pace.edu/graduate/programs-a-z/
Master of Science in Human Centered Design,http://media.pace.edu/catalog/pace-university-2021-2022-graduate-catalog.pdf
Master of Science in Information Systems,https://catalog.pace.edu/graduate/schools/seidenberg-school-computer-science-information-systems/graduate-degree-programs/masters-science-programs/information-systems-ms/information-systems-ms.pdf
Master of Science in Applied Quantitative Economic Analysis and Policy,https://catalog.pace.edu/graduate/programs-a-z/
Master in Bilingual School Psychology,https://catalog.pace.edu/graduate/schools/dyson-college-arts-sciences/dyson-graduate-programs-curriculum/masters-science/school-psychology-specialization-bilingual-school-psychology-ms-ed/school-psychology-specialization-bilingual-school-psychology-ms-ed_text.pdf
Master in Childhood Education,https://catalog.pace.edu/graduate/programs-a-z/
Master in Childhood Education and TESOL,https://catalog.pace.edu/graduate/schools/school-education/school-education.pdf
Master in Childhood and Bilingual Education,https://catalog.pace.edu/graduate/programs-a-z/
Master of Science in Mental Health Counseling,https://catalog.pace.edu/graduate/programs-a-z/
Master in Adolescent Education,https://catalog.pace.edu/graduate/programs-a-z/
Master in Adolescent and Adolescent Special Education,https://www.pace.edu/registrar/registration/academic-catalogs
Master in Childhood Education and Special Education,https://catalog.pace.edu/graduate/schools/school-education/graduate-degree-programs/master-science-teachers-mst/childhood-childhood-special-education-mst/
Master in Early Childhood Development and Learning,https://catalog.pace.edu/graduate/programs-a-z/
"Master in Early Childhood Development, Learning and Intervention",https://catalog.pace.edu/graduate/programs-a-z/
Master of Arts in Higher Education Administration and Student Affairs,http://media.pace.edu/catalog/pace-university-2023-2024-graduate-catalog.pdf
Literacy Specialist and TESOL (Teaching English to Speakers of Other Languages),https://catalog.pace.edu/graduate/schools/school-education/graduate-degree-programs/masters-science-education-msed/literacy-specialist-tesol-msed/
