Id,ProgramName,ProgramCode,Status,CreatedDate,UpdatedDate,Level,Term,TermCode,LiveDate,DeadlineDate,Resume,StatementOfPurpose,GreOrGmat,EnglishScore,Requirements,WritingSample,CollegeId,IsAnalyticalNotRequired,IsAnalyticalOptional,IsDuoLingoRequired,IsELSRequired,IsGMATOrGreRequired,IsGMATRequired,IsGreRequired,IsIELTSRequired,IsLSATRequired,IsMATRequired,IsMCATRequired,IsPTERequired,IsTOEFLIBRequired,IsTOEFLPBTRequired,IsEnglishNotRequired,IsEnglishOptional,AcademicYear,AlternateProgram,ApplicationType,Department,Fees,IsAvailable,ProgramType,AdmissionDepartmentId,CreatedBy,UpdatedBy,Concentration,Description,OtherConcentrations,ProgramWebsiteURL,Accredidation,AverageScholarshipAmount,CostPerCredit,IsRecommendationSystemOpted,IsStemProgram,MaxFails,MaxGPA,MinGPA,PreviousYearAcceptanceRates,QsWorldRanking,TotalAccepetedApplications,TotalCredits,TotalDeniedApplications,TotalI20sIssued,TotalScholarshipsAwarded,TotalSubmittedApplications,TotalVisasSecured,UsNewsRanking,CollegeApplicationFee,IsCollegePaying,MEContractNegotiatedFee,MyGradAppFee,ProgramCategory,IsCollegeApplicationFree,IsCouponAllowed,IsACTRequired,IsSATRequired,SftpDestinationId,MinimumACTScore,MinimumDuoLingoScore,MinimumELSScore,MinimumGMATScore,MinimumGreScore,MinimumIELTSScore,MinimumMATScore,MinimumMCATScore,MinimumPTEScore,MinimumSATScore,MinimumTOEFLScore,MLModelName,MinimumAnalyticalScore,MinimumEnglishScore,MinimumExperience,MinimumSopRating,WeightAnalytical,WeightEnglish,WeightExperience,WeightGPA,WeightSop,ScholarshipAmount,ScholarshipPercentage,ScholarshipType,IsNewlyLaunched,BatchId,IsImported,IsImportVerified,Is_Recommendation_Sponser,AnalyticalScore,MinimumLSATScore
,Bachelor of Arts in American Studies,,,,,,,,,,,,,,,,,,,False,False,False,False,,False,False,False,False,False,False,False,False,False,,,,College of Arts and Humanities,,,,,,,,,,https://amst.umd.edu/academic-programs/undergraduate/ba,,,,,,,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Awards range from $1,000 to $1,500",,"Merit-based, Need-based",,,,,,,
,Bachelor of Arts in Communication,,,,,,Fall 2026,,"August 1, 2025","February 15, 2026",Not Required,Required,Not Required,True,A completed application for admission through the Common Application or the WNE Application. Official high school transcript(s) sent directly from your school. One letter of recommendation (from a teacher or school counselor).,Not Required,,True,True,True,False,False,False,,True,False,False,False,True,True,False,False,False,,,,College of Arts and Sciences,"$45,036/Year",,,,,,,"Our Bachelor of Arts in Communication program provides a foundation in the theory and practice of human communication. The Communication program at Western New England University encourages students to think critically, communicate clearly and effectively, conduct research, and adapt to diverse communication situations. Our liberal arts approach allows students to explore areas of interest and customize their degree program to meet their career goals. Our students gain hands-on experience and build professional portfolios, so they are prepared to make an impact in a variety of fields, from journalism to public relations to social media management. Our program places a premium on communication ethics and diversity and fosters a deeper understanding of human behavior.",,https://wne.edu/academics/undergraduate/communication.cfm,,,$955 per credit hour,,False,,,,,,,,,,,,,,"$45,036/Year",,,,,,,False,False,,,105.0,,,,6.0,,,53.0,,79.0,,,,,,,,,,,"$10,000 to $26,000 per year",,Merit-based,,,,,,,
,Bachelor of Arts in Creative Writing,,,,,,Fall 2026,,,,Not Required,Required,Not Required,True,"To apply, first-year students must submit a completed Common Application or Western New England University Application and official high school transcript(s). A personal essay/writing sample is required for the Common Application. Western New England University is a test-optional institution, and students may choose whether or not to submit SAT or ACT scores. Letters of recommendation are an optional component of the application for admission to the Creative Writing major.",Required,,True,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,,,,College of Arts and Sciences,"$44,534/Year",,,,,,,"The Bachelor of Arts in Creative Writing will engage you in the art and craft of poetry, fiction, nonfiction, and dramatic writing. This program will equip you with a strong foundation in literary studies and theory, while helping you to develop your individual voice. You will learn the history, theory, and practice of literary criticism, and develop skills in writing, editing, and publishing. The program culminates in a senior capstone project, allowing you to showcase your best creative work.",,https://wne.edu/academics/undergraduate/creative-writing.cfm,,,970,,False,,4.0,2.0,,,,,,,,,,,44534/Year,,,,,,,False,False,,,105.0,112.0,,,6.0,,,53.0,,79.0,,,,,,,,,,,"$10,000 - $27,000",,Merit-based,,,,,,,
,Bachelor of Arts in Economics,,,,,,Fall 2026,,,,,,Not Required,True,,,,,,True,True,False,False,,True,False,False,False,True,True,False,False,False,,,,College of Arts and Sciences,"$44,534/Year",,,,,,,"Economics majors gain a fundamental understanding of economic theory with a strong foundation in microeconomics, macroeconomics, and econometrics. In addition, you will learn to apply economic theory to policy decisions in both the public and private sectors. With opportunities for internships, study abroad, and participation in the University’s Investment Club, you’ll be prepared to pursue careers in the financial and insurance industries, as a policy analyst in the public sector, or continue on to graduate school.",,https://wne.edu/academics/undergraduate/index.cfm,,,$980,,,,4.0,2.0,93%,,,,,,,,,,"$44,534/Year",,,,,,,,,,,105.0,112.0,,,6.0,,,53.0,,79.0,,,,,,,,,,,"$12,000 - $26,000",,Merit-based,,,,,,,
,Bachelor of Arts in Elementary Education,,,,,,,,,,Not Required,Required,Not Required,True,"First-year applicants must submit the following credentials:

- A completed Common Application or Western New England University Application
- Official high school transcript
- One letter of recommendation from a teacher or school counselor
- Essay or personal statement",Not Required,,True,True,False,False,False,False,,False,False,False,False,False,False,False,False,False,,,,College of Arts and Sciences,"$44,818/Year",,,,,,,"The Bachelor of Arts in Elementary Education is a four-year program that prepares students for initial licensure in Massachusetts to teach grades 1–6. Our program combines a strong liberal arts foundation with professional pedagogical coursework, and extensive field experiences that begin in your first year. We emphasize a student-centered, reflective, and inclusive approach to teaching and learning to meet the needs of diverse learners in elementary school settings. In this program, students will learn: Child development and learning theories, Curriculum design and assessment strategies, Inclusive practices for diverse learners, Effective classroom management techniques, and Subject-specific pedagogy (literacy, mathematics, science, social studies, and the arts). The program also includes fieldwork, student teaching, and professional development opportunities in various school settings, including public, private, and charter schools.",,https://wne.edu/academics/undergraduate/index.cfm,,,"$1,280",,False,,4.0,,88%,,,,,,,,,,"$44,818/Year",,,,,,,False,False,,,105.0,112.0,,,6.0,,,53.0,,79.0,,,,,,,,,,,"$15,000 - $26,000 per year",,Merit-based,,,,,,,
,Bachelor of Arts in English,,,,,,,,,,Not Required,Required,Not Required,True,"All first-year applicants must submit the following: Completed Common Application or the Western New England University Application, Official high school transcript, One letter of recommendation from a school counselor or teacher, Personal Essay. Western New England University is a test-optional institution, meaning you are not required to submit SAT or ACT scores to be considered for admission.",Not Required,,True,True,True,False,False,False,,True,False,False,False,True,True,False,False,False,,,,College of Arts and Sciences,44494,,,,,,,"English majors at Western New England University develop critical thinking skills, hone their writing abilities across a variety of genres, deepen their understanding of literary and cultural traditions, and expand their knowledge of the English language. You will explore the literary tradition and the richness of the English language itself. As an English major, you’ll join a vibrant academic community and learn how to analyze, interpret, and communicate your ideas effectively and persuasively, both orally and in writing. You’ll be prepared for careers that require strong communication skills and an ability to analyze complex information. Our program will help you develop the transferable critical thinking and communication skills necessary for success across a wide range of fields, including education, law, journalism, communications, public relations, publishing, government, and business.",,https://wne.edu/academics/undergraduate/index.cfm,,,985,,False,,4.0,2.0,,,,,,,,,,,44494,,,,,,,False,False,,,105.0,,,,6.0,,,53.0,,79.0,,,,,,,,,,,"$16,000 - $26,000",,Merit-based,,,,,,,
,Bachelor of Arts in History,,,,,,,,,,,,Not Required,True,,,,,,False,False,False,False,,False,False,False,False,False,False,False,False,False,,,,College of Arts and Sciences,"$45,898/Year",,,,,,,"As a student in the Bachelor of Arts in History program at Western New England University, you will explore the past, develop strong analytical and research skills, and learn to communicate effectively. Our curriculum emphasizes critical thinking, historical analysis, and the ability to interpret complex information. You’ll study a broad range of historical periods and regions, from ancient civilizations to modern global events. Our dedicated faculty will guide you through in-depth discussions, primary source analysis, and research projects that will prepare you for a variety of careers or further graduate studies. Beyond the classroom, opportunities for internships, study abroad, and participation in historical societies enhance your learning experience. A degree in History from WNE provides a versatile skill set applicable to fields such as law, education, journalism, public service, and archives.",,https://wne.edu/academics/undergraduate/history.cfm,,,760,,,,4.0,2.0,,,,,,,,,,,"$45,898/Year",,,,,,,,,,,105.0,112.0,,,6.0,,,53.0,,79.0,,,,,,,,,,,"$10,000 - $25,000",,Merit-based,,,,,,,
,Bachelor of Arts in Integrated Studies,,,,,,Fall 2026,,,,Not Required,Required,,,"To apply for first-year admission, the following items are required:
- Common Application
- Official High School Transcript
- One Letter of Recommendation: From your school counselor or a teacher in a core academic subject area (English, Math, Science, History, or Foreign Language).
- Standardized Test Scores (SAT or ACT): Western New England University is test optional for most academic programs.
- Personal Essay: Included in the Common Application.",Not Required,,True,True,False,False,False,False,,False,False,False,False,False,False,False,False,False,,,,,"$46,014/Year",,,,,,,,,https://catalog.augusta.edu/preview_program.php?catoid=48&poid=11381,,,"$1,280/Credit",,False,,4.0,2.0,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,"$13,000-$26,000",,"Merit-based, Need-based",,,,,,,
,Bachelor of Arts in International Studies,,,,,,,,,,,,Not Required,True,,,,,,False,False,False,False,,False,False,False,False,False,False,False,False,False,,,,College of Arts and Sciences,"$44,534/Year",,,,,,,"Global perspective and cultural understanding are essential for success in today’s interconnected world. Western New England University’s Bachelor of Arts in International Studies program provides you with an interdisciplinary understanding of global issues and prepares you for a career in a globally focused field. Develop a global mindset and critical thinking skills as you explore diverse cultures, political systems, and economic realities. Our interdisciplinary curriculum will expose you to various perspectives, preparing you to tackle complex global challenges in a wide range of careers including diplomacy, international business, and non-profit work. As an International Studies major, you will take courses that span political, economic, historical, and cultural perspectives of the world. Students choose from a wide variety of courses in disciplines like history, political science, economics, and foreign languages. You will explore global issues, such as international relations, human rights, environmental sustainability, and economic development, gaining a deep understanding of the complexities of our interconnected world.",,https://wne.edu/academics/undergraduate/international-studies.cfm,,,$945/Credit Hour,,,,4.0,,,,,,,,,,,,"$44,534/Year",,,,,,,,,,,105.0,112.0,,,6.0,,,,,79.0,,,,,,,,,,,"$8,000 - $28,000",,Merit-based,,,,,,,
,Bachelor of Arts in Law,,,,,,Fall 2026,,,,Not Required,Required,Not Required,True,"Application requirements for first-year students include a completed Common Application, official high school transcript(s), one letter of recommendation from a teacher or school counselor, and an essay or personal statement. Western New England University is a test-optional institution, meaning students may choose whether to submit SAT or ACT scores for admission consideration.",Not Required,,False,True,False,False,False,False,,False,False,False,False,False,False,False,False,False,,,,College of Arts and Sciences,"$44,818/Year",,,,,,,,,https://wne.edu/academics/undergraduate/index.cfm,,,"$1,145",,False,,4.0,2.0,82%,,,,,,,,,,"$44,818/Year",,,,,,,False,False,,,105.0,112.0,,,6.0,,,53.0,,80.0,,,,,,,,,,,"$15,000-$26,000",,"Merit-based, Athletic",,,,,,,
