Program name,Program Page url
Bachelor of Arts in American Studies,https://amst.umd.edu/academic-programs/undergraduate/ba
Bachelor of Arts in Communication,https://wne.edu/academics/undergraduate/communication.cfm
Bachelor of Arts in Creative Writing,https://wne.edu/academics/undergraduate/creative-writing.cfm
Bachelor of Arts in Economics,https://wne.edu/academics/undergraduate/index.cfm
Bachelor of Arts in Elementary Education,https://wne.edu/academics/undergraduate/index.cfm
Bachelor of Arts in English,https://wne.edu/academics/undergraduate/index.cfm
Bachelor of Arts in History,https://wne.edu/academics/undergraduate/history.cfm
Bachelor of Arts in Integrated Studies,https://catalog.augusta.edu/preview_program.php?catoid=48&poid=11381
Bachelor of Arts in International Studies,https://wne.edu/academics/undergraduate/international-studies.cfm
Bachelor of Arts in Law,https://wne.edu/academics/undergraduate/index.cfm
Bachelor of Arts in Liberal Studies,https://www.udel.edu/academics/colleges/cas/prospective-students/undergraduate-programs/bachelor-arts-liberal-studies/
Bachelor of Arts in Political Science,https://wne.edu/academics/undergraduate/index.cfm
Bachelor of Arts in Psychology,https://wne.edu/academics/undergraduate/index.cfm
Bachelor of Arts in Secondary Education in English,https://wne.edu/academics/undergraduate/index.cfm
Bachelor of Arts in Secondary Education in History,https://wne.edu/academics/undergraduate/index.cfm
Bachelor of Science in Actuarial Science,https://wne.edu/academics/undergraduate/actuarial-science.cfm
Bachelor of Science in Bioengineering and Biomedical Engineering,https://wne.edu/academics/undergraduate/biomedical-engineering.cfm
Bachelor of Science in Biology,https://wne.edu/academics/undergraduate/index.cfm
Bachelor of Science in Chemistry,https://wne.edu/academics/undergraduate/index.cfm
Bachelor of Science in Civil Engineering,https://wne.edu/academics/undergraduate/index.cfm
Bachelor of Science in Computer Engineering,https://wne.edu/academics/undergraduate/index.cfm
Bachelor of Science in Computer Science,https://wne.edu/academics/undergraduate/index.cfm
Bachelor of Science in Criminal Justice,https://wne.edu/academics/undergraduate/doc/criminal-justice-handout.pdf
Bachelor of Science in Cybersecurity,https://wne.edu/academics/undergraduate/index.cfm
Bachelor of Science in Data Science and Statistics,https://wne.edu/arts-and-sciences/departments/mathematics/programs.cfm
Bachelor of Science in Electrical Engineering,https://wne.edu/academics/undergraduate/index.cfm
Bachelor of Science in Finance,https://wne.edu/academics/undergraduate/finance.cfm
Bachelor of Science in Forensic Biology,https://wne.edu/academics/undergraduate/index.cfm
Bachelor of Science in Forensic Chemistry,https://wne.edu/academics/undergraduate/forensic-chemistry.cfm
Bachelor of Science in Health Sciences (Pre-Optometry concentration),https://wne.edu/academics/undergraduate/index.cfm
Bachelor of Science in Health Sciences (Pre-Physician's Assistant concentration),https://wne.edu/academics/undergraduate/index.cfm
Bachelor of Science in Health Studies (3+3 OTD option),https://wne.edu/academics/undergraduate/index.cfm
Bachelor of Science in Industrial Engineering,https://wne.edu/academics/undergraduate/index.cfm
Bachelor of Science in Information Technology,https://catalog.purdueglobal.edu/undergraduate/business-information-technology/information-technology-bs/
Bachelor of Science in Management Sciences and Information Systems,https://wne.edu/academics/undergraduate/index.cfm
Bachelor of Science in Marketing,https://wne.edu/academics/undergraduate/index.cfm
Bachelor of Science in Mathematical Sciences,https://wne.edu/arts-and-sciences/departments/mathematics/programs.cfm
Bachelor of Science in Mechanical Engineering,https://wne.edu/academics/undergraduate/index.cfm
Bachelor of Science in Neuroscience and Neurobiology,https://wne.edu/academics/undergraduate/index.cfm
"Bachelor of Science in Network, Database, and System Administration",https://wne.edu/academics/undergraduate/index.cfm
Bachelor of Science in Pharmacy and Pharmaceutical Sciences,https://www.stcc.edu/media/departments/transfer-documents-and-pdfs/All-Grads-WNEU-College-of-Pharmacy.pdf
