Id,ProgramName,ProgramCode,Status,CreatedDate,UpdatedDate,Level,Term,TermCode,LiveDate,DeadlineDate,Resume,StatementOfPurpose,GreOrGmat,EnglishScore,Requirements,WritingSample,CollegeId,IsAnalyticalNotRequired,IsAnalyticalOptional,IsDuoLingoRequired,IsELSRequired,IsGMATOrGreRequired,IsGMATRequired,IsGreRequired,IsIELTSRequired,IsLSATRequired,IsMATRequired,IsMCATRequired,IsPTERequired,IsTOEFLIBRequired,IsTOEFLPBTRequired,IsEnglishNotRequired,IsEnglishOptional,AcademicYear,AlternateProgram,ApplicationType,Department,Fees,IsAvailable,ProgramType,AdmissionDepartmentId,CreatedBy,UpdatedBy,Concentration,Description,OtherConcentrations,ProgramWebsiteURL,Accredidation,AverageScholarshipAmount,CostPerCredit,IsRecommendationSystemOpted,IsStemProgram,MaxFails,MaxGPA,MinGPA,PreviousYearAcceptanceRates,QsWorldRanking,TotalAccepetedApplications,TotalCredits,TotalDeniedApplications,TotalI20sIssued,TotalScholarshipsAwarded,TotalSubmittedApplications,TotalVisasSecured,UsNewsRanking,CollegeApplicationFee,IsCollegePaying,MEContractNegotiatedFee,MyGradAppFee,ProgramCategory,IsCollegeApplicationFree,IsCouponAllowed,IsACTRequired,IsSATRequired,SftpDestinationId,MinimumACTScore,MinimumDuoLingoScore,MinimumELSScore,MinimumGMATScore,MinimumGreScore,MinimumIELTSScore,MinimumMATScore,MinimumMCATScore,MinimumPTEScore,MinimumSATScore,MinimumTOEFLScore,MLModelName,MinimumAnalyticalScore,MinimumEnglishScore,MinimumExperience,MinimumSopRating,WeightAnalytical,WeightEnglish,WeightExperience,WeightGPA,WeightSop,ScholarshipAmount,ScholarshipPercentage,ScholarshipType,IsNewlyLaunched,BatchId,IsImported,IsImportVerified,Is_Recommendation_Sponser,AnalyticalScore,MinimumLSATScore
,Master of Education in Art Education,,,,,Master's,"Fall, Spring",,,,Required,Required,Not Required,"International applicants must demonstrate English proficiency. This can be done by providing an official TOEFL, IELTS, or Duolingo score report. The English proficiency requirement may be waived for applicants who have completed a bachelor's or a master's degree from a regionally accredited U.S. institution or a recognized university in a country where English is the official language.","A bachelor's degree from an accredited institution. A final undergraduate GPA of at least a 3.0. An official transcript from each institution where credits were earned. A 500-word statement addressing your career goals and how the KU M.Ed. in Art Education will help you achieve them. A portfolio of 15-20 images of your artwork. Two letters of recommendation from individuals who can speak to your academic and/or professional potential. A resume/CV. An active teaching certification is required to be admitted into the program. If you are not certified, please see our Art Education Certification Program. International applicants may have additional requirements.",Not Required,,True,False,False,False,False,False,0.0,False,False,False,False,False,False,False,False,False,,,,College of Visual and Performing Arts,,,,,,,,"The Master of Education in Art Education degree program is a 33-credit program for students who currently have a teaching certificate in art. It is designed to further develop artistic and creative talents, deepen knowledge of art history and criticism, investigate contemporary issues and trends in art education, and renew and invigorate the spirit of professionalism. The M.Ed. in Art Education is accredited by the National Association of Schools of Art and Design (NASAD).",,https://www.kutztown.edu/about-ku/administrative-offices/graduate-studies/graduate-programs.html,accredited by the National Association of Schools of Art and Design (NASAD),,PA Resident: $516.00; Non-Resident: $774.00,,False,,4.0,3.0,,,,,,,,,,,"In-state: $10,660/Year; Out-of-state: $15,304/Year",,,,,,,False,False,,,100.0,,,,6.5,,,,,79.0,,,,,,,,,,,"Up to $5,000 stipend plus a tuition waiver per academic year",,Graduate Assistantships,,,,,,,
,Art Education (Certification),,,,,Certification,Rolling admissions,,,,Not Required,Required,Not Required,"Graduate applicants must demonstrate English proficiency by one of the following: A TOEFL score of 79 or higher on the internet-based test (iBT), an IELTS score of 6.5 or higher, a Duolingo English Test score of 105 or higher, a Pearson Test of English (PTE) Academic score of 53 or higher, successful completion of the ELS Language Center's level 112, or graduation from a U.S. college or university or from a college or university in a country where English is the official language.",Completed online application and payment of the application fee. An official transcript from each college or university attended. A Bachelor's degree from a regionally accredited institution with a major in Art with a minimum GPA of 3.0. Statement of goals. Two letters of recommendation. Portfolio of 20 images of personal artwork. Successful interview with the Art Education Graduate Coordinator. Basic skills testing requirements as mandated by the Pennsylvania Department of Education must be met.,Not Required,,True,False,False,False,False,False,0.0,False,False,False,False,False,False,False,False,False,,,,College of Visual and Performing Arts,$10798.20/Year,,,,,,,"The Art Education Certification program at Kutztown University is an intensive post-baccalaureate program designed for individuals who hold a bachelor’s degree in studio art and now wish to become certified to teach art in Pennsylvania’s public schools, grades pre-kindergarten to 12. Graduates of the program will meet all requirements for a Level I Teaching Certificate. KU's Art Education certification program consists of 33 credits, 27 in art education and 6 in student teaching. The Art Education Certification Program is designed for post-baccalaureate students who already hold a bachelor’s degree in studio art, from an accredited college or university, with a minimum of 40 studio credits. The program results in initial certification only. It does not culminate in a master’s degree. Students who wish to obtain a master’s degree in art education must apply for admission to that program.",,https://www.kutztown.edu/about-ku/administrative-offices/graduate-studies/graduate-programs.html,Kutztown University is accredited by the Middle States Commission on Higher Education and the National Association of Schools of Art and Design (NASAD).,,"$599.90 (in-state), $857.90 (out-of-state)",,False,,4.0,3.0,,,,,,,,,,,$10798.20/Year,,,,,,,False,False,,,105.0,112.0,,,6.5,,,53.0,,79.0,,,,,,,,,,,"Graduate Assistantships provide a stipend of $2,500 or $5,000 per semester, plus a full tuition waiver of up to 9 credits per semester.",,Graduate Assistantships,,,,,,,
,Master of Fine Arts in Communication Design,,,,,MFA,"Fall, Spring",,,,Required,Required,Not Required,"If your native language is not English, you will be required to submit proof of English proficiency. You may prove your proficiency by providing one of the following: TOEFL - a minimum score of 79 on the iBT (internet-based test) or 550 on the pBT (paper-based test). IELTS - a minimum score of 6.5. Duolingo - a minimum score of 105. Pearson (PTE) - a minimum score of 53. ELS Language Center - a level 112 certificate. Proof of a bachelor's degree from a regionally accredited U.S. college or university.","To be considered for the M.F.A. in Communication Design program, applicants must submit the following: A completed graduate application; a non-refundable $35 application fee; a bachelor's degree from a regionally accredited institution; official undergraduate/graduate transcripts from all colleges/universities attended; a minimum 3.00 GPA is required for all undergraduate/graduate work; a 500-word Statement of Intent outlining your purpose in pursuing graduate study in Communication Design; a portfolio of 15-20 images of your most accomplished work; a current résumé; and two letters of recommendation. An on-campus or telephone interview may be required.",Not Required,,True,False,False,False,False,False,0.0,False,False,False,False,False,False,False,False,False,,,,College of Visual and Performing Arts,"PA Resident: $12,270.78/Year, Non-Resident: $16,914.78/Year",,,,,,,The Master of Fine Arts in Communication Design program at Kutztown University is a 60-credit degree designed to foster the individual voice and advance the skills of designers who wish to contribute to the global community in a meaningful way. Our nationally ranked MFA program is the only program of its kind in the Pennsylvania State System of Higher Education (PASSHE) and one of the largest graduate Communication Design programs in the country.,,https://www.kutztown.edu/about-ku/administrative-offices/graduate-studies/graduate-programs.html,The Master of Fine Arts in Communication Design is an accredited institutional member of the National Association of Schools of Art and Design (NASAD).,,"PA Resident: $707.46, Non-Resident: $965.46",,False,,4.0,3.0,,,,,,,,,,,"PA Resident: $12,270.78/Year, Non-Resident: $16,914.78/Year",,,,,,,False,False,,,105.0,112.0,,,6.5,,,53.0,,79.0,,,,,,,,,,,"Graduate Assistantships provide a stipend of $2,500, $5,000, or $10,000 per year and a waiver of tuition.",,Graduate Assistantships,,,,,,,
,Master of Education in Music Education,,,,,Master of Education,"Fall, Spring, Summer",,,,Not Required,Required,Not Required,"Proof of English Proficiency is required of all students whose first language is not English. Acceptable forms of proof include: TOEFL minimum score of 79 on the iBT, IELTS minimum score of 6.5, Duolingo minimum score of 100, or successful completion of ELS Level 112.",Complete the online application. Pay the application fee. Official transcripts from all colleges/universities attended. A cumulative undergraduate GPA of 3.0 or higher is required. A bachelor’s degree in Music Education from an accredited institution. A copy of teaching certification. Three letters of recommendation. A two-to-three page personal essay (statement of goals). Submission of a videotape demonstrating musical skills.,Not Required,,True,False,True,True,False,False,0.0,True,False,False,False,False,True,False,False,False,,,,College of Visual and Performing Arts,,,,,,,"Thesis Track, Non-Thesis Track","The Master of Education in Music Education is a fully online program designed for the certified, practicing music educator. The purpose of this program is to expand the student's understanding and application of pedagogy, research, and philosophy in order to improve and inform their teaching in the P-12 music classroom. The Master of Education in Music Education offers a choice between two tracks, Thesis and Non-Thesis, and may be completed in two years. Courses are offered on a rotating cycle and taught by the accomplished and diverse music faculty in the Music Department.",,https://www.kutztown.edu/academics/colleges-and-departments/visual-and-performing-arts/majors-minors-and-certificates/music/music-degrees/master-of-education-in-music-education.html,Kutztown University is an accredited institutional member of the National Association of Schools of Music (NASM).,,$626.85 (in-state) / $883.35 (out-of-state),False,False,,4.0,3.0,,,,,,,,,,,4617,,,,,,,False,False,,,100.0,112.0,,,6.5,,,,,79.0,,,,,,,,,,,,,Graduate Assistantships,,,,,,,
,Music Education (Certification),,,,,Certification,"Fall, Spring, Summer",,,,Required,Required,Not Required,Kutztown University requires all international students to provide proof of English Proficiency. This requirement can be fulfilled by ONE of the following: TOEFL (Test of English as a Foreign Language) score of 79 on the iBT (internet-based test). The institutional code for Kutztown University is 2362. IELTS (International English Language Testing System) band score of 6.5. Must be the academic version of the exam. Duolingo score of 105. ELS Language Center Level 112. Proof of having received a degree from a U.S. college or university. Proof of having received a degree from a foreign university where the language of instruction is English.,"In addition to the University's general requirements for admission to a graduate program, applicants for admission to the Music Education Certification program must meet the following criteria:
1. A baccalaureate degree in music (e.g. B.M., B.S. or B.A. in Music) from a regionally accredited institution with a minimum GPA of 3.0. A review of official transcripts from all institutions attended is required.
2. Passing scores on the PAPA (Pre-service Academic Performance Assessment) in Reading, Writing and Mathematics, or waiver via qualifying SAT or ACT scores. For further information about qualifying scores for the waiver, please go to the PDE website. Passing scores on all tests must be presented before formal admission can be granted.
3. A 300-500 word essay describing the applicant’s professional goals and reasons for pursuing certification.
4. Two letters of recommendation from persons who are able to comment on the applicant's potential for success as a music educator.
5. A resume which includes a listing of music experiences since graduation from high school (private lessons, performing ensembles, teaching positions, and other related employment).
6. Successful completion of the Music Department audition/interview.",Not Required,,True,False,False,False,False,False,0.0,False,False,False,False,False,False,False,False,False,,,,College of Visual and Performing Arts,"$4,644/Semester (PA Resident); $6,966/Semester (Non-Resident)",,,,,,,The Music Education Certification Program at Kutztown University provides an opportunity for individuals who hold an undergraduate degree in music to complete the coursework required to be recommended for Pennsylvania teacher certification in music. The program is specifically designed to meet the needs of each individual student and can include undergraduate prerequisite courses and deficiencies in addition to the professional education sequence of courses. An initial review of the student's undergraduate transcript will determine the required music and education coursework to be completed for certification.,,https://www.kutztown.edu/about-ku/administrative-offices/graduate-studies/graduate-programs.html,Kutztown University is an accredited institutional member of the National Association of Schools of Music (NASM).,,$516 (PA Resident); $774 (Non-Resident),True,False,,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,105.0,112.0,,,6.5,,,,,79.0,,,,,,,,,,,,,Graduate Assistantships,,,,,,,
,Master of Business Administration (MBA),,,,,,"Fall, Spring",,,,Required,Required,Optional,"All applicants whose native language is not English must demonstrate English proficiency. This can be demonstrated by submitting a TOEFL, IELTS, PTE, or Duolingo score, or through other approved methods.",Completed online application. Official transcripts from ALL colleges/universities attended. A current resume. A personal statement outlining career goals and motivation for pursuing an MBA. Two letters of recommendation. GMAT is not required but scores can be submitted for consideration. Minimum 3.0 undergraduate GPA (on a 4.0 scale).,Not Required,,True,True,False,False,False,False,0.0,False,False,False,False,False,False,False,False,False,,,,College of Business,"PA Resident: $17,230/program; Non-Resident: $24,970/program",,,,,,"General, Supply Chain Management and Logistics, Health Care Management, Leadership, Finance, Business Analytics, Marketing","The Kutztown University Master of Business Administration program provides students with a high-quality graduate business education. Our comprehensive curriculum is designed to give students the theoretical background and practical skills needed for success in today's competitive global business environment. Students in the program develop skills in problem-solving, strategic thinking, and managing people and resources. Courses are taught by a distinguished faculty that are experts in their fields and are also dedicated teachers. Our students represent a diverse mixture of business professionals and managers, recent college graduates, and people seeking a career change. Because of this, the Kutztown MBA curriculum is designed with flexibility in mind. Courses are scheduled in the evening to accommodate our many working students. We also offer a 100% online MBA program. In addition to a general MBA, we offer a variety of in-demand academic tracks and certificate programs.",,https://www.kutztown.edu/academics/colleges-and-departments/business/master-of-business-administration-(mba).html,"Kutztown University's College of Business is an accredited member of AACSB International, which represents the highest standard of achievement for business schools worldwide. Less than 5% of the world's 13,000 business programs have earned AACSB Accreditation. This distinction is the hallmark of excellence in business education.",,PA Resident: $553/credit; Non-Resident: $811/credit,,False,,4.0,3.0,,,,,,,,,,,"PA Resident: $17,230/program; Non-Resident: $24,970/program",,,,,,,False,False,,,100.0,112.0,,,6.5,,,53.0,,79.0,,,,,,,,,,,"$5,000 stipend plus tuition waiver for 18 credits",,Graduate Assistantship,,,,,,,
,Graduate Certificate in Business Decision-Making,,,,,Graduate Certificate,"Fall, Spring",,,,,,Not Required,"International students whose native language is not English are required to provide proof of English proficiency by one of the following options: TOEFL (79 IBT or 550 PBT), IELTS (overall band score of 6.5), PTE Academic (score of 53), Duolingo English Test (score of 105), or ELS Language Center (Level 112 with a grade of B or higher).",,,,,,False,False,False,False,0.0,False,False,False,False,False,False,False,False,False,,,,College of Business,,,,,,,,The Graduate Certificate in Business Decision-Making is designed for individuals who have already earned an undergraduate degree and wish to continue their education at the graduate level to make more effective and efficient data-driven business decisions. Decision-making is a critical skill for any business leader. The curriculum provides a strong foundation in core analytical and quantitative business concepts to allow a leader to use business information and data for more effective decisions. This certificate is ideal for those who are looking to advance in their career or who are considering a graduate degree in business. This 12-credit certificate can be a stand-alone credential or it can be a pathway to the Kutztown University MBA program. Students who successfully complete the graduate certificate with a GPA of 3.0 or higher are eligible to have their GMAT/GRE requirement waived for admission into the Kutztown MBA program. All credits earned in the certificate program can be applied to the KU MBA.,,https://www.kutztown.edu/decisionmakingcertificate,"The College of Business at Kutztown University is accredited by AACSB International, The Association to Advance Collegiate Schools of Business. This accreditation represents the highest standard of achievement for business schools worldwide.",,"$516.00 per credit (PA Resident), $774.00 per credit (Non-Resident)",,,,4.0,2.75,,,,,,,,,,,,,,,,,,,,,,105.0,112.0,,,6.5,,,53.0,,79.0,,,,,,,,,,,,,"Merit-based, Need-based, Graduate Assistantships",,,,,,,
,Master of Science in Computer Science,,,,,Master's,"Fall, Spring",,,,Not Required,Required,Not Required,Applicants whose native language is not English are required to take an English proficiency exam. The following are the minimum scores required for admissions consideration: TOEFL (Test of English as a Foreign Language) score of 79 (IBT) or 550 (PBT); IELTS (International English Language Testing System) score of 6.5; Duolingo score of 105; PTE Academic score of 53; ELS Language Center Level 112.,"In addition to the University graduate admission requirements, the MS in Computer Science program requires:
- A baccalaureate degree from a regionally accredited institution.
- Official transcripts from all institutions attended.
- A minimum cumulative undergraduate GPA of 3.00 (on a 4.0 scale).
- An undergraduate major in Computer Science or a closely related field is recommended. Students with other backgrounds may be admitted, but may be required to take up to four preparatory courses.
- Two letters of recommendation.
- A statement of purpose outlining the applicant's goals and objectives for pursuing the MS in Computer Science.
- International students must demonstrate English proficiency.",Not Required,,True,False,False,False,False,False,0.0,False,False,False,False,False,False,False,False,False,,,,College of Liberal Arts and Sciences,,,,,,,"['Thesis Track', 'Project Track']","The Master of Science degree in Computer Science is designed for students who have a bachelor's degree in computer science or a related field. The program is specifically designed to expand the students' knowledge and expertise in the field of computer science and information technology. The graduate program includes advanced topics in software engineering, database management, high-performance computing, data analytics, and machine learning. In this program, students will learn advanced topics in computer science and also get a hands-on experience by completing a final project/thesis.",,https://www.kutztown.edu/about-ku/administrative-offices/graduate-studies/graduate-programs.html,,,"$516.00 (PA Resident), $774.00 (Non-Resident)",False,True,,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,105.0,112.0,,,6.5,,,53.0,,79.0,,,,,,,,,,,,,Graduate Assistantships,,,,,,,
,Graduate Certificate in Data Analytics (MBA),,,,,Certificate,"Fall, Spring, Summer",,,,,,Not Required,International applicants must demonstrate English proficiency by submitting one of the following: TOEFL with a minimum score of 79 (iBT) or 550 (PBT); IELTS with a minimum score of 6.5; Duolingo English Test with a minimum score of 105; Pearson PTE with a score of 53; or proof of completion of ELS Level 112.,,,,,,True,True,False,False,0.0,True,False,False,False,True,True,True,False,False,,,,College of Business,"$6,192 (in-state) or $9,288 (out-of-state) for the entire 12-credit program.",,,,,,,"The MBA Data Analytics Certificate is for business professionals who seek to enhance their managerial and decision-making skillsets through data analysis. It covers topics such as regression, data mining, text mining, forecasting, and visualization in a business context. Students will acquire hands-on experience by applying these techniques to business problems, using popular software packages such as Excel, Tableau, and SAS Viya. All courses are applicable toward a KU MBA degree. Students can complete this certificate in addition to an MBA degree from KU or from another AACSB accredited business school. Students who complete the certificate can waive the GMAT requirement to join the KU MBA program.",,https://www.kutztown.edu/about-ku/administrative-offices/graduate-studies/graduate-programs.html,The College of Business at Kutztown University is an accredited member of AACSB International.,,"$516 (in-state), $774 (out-of-state)",,,2.0,4.0,3.0,,,,,,,,,,,6192,,,,,,,,,,,105.0,112.0,,,6.5,,,53.0,,79.0,,,,,,,,,,,"Stipends range from $2,500 to $10,000 per year plus tuition waiver for assistantships.",,"Graduate Assistantships, Grants",,,,,,,
,Graduate Certificate in Leadership (MBA),,,,,Certificate,"Fall, Spring, Summer",,,,Required,Required,Not Required,"For international applicants, proof of English proficiency is required. Accepted tests and minimum scores are: TOEFL - 79, IELTS - 6.5, Duolingo - 100, Pearson's Test of English (PTE) - 53, or successful completion of ELS level 112. Exemptions may apply for those who meet specific criteria, such as being a citizen of certain English-speaking countries or having a degree from a U.S. institution.","All applicants must apply online and submit the following documents: 1. Official transcripts from all undergraduate and graduate institutions attended, with a GPA of 3.0 or higher preferred. 2. Two letters of recommendation from professional or academic references. 3. A written statement of professional goals. 4. Current resume.",Not Required,,True,False,False,False,False,False,0.0,False,False,False,False,False,False,False,False,False,,,,College of Business,"$4,779 (PA Resident) / $7,173 (Non-Resident) for the full 9-credit program",,,,,,,"The Kutztown University Graduate Certificate in Leadership program provides students the opportunity to gain relevant leadership skills and knowledge from MBA-level coursework. These courses are designed to give students practical tools to effectively lead, motivate and communicate in a dynamic and diverse workforce. The courses taken for this certificate may be applied to the Kutztown University MBA program.",,https://www.kutztown.edu/about-ku/administrative-offices/graduate-studies/graduate-programs.html,"The College of Business is accredited by AACSB International, a benchmark for business school quality. Less than 5% of the world's 13,000 business programs have earned AACSB Accreditation.",,"$531/credit (PA Resident), $797/credit (Non-Resident)",,False,0.0,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,100.0,112.0,,,6.5,,,53.0,,79.0,,,,,,,,,,,,,Graduate Assistantships,,,,,,,
