Program name,Program Page url
Master of Education in School Counseling,https://edu-leadership.mtsu.edu/professional_counseling-about/
Master of Arts in Liberal Arts,https://mtsu.test-imodules.com/s/601092/17/interior.aspx?sid=601092&gid=1&pgid=1452
Master of Business Administration in Concrete Industry Management,https://www.mtsu.edu/search-program/
Master of Science in Health Care Informatics,https://www.mtsu.edu/search-program/
Master of Arts in International Affairs,https://www.mtsu.edu/search-program/
Concentration in International Security and Peace,https://pga.mtsu.edu/maia/
Concentration in International Development and Globalization,https://www.mtsu.edu/program/international-affairs-m-a/
Master of Science in Actuarial Science,https://www.mtsu.edu/search-program/
"Doctor of Education in Assessment, Learning, and Student Success",https://mtsunews.com/doctoral-education-program-10th-anniversary/
Master of Arts in Economics,https://econfin.mtsu.edu/
Master of Science in Geosciences,https://www.mtsu.edu/search-program/
Master of Arts in History,https://www.mtsu.edu/search-program/
Concentration in Public History,https://icpn.museum.state.il.us/content/middle-tennessee-state-university
Master of Science in Professional Science,https://msps.mtsu.edu/contact/
Concentration in Professional Science - Actuarial Sciences,https://academiccatalog.umd.edu/graduate/
Concentration in Professional Science - Biotechnology,https://www.mtsu.edu/search-program/
Concentration in Professional Science - Engineering Management,https://msps.mtsu.edu/
Master of Arts in Psychology,https://www.mtsu.edu/search-program/
Concentration in Psychology - Quantitative,https://www.mtsu.edu/search-program/
Concentration in Psychology - Industrial/Organizational,https://www.mtsu.edu/program/psychology-industrial-organizational-concentration-m-a/
Doctor of Philosophy in Public History,https://www.mtsu.edu/search-program/
Master of Fine Arts in Recording Arts and Technologies,https://www.mtsu.edu/search-program/
Master of Science in Aeronautical Science,https://www.mtsu.edu/search-program/
Concentration in Aviation Education,https://www.mtsu.edu/search-program/
Concentration in Aviation Management,https://www.mtsu.edu/search-program/
Concentration in Aviation Safety and Security Management,https://www.mtsu.edu/search-program/
Master of Science in Horse Science,https://www.equinescience.org/Resources/Job-Center/Job-Details/jobID/70
Concentration in Horse Science - Industry Management,https://www.mtsu.edu/program/horse-science-industry-management-concentration-m-s/
Master of Education in Professional Counseling,https://edu-leadership.mtsu.edu/professional_counseling-about/
Master of Arts in Psychology (Clinical Psychology),https://www.mtsu.edu/search-program/
Master of Arts in Psychology (Experimental),https://www.mtsu.edu/search-program/
Master of Arts in Psychology (Pre-Specialist in Education - School Psychology Concentration),https://www.mtsu.edu/search-program/
Master of Arts in Psychology (Quantitative Psychology),https://www.mtsu.edu/search-program/
Master in Accounting,https://www.mtsu.edu/search-program/
Master in Criminal Justice Administration,https://www.mtsu.edu/program/criminal-justice-administration-m-c-j/
Master of Science in Engineering Management,https://www.mtsu.edu/search-program/
Master of Science in Athletic Training,https://mtsunews.com/new-master-athletic-training-program/
Master of Science in Engineering Technology (Occupational Health and Safety),https://www.mtsu.edu/search-program/
Master of Science in Exercise Science,https://www.mtsu.edu/search-program/
Master in Leadership in Nutrition,https://www.mtsu.edu/program/professional-studies-leadership-in-nutrition-concentration-m-p-s/
Master in Nursing,https://www.mtsu.edu/search-program/
"Master in Nursing, Psychiatric Mental Health Nurse Practitioner",https://www.mtsu.edu/program/nursing-psychiatric-mental-health-nurse-practitioner-pmhnp-m-s-n/
Master in Physician Assistant Studies,https://catalog.mtsu.edu/preview_program.php?catoid=33&poid=11675&returnto=7439
Master of Education in Curriculum and Instruction,https://www.mtsu.edu/search-program/
Master of Education in Digital Teaching and Learning,https://www.mtsu.edu/program/curriculum-and-instruction-teaching-and-innovation-in-pk-16-concentration-m-ed/
Master of Education in Elementary School Education,https://www.mtsu.edu/program/curriculum-and-instruction-elementary-education-concentration-m-ed/
Master of Education in Higher Education,https://www.mtsu.edu/search-program/
Master of Education in Literacy,https://www.mtsu.edu/search-program/
Master of Education in Special Education,https://www.mtsu.edu/search-program/
Master of Professional Studies,https://www.mtsu.edu/program/professional-studies-training-and-development-concentration-m-p-s/
Concentration in Master of Professional Studies - Leadership in Nutrition,https://www.mtsu.edu/search-program/
"Master of Education in Administration and Supervision, Higher Education Specialization",https://www.mtsu.edu/search-program/
Master of Social Work,https://www.mtsu.edu/search-program/
Master of Science in Mathematics,https://www.mtsu.edu/search-program/
Concentration in Mathematics - Pure and Applied Mathematics,https://www.mtsu.edu/search-program/
Doctor of Philosophy in Computational and Data Science,https://www.mtsu.edu/wp-content/uploads/2023/10/PHD-program-overview-v1.5.docx
Doctor of Philosophy in Mathematics and Science Education,https://www.mtsu.edu/search-program/
Concentration in Mathematics - Actuarial and Financial Mathematics,https://asrm.illinois.edu/admissions/graduate-degrees
Master of Business Administration,https://www.mtsu.edu/search-program/
Concentration in MBA - Marketing,https://marketing.mtsu.edu/
Concentration in MBA - Healthcare Management,https://www.mtsu.edu/search-program/
Concentration in MBA - Strategic Marketing Analytics,https://mba.mtsu.edu/curriculum/
Concentration in MBA - Legal and Ethical Governance,https://www.mtsu.edu/search-program/
Concentration in MBA - Risk Management,https://www.mtsu.edu/search-program/
Concentration in MBA - Human Resource Management,https://mba.mtsu.edu/curriculum/concentrations/
Concentration in MBA - Data Analytics,https://www.mtsu.edu/search-program/
Concentration in MBA - IT Project Management,https://www.mtsu.edu/search-program/
Concentration in MBA - Music Business,https://catalog.mtsu.edu/preview_program.php?catoid=33&poid=11571&returnto=7440
