Id,ProgramName,ProgramCode,Status,CreatedDate,UpdatedDate,Level,Term,TermCode,LiveDate,DeadlineDate,Resume,StatementOfPurpose,GreOrGmat,EnglishScore,Requirements,WritingSample,CollegeId,IsAnalyticalNotRequired,IsAnalyticalOptional,IsDuoLingoRequired,IsELSRequired,IsGMATOrGreRequired,IsGMATRequired,IsGRERequired,IsIELTSRequired,IsLSATRequired,IsMATRequired,IsMCATRequired,IsPTERequired,IsTOEFLIBRequired,IsTOEFLPBTRequired,IsEnglishNotRequired,IsEnglishOptional,AcademicYear,AlternateProgram,ApplicationType,Department,Fees,IsAvailable,ProgramType,AdmissionDepartmentId,CreatedBy,UpdatedBy,Concentration,Description,OtherConcentrations,ProgramWebsiteURL,Accredidation,AverageScholarshipAmount,CostPerCredit,IsRecommendationSystemOpted,IsStemProgram,MaxFails,MaxGPA,MinGPA,PreviousYearAcceptanceRates,QsWorldRanking,TotalAccepetedApplications,TotalCredits,TotalDeniedApplications,TotalI20sIssued,TotalScholarshipsAwarded,TotalSubmittedApplications,TotalVisasSecured,UsNewsRanking,CollegeApplicationFee,IsCollegePaying,MEContractNegotiatedFee,MyGradAppFee,ProgramCategory,IsCollegeApplicationFree,IsCouponAllowed,IsACTRequired,IsSATRequired,SftpDestinationId,MinimumACTScore,MinimumDuoLingoScore,MinimumELSScore,MinimumGMATScore,MinimumGreScore,MinimumIELTSScore,MinimumMATScore,MinimumMCATScore,MinimumPTEScore,MinimumSATScore,MinimumTOEFLScore,MLModelName,MinimumAnalyticalScore,MinimumEnglishScore,MinimumExperience,MinimumSopRating,WeightAnalytical,WeightEnglish,WeightExperience,WeightGPA,WeightSop,ScholarshipAmount,ScholarshipPercentage,ScholarshipType,IsNewlyLaunched,BatchId,IsImported,IsImportVerified,Is_Recommendation_Sponser,AnalyticalScore,MinimumLSATScore
,Accounting Minor,,,,,Undergraduate,,,,,Not Required,Not Required,Not Required,Required,"To declare the Accounting minor, students must have a cumulative GPA of 2.5 or higher and have completed MGT 4 and MGT 5 with a grade of C- or better. Students can declare the minor through the Major/Minor tool on TritonLink. The minor requires a total of seven courses (28 units). Lower-division required courses are MGT 4: Financial Accounting and MGT 5: Managerial Accounting. Students must then complete five upper-division courses from the following: MGT 131A. Intermediate Accounting A, MGT 132. Auditing, MGT 134. Federal Taxation-Individuals, MGT 135. Federal Taxation–Corporations, Partnerships, Estates and Trusts, MGT 136. Advanced Accounting, MGT 137. Accounting Information Systems, MGT 139. Special Topics in Accounting.",Not Required,,True,False,True,False,False,False,False,True,False,False,False,True,True,True,False,False,,,,Rady School of Management,"$13,752.00/Year (CA Resident)",,,,,,,The accounting minor allows students to acquire analytical and technical skills that are helpful in a variety-of-business-related careers. The courses in the minor provide a foundation in accounting and a deep dive into the areas of financial and managerial accounting. This foundation will prepare students for more specialized accounting studies should they wish to continue their education in a graduate accounting program.,,"The official university website for the University of California San Diego is https://ucsd.edu. The university is a leading public research institution located in La Jolla, California.",,,,,False,1.0,4.0,2.0,34.3% (Fall 2022),62,,,,,,,,,"$18,416.03/Year (CA Resident)",,,,,,,False,False,,,130.0,,,,7.0,,,65.0,,83.0,,,,,,,,,,,,,"Merit-based, Restricted, Outside Agency",,,,,,,
,Aerospace Engineering (B.S.),,,,,Undergraduate,Fall 2026,,"August 1, 2025","November 30, 2025",Not Required,Required,Not Required,Required,"To be considered for admission to UC San Diego, applicants must complete 15 A-G courses with a grade of C or better, with at least 11 of these courses completed before the final year of high school. Aerospace Engineering is a capped major within the Jacobs School of Engineering, meaning it has a limited number of spots and admission is competitive. All students must select a major when they apply, and they must meet specific coursework and GPA requirements.",Not Required,,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,,,,Jacobs School of Engineering,"$17,931/Year (in-state); $50,505/Year (out-of-state) for 2023-24",,,,,,"Aerodynamics and Fluid Mechanics, Astrodynamics and Space Applications, Aerospace Structures and Materials, Flight Dynamics and Controls","The B.S. program in aerospace engineering is accredited by the Engineering Accreditation Commission of ABET, http://www.abet.org. The aerospace engineering program is designed to provide students with a strong foundation in engineering fundamentals with an emphasis on aerospace-related topics. The program is structured to provide a broad introduction to the discipline of aerospace engineering and subsequently to allow the student to select a focus of study (a specialization) from one of the following four areas: (1) aerodynamics and fluid mechanics; (2) astrodynamics and space applications; (3) aerospace structures and materials; or (4) flight dynamics and controls. The mission of the aerospace engineering program is to provide its students with a strong technical education and the communication skills that will enable them to have successful careers as aerospace engineering professionals. The educational objectives of the aerospace engineering program are that, within a few years of graduation, our alumni will be engaged and advancing in aerospace engineering careers or other professional careers, and/or be engaged in and advancing in graduate studies in a related field.",,"The official university website for the University of California San Diego is https://ucsd.edu. The university is a leading public research institution located in La Jolla, California.",Accredited by the Engineering Accreditation Commission of ABET,,,,True,,4.0,2.0,24.7%,62,,,,,,,,,,,,,,,,False,False,,,115.0,,,,7.0,,,,,83.0,,,,,,,,,,,"$500 to $40,000",,"Merit-based, Need-based",,,,,,,
,Aerospace Engineering with a Specialization in Aerothermodynamics (B.S.),,,,,Undergraduate,Fall 2026,,"August 1, 2025","November 30, 2025",Not Required,Not Required,Not Required,Required,"To be considered for admission to UC San Diego, you must be on track to successfully complete 15 year-long high school courses — with a grade of C or better. This sequence of courses is also known as the A-G requirements. For success in an Engineering major, it is recommended that applicants complete the following high school courses: a full year of physics, a full year of chemistry, and four years of math, with calculus in the senior year.",Not Required,,True,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,,,,Jacobs School of Engineering,"$18,414/Year",,,,,,Aerothermodynamics,"The B.S. program in aerospace engineering is accredited by the Engineering Accreditation Commission of ABET, http://www.abet.org. The aerospace engineering program is designed to prepare students for a career in the aeronautical and astronautical industries, as well as for graduate study in these disciplines. The curriculum provides a strong foundation in the fundamental engineering sciences, including fluid mechanics, thermodynamics, solid mechanics, materials, and dynamics. It includes a sequence of two aerospace engineering design courses, one for conceptual design and the other for preliminary design. Core technical elective courses are offered in aerothermodynamics, astrodynamics and space applications, and aerospace systems. The specific courses for the major can be found in the MAE B.S. (Aerospace Engineering) four-year plan. Educational objectives for the program are listed on the department website at http://mae.ucsd.edu.",,"The official university website for the University of California San Diego is https://ucsd.edu. The university is a leading public research institution located in La Jolla, California.","The B.S. program in aerospace engineering is accredited by the Engineering Accreditation Commission of ABET, http://www.abet.org.",,,,True,,4.0,2.0,23.7%,62,,,,,,,,,"$18,414/Year",,,,,,,False,False,,,115.0,,,,7.0,,,,,83.0,,,,,,,,,,,"Regents Scholarship provides $2,000/year; Chancellor's Scholarship provides up to $10,000/year.",,"Merit-based, Need-based",,,,,,,
,Aerospace Engineering with a Specialization in Astrodynamics and Space Applications (B.S.),,,,,Associate,Fall 2026,,"August 1, 2025","November 30, 2025",,,Not Required,Required,,,,,,True,False,False,False,False,True,False,False,False,True,True,True,False,False,,,,Jacobs School of Engineering,"$18,414/Year (CA Resident) or $52,614/Year (Non-Resident)",,,,,,Astrodynamics and Space Applications,"The B.S. in aerospace engineering program is accredited by the Engineering Accreditation Commission of ABET, http://www.abet.org. The aerospace engineering program is designed to prepare students for a career in the aeronautical and astronautical industries and for graduate study in aerospace engineering and in other, related fields. The program provides a strong foundation in the fundamental disciplines of aerospace engineering: aerodynamics, fluid mechanics, thermodynamics, and heat transfer; solid mechanics and structures; propulsion; and flight mechanics, stability, and control. A series of aerospace engineering design courses is an essential feature of the program. These courses provide students with hands-on experience in the design of aerospace systems and components.",,"The official university website for the University of California San Diego is https://ucsd.edu. The university is a leading public research institution located in La Jolla, California.","The B.S. in aerospace engineering program is accredited by the Engineering Accreditation Commission of ABET, http://www.abet.org.",,,,,,4.0,2.0,24.7%,72,,,,,,,,,"$18,414/Year (CA Resident) or $52,614/Year (Non-Resident)",,,,,,,,,,,115.0,,,,7.0,,,65.0,,83.0,,,,,,,,,,,,,"Merit-based, Need-based",,,,,,,
,Aerospace Engineering with a Specialization in Flight Dynamics and Controls (B.S.),,,,,Undergraduate,Fall 2026,,"August 1, 2025 (Projected)","November 30, 2025 (Projected)",,,Not Required,Required,,,,,,True,False,False,False,False,True,False,False,False,False,True,False,False,False,,,,Jacobs School of Engineering,"$18,414/Year for California residents, $51,468/Year for non-residents (2024-2025 rates)",,,,,,Flight Dynamics and Controls,"The aerospace engineering program is designed to prepare students for a career in the aeronautical and astronautical industries and for graduate study in aerospace and other engineering disciplines. The curriculum provides a strong foundation in the fundamental engineering sciences of mechanics, thermodynamics, materials, and electronics, and in the core aerospace disciplines of aerodynamics, flight mechanics, and control, and propulsion. All aerospace engineering majors must choose one of the following specializations: A. Aerothermodynamics, B. Astrodynamics and Space Applications, C. Aerospace Structures and Materials, or D. Flight Dynamics and Controls.",,"The official university website for the University of California San Diego is https://ucsd.edu. The university is a leading public research institution located in La Jolla, California.","The BS degree in aerospace engineering is accredited by the Engineering Accreditation Commission of ABET, http://www.abet.org.",,$360 per unit (Summer Session 2024 rate),,,,4.0,2.0,17.4% (Fall 2023 for Jacobs School of Engineering),72,,,,,,,,,"$18,414/Year for California residents, $51,468/Year for non-residents (2024-2025 rates)",,,,,,,,,,,115.0,,,,7.0,,,,,83.0,,,,,,,,,,,"Varies, for example, the Regents Scholarship offers $5,000 per year.",,"Merit-based, Need-based, Leadership-based",,,,,,,
,Aerospace Engineering with a Specialization in Propulsion (B.S.),,,,,Undergraduate,Fall 2026,,"August 1, 2025","November 30, 2025",,,Not Required,Required,,,,,,True,False,False,False,False,True,False,False,False,True,True,True,False,False,,,,Jacobs School of Engineering,"$17,097/Year",,,,,,Propulsion,"The aerospace engineering program is designed to prepare students for a career in the aeronautical and astronautical industries and the related fields that require a solid foundation in the engineering sciences. The curriculum provides a strong background in the fundamentals of engineering, with an emphasis on the disciplines of aerodynamics, fluid mechanics, propulsion, flight mechanics, stability and control, and structural mechanics. A major component of the curriculum is a two-quarter senior design course in which students work in teams to design, build, and fly an aerospace vehicle or system.",,"The official university website for the University of California San Diego is https://ucsd.edu. The university is a leading public research institution located in La Jolla, California.","The BS program in aerospace engineering is accredited by the Engineering Accreditation Commission of ABET, http://www.abet.org.",,,,,,4.0,2.0,24.7%,62,,,,,,,,,"$17,097/Year",,,,,,,,,,,130.0,,,,7.0,,,65.0,,83.0,,,,,,,,,,,"$2,000 - $10,000 per year",,"Merit-based, Need-based",,,,,,,
,African American Studies Minor,,,,,Undergraduate,,,,,,,Not Required,Not Required,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,,,,Division of Social Sciences,"CA residents: $18,416/Year; Non-residents: $52,616/Year (2024-2025)",,,,,,,"The African American Studies Program (AASP) at UC San Diego offers an interdisciplinary minor focused on the histories and cultures of peoples of African descent in the United States and the broader African diaspora. Students take courses in a variety of fields and disciplines to explore the social, cultural, political, economic, and historical processes that have shaped the lives and communities of African-descended peoples. With its focus on issues of race, ethnicity, class, gender, and social justice, the African American studies minor is an excellent complement to any major. It prepares students for a wide range of professions as well as for graduate and professional school.",,"The official university website for the University of California San Diego is https://ucsd.edu. The university is a leading public research institution located in La Jolla, California.",,"$25,125 (average need-based); $7,203 (average non-need-based)",,,,,4.0,2.0,24.7% (Fall 2023),62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Merit-based, Need-based",,,,,,,
,African Studies Minor,,,,,Undergraduate,,,,,,,Not Required,Not Required,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,Institute of Arts and Humanities,"$18,414/Year",,,,,,,The African studies minor is an interdisciplinary minor. Its goal is to provide a broad-based introduction to the study of Africa and to offer students a more intensive knowledge of a particular field or fields of African studies. The minor is especially useful for students who plan to work in Africa or who plan to go to graduate school in a field that has an Africanist component. Students who minor in African studies are encouraged to participate in the Education Abroad Program in Africa.,,"The official university website for the University of California San Diego is https://ucsd.edu. The university is a leading public research institution located in La Jolla, California.",,,,,,,4.0,2.0,23.7% (fall 2023),34,,,,,,,,,"$18,414/Year",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Merit-based, Need-based",,,,,,,
,Anthropology (Archaeology) (B.A.),,,,,Undergraduate,Fall 2026,,"August 1, 2025","November 30, 2025",,,Not Required,Required,,,,,,True,False,False,False,False,True,False,False,False,True,True,True,False,False,,,,School of Social Sciences,,,,,,,Archaeology,The archaeology concentration is designed for students interested in the study of past societies and their material culture. The concentration introduces students to the theories and methods of anthropological archaeology and provides them with a strong background in the scientific analysis of the past.,,"The official university website for the University of California San Diego is https://ucsd.edu. The university is a leading public research institution located in La Jolla, California.",,,,,,,4.0,2.0,24.7%,62,,,,,,,,,"$18,418/Year (California Resident); $52,618/Year (Non-resident)",,,,,,,,,,,115.0,,,,7.0,,,65.0,,83.0,,,,,,,,,,,,,"Merit-based, Need-based",,,,,,,
,Anthropology (Biological Anthropology) (B.A.),,,,,Undergraduate,Fall 2026,,"August 1, 2025","November 30, 2025",,,Not Required,Required,,,,,,True,False,False,False,False,True,False,False,False,False,True,False,False,False,,,,School of Social Sciences,"$15,795/Year (CA Resident), $48,369/Year (Non-Resident)",,,,,,Biological Anthropology,"The anthropology major at UC San Diego is a holistic, four-field program that offers a wide range of courses in archaeological, biological, sociocultural, and linguistic anthropology. We emphasize scientific and interpretive approaches to the study of human evolution, human biology, cultural and social diversity, language, and the material record of human societies. The department offers a bachelor of arts and a bachelor of science degree in anthropology, as well as several concentrations. The department also offers a minor in anthropology.

This major focuses on the evolution of humans and other primates. This includes the study of human biology and variation; the fossil evidence for human evolution; and the behavior of human and nonhuman primates. Students who major in biological anthropology can pursue careers in medicine and public health, primatology, conservation biology, and forensic sciences, and can prepare for graduate school in biological anthropology and archaeology.",,"The official university website for the University of California San Diego is https://ucsd.edu. The university is a leading public research institution located in La Jolla, California.",,,,,,,4.0,2.0,24.7% (Fall 2023),62,,,,,,,,,"$15,795/Year (CA Resident), $48,369/Year (Non-Resident)",,,,,,,,,,,130.0,,,,7.0,,,,,83.0,,,,,,,,,,,,,"Merit-based, Need-based",,,,,,,
