Id,ProgramName,ProgramCode,Status,CreatedDate,UpdatedDate,Level,Term,TermCode,LiveDate,DeadlineDate,Resume,StatementOfPurpose,GreOrGmat,EnglishScore,Requirements,WritingSample,CollegeId,IsAnalyticalNotRequired,IsAnalyticalOptional,IsDuoLingoRequired,IsELSRequired,IsGMATOrGreRequired,IsGMATRequired,IsGRERequired,IsIELTSRequired,IsLSATRequired,IsMATRequired,IsMCATRequired,IsPTERequired,IsTOEFLIBRequired,IsTOEFLPBTRequired,IsEnglishNotRequired,IsEnglishOptional,AcademicYear,AlternateProgram,ApplicationType,Department,Fees,IsAvailable,ProgramType,AdmissionDepartmentId,CreatedBy,UpdatedBy,Concentration,Description,OtherConcentrations,ProgramWebsiteURL,Accredidation,AverageScholarshipAmount,CostPerCredit,IsRecommendationSystemOpted,IsStemProgram,MaxFails,MaxGPA,MinGPA,PreviousYearAcceptanceRates,QsWorldRanking,TotalAccepetedApplications,TotalCredits,TotalDeniedApplications,TotalI20sIssued,TotalScholarshipsAwarded,TotalSubmittedApplications,TotalVisasSecured,UsNewsRanking,CollegeApplicationFee,IsCollegePaying,MEContractNegotiatedFee,MyGradAppFee,ProgramCategory,IsCollegeApplicationFree,IsCouponAllowed,IsACTRequired,IsSATRequired,SftpDestinationId,MinimumACTScore,MinimumDuoLingoScore,MinimumELSScore,MinimumGMATScore,MinimumGreScore,MinimumIELTSScore,MinimumMATScore,MinimumMCATScore,MinimumPTEScore,MinimumSATScore,MinimumTOEFLScore,MLModelName,MinimumAnalyticalScore,MinimumEnglishScore,MinimumExperience,MinimumSopRating,WeightAnalytical,WeightEnglish,WeightExperience,WeightGPA,WeightSop,ScholarshipAmount,ScholarshipPercentage,ScholarshipType,IsNewlyLaunched,BatchId,IsImported,IsImportVerified,Is_Recommendation_Sponser,AnalyticalScore,MinimumLSATScore
,Bachelor of Science in Abolitionism and Social Justice,,,,,Undergraduate,,,,,,,,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,"$61,260/Year",,,,,,,,,The official university website for Clarkson University is https://www.clarkson.edu.,,,"$2,042",,False,,4.0,2.0,75%,,,,,,,,,,"$61,260/Year",,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,"$20,000 to $40,000 annually",,Merit-Based,,,,,,,
,Bachelor of Science in Aerospace Engineering,,,,,Undergraduate,Fall 2026,,,,,,Not Required,Required,,,,,,False,False,False,False,False,True,False,False,False,False,False,False,False,False,,,,Wallace H. Coulter School of Engineering,"$61,284/Year",,,,,,,"At Clarkson, our program has an excellent reputation for preparing students for successful careers in the aerospace engineering profession, from designing satellites to developing the next generation of aircraft. As an aerospace engineering student, you will learn the fundamentals of aerodynamics, astrodynamics, aerospace materials and structures, and propulsion. You will also learn about stability and control of aerospace vehicles. You will learn to use computer-aided tools and gain hands-on experience in our state-of-the-art labs and facilities. We emphasize teamwork and interdisciplinary projects, which is why our graduates are highly sought after by employers. The first year is part of the Clarkson Common Experience, which all students take. During your sophomore year, you'll take introductory courses in mechanical and aeronautical engineering, as well as foundational courses in engineering, mathematics and physics. Then, you'll specialize in aeronautical engineering during your junior and senior years. You'll complete a yearlong capstone design project during your senior year, working as a team to tackle a real-world problem from a corporate sponsor or a faculty-led research project.",,The official university website for Clarkson University is https://www.clarkson.edu.,"Our program is accredited by the Engineering Accreditation Commission of ABET, https://www.abet.org.",,"$2,043",,,,,,73%,,,,,,,,,,"$61,284/Year",,,,,,,,,,,115.0,112.0,,,6.5,,,56.0,,80.0,,,,,,,,,,,"$20,000 to $45,000 annually",,Merit-based,,,,,,,
,Bachelor of Science in American Politics,,,,,Undergraduate,Fall 2026,,,,,,Not Required,Required,,,,,,True,True,False,False,False,True,False,False,False,True,True,False,False,False,,,,School of Arts & Sciences,"$61,250/Year",,,,,,data analytics,"Clarkson's political science major stands out for its strong focus on American politics and public policy and its unique integration of data analytics and social science methods. Students receive rigorous training in both qualitative and quantitative research methods to examine the processes, outcomes and theories of political systems. As a political science major at Clarkson, you will work closely with faculty who are active researchers, publishing cutting-edge studies of public opinion, elections and political behavior, constitutional law, environmental policy, and U.S. foreign policy.",,The official university website for Clarkson University is https://www.clarkson.edu.,,"$46,263","$1,970",,,,4.0,2.0,79%,,,,,,,,,,"$2,184/Year",,,,,,,,,,,115.0,112.0,,,6.5,,,56.0,,80.0,,,,,,,,,,,"up to $31,000/year",,Merit-based,,,,,,,
,Bachelor of Science in Anthropology,,,,,Undergraduate,,,,,,,Not Required,Required,,,,True,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,,,,,"$59,198/Year",,,,,,,,,The official university website for Clarkson University is https://www.clarkson.edu.,,"$44,813","$1,973",,False,,4.0,2.0,76.8%,,,,,,,,,,"$59,198/Year",,,,,,,False,False,,,115.0,,,,6.5,,,56.0,,80.0,,,,,,,,,,,"$20,000 - $38,000 per year",,Merit-based,,,,,,,
,Bachelor of Science in Applied Mathematics and Statistics,,,,,Undergraduate,,,,,Not Required,Not Required,Not Required,Required,"To apply for admission to Clarkson as a first-year student, you will need to submit the following: A completed application using the Clarkson Application or the Common Application; An official high school transcript; At least one letter of recommendation; A personal essay.",Not Required,,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,,,,School of Arts & Sciences,"$60,290/Year",,,,,,,"Applied mathematics is the language of science and engineering. Mathematical and statistical modeling are essential tools for solving problems in a huge range of fields, from physics and chemistry to business and finance. At Clarkson, you will learn to use those tools to solve complex real-world problems. Our project-based curriculum challenges you to find creative solutions and communicate them effectively. You'll master a variety of mathematical techniques. But more importantly, you will learn how to approach problems from a quantitative perspective. You will also become proficient in using industry-standard software and gain valuable hands-on experience through research projects, cooperative education (co-op) opportunities and internships. As a student in the applied mathematics and statistics program, you will have opportunities to work with faculty on research. Our main research areas are in dynamical systems, mathematical biology, statistics and optimization.",,The official university website for Clarkson University is https://www.clarkson.edu.,,,"$2,010",,True,,4.0,2.0,73%,,,,,,,,,,"$60,290/Year",,,,,,,False,False,,,115.0,,,,6.5,,,,,80.0,,,,,,,,,,,"Up to $25,000 annually",,Merit-based,,,,,,,
,Bachelor of Science in Architectural and Facilities Engineering,,,,,Undergraduate,Fall 2026,,"August 1, 2025","January 15, 2026",,,Not Required,Required,,,,,,True,True,False,False,False,True,False,False,False,True,True,False,False,False,,,,Wallace H. Coulter School of Engineering,"$61,590/Year",,,,,,Construction Engineering Management,"Architectural and facilities engineers oversee the entire life cycle of a building. They play a role in the design, construction and maintenance of buildings, making sure they are safe and comfortable for occupants, as well as efficient and sustainable. As an architectural and facilities engineering major, you'll gain the technical knowledge to design building systems. This includes:

- Electrical and lighting systems
- Heating, ventilation and air conditioning (HVAC)
- Plumbing
- Structural systems

You'll also get a broad education in the other aspects of building life cycles, such as construction engineering and project management. Our curriculum gives you a broad education in architectural and facilities engineering, as well as the opportunity to specialize. All students take common courses in their first two years. You'll take more specialized courses in your junior and senior years. You can also further customize your degree through our Construction Engineering Management concentration. Or, you can pursue focus areas like sustainable design, construction engineering management and smart building technology.",,The official university website for Clarkson University is https://www.clarkson.edu.,,"$51,100","$2,053/credit hour",,,,4.0,2.0,,,,,,,,,,,"$61,590/Year",,,,,,,,,,,115.0,112.0,,,6.5,,,56.0,,80.0,,,,,,,,,,,"Merit scholarships range from $15,000 to $45,000 per year",,"Merit-based, Need-based, Program-specific",,,,,,,
,"Bachelor of Science in Arts, Culture and Technology",,,,,Undergraduate,Fall 2026,,,,Not Required,Required,Not Required,Required,"To apply to Clarkson, you'll need to submit the following: Common Application or Clarkson Application; High School Transcript; One Letter of Recommendation (from your school counselor or a teacher from a core academic subject); Standardized Test Scores (Optional) - Clarkson University is test-optional for most applicants. If you choose to submit scores, we will accept either the SAT or ACT. We will superscore both tests; Essay - Your application essay helps us get to know you better. Please submit one with your application.",Not Required,,True,True,True,True,False,False,False,True,False,False,False,True,True,False,False,False,,,,School of Arts & Sciences,"$61,238/Year",,,,,,"['Creative Technology & Experience Design', 'Music, Media & Production', 'Visual Arts & Design']","The Bachelor of Science in Arts, Culture and Technology (ACT) is an interdisciplinary program that teaches you how to bridge the connections between technology and creative applications in the humanities, arts and social sciences. As a student in the ACT program, you will develop marketable skills in one of three concentrations while building a portfolio of work and learning from faculty who are creative professionals in their fields. You'll gain a core understanding of design principles and develop an entrepreneurial mindset to successfully launch your career or your own enterprise in creative technology. Students in the program must declare one of three concentrations: Creative Technology & Experience Design; Music, Media & Production; and Visual Arts & Design. They can also earn an accelerated bachelor's/master's degree with a Master of Science in Human-Centered Design & Innovation.",,The official university website for Clarkson University is https://www.clarkson.edu.,,"over $48,000",2041,,True,,4.0,2.0,75%,751-800,,,,,,,,,61238,,,,,,,False,False,,,115.0,112.0,,,6.5,,,56.0,,80.0,,,,,,,,,,,"$15,000 up to $45,000",,"Merit-based, Need-based",,,,,,,
,Bachelor of Science in Biology,,,,,Undergraduate,Fall 2026,,,,Not Required,Required,Not Required,Required,"To apply for admission, you'll need to submit an application (either the Common Application or the Clarkson Application), your official high school transcript, and one letter of recommendation. International students may have additional requirements, like proof of English proficiency.",Not Required,,True,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,,,,School of Arts & Sciences,"$61,400/Year",,,,,,"['pre-dental', 'pre-medical', 'pre-physician assistant', 'pre-veterinary', 'pre-physical therapy advising track']","As a biology major at Clarkson, you will gain a strong foundation in modern biological principles and related sciences. You'll learn about biological processes at the molecular, cellular, organismal and ecological levels. You will also develop proficiency in modern laboratory techniques and a deep appreciation for the scientific method. Our program is tailored to your interests and career goals. Choose from four pre-professional tracks: pre-dental, pre-medical, pre-physician assistant and pre-veterinary. These tracks provide you with all of the necessary prerequisites to apply to professional schools in these fields after you graduate. We also offer a biomedical science & technology minor, as well as a pre-physical therapy advising track. No matter what path you choose, you'll be able to work closely with our faculty, who are conducting cutting-edge research in a wide variety of biological fields.",,The official university website for Clarkson University is https://www.clarkson.edu.,,,"$2,047",,True,,4.0,,78%,,,,,,,,,,"$61,400/Year",,,,,,,False,False,,,115.0,,,,6.5,,,56.0,,80.0,,,,,,,,,,,"$4,000 - Full tuition per year",,Merit-based,,,,,,,
,Bachelor of Science in Biomolecular Science,,,,,Undergraduate,,,,,,,Not Required,Required,,,,,,False,False,False,False,False,True,False,False,False,False,False,False,False,False,,,,School of Arts & Sciences,"$60,290/Year",,,,,,,"The Bachelor of Science in Biomolecular Science (BMS) is an interdisciplinary program jointly administered by the Departments of Biology and Chemistry & Biomolecular Science. The program offers a unique blend of biology, chemistry, mathematics and physics that focuses on the molecular basis of biological processes. The BMS major prepares students for graduate school in the biomolecular sciences, as well as for medical, dental or veterinary school. Students will also be well-qualified for jobs in the pharmaceutical or biotechnology industries.",,The official university website for Clarkson University is https://www.clarkson.edu.,,"$49,000+","$2,010",,,,4.0,2.0,75%,,,,,,,,,,"$60,290/Year",,,,,,,,,,,115.0,112.0,,,6.5,,,56.0,,80.0,,,,,,,,,,,"$15,000 to $40,000 annually",,Merit-based,,,,,,,
,Bachelor of Science in Business Administration,,,,,Undergraduate,,,,,,,Not Required,Required,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,Reh School of Business,59178,,,,,,"['Business Intelligence & Data Analytics', 'Economics', 'Entrepreneurship', 'Financial Information & Analysis', 'Global Supply Chain Management', 'Human Resource Management', 'Information Systems & Business Processes', 'Marketing', 'Mathematical Economics']","Do you want to develop the knowledge and skills needed to lead, manage and thrive in today's global business world? The business administration major in the Reh School of Business can prepare you.

As a business administration major, you'll take core classes in accounting, finance, law, management and marketing. You will then select two concentrations and a professional elective from among the following areas:

- Business Intelligence & Data Analytics
- Economics
- Entrepreneurship
- Financial Information & Analysis
- Global Supply Chain Management
- Human Resource Management
- Information Systems & Business Processes
- Marketing
- Mathematical Economics

You can also select from concentrations offered within other Clarkson schools. For example, if you want to run an engineering firm, you could combine your business administration major with a concentration in electrical engineering. You could also pursue an engineering and management major or a minor in business.

This major prepares you to work in a variety of industries, such as business, government and not-for-profit organizations. It offers a broad background in business, allowing you to tailor your curriculum to your unique interests and career goals.",,The official university website for Clarkson University is https://www.clarkson.edu.,All of our undergraduate and graduate business programs are accredited by the Association to Advance Collegiate Schools of Business (AACSB).,47000,1973,,,,4.0,2.0,,,,,,,,,,,59178,,,,,,,,,,,115.0,112.0,,,6.5,,,56.0,,80.0,,,,,,,,,,,"$20,000 - $35,000 per year",,Merit-based,,,,,,,
