Program name,Program Page url
"Accounting, BBA",https://admissions.umich.edu/academics-majors/majors-degrees
"Actuarial Mathematics, AB, BS",https://admissions.umich.edu/academics-majors/majors-degrees
Aerospace Engineering,https://admissions.umich.edu/academics-majors/majors-degrees
Afroamerican and African Studies,https://admissions.umich.edu/academics-majors/majors-degrees
American Culture,https://admissions.umich.edu/academics-majors/majors-degrees
Anthropology,https://admissions.umich.edu/academics-majors/majors-degrees
Applied and Engineering Physics,https://admissions.umich.edu/academics-majors/majors-degrees
Applied Arts,https://admissions.umich.edu/academics-majors/majors-degrees
Applied Exercise Science,https://admissions.umich.edu/academics-majors/majors-degrees
Applied Fitness and Conditioning,https://admissions.umich.edu/academics-majors/majors-degrees
"Applied Statistics, AB, BS",https://admissions.umich.edu/academics-majors/majors-degrees
Arab and Muslim American Studies,https://admissions.umich.edu/academics-majors/majors-degrees
"Arabic Studies, AB",https://admissions.umich.edu/academics-majors/majors-degrees
Archaeology and History,https://admissions.umich.edu/academics-majors/majors-degrees
Architectural Studies,https://admissions.umich.edu/academics-majors/majors-degrees
Architecture,https://admissions.umich.edu/academics-majors/majors-degrees
Art and Design,https://admissions.umich.edu/academics-majors/majors-degrees
Art History,https://admissions.umich.edu/academics-majors/majors-degrees
Arts and Ideas in the Humanities,https://admissions.umich.edu/academics-majors/majors-degrees
Asian Studies,https://admissions.umich.edu/academics-majors/majors-degrees
Astronomy and Astrophysics,https://admissions.umich.edu/academics-majors/majors-degrees
Automotive Engineering,https://admissions.umich.edu/academics-majors/majors-degrees
"Behavioral and Biological Science, BS",https://admissions.umich.edu/academics-majors/majors-degrees
Biochemistry,https://admissions.umich.edu/academics-majors/majors-degrees
"Biochemistry, BS",https://admissions.umich.edu/academics-majors/majors-degrees
"Bioengineering, BSE",https://admissions.umich.edu/academics-majors/majors-degrees
"Biological Sciences, BS",https://admissions.umich.edu/academics-majors/majors-degrees
Biology,https://admissions.umich.edu/academics-majors/majors-degrees
"Biology, Health, and Society",https://admissions.umich.edu/academics-majors/majors-degrees
Biomedical Engineering,https://admissions.umich.edu/academics-majors/majors-degrees
Biomolecular Science,https://admissions.umich.edu/academics-majors/majors-degrees
Biophysics,https://admissions.umich.edu/academics-majors/majors-degrees
"Biopsychology, Cognition, and Neuroscience",https://admissions.umich.edu/academics-majors/majors-degrees
"Birth to Kindergarten Education, AB",https://admissions.umich.edu/academics-majors/majors-degrees
Business Administration,https://admissions.umich.edu/academics-majors/majors-degrees
"Business Analytics, BBA",https://admissions.umich.edu/academics-majors/majors-degrees
"Business Studies, AB, BS",https://admissions.umich.edu/academics-majors/majors-degrees
Cellular and Molecular Biomedical Science,https://admissions.umich.edu/academics-majors/majors-degrees
Chemical Engineering,https://admissions.umich.edu/academics-majors/majors-degrees
Chemistry,https://admissions.umich.edu/academics-majors/majors-degrees
"Chemistry (A.C.S. Certified), BS",https://admissions.umich.edu/academics-majors/majors-degrees
"Children & Families, AB",https://admissions.umich.edu/academics-majors/majors-degrees
Chinese Language and Culture,https://admissions.umich.edu/academics-majors/majors-degrees
Civil Engineering,https://admissions.umich.edu/academics-majors/majors-degrees
Classical Archaeology,https://admissions.umich.edu/academics-majors/majors-degrees
Classical Civilization,https://admissions.umich.edu/academics-majors/majors-degrees
Classical Languages and Literatures,https://admissions.umich.edu/academics-majors/majors-degrees
Climate and Meteorology,https://admissions.umich.edu/academics-majors/majors-degrees
Cognitive Science,https://admissions.umich.edu/academics-majors/majors-degrees
Communication and Media,https://admissions.umich.edu/academics-majors/majors-degrees
"Communication, AB",https://admissions.umich.edu/academics-majors/majors-degrees
Community and Global Public Health,https://admissions.umich.edu/academics-majors/majors-degrees
Comparative Literature,https://admissions.umich.edu/academics-majors/majors-degrees
"Computer and Information Science, BS",https://admissions.umich.edu/academics-majors/majors-degrees
Computer Engineering,https://admissions.umich.edu/academics-majors/majors-degrees
"Computer Engineering, BSE",https://admissions.umich.edu/academics-majors/majors-degrees
Computer Science,https://admissions.umich.edu/academics-majors/majors-degrees
"Computer Science, BSE",https://admissions.umich.edu/academics-majors/majors-degrees
Creative Writing and Literature,https://admissions.umich.edu/academics-majors/majors-degrees
"Criminology and Criminal Justice, AB",https://lsa.umich.edu/lsa/academics/majors-minors/sociology-major.html
"Cybersecurity and Information Assurance, BS",https://admissions.umich.edu/academics-majors/majors-degrees
Dance,https://admissions.umich.edu/academics-majors/majors-degrees
Data Science,https://admissions.umich.edu/academics-majors/majors-degrees
"Data Science, BS",https://admissions.umich.edu/academics-majors/majors-degrees
Dental Hygiene,https://admissions.umich.edu/academics-majors/majors-degrees
Drama,https://admissions.umich.edu/academics-majors/majors-degrees
Earth and Environmental Sciences,https://admissions.umich.edu/academics-majors/majors-degrees
"Ecology, Evolution, and Biodiversity",https://admissions.umich.edu/academics-majors/majors-degrees
Economics,https://admissions.umich.edu/academics-majors/majors-degrees
"Economics, AB, BS",https://admissions.umich.edu/academics-majors/majors-degrees
"Economics and Computation, BS",https://admissions.umich.edu/academics-majors/majors-degrees
"Education, AB",https://admissions.umich.edu/academics-majors/majors-degrees
Electrical Engineering,https://admissions.umich.edu/academics-majors/majors-degrees
"Electrical Engineering, BSE",https://admissions.umich.edu/academics-majors/majors-degrees
Elementary Education,https://admissions.umich.edu/academics-majors/majors-degrees
"Elementary Education, AB",https://admissions.umich.edu/academics-majors/majors-degrees
Engineering Physics,https://admissions.umich.edu/academics-majors/majors-degrees
English,https://admissions.umich.edu/academics-majors/majors-degrees
"English, AB",https://admissions.umich.edu/academics-majors/majors-degrees
Entrepreneurship,https://admissions.umich.edu/academics-majors/majors-degrees
Environment,https://admissions.umich.edu/academics-majors/majors-degrees
Environmental Engineering,https://admissions.umich.edu/academics-majors/majors-degrees
"Environmental Science, AB, BS",https://admissions.umich.edu/academics-majors/majors-degrees
"Film, Television, and Media",https://admissions.umich.edu/academics-majors/majors-degrees
"Finance, BBA",https://admissions.umich.edu/academics-majors/majors-degrees
French,https://admissions.umich.edu/academics-majors/majors-degrees
"French Studies, AB",https://admissions.umich.edu/academics-majors/majors-degrees
"General Business, BBA",https://admissions.umich.edu/academics-majors/majors-degrees
General Studies,https://admissions.umich.edu/academics-majors/majors-degrees
German,https://admissions.umich.edu/academics-majors/majors-degrees
Global Environment and Health,https://admissions.umich.edu/academics-majors/majors-degrees
Greek Language and Literature (Ancient),https://admissions.umich.edu/academics-majors/majors-degrees
Health and Fitness,https://admissions.umich.edu/academics-majors/majors-degrees
"Health and Human Services, BS",https://admissions.umich.edu/academics-majors/majors-degrees
"Hispanic Studies, AB",https://admissions.umich.edu/academics-majors/majors-degrees
History,https://admissions.umich.edu/academics-majors/majors-degrees
"History, AB",https://admissions.umich.edu/academics-majors/majors-degrees
History of Art,https://admissions.umich.edu/academics-majors/majors-degrees
"Human Centered Engineering Design, BSE",https://admissions.umich.edu/academics-majors/majors-degrees
"Human Resource Management, BBA",https://admissions.umich.edu/academics-majors/majors-degrees
Industrial and Operations Engineering,https://admissions.umich.edu/academics-majors/majors-degrees
"Industrial and Systems Engineering, BSE",https://admissions.umich.edu/academics-majors/majors-degrees
