Program name,Program Page url
"Accounting, BS",https://catalog.unt.edu/content.php?catoid=37&navoid=4292
"Accounting, BS/MS",https://catalog.unt.edu/content.php?catoid=37&navoid=4292
Acoustics (Minor),https://catalog.unt.edu/content.php?catoid=37&navoid=4292
"Addiction Studies, BS",https://catalog.unt.edu/content.php?catoid=37&navoid=4292
Addiction Studies (Minor),https://catalog.unt.edu/content.php?catoid=37&navoid=4292
"Advertising, BA",https://catalog.unt.edu/content.php?catoid=37&navoid=4292
Advertising (Minor),https://catalog.unt.edu/content.php?catoid=37&navoid=4292
Aerospace Studies (Minor),https://catalog.unt.edu/content.php?catoid=37&navoid=4292
Africana Studies (Minor),https://catalog.unt.edu/content.php?catoid=37&navoid=4292
American Sign Language (Minor),https://catalog.unt.edu/content.php?catoid=37&navoid=4292
American Studies (Minor),https://catalog.unt.edu/content.php?catoid=37&navoid=4292
"Anthropology, BA",https://catalog.unt.edu/content.php?catoid=37&navoid=4292
Anthropology (Minor),https://catalog.unt.edu/content.php?catoid=37&navoid=4292
"Applied Arts and Sciences, BAAS",https://catalog.unt.edu/content.php?catoid=37&navoid=4292
"Applied Behavior Analysis, BS",https://catalog.unt.edu/content.php?catoid=37&navoid=4292
Applied Gerontology (Minor),https://catalog.unt.edu/content.php?catoid=37&navoid=4292
"Art Education, BFA",https://catalog.unt.edu/content.php?catoid=37&navoid=4292
"Art History, BA",https://catalog.unt.edu/content.php?catoid=37&navoid=4292
Art History (Minor),https://catalog.unt.edu/content.php?catoid=37&navoid=4292
"Artificial Intelligence, BS",https://catalog.unt.edu/content.php?catoid=37&navoid=4292
"Audiology and Speech-Language Pathology, BS",https://catalog.unt.edu/content.php?catoid=37&navoid=4292
"Aviation Logistics, BS",https://catalog.unt.edu/content.php?catoid=37&navoid=4292
"Biochemistry, BA",https://catalog.unt.edu/content.php?catoid=37&navoid=4292
"Biochemistry, BS",https://catalog.unt.edu/content.php?catoid=37&navoid=4292
"Biology, BA",https://catalog.unt.edu/content.php?catoid=37&navoid=4292
"Biology, BS",https://catalog.unt.edu/content.php?catoid=37&navoid=4292
Biology (Minor),https://catalog.unt.edu/content.php?catoid=37&navoid=4292
"Biomedical Engineering, BS",https://catalog.unt.edu/content.php?catoid=37&navoid=4292
British and Irish Studies (Minor),https://catalog.unt.edu/content.php?catoid=37&navoid=4292
"Business Analytics, BBA",https://catalog.unt.edu/content.php?catoid=37&navoid=4292
Business Analytics (Minor for non-business majors),https://catalog.unt.edu/content.php?catoid=37&navoid=4292
Business Computer Information Systems (Minor),https://catalog.unt.edu/content.php?catoid=37&navoid=4292
"Business Integrated Studies, BBA",https://catalog.unt.edu/content.php?catoid=37&navoid=4292
Business (Minor for non-business majors),https://catalog.unt.edu/content.php?catoid=37&navoid=4292
Business/Public Administration (Minor for non-business majors),https://catalog.unt.edu/content.php?catoid=37&navoid=4292
Catholic Campus Ministry (Minor),https://catalog.unt.edu/content.php?catoid=37&navoid=4292
"Chemistry, BA",https://catalog.unt.edu/content.php?catoid=37&navoid=4292
"Chemistry, BS",https://catalog.unt.edu/content.php?catoid=37&navoid=4292
Chemistry (Minor),https://catalog.unt.edu/content.php?catoid=37&navoid=4292
Child Development and Family Studies (Minor),https://catalog.unt.edu/content.php?catoid=37&navoid=4292
Chinese (Minor),https://catalog.unt.edu/content.php?catoid=37&navoid=4292
Classical Studies (Minor),https://catalog.unt.edu/content.php?catoid=37&navoid=4292
"Communication Design, BFA",https://catalog.unt.edu/content.php?catoid=37&navoid=4292
"Communication Studies, BA",https://catalog.unt.edu/content.php?catoid=37&navoid=4292
Communication Studies (Minor),https://catalog.unt.edu/content.php?catoid=37&navoid=4292
"Computer Engineering, BS",https://catalog.unt.edu/content.php?catoid=37&navoid=4292
"Computer Science, BA",https://catalog.unt.edu/content.php?catoid=37&navoid=4292
"Computer Science, BS",https://catalog.unt.edu/content.php?catoid=37&navoid=4292
Computer Science (Minor),https://catalog.unt.edu/content.php?catoid=37&navoid=4292
"Construction Engineering Technology, BS",https://catalog.unt.edu/content.php?catoid=37&navoid=4292
"Construction Management, BS",https://catalog.unt.edu/content.php?catoid=37&navoid=4292
"Consumer Experience Management, BS",https://catalog.unt.edu/content.php?catoid=37&navoid=4292
"Converged Broadcast Media, BA",https://catalog.unt.edu/content.php?catoid=37&navoid=4292
"Criminal Justice, BS",https://catalog.unt.edu/content.php?catoid=37&navoid=4292
Criminal Justice (Minor),https://catalog.unt.edu/content.php?catoid=37&navoid=4292
"Cybersecurity, BS",https://catalog.unt.edu/content.php?catoid=37&navoid=4292
"Dance, BA",https://catalog.unt.edu/content.php?catoid=37&navoid=4292
"Dance, BFA",https://catalog.unt.edu/content.php?catoid=37&navoid=4292
Dance (Minor),https://catalog.unt.edu/content.php?catoid=37&navoid=4292
Data Analytics (Minor),https://catalog.unt.edu/content.php?catoid=37&navoid=4292
"Data Science, BS",https://catalog.unt.edu/content.php?catoid=37&navoid=4292
Decision Sciences (Minor for non-business majors),https://catalog.unt.edu/content.php?catoid=37&navoid=4292
"Digital and Print Journalism, BA",https://catalog.unt.edu/content.php?catoid=37&navoid=4292
"Digital Retailing, BS",https://catalog.unt.edu/content.php?catoid=37&navoid=4292
"Economics, BA",https://catalog.unt.edu/content.php?catoid=37&navoid=4292
"Economics, BS",https://catalog.unt.edu/content.php?catoid=37&navoid=4292
Economics (Minor),https://catalog.unt.edu/content.php?catoid=37&navoid=4292
"Electrical Engineering, BS",https://catalog.unt.edu/content.php?catoid=37&navoid=4292
Emergency Administration and Planning (Minor),https://catalog.unt.edu/content.php?catoid=37&navoid=4292
"Engineering Management, BS",https://engineering.unt.edu/academics/degrees.html
"English, BA",https://catalog.unt.edu/content.php?catoid=37&navoid=4292
English (Minor),https://catalog.unt.edu/content.php?catoid=37&navoid=4292
Entrepreneurship and Enterprise Management (Minor),https://catalog.unt.edu/content.php?catoid=37&navoid=4292
"Environmental Science, BS",https://catalog.unt.edu/content.php?catoid=37&navoid=4292
"Event Design and Experience Management, BS",https://catalog.unt.edu/content.php?catoid=37&navoid=4292
"Fashion Design, BFA",https://catalog.unt.edu/content.php?catoid=37&navoid=4292
"Fibers, BFA",https://catalog.unt.edu/content.php?catoid=37&navoid=4292
"Film, Television and Digital Media, BA",https://catalog.unt.edu/content.php?catoid=37&navoid=4292
"Finance, BBA",https://catalog.unt.edu/content.php?catoid=37&navoid=4292
Finance (Minor for non-business majors),https://catalog.unt.edu/content.php?catoid=37&navoid=4292
"Financial Planning, BS",https://catalog.unt.edu/content.php?catoid=37&navoid=4292
"French, BA",https://catalog.unt.edu/content.php?catoid=37&navoid=4292
French (Minor),https://catalog.unt.edu/content.php?catoid=37&navoid=4292
General Business (Minor for non-business majors),https://catalog.unt.edu/content.php?catoid=37&navoid=4292
"Geography, BA",https://catalog.unt.edu/content.php?catoid=37&navoid=4292
"Geography, BS",https://catalog.unt.edu/content.php?catoid=37&navoid=4292
Geography (Minor),https://catalog.unt.edu/content.php?catoid=37&navoid=4292
"German, BA",https://catalog.unt.edu/content.php?catoid=37&navoid=4292
German (Minor),https://catalog.unt.edu/content.php?catoid=37&navoid=4292
Health and Wellness Studies (Minor),https://catalog.unt.edu/content.php?catoid=37&navoid=4292
Health Services Administration (Minor),https://catalog.unt.edu/content.php?catoid=37&navoid=4292
"Health, Wellness and Community, BS",https://catalog.unt.edu/content.php?catoid=37&navoid=4292
"History, BA",https://catalog.unt.edu/content.php?catoid=37&navoid=4292
History (Minor),https://catalog.unt.edu/content.php?catoid=37&navoid=4292
"Home Furnishings Merchandising, BS",https://catalog.unt.edu/content.php?catoid=37&navoid=4292
"Hospitality Management, BS",https://catalog.unt.edu/content.php?catoid=37&navoid=4292
"Human Development and Family Science, BS",https://catalog.unt.edu/content.php?catoid=37&navoid=4292
"Human Resource Management, BBA",https://catalog.unt.edu/content.php?catoid=37&navoid=4292
Human Resource Management (Minor for non-business majors),https://catalog.unt.edu/content.php?catoid=37&navoid=4292
"Information Science, BS",https://catalog.unt.edu/content.php?catoid=37&navoid=4292
"Information Technology, BA",https://catalog.unt.edu/content.php?catoid=37&navoid=4292
"Integrative Studies, BA",https://frisco.unt.edu/academics/integrative-studies-degree.html
"Integrative Studies, BS",https://catalog.unt.edu/content.php?catoid=37&navoid=4292
"Interdisciplinary Art and Design Studies, BA",https://catalog.unt.edu/content.php?catoid=37&navoid=4292
"Interior Design, BFA",https://catalog.unt.edu/content.php?catoid=37&navoid=4292
"International Studies, BA",https://catalog.unt.edu/content.php?catoid=37&navoid=4292
International Studies (Minor),https://catalog.unt.edu/content.php?catoid=37&navoid=4292
Italian (Minor),https://catalog.unt.edu/content.php?catoid=37&navoid=4292
"Japanese, BA",https://catalog.unt.edu/content.php?catoid=37&navoid=4292
Japanese (Minor),https://catalog.unt.edu/content.php?catoid=37&navoid=4292
Jewish and Israel Studies (Minor),https://catalog.unt.edu/content.php?catoid=37&navoid=4292
"Journalism, BA",https://catalog.unt.edu/content.php?catoid=37&navoid=4292
Journalism (Minor),https://catalog.unt.edu/content.php?catoid=37&navoid=4292
"Kinesiology, BS",https://catalog.unt.edu/content.php?catoid=37&navoid=4292
Latino/a and Mexican American Studies (Minor),https://catalog.unt.edu/content.php?catoid=37&navoid=4292
Leadership Development (Minor),https://catalog.unt.edu/content.php?catoid=37&navoid=4292
Legal Information Management (Minor),https://catalog.unt.edu/content.php?catoid=37&navoid=4292
Legal Studies (Minor),https://catalog.unt.edu/content.php?catoid=37&navoid=4292
LGBTQ Studies (Minor),https://catalog.unt.edu/content.php?catoid=37&navoid=4292
"Logistics and Supply Chain Management, BBA",https://catalog.unt.edu/content.php?catoid=37&navoid=4292
"Management, BBA",https://catalog.unt.edu/content.php?catoid=37&navoid=4292
Management (Minor for non-business majors),https://catalog.unt.edu/content.php?catoid=37&navoid=4292
"Marketing, BBA",https://catalog.unt.edu/content.php?catoid=37&navoid=4292
Marketing (Minor for non-business majors),https://catalog.unt.edu/content.php?catoid=37&navoid=4292
"Materials Science and Engineering, BS",https://catalog.unt.edu/content.php?catoid=37&navoid=4292
"Mathematics, BA",https://catalog.unt.edu/content.php?catoid=37&navoid=4292
"Mathematics, BS",https://catalog.unt.edu/content.php?catoid=37&navoid=4292
Mathematics (Minor),https://catalog.unt.edu/content.php?catoid=37&navoid=4292
"Mechanical and Energy Engineering, BS",https://catalog.unt.edu/content.php?catoid=37&navoid=4292
"Mechanical Engineering Technology, BS",https://catalog.unt.edu/content.php?catoid=37&navoid=4292
"Media Arts, BA",https://catalog.unt.edu/content.php?catoid=37&navoid=4292
Medieval and Renaissance Studies (Minor),https://catalog.unt.edu/content.php?catoid=37&navoid=4292
"Merchandising, BS",https://catalog.unt.edu/content.php?catoid=37&navoid=4292
Merchandising (Minor),https://catalog.unt.edu/content.php?catoid=37&navoid=4292
Military Science (Minor),https://catalog.unt.edu/content.php?catoid=37&navoid=4292
"Music, BA",https://catalog.unt.edu/content.php?catoid=37&navoid=4292
Music (Minor),https://catalog.unt.edu/content.php?catoid=37&navoid=4292
"Music Education, BM",https://catalog.unt.edu/content.php?catoid=37&navoid=4292
"Music: Composition, BM",https://catalog.unt.edu/content.php?catoid=37&navoid=4292
"Music: General, BM",https://catalog.unt.edu/content.php?catoid=37&navoid=4292
"Music: Jazz Studies, BM",https://catalog.unt.edu/content.php?catoid=37&navoid=4292
"Music: Performance, BM",https://catalog.unt.edu/content.php?catoid=37&navoid=4292
"New Media Art, BFA",https://catalog.unt.edu/content.php?catoid=37&navoid=4292
Nonprofit Leadership Studies (Minor),https://catalog.unt.edu/content.php?catoid=37&navoid=4292
Operations and Supply Chain Management (Minor for non-business majors),https://catalog.unt.edu/content.php?catoid=37&navoid=4292
Organizational Behavior and Human Resource Management (Minor),https://catalog.unt.edu/content.php?catoid=37&navoid=4292
"Organizational Leadership, BS",https://catalog.unt.edu/content.php?catoid=37&navoid=4292
"Painting and Drawing, BFA",https://catalog.unt.edu/content.php?catoid=37&navoid=4292
Peace Studies (Minor),https://catalog.unt.edu/content.php?catoid=37&navoid=4292
"Philosophy, BA",https://catalog.unt.edu/content.php?catoid=37&navoid=4292
Philosophy (Minor),https://catalog.unt.edu/content.php?catoid=37&navoid=4292
"Photography, BFA",https://catalog.unt.edu/content.php?catoid=37&navoid=4292
"Physics, BA",https://catalog.unt.edu/content.php?catoid=37&navoid=4292
"Physics, BS",https://catalog.unt.edu/content.php?catoid=37&navoid=4292
Physics (Minor),https://catalog.unt.edu/content.php?catoid=37&navoid=4292
"Political Science, BA",https://catalog.unt.edu/content.php?catoid=37&navoid=4292
"Political Science, BS",https://catalog.unt.edu/content.php?catoid=37&navoid=4292
Political Science (Minor),https://catalog.unt.edu/content.php?catoid=37&navoid=4292
"Printmaking, BFA",https://catalog.unt.edu/content.php?catoid=37&navoid=4292
"Professional and Technical Communication, BA",https://catalog.unt.edu/content.php?catoid=37&navoid=4292
Professional Selling (Minor for non-business majors),https://catalog.unt.edu/content.php?catoid=37&navoid=4292
"Psychology, BA",https://catalog.unt.edu/content.php?catoid=37&navoid=4292
"Psychology, BS",https://catalog.unt.edu/content.php?catoid=37&navoid=4292
"Public Administration, BS",https://catalog.unt.edu/content.php?catoid=37&navoid=4292
"Public Relations, BA",https://catalog.unt.edu/content.php?catoid=37&navoid=4292
Public Relations (Minor),https://catalog.unt.edu/content.php?catoid=37&navoid=4292
"Real Estate, BBA",https://catalog.unt.edu/content.php?catoid=37&navoid=4292
Real Estate (Minor for non-business majors),https://catalog.unt.edu/content.php?catoid=37&navoid=4292
"Recreation, Event and Sport Management, BS",https://catalog.unt.edu/content.php?catoid=37&navoid=4292
"Rehabilitation Studies, BS",https://catalog.unt.edu/content.php?catoid=37&navoid=4292
Religious Studies (Minor),https://catalog.unt.edu/content.php?catoid=37&navoid=4292
Retailing (Minor for non-business majors),https://catalog.unt.edu/content.php?catoid=37&navoid=4292
"Risk Management and Insurance, BBA",https://catalog.unt.edu/content.php?catoid=37&navoid=4292
Risk Management and Insurance (Minor for non-business majors),https://catalog.unt.edu/content.php?catoid=37&navoid=4292
