Program name,Program Page url
Bachelor of Science in Business Administration,https://catalog.csuchico.edu/
Bachelor of Arts in Humanities,https://catalog.csuchico.edu/
Bachelor of Arts in Liberal Arts,https://catalog.csuchico.edu/
Bachelor of Arts in Liberal Studies,https://catalog.csuchico.edu/
Bachelor of Arts in Multicultural and Gender Studies,https://catalog.csuchico.edu/
RN to BSN,https://catalog.csuchico.edu/
Bachelor of Arts in Religious Studies,https://catalog.csuchico.edu/
Bachelor of Arts in Social Science,https://catalog.csuchico.edu/
Bachelor of Arts in Sociology,https://catalog.csuchico.edu/
Minor in 3D Digital Modeling and Environments,https://catalog.csuchico.edu/
Minor in Accounting,https://catalog.csuchico.edu/
Minor in Adapted Physical Activity,https://catalog.csuchico.edu/
Bachelor of Science in Advanced Manufacturing and Applied Robotics,https://catalog.csuchico.edu/
Minor in Advanced Manufacturing,https://catalog.csuchico.edu/
Minor in African American Studies,https://catalog.csuchico.edu/
Minor in African Studies,https://catalog.csuchico.edu/
Bachelor of Science in Agricultural Business,https://catalog.csuchico.edu/
Minor in Agricultural Business,https://catalog.csuchico.edu/
Bachelor of Science in Agricultural Science,https://catalog.csuchico.edu/
Minor in Agriculture,https://catalog.csuchico.edu/
"Minor in Agriculture, Food, and the Environment GE",https://catalog.csuchico.edu/
Minor in American Indian Studies,https://catalog.csuchico.edu/
Bachelor of Science in Animal Science,https://catalog.csuchico.edu/
Minor in Animal Science,https://catalog.csuchico.edu/
Bachelor of Arts in Anthropology,https://catalog.csuchico.edu/
Minor in Anthropology,https://catalog.csuchico.edu/
Minor in Applied Statistics,https://catalog.csuchico.edu/
Bachelor of Arts in Art,https://catalog.csuchico.edu/
Bachelor of Fine Arts in Art,https://catalog.csuchico.edu/
Minor in Art History,https://catalog.csuchico.edu/
Minor in Art Studio,https://catalog.csuchico.edu/
Minor in Asian American Studies,https://catalog.csuchico.edu/
Bachelor of Arts in Asian Studies,https://catalog.csuchico.edu/
Minor in Asian Studies,https://catalog.csuchico.edu/
Minor in Astronomy,https://catalog.csuchico.edu/
Bachelor of Science in Biochemistry,https://catalog.csuchico.edu/
Minor in Biochemistry,https://catalog.csuchico.edu/
Bachelor of Arts in Biological Sciences,https://catalog.csuchico.edu/
Bachelor of Science in Biological Sciences,https://catalog.csuchico.edu/
Minor in Biological Sciences,https://catalog.csuchico.edu/
Minor in Biomedical Engineering,https://catalog.csuchico.edu/
Minor in Broadcasting,https://catalog.csuchico.edu/
Minor in Business Administration,https://catalog.csuchico.edu/
Bachelor of Science in Business Information Systems,https://catalog.csuchico.edu/
Minor in California Studies GE,https://catalog.csuchico.edu/
"Minor in California: People, Places, and Cultures",https://catalog.csuchico.edu/
Minor in Career and Life Planning,https://catalog.csuchico.edu/
Bachelor of Arts in Chemistry,https://catalog.csuchico.edu/
Bachelor of Science in Chemistry,https://catalog.csuchico.edu/
Minor in Chemistry,https://catalog.csuchico.edu/
Bachelor of Arts in Child Development,https://catalog.csuchico.edu/
Minor in Child Development,https://catalog.csuchico.edu/
Minor in Cinema Studies,https://catalog.csuchico.edu/
Bachelor of Science in Civil Engineering,https://catalog.csuchico.edu/
Minor in Classical Civilization,https://catalog.csuchico.edu/
Minor in Coaching,https://catalog.csuchico.edu/
Bachelor of Fine Arts in Communication Design,https://catalog.csuchico.edu/
Minor in Communication Design,https://catalog.csuchico.edu/
Bachelor of Science in Communication Sciences and Disorders,https://catalog.csuchico.edu/
Bachelor of Arts in Communication Studies,https://catalog.csuchico.edu/
Minor in Communication Studies,https://catalog.csuchico.edu/
Minor in Comparative Religion,https://catalog.csuchico.edu/
Bachelor of Science in Computer Animation and Game Development,https://catalog.csuchico.edu/
Minor in Computer Animation,https://catalog.csuchico.edu/
Bachelor of Science in Computer Engineering,https://catalog.csuchico.edu/
Minor in Computer Engineering,https://catalog.csuchico.edu/
Bachelor of Science in Computer Information Systems,https://catalog.csuchico.edu/
Bachelor of Science in Computer Science,https://catalog.csuchico.edu/
Minor in Computer Science,https://catalog.csuchico.edu/
Bachelor of Science in Concrete Industry Management,https://catalog.csuchico.edu/
Bachelor of Science in Construction Management,https://catalog.csuchico.edu/
Minor in Creative Writing,https://catalog.csuchico.edu/
Bachelor of Arts in Criminal Justice,https://catalog.csuchico.edu/
Minor in Criminal Justice,https://catalog.csuchico.edu/
Minor in Cybersecurity,https://catalog.csuchico.edu/
Minor in Dance,https://catalog.csuchico.edu/
Bachelor of Arts in Economics,https://catalog.csuchico.edu/
Minor in Economics,https://catalog.csuchico.edu/
Minor in Electrical Construction,https://catalog.csuchico.edu/
Bachelor of Science in Electrical/Electronic Engineering,https://catalog.csuchico.edu/
Bachelor of Arts in English,https://catalog.csuchico.edu/
Minor in English,https://catalog.csuchico.edu/
Minor in Entrepreneurship and Small Business Management,https://catalog.csuchico.edu/
Bachelor of Science in Environmental Science,https://catalog.csuchico.edu/
Minor in Environmental Studies,https://catalog.csuchico.edu/
"Minor in Equity, Ethics, and Policy GE",https://catalog.csuchico.edu/
Minor in Ethics,https://catalog.csuchico.edu/
Minor in European Studies,https://catalog.csuchico.edu/
Bachelor of Science in Exercise Physiology,https://catalog.csuchico.edu/
Minor in Family Relations,https://catalog.csuchico.edu/
Minor in Finance,https://catalog.csuchico.edu/
Minor in Food Science,https://catalog.csuchico.edu/
Minor in Foodservice Administration,https://catalog.csuchico.edu/
Minor in French,https://catalog.csuchico.edu/
Minor in Gender and Sexuality GE,https://catalog.csuchico.edu/
Bachelor of Arts in Geography,https://catalog.csuchico.edu/
Minor in Geography,https://catalog.csuchico.edu/
Bachelor of Science in Geology,https://catalog.csuchico.edu/
Minor in Geology,https://catalog.csuchico.edu/
Minor in Geospatial Literacy,https://catalog.csuchico.edu/
Bachelor of Arts in German,https://catalog.csuchico.edu/
Minor in German,https://catalog.csuchico.edu/
Minor in Gerontology,https://catalog.csuchico.edu/
Minor in Global Studies GE,https://catalog.csuchico.edu/
Minor in Health and Wellness GE,https://catalog.csuchico.edu/
Bachelor of Science in Health Services Administration,https://catalog.csuchico.edu/
Minor in Health Services Administration,https://catalog.csuchico.edu/
Minor in Heavy Construction,https://catalog.csuchico.edu/
Bachelor of Arts in History,https://catalog.csuchico.edu/
Minor in History,https://catalog.csuchico.edu/
Minor in Humanities,https://catalog.csuchico.edu/
"Minor in Innovation, Design, and the Arts GE",https://catalog.csuchico.edu/
Minor in Interior Design,https://catalog.csuchico.edu/
Minor in International Business,https://catalog.csuchico.edu/
Minor in International Relations,https://catalog.csuchico.edu/
Bachelor of Arts in Intersectional Chicanx/Latinx Studies,https://catalog.csuchico.edu/
Minor in Intersectional Chicanx/Latinx Studies,https://catalog.csuchico.edu/
Minor in Italian,https://catalog.csuchico.edu/
Minor in Japanese,https://catalog.csuchico.edu/
Bachelor of Arts in Journalism,https://catalog.csuchico.edu/
Minor in Journalism,https://catalog.csuchico.edu/
Bachelor of Arts in Kinesiology,https://catalog.csuchico.edu/
Bachelor of Arts in Latin American Studies,https://catalog.csuchico.edu/
Minor in Latin American Studies,https://catalog.csuchico.edu/
Minor in Linguistics,https://catalog.csuchico.edu/
Minor in Management Information Systems,https://catalog.csuchico.edu/
Minor in Management,https://catalog.csuchico.edu/
Minor in Managing Diversity in Organizations,https://catalog.csuchico.edu/
Minor in Managing for Sustainability,https://catalog.csuchico.edu/
Minor in Marketing,https://catalog.csuchico.edu/
Bachelor of Science in Mathematics,https://catalog.csuchico.edu/
Minor in Mathematics Education,https://catalog.csuchico.edu/
Minor in Mathematics,https://catalog.csuchico.edu/
Bachelor of Science in Mechanical Engineering,https://catalog.csuchico.edu/
Bachelor of Science in Mechatronic Engineering,https://catalog.csuchico.edu/
Bachelor of Arts in Media Arts,https://catalog.csuchico.edu/
Minor in Medieval and Renaissance Studies,https://catalog.csuchico.edu/
Bachelor of Science in Microbiology,https://catalog.csuchico.edu/
Minor in Middle Eastern Studies,https://catalog.csuchico.edu/
Minor in Modern Jewish and Israel Studies,https://catalog.csuchico.edu/
Minor in Multicultural Studies,https://catalog.csuchico.edu/
Bachelor of Arts in Music,https://catalog.csuchico.edu/
Bachelor of Arts in Music Industry and Technology,https://catalog.csuchico.edu/
Minor in Music,https://catalog.csuchico.edu/
Bachelor of Fine Arts in Musical Theatre,https://catalog.csuchico.edu/
Bachelor of Science in Natural Sciences,https://catalog.csuchico.edu/
Bachelor of Science in Nursing,https://catalog.csuchico.edu/
Bachelor of Science in Nutrition and Food Sciences,https://catalog.csuchico.edu/
Minor in Nutrition for Human Performance,https://catalog.csuchico.edu/
Minor in Nutrition,https://catalog.csuchico.edu/
Minor in Operations and Supply Chain Management,https://catalog.csuchico.edu/
Minor in Philosophy and Law,https://catalog.csuchico.edu/
Bachelor of Arts in Philosophy,https://catalog.csuchico.edu/
Minor in Philosophy,https://catalog.csuchico.edu/
