QsWorldRanking,School,MaxFails,MaxGPA,MinGPA,PreviousYearAcceptanceRates,Term,LiveDate,DeadlineDate,Fees,AverageScholarshipAmount,CostPerCredit,ScholarshipAmount,ScholarshipPercentage,ScholarshipType,Program duration,Tuition fee,Program name,Program Page url
,Smeal College of Business,,4.0,3.2,,Fall 2026,,,,,,,,,4 years,,Bachelor of Science in Accounting,https://bulletins.psu.edu/university-course-descriptions/undergraduate/
,College of Arts and Architecture,,4.0,2.0,,Fall 2026,,,,,,,,,4 years,,Bachelor of Fine Arts in Acting,https://bulletins.psu.edu/undergraduate/colleges/arts-architecture/acting-bfa/acting-bfa.pdf
,Smeal College of Business,,4.0,3.2,,Fall 2026,,,,,,,,,4 years,,Bachelor of Science in Actuarial Science,https://bulletins.psu.edu/undergraduate/colleges/smeal-business/
,Donald P. Bellisario College of Communications,,4.0,2.0,,Fall 2026,,,,,,,,,4 years,,Bachelor of Arts in Advertising and Public Relations,https://bulletins.psu.edu/undergraduate/colleges/bellisario-communications/advertising-public-relations-ba/advertising-public-relations-ba_suggestedacademicplantext.pdf
,College of Engineering,,4.0,2.0,,,,,,,,,,Merit-based and Need-based,4 years,,Bachelor of Science in Aerospace Engineering,https://bulletins.psu.edu/university-course-descriptions/undergraduate/
89,College of the Liberal Arts,,4.0,2.0,,Fall 2026,"August 1, 2025","November 1, 2025","$19,838 - $40,188/Year",,,,,Merit-based and Need-based,4 years,"$19,838 - $40,188/Year",Bachelor of Arts in African American Studies,https://apply.psu.edu/register/form?id=83b869b8-cff5-4374-bac6-f6012e7b123c
,College of the Liberal Arts,,4.0,2.0,,Fall 2026,,,,,,,,"Academic-specific, University-wide, Merit-based, and Need-based",4 years,,Bachelor of Arts in African Studies,https://bulletins.psu.edu/university-course-descriptions/undergraduate/
,College of Agricultural Sciences,,4.0,2.0,,,,,,,,,,,120 credits,,Bachelor of Science in Agribusiness Management,https://bulletins.psu.edu/university-course-descriptions/undergraduate/
,College of Agricultural Sciences,,4.0,2.0,,Fall 2026,,,,,,,,Merit-based and financial need-based,4 years,,Bachelor of Science in Agricultural and Biorenewable Systems Management,https://abe.psu.edu/undergraduate/majors
,College of Agricultural Sciences,,4.0,2.0,,Fall 2026,,,,,,,,,4 years,,Bachelor of Science in Agricultural and Extension Education,https://bulletins.psu.edu/university-course-descriptions/undergraduate/
,College of Agricultural Sciences,,4.0,2.0,,Fall 2026,,,,,,,,Merit-based and Need-based,4 years,,Bachelor of Science in Agricultural Science,https://bulletins.psu.edu/university-course-descriptions/undergraduate/
,College of the Liberal Arts,,4.0,2.0,,Fall 2026,,,,,,,,,4 years,,Bachelor of Arts in American Studies,https://bulletins.psu.edu/university-course-descriptions/undergraduate/
89,College of Agricultural Sciences,,4.0,2.0,,Fall 2026,"August 1, 2025","February 1, 2026",,,,,,Merit-based and Need-based,4 years,,Bachelor of Science in Animal Science,https://catalog.shsu.edu/undergraduate/colleges-academic-departments/science-and-engineering-technology/agricultural-science/
,College of the Liberal Arts,,4.0,2.0,,Fall 2026,,,,,,,,,4 years,,Bachelor of Science in Anthropological Science,https://bulletins.psu.edu/university-course-descriptions/undergraduate/
,College of the Liberal Arts,,4.0,2.0,,Fall 2026,,,,,,,,,4 years,,Bachelor of Arts in Anthropology,https://bulletins.psu.edu/university-course-descriptions/undergraduate/
,College of the Liberal Arts,,4.0,2.0,,Fall 2026,,,,,,,,,4 years,,Bachelor of Science in Anthropology,https://bulletins.psu.edu/university-course-descriptions/undergraduate/
,College of Engineering,,4.0,2.6,,Fall 2026,,,,,,,,,5 years,,Bachelor of Science in Architectural Engineering,https://bulletins.psu.edu/university-course-descriptions/undergraduate/
89,College of Arts and Architecture,,4.0,2.0,,Fall 2026,,December 1,,,,"$500 to $5,000 per year",,Merit-based and Need-based,5 years,,Bachelor of Architecture in Architecture,https://arts.psu.edu/
,College of Arts and Architecture,,4.0,2.0,,Fall 2026,,,,,,,,,4 years,,Bachelor of Science in Architecture,https://bulletins.psu.edu/undergraduate/colleges/arts-architecture/architecture-bs/
,College of Arts and Architecture,,4.0,2.0,,Fall 2026,,,,,,,,,4 years,,Bachelor of Arts in Art,https://bulletins.psu.edu/undergraduate/colleges/arts-architecture/
,College of Arts and Architecture,,4.0,2.0,,Fall 2026,,,,,,,,,4 years,,Bachelor of Fine Arts in Art,https://bulletins.psu.edu/university-course-descriptions/undergraduate/
,College of Arts and Architecture,,4.0,3.0,,,,,,,,,,Merit-based and Need-based,8 semesters,,Bachelor of Science in Art Education,https://bulletins.psu.edu/university-course-descriptions/undergraduate/
