Id,ProgramName,ProgramCode,Status,CreatedDate,UpdatedDate,Level,Term,TermCode,LiveDate,DeadlineDate,Resume,StatementOfPurpose,GreOrGmat,EnglishScore,Requirements,WritingSample,CollegeId,IsAnalyticalNotRequired,IsAnalyticalOptional,IsDuoLingoRequired,IsELSRequired,IsGMATOrGreRequired,IsGMATRequired,IsGRERequired,IsIELTSRequired,IsLSATRequired,IsMATRequired,IsMCATRequired,IsPTERequired,IsTOEFLIBRequired,IsTOEFLPBTRequired,IsEnglishNotRequired,IsEnglishOptional,AcademicYear,AlternateProgram,ApplicationType,Department,Fees,IsAvailable,ProgramType,AdmissionDepartmentId,CreatedBy,UpdatedBy,Concentration,Description,OtherConcentrations,ProgramWebsiteURL,Accredidation,AverageScholarshipAmount,CostPerCredit,IsRecommendationSystemOpted,IsStemProgram,MaxFails,MaxGPA,MinGPA,PreviousYearAcceptanceRates,QsWorldRanking,TotalAccepetedApplications,TotalCredits,TotalDeniedApplications,TotalI20sIssued,TotalScholarshipsAwarded,TotalSubmittedApplications,TotalVisasSecured,UsNewsRanking,CollegeApplicationFee,IsCollegePaying,MEContractNegotiatedFee,MyGradAppFee,ProgramCategory,IsCollegeApplicationFree,IsCouponAllowed,IsACTRequired,IsSATRequired,SftpDestinationId,MinimumACTScore,MinimumDuoLingoScore,MinimumELSScore,MinimumGMATScore,MinimumGreScore,MinimumIELTSScore,MinimumMATScore,MinimumMCATScore,MinimumPTEScore,MinimumSATScore,MinimumTOEFLScore,MLModelName,MinimumAnalyticalScore,MinimumEnglishScore,MinimumExperience,MinimumSopRating,WeightAnalytical,WeightEnglish,WeightExperience,WeightGPA,WeightSop,ScholarshipAmount,ScholarshipPercentage,ScholarshipType,IsNewlyLaunched,BatchId,IsImported,IsImportVerified,Is_Recommendation_Sponser,AnalyticalScore,MinimumLSATScore
,Bachelor of Arts in African American & Black Diaspora Studies,,,,,Associate,Fall 2026,,,,Not Required,Required,Not Required,Required,"Common Application or Coalition Application (BU-specific questions for either platform are included), Official High School Transcript(s), School Report & Counselor Recommendation, Two Teacher Evaluations, SAT/ACT Scores (Optional for Fall 2024 & 2025 First-Year Applicants), Proof of English Proficiency (for international students), Application Fee or Fee Waiver",Not Required,,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,College of Arts & Sciences,"$64,300/Year",,,,,,,"Boston University’s undergraduate program in African American & Black Diaspora Studies, housed in the College of Arts & Sciences, focuses on the history, culture, and politics of people of African descent throughout the world. The curriculum encourages students to explore how race and racialization have shaped institutions and social relations, both historically and in the contemporary moment. Students are provided with critical tools to study Black history, cultures, and societies in a global context, with particular attention to transnational connections among African peoples across the diaspora. Our multidisciplinary and interdisciplinary approach combines the rigor of humanities and social science disciplines to promote critical thinking, advanced research, and written and oral communication skills relevant to a diverse range of post-graduate pursuits. Majors in African American & Black Diaspora Studies are well prepared for careers in fields such as law, medicine, education, journalism, public policy, community organizing, and the arts, as well as for further graduate study across the humanities and social sciences.",,https://www.bu.edu/academics/cas/programs/african-american-black-diaspora-studies/ba/,,,"$2,010 per credit",,False,,4.0,2.0,14.1%,91,,,,,,,,,"$64,300/Year",,,,,,,False,False,,,120.0,,,,6.5,,,65.0,,90.0,,,,,,,,,,,"From $20,000 to $25,000 per year, with some covering full tuition",,"Merit-based, Athletic, ROTC",,,,,,,
,Minor in African Studies,,,,,Undergraduate,Fall 2026,,,,Not Required,Not Required,,,"To apply for the Minor in African Studies, please fill out the Declaration of Minor Form and bring it to the African Studies Center (232 Bay State Road, Room 402). A signed copy will be returned to you for your records. Once your form is signed, please email it to the Registrar’s office for processing.",Not Required,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,Frederick S. Pardee School of Global Studies,"$66,670/Year",,,,,,,"Boston University’s Minor in African Studies is an interdisciplinary program designed to give undergraduates a broad knowledge of Africa and to allow them to focus on a particular discipline or area of interest. Students take a combination of required and elective courses from a range of disciplines offered by various departments and schools across the University, including courses on the history, politics, societies, cultures, religions, and arts of Africa, as well as several African languages. Students may also pursue study abroad in Africa, or participate in the African Studies Center’s internship program in Africa or the African diaspora. These experiences are highly recommended for the Minor in African Studies.",,https://www.bu.edu/africa/forstudents/undergraduate/,,"$52,787","$2,084",,False,,4.0,2.0,11%,78,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,"Merit-based, Need-based, BU-specific",,,,,,,
,Bachelor of Arts in American Studies,,,,,Undergraduate,Fall 2026,,,,Not Required,Not Required,Not Required,Required,"Common Application or Coalition Application, BU Questions, Official High School Transcript, Counselor Recommendation, School Report, Teacher Evaluation, Midyear Report (if applicable), Test Scores (SAT/ACT, optional for Fall 2024 and beyond), English Proficiency (if applicable), Financial Aid Application (if applicable)",Not Required,,True,True,True,True,False,False,False,True,False,False,False,True,True,False,False,False,,,,College of Arts & Sciences,"$68,100/Year",,,,,,,"The American Studies major focuses on the United States and its place in the world, with particular attention to how ideas of America and American-ness have been produced, challenged, and transformed from the colonial period to the present. The program offers students an interdisciplinary approach to studying the United States, drawing on insights and methods from across the humanities and social sciences. Students are encouraged to develop their own critical perspectives on American culture, society, and history, and to cultivate the skills necessary to engage in public discourse about the past, present, and future of the nation. The American Studies program cultivates critical thinking, analytical reasoning, and effective communication—skills that are highly valued in a wide range of professions. Graduates pursue careers in fields such as law, journalism, public policy, education, museum studies, and nonprofit management. Many also go on to graduate school in history, literature, or other related disciplines.",,https://www.bu.edu/academics/cas/programs/american-new-england-studies/ba/,,"over $55,000 per student","$2,128/Credit",,False,,4.0,2.0,14.1%,66,,,,,,,,,"$68,100/Year",,,,,,,False,False,,,120.0,,,,6.5,,,65.0,,90.0,,,,,,,,,,,"over $55,000 per student",,"Merit-based, Need-based",,,,,,,
,Bachelor of Arts in Anthropology,,,,,Undergraduate,Fall 2026,,,,Not Required,Required,Not Required,Required,Common Application or Coalition Application (including essays); Official High School Transcript(s); School Report and Counselor Recommendation; Two Teacher Evaluations; Mid-Year Report (if applicable).,Required,,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,College of Arts & Sciences,"68,100/Year",,,,,,,"Boston University’s undergraduate major in Anthropology (BA) provides students with a broad and rigorous exposure to the core subfields of anthropology – sociocultural anthropology, archaeology, and biological anthropology – and an appreciation of their historical development, theoretical foundations, and methodological approaches. Our curriculum emphasizes the dynamic interconnections among these subfields as they explore the range of human experience and behavior, past and present, in socio-cultural, biological, and archaeological contexts. Students are encouraged to develop a deeper understanding of anthropology through hands-on research opportunities and field programs both in Boston and abroad (e.g., our summer archaeological field school, field research in Ecuador, and other opportunities offered through the Boston University Study Abroad program). Beyond the classroom, our students have engaged in a wide range of internship opportunities at such places as the Peabody Essex Museum, the Museum of Fine Arts, the Boston Children’s Museum, local archaeological firms, and cultural organizations that serve Boston’s diverse immigrant communities. Anthropology majors also pursue diverse career paths after graduation, including medicine and public health, international relations, social justice and advocacy, museum work, and academia, among many others. The BA program in Anthropology thus provides students with the intellectual tools for understanding a complex and interconnected world and the skills that are increasingly valued by employers in a globalized society.",,https://www.bu.edu/anthrop/academics/undergraduate-program/major-in-anthropology/,,,"$2,270/Credit",,False,,4.0,2.0,13.5%,90,,,,,,,,,"1,288/Year",,,,,,,False,False,,,120.0,,,,6.5,,,65.0,,90.0,,,,,,,,,,,,,"Merit-based, Need-based",,,,,,,
,Bachelor of Arts in Archaeology,,,,,Undergraduate,Fall 2026,,,,Not Required,Required,Not Required,Required,"Applicants must submit the Common Application or QuestBridge Application, along with Boston University Member Questions. Required documents include an Official High School Transcript, Counselor Recommendation, and Teacher Evaluation. A Midyear Grade Report and proof of English Proficiency (if applicable) are also necessary. Applicants must pay an Application Fee or qualify for a Fee Waiver. The application also requires a personal essay submitted through the Common Application and a short essay (250 words) in response to the prompt: ""What about Boston University interests you?""",Required,,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,College of Arts & Sciences,"$64,370/Year",,,,,,,"Archaeology at Boston University is a distinct interdisciplinary program designed to give students a global and multicultural perspective on societies, both ancient and recent. Our faculty specializes in the archaeology of Europe, the Mediterranean, the Near East, Mesoamerica, and North America. Archaeology BA students master the foundational theories, methodologies, and ethics of archaeology, as well as the history, ecology, and social organization of past human societies. The BA program provides excellent preparation for further study in graduate school or for careers in related fields such as cultural resource management, museums, education, or historical preservation.",,https://www.bu.edu/academics/cas/programs/archaeology/ba/,,,"$2,012/credit",,False,,4.0,2.0,14.1%,93,,,,,,,,,"$64,370/Year",,,,,,,False,False,,,120.0,,,,7.0,,,65.0,,90.0,,,,,,,,,,,"$54,920/Year",,"Merit-based, Need-based",,,,,,,
,Bachelor of Arts in Asian Studies,,,,,Associate,Fall 2026,,,,Not Required,Required,Not Required,Required,"Common Application or Coalition Application with the Boston University Questions
Official High School Transcript(s)
Counselor Recommendation
School Report
Two Teacher Evaluations
Midyear Grades (if available)
English Proficiency (if applicable)
Test-Optional Policy (see below)
Optional Arts Portfolio (only if applicable, see below)
Optional Alumni Interview
Application Fee or Fee Waiver",Not Required,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,College of Arts & Sciences,68100/Year,,,,,,,"Asian Studies at Boston University offers an interdisciplinary undergraduate major that addresses the histories, cultures, politics, and societies of Asia. Students gain critical insight into the diverse regions of East Asia (China, Japan, Korea) and South/Southeast Asia (India, Vietnam, Thailand, Indonesia, etc.), and they develop expertise in at least one Asian language. The program emphasizes a holistic approach, encouraging students to explore Asia from multiple disciplinary perspectives, including history, political science, anthropology, religion, and literature. Graduates are prepared for careers in government, international relations, journalism, education, business, and further graduate study, equipped with strong analytical skills, cross-cultural competence, and deep knowledge of one of the world’s most dynamic and influential continents.",,https://www.bu.edu/academics/cas/programs/asian-studies/ba-in-asian-studies/,,,2128,,False,,4.0,2.0,14.4% (Class of 2027),67,,,,,,,,,68100/Year,,,,,,,False,False,,,120.0,,,,6.5,,,65.0,,90.0,,,,,,,,,,,"Trustee Scholarship: Full tuition; Presidential Scholarship: $25,000/year",,"Merit-based, Need-based",,,,,,,
,Bachelor of Arts in Astronomy,,,,,Associate,,,,,Not Required,Required,Not Required,Required,"To be considered for admission to Boston University, first-year applicants must submit the following materials: Common Application or Coalition Application; Boston University Questions (within the Common Application or Coalition Application, including a short essay related to our unique approach to education); Application Fee or Fee Waiver; Official High School Transcript; Counselor Recommendation and School Report; Teacher Evaluation; Standardized Test Scores (SAT or ACT) – see our test policy; English Proficiency (if applicable); Portfolio, Audition, or Interview (if applicable to your program).",Not Required,,True,False,True,True,False,False,False,True,False,False,False,True,True,False,False,False,,,,College of Arts & Sciences,,,,,,,,"As an astronomy student in BU’s College of Arts & Sciences (CAS), you’ll explore the vast, evolving universe through a challenging curriculum of physics, mathematics, and astronomy courses. You’ll be encouraged to get involved in research with faculty in areas such as observational and theoretical astrophysics, planetary science, solar physics, and instrumentation. Astronomy majors develop strong quantitative and analytical skills that serve them well, not only in graduate school, but in a wide variety of careers including science education, science policy, data science, and scientific computing. A BA in Astronomy is a good choice for students interested in a broad liberal arts education, or those wishing to combine their study of astronomy with a second major.",,https://www.bu.edu/,,,2147,,True,,4.0,2.0,14%,93,,,,,,,,,68690/Year,,,,,,,False,False,,,120.0,112.0,,,6.5,,,65.0,,90.0,,,,,,,,,,,,,"Merit-based, ROTC, Athletic",,,,,,,
,Bachelor of Arts in Biology,,,,,Undergraduate,Fall 2026,,,,Not Required,Required,Not Required,Required,"Your application will include the following items:
Common Application or Coalition Application
We accept both the Common Application and the Coalition Application. The Common Application and Coalition Application both include an essay component. Please note that Boston University does not have a separate essay beyond what is required by the Common Application or Coalition Application.
BU Questions
Within the Common Application and Coalition Application, you will find Boston University’s specific questions. You can fill these out directly within the application.
Secondary School Report & Counselor Recommendation
Your high school counselor should submit a Secondary School Report, which includes a letter of recommendation. If you attend a school where a counselor is not assigned, the school principal or headmaster may complete this form.
Teacher Evaluation
One Teacher Evaluation is required. We recommend selecting a teacher who has taught you in a core academic subject (English, math, science, social studies, or a world language) within the last two years of your secondary school career.
Transcripts
Official transcripts from all secondary schools attended are required.
SAT or ACT Scores
Boston University requires applicants to submit official SAT or ACT scores. We will superscore both the SAT and ACT, using your highest scores from each section across all test dates. The SAT Essay and ACT Writing sections are not required.
English Proficiency
Applicants whose native language is not English and who have not attended an English-medium secondary school for at least three years are required to demonstrate English proficiency. Visit our International Students page for additional details.",Required,,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,,,,College of Arts & Sciences,68100/Year,,,,,,Bioinformatics,"The Bachelor of Arts (BA) in Biology provides students with a broad and deep understanding of the biological sciences, a mastery of basic research skills, and an appreciation of the social and ethical aspects of biology. The BA program is designed for students who want a strong foundation in biology, but also wish to have the flexibility to pursue other academic interests, such as a second major or minor, or pre-professional studies outside of the sciences. The BA in Biology prepares students for careers in diverse fields such as medicine, dentistry, public health, law, business, education, and science writing. It also provides an excellent foundation for graduate study in biology or related fields.",,https://www.bu.edu/academics/cas/departments/biology/,,"$48,822","$2,130 per credit",,True,,4.0,2.0,14.1%,93rd,,,,,,,,,68100/Year,,,,,,,True,True,,,120.0,,,,6.5,,,60.0,,90.0,,,,,,,,,,,"Trustee Scholarship (full tuition), Dean's Scholarship ($25,000 per year)",Up to 100%,"Merit-based, Need-based",,,,,,,
,Bachelor of Arts in Biochemistry & Molecular Biology,,,,,Undergraduate,Fall 2026,,,,Not Required,Required,,,"Common Application or Coalition Application: Complete and submit the Common Application or Coalition Application online. Your application must include the essay. Secondary School Report: This form is completed by your school counselor and must include your official high school transcript. Counselor Recommendation: Your school counselor must submit a letter of recommendation on your behalf. Teacher Evaluation: A letter of recommendation is required from one teacher (preferably in a core academic subject) who has taught you in an academic course. Official High School Transcript: As noted above, this should be included with your Secondary School Report. Standardized Test Scores: For students applying for Fall 2024 admission, SAT and ACT scores are optional. For information on submitting scores, please visit our Standardized Test Scores webpage. Please note that some scholarships may require test scores. English Proficiency: If English is not your first language, you must submit official scores from an English proficiency exam. Please visit our English Proficiency webpage for full details. Mid-Year Report: Submit your Mid-Year Report and updated high school transcript to BU Admissions when your first-term senior grades are available. The Mid-Year Report is found in the Common Application or Coalition Application.",Required,,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,College of Arts & Sciences,"$68,100/Year",,,,,,,,,https://www.bu.edu/bmb/files/2019/09/BMB-Advising-Worksheet-8-28-2019.pdf,,57204,2129 per credit,,True,,4.0,2.0,14%,108,,,,,,,,,68100,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,"Ranges from $20,000–$25,000 per year, up to full tuition",,"Merit-based, Need-based",,,,,,,
,Bachelor of Science in Chemistry,,,,,Undergraduate,Fall 2026,,,,Not Required,Not Required,Not Required,Required,"First-year applicants must submit their application via either the Common Application or the Coalition Application. Required materials include: High School Transcript(s), Counselor Recommendation, School Profile, Teacher Recommendation, Mid-Year Grade Report, an $80 Application Fee or Fee Waiver, and English Proficiency Exam Results (if applicable).",Not Required,,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,,,,College of Arts & Sciences,"$68,100/Year",,,,,,,"The Department of Chemistry offers two undergraduate degrees: a Bachelor of Arts (BA) in Chemistry and a Bachelor of Science (BS) in Chemistry. Both degrees provide a strong background in the major areas of chemistry. The BS degree is more intensive, designed for students who are preparing for a career in chemistry or related fields, or for graduate study in chemistry. Students are encouraged to participate in research with faculty members in Chemistry, Biology, Biomedical Engineering, or other departments. Opportunities for research include during the academic year, the summer, and a semester in BU’s study abroad program in Dresden, Germany.",,https://www.bu.edu/chemistry/undergrad/,Certified by the American Chemical Society.,"$52,246","$2,128/credit",,True,16.0,4.0,2.0,14.1%,#69,,,,,,,,,"$68,100/Year",,,,,,,False,False,,,120.0,112.0,,,6.5,,,65.0,,90.0,,,,,,,,,,,"Range from $5,000 to full tuition",,"Need-based, Merit-based",,,,,,,
