Id,ProgramName,ProgramCode,Status,CreatedDate,UpdatedDate,Level,Term,TermCode,LiveDate,DeadlineDate,Resume,StatementOfPurpose,GreOrGmat,EnglishScore,Requirements,WritingSample,CollegeId,IsAnalyticalNotRequired,IsAnalyticalOptional,IsDuoLingoRequired,IsELSRequired,IsGMATOrGreRequired,IsGMATRequired,IsGRERequired,IsIELTSRequired,IsLSATRequired,IsMATRequired,IsMCATRequired,IsPTERequired,IsTOEFLIBRequired,IsTOEFLPBTRequired,IsEnglishNotRequired,IsEnglishOptional,AcademicYear,AlternateProgram,ApplicationType,Department,Fees,IsAvailable,ProgramType,AdmissionDepartmentId,CreatedBy,UpdatedBy,Concentration,Description,OtherConcentrations,ProgramWebsiteURL,Accredidation,AverageScholarshipAmount,CostPerCredit,IsRecommendationSystemOpted,IsStemProgram,MaxFails,MaxGPA,MinGPA,PreviousYearAcceptanceRates,QsWorldRanking,TotalAccepetedApplications,TotalCredits,TotalDeniedApplications,TotalI20sIssued,TotalScholarshipsAwarded,TotalSubmittedApplications,TotalVisasSecured,UsNewsRanking,CollegeApplicationFee,IsCollegePaying,MEContractNegotiatedFee,MyGradAppFee,ProgramCategory,IsCollegeApplicationFree,IsCouponAllowed,IsACTRequired,IsSATRequired,SftpDestinationId,MinimumACTScore,MinimumDuoLingoScore,MinimumELSScore,MinimumGMATScore,MinimumGreScore,MinimumIELTSScore,MinimumMATScore,MinimumMCATScore,MinimumPTEScore,MinimumSATScore,MinimumTOEFLScore,MLModelName,MinimumAnalyticalScore,MinimumEnglishScore,MinimumExperience,MinimumSopRating,WeightAnalytical,WeightEnglish,WeightExperience,WeightGPA,WeightSop,ScholarshipAmount,ScholarshipPercentage,ScholarshipType,IsNewlyLaunched,BatchId,IsImported,IsImportVerified,Is_Recommendation_Sponser,AnalyticalScore,MinimumLSATScore
,Bachelor of Arts in Art and Design,,,,,Undergraduate,Fall 2026,,,,Not Required,Not Required,Not Required,Required,"Freshman applicants must complete the online application at ApplyTexas, pay the non-refundable $45 application fee, and submit an official high school transcript. The submission of SAT or ACT test scores is optional. Assured admission criteria are based on high school class rank combined with GPA or test scores. For example, applicants in the top 10% of their class have no minimum SAT/ACT score requirement. Applicants ranking in the 11-25th percentile need a minimum 3.5 high school GPA on a 4.0 scale, a 1130 SAT score, or a 23 ACT score. Applicants who do not meet assured admission standards will be considered through an individual review process.",Not Required,,True,True,True,True,False,False,False,True,False,False,False,True,True,True,False,False,,,,College of Human Sciences and Humanities,7050,,,,,,,"The Bachelor of Arts in Art and Design provides a broad education in the visual arts and prepares students to become skilled professionals in a wide variety of areas, including graphic design, illustration, photography, 3D modeling, web design, game design, animation, museum and gallery studies, art history and studio art. Our program is uniquely structured to allow students flexibility to explore the breadth of the visual arts, while developing expertise in an emphasis area such as graphic design, studio art, or art history and museum studies. Art and Design students at UHCL may choose to focus their studies in one of three emphasis areas: Studio Arts, Art History and Museum Studies, Graphic Design. Students in the Studio Arts emphasis area will develop hands-on skills in traditional artmaking, including painting, drawing, sculpture, and printmaking. Students in the Art History and Museum Studies emphasis area learn to analyze art from a historical and cultural perspective. They also gain knowledge and skills relevant to museum careers. Students in the Graphic Design emphasis area learn to create visual solutions to communication problems. They will gain skills in areas such as typography, branding, web design, and digital illustration.",,"The official university website for the University of Houston-Clear Lake is www.uhcl.edu.

The University of Houston-Clear Lake (UHCL) is a public university located in Pasadena and Houston, Texas, with additional campuses in Pearland and the Texas Medical Center. It is a part of the University of Houston System. The university is situated on a 524-acre nature preserve near the NASA Johnson Space Center. UHCL offers a variety of undergraduate, graduate, and doctoral programs to its student body.",,,235,,False,,4.0,3.0,91%,,,,,,,,,,10006.8,,,,,,,False,False,,,105.0,112.0,,,6.0,,,53.0,,79.0,,,,,,,,,,,"$1,500 - $4,000 per year",,Merit-based,,,,,,,
,Bachelor of Arts in Communication,,,,,Undergraduate,Fall 2026,,,,Not Required,Not Required,Not Required,Required,"Prospective freshmen must submit an application via ApplyTexas, pay a non-refundable application fee, and provide an official high school transcript. The submission of SAT/ACT scores is optional. Applicants who do not meet assured admissions criteria will undergo a holistic review. For the holistic review process, letters of recommendation, a resume, and an essay are strongly encouraged.",Not Required,,True,False,True,True,False,False,False,True,False,False,False,True,True,True,False,False,,,,College of Human Sciences and Humanities,"$10,871/Year (Texas Resident); $26,211/Year (Non-Resident)",,,,,,,"As a Communication major at University of Houston-Clear Lake, you’ll master the art of relaying messages, whether you’re broadcasting on a global scale or engaging in a one-on-one discussion. Our coursework emphasizes communication theory and its application, ethical practices, and cultural contexts, which will prepare you for a range of professional pursuits that require adaptable and effective communicators. A Bachelor of Arts in Communication degree from UHCL develops your analytical, rhetorical and creative skills through coursework in visual and digital media, interpersonal communication, professional speaking, and public relations. You can choose to study general communication, or specialize in public relations, organizational communication or digital media. From there, you’ll hone your skills by gaining experience in internships or service learning. Graduates of the program are well-prepared for entry-level positions in a variety of industries, or to pursue graduate school.",,"The official university website for the University of Houston-Clear Lake is www.uhcl.edu.

The University of Houston-Clear Lake (UHCL) is a public university located in Pasadena and Houston, Texas, with additional campuses in Pearland and the Texas Medical Center. It is a part of the University of Houston System. The university is situated on a 524-acre nature preserve near the NASA Johnson Space Center. UHCL offers a variety of undergraduate, graduate, and doctoral programs to its student body.",,,694.7,,False,,4.0,2.5,,,,,,,,,,,10871,,,,,,,False,False,,,105.0,112.0,,,6.0,,,53.0,,79.0,,,,,,,,,,,"Up to $3,000 per year",,"Merit-based, Departmental",,,,,,,
,Bachelor of Arts in Criminology and Criminal Justice,,,,,Undergraduate,Fall 2026,,,,,,Not Required,Required,,,,,,True,True,False,False,False,True,False,False,False,True,True,True,False,False,,,,College of Human Sciences and Humanities,"$5,324/Semester or $10,648/Year (Resident)",,,,,,"Administration and Management, Criminal Justice, Homeland Security","Do you want to study the motivations and prevention of criminal behavior? Or perhaps explore a career in law enforcement, probation or corrections? The Bachelor of Arts in Criminology and Criminal Justice at University of Houston-Clear Lake is a broad-based, interdisciplinary program that emphasizes both the theoretical foundations and the practical application of criminal justice research. Students are exposed to a variety of topics, including law enforcement, corrections, homeland security, juvenile justice, and forensic psychology, preparing them for a wide range of careers.",,"The official university website for the University of Houston-Clear Lake is www.uhcl.edu.

The University of Houston-Clear Lake (UHCL) is a public university located in Pasadena and Houston, Texas, with additional campuses in Pearland and the Texas Medical Center. It is a part of the University of Houston System. The university is situated on a 524-acre nature preserve near the NASA Johnson Space Center. UHCL offers a variety of undergraduate, graduate, and doctoral programs to its student body.",,,$743.60/credit hour (Resident),,,,4.0,2.0,89%,,,,,,,,,,"$5,324/Semester or $10,648/Year (Resident)",,,,,,,,,,,105.0,112.0,,,6.0,,,53.0,,79.0,,,,,,,,,,,"$1,000 - $3,000 per year",,"Merit-based, Need-based, Departmental",,,,,,,
,Bachelor of Arts in Geography,,,,,Undergraduate,Fall 2026,,,,Not Required,Not Required,Not Required,Required,"To apply as a freshman, you must complete the online application through ApplyTexas, pay the non-refundable $45 application fee, and submit your official high school transcript. While SAT/ACT scores are not required for an admission decision, students are encouraged to submit them for scholarship consideration and course placement.",Not Required,,True,False,True,True,False,False,False,True,False,False,False,True,True,True,False,False,,,,College of Human Sciences and Humanities,"$9,834.90/Year",,,,,,,,,"The official university website for the University of Houston-Clear Lake is www.uhcl.edu.

The University of Houston-Clear Lake (UHCL) is a public university located in Pasadena and Houston, Texas, with additional campuses in Pearland and the Texas Medical Center. It is a part of the University of Houston System. The university is situated on a 524-acre nature preserve near the NASA Johnson Space Center. UHCL offers a variety of undergraduate, graduate, and doctoral programs to its student body.",,,$327.83,,False,,4.0,2.0,76% (Fall 2022),,,,,,,,,,"$9,834.90/Year",,,,,,,False,False,,,105.0,112.0,,,6.0,,,53.0,,79.0,,,,,,,,,,,"Up to $3,000 per year",,"Merit-based, New-Student, Current-Student",,,,,,,
,Bachelor of Arts in History,,,,,Undergraduate,Fall 2026,,,,Not Required,Not Required,Not Required,Required,"To apply for freshman admission, you'll need to submit the following: Apply for admission on the ApplyTexas Application, pay the non-refundable $45 application fee, and submit your official high school transcript. Submission of SAT or ACT scores is optional.",Not Required,,True,False,True,True,False,False,False,True,False,False,False,True,True,True,False,False,,,,College of Human Sciences and Humanities,"$10,424.10/Year",,,,,,,"The study of history introduces you to the evolution of human societies from prehistory to the present, giving you the skills to interpret social, political, economic, cultural and intellectual developments of the past. As a student in the Bachelor of Arts in History program at University of Houston-Clear Lake, you’ll develop valuable analytical and critical thinking skills while learning to evaluate historical evidence and construct compelling arguments. You'll work with faculty members who are dedicated to developing your skills as a historian, providing you with a strong foundation for a variety of careers or further graduate study.",,"The official university website for the University of Houston-Clear Lake is www.uhcl.edu.

The University of Houston-Clear Lake (UHCL) is a public university located in Pasadena and Houston, Texas, with additional campuses in Pearland and the Texas Medical Center. It is a part of the University of Houston System. The university is situated on a 524-acre nature preserve near the NASA Johnson Space Center. UHCL offers a variety of undergraduate, graduate, and doctoral programs to its student body.",,,347.47,,False,,4.0,2.0,,,,,,,,,,,"$10,424.10/Year",,,,,,,False,False,,,105.0,112.0,,,6.0,,,53.0,,79.0,,,,,,,,,,,"$1,000 to $3,000 per year",,"Merit-based, Need-based, Departmental",,,,,,,
,Bachelor of Arts in Humanities,,,,,Undergraduate,Fall 2026,,,,,,Not Required,Required,,,,,,True,True,False,False,False,True,False,False,False,True,True,True,False,False,,,,College of Human Sciences and Humanities,"Resident: $9,674.10/Year; Non-Resident: $23,894.10/Year (based on 30 credit hours)",,,,,,,"In the Bachelor of Arts in Humanities degree program at University of Houston-Clear Lake, you can gain a broad understanding of the arts, literature, philosophy and history that shape the human experience. With an interdisciplinary humanities degree, you can tailor your studies to topics that truly interest you, allowing you to choose from a vast array of courses in the arts, literature, philosophy, history, communication and other areas. A degree in humanities lets you explore a wide range of interests as you cultivate crucial skills desired by employers: critical thinking, writing, communication and problem-solving. It’s an ideal foundation for a career in nearly any industry, as well as for further graduate studies in a variety of fields, including law. This degree allows for a unique, interdisciplinary experience by letting you customize your degree plan. You’ll be able to shape your education around your unique interests, all while preparing for a fulfilling career. With the flexibility and unique study options, you'll be able to work with advisors to choose the courses that best align with your personal and professional goals. This includes choosing from areas of study like: Art and design, Communication, English and literature, History, Modern languages, Philosophy, Religious studies, World cultures and literatures.",,"The official university website for the University of Houston-Clear Lake is www.uhcl.edu.

The University of Houston-Clear Lake (UHCL) is a public university located in Pasadena and Houston, Texas, with additional campuses in Pearland and the Texas Medical Center. It is a part of the University of Houston System. The university is situated on a 524-acre nature preserve near the NASA Johnson Space Center. UHCL offers a variety of undergraduate, graduate, and doctoral programs to its student body.",,2306.0,Resident: $243.27/credit hour (tuition only); Non-Resident: $714.27/credit hour (tuition only),,,,4.0,2.0,92.9% (Fall 2023),,,,,,,,,,"Resident: $9,674.10/Year; Non-Resident: $23,894.10/Year (based on 30 credit hours)",,,,,,,,,,,105.0,112.0,,,6.0,,,53.0,,79.0,,,,,,,,,,,"Up to $3,000 per year",,"Merit-based, Departmental",,,,,,,
,Bachelor of Arts in Literature,,,,,Undergraduate,Fall 2026,,,,Not Required,Not Required,Not Required,Required,"To apply, prospective students must complete the online ApplyTexas Application, pay a non-refundable application fee, and submit an official high school transcript. The submission of SAT or ACT scores is optional for freshman applicants.",Not Required,,True,False,True,True,False,False,False,True,False,False,False,True,True,True,False,False,,,,College of Human Sciences and Humanities,"Texas Resident: $9,834/year; Non-Resident: $23,880/year (based on 15 credit hours per semester for Fall 2023-Summer 2024)",,,,,,Teacher Certification Option,"Through the Bachelor of Arts in Literature at University of Houston-Clear Lake, you can experience a stimulating journey into the written world, where you'll cultivate analytical skills that prepare you for a variety of careers. You'll engage with diverse literary texts, from classic to contemporary, and explore the vast landscape of human experience and expression. The Bachelor of Arts in Literature at UHCL offers a comprehensive exploration of literary history, theory, and criticism. Through rigorous coursework, you'll develop critical thinking, communication, and research abilities essential for success in today's dynamic world. Our dedicated faculty members, who are experts in their fields, provide personalized attention, ensuring a rich and rewarding learning experience. You’ll explore the vast landscape of human experience and expression, from classic to contemporary literary texts. A Bachelor of Arts in Literature from UHCL prepares you for a wide array of career paths, including: Writing and editing, Journalism and publishing, Education, Law and public policy, Marketing and public relations, Library and information science, Nonprofit work.",,"The official university website for the University of Houston-Clear Lake is www.uhcl.edu.

The University of Houston-Clear Lake (UHCL) is a public university located in Pasadena and Houston, Texas, with additional campuses in Pearland and the Texas Medical Center. It is a part of the University of Houston System. The university is situated on a 524-acre nature preserve near the NASA Johnson Space Center. UHCL offers a variety of undergraduate, graduate, and doctoral programs to its student body.",,,"Texas Resident: $623.80/credit hour; Non-Resident: $1,085.80/credit hour (for College of Human Sciences and Humanities)",,False,,4.0,2.5,53.86% (Fall 2023),,,,,,,,,,,,,,,,,False,False,,,105.0,112.0,,,6.0,,,53.0,,79.0,,,,,,,,,,,"$1,000 - $3,000 per year",,"Merit-based, Need-based",,,,,,,
,Bachelor of Arts in Psychology,,,,,Undergraduate,Fall 2026,,,,Not Required,Not Required,Not Required,Required,"To be admitted to UHCL as a freshman applicant, you must be a graduate of an accredited high school, have completed the Texas Uniform Admissions Policy, and meet one of the following criteria:

- Rank in top 25% of graduating class; OR
- Rank in the 26-50% of graduating class and have a minimum 1050 SAT or 21 ACT score; OR
- Rank in the 51% or more of graduating class and have a minimum 1150 SAT or 24 ACT score; OR
- Minimum 1250 SAT or 27 ACT score; OR
- Have a minimum 3.0 GPA (on a 4.0 scale).

UHCL is test-optional for freshman applicants for the fall 2024, spring 2025, and summer 2025 semesters.",Not Required,,True,False,True,False,False,False,False,True,False,False,False,True,True,True,False,False,,,,College of Human Sciences and Humanities,,,,,,,,"The Bachelor of Arts in Psychology program at University of Houston-Clear Lake offers you the opportunity to build a solid educational foundation in psychology, focusing on general applications in a variety of fields. Students pursuing a BA in psychology typically have broad interests and are looking for a flexible curriculum that will prepare them for careers in social services, human resources, business, education, or for advanced studies in law or other fields. If you are interested in a career in psychology or human services, you should consider the Bachelor of Science in Psychology program. If you are a transfer student, UHCL welcomes you. Our students benefit from learning in a diverse environment and have opportunities to learn outside the classroom through participation in community-engaged learning and faculty-mentored research.",,"The official university website for the University of Houston-Clear Lake is www.uhcl.edu.

The University of Houston-Clear Lake (UHCL) is a public university located in Pasadena and Houston, Texas, with additional campuses in Pearland and the Texas Medical Center. It is a part of the University of Houston System. The university is situated on a 524-acre nature preserve near the NASA Johnson Space Center. UHCL offers a variety of undergraduate, graduate, and doctoral programs to its student body.",,,,,False,,4.0,2.0,,,,,,,,,,,9713.5,,,,,,,False,False,,,105.0,,,,6.0,,,53.0,,79.0,,,,,,,,,,,"$1,000 - $3,000 per year",,Merit-based,,,,,,,
,Bachelor of Arts in Sociology,,,,,Undergraduate,Fall 2026,,,,Not Required,Not Required,Not Required,Required,"To be considered for freshman admission to UHCL, applicants should meet the assured admission standards. Applicants who do not meet the assured admissions requirements will be considered for admission through our Individual Review process.

Required Application Documents:
1. ApplyTexas Application
2. $45 Application Fee
3. Official High School Transcript
4. Official SAT or ACT Scores

Assured Admission Requirements based on High School Class Rank and test scores:
- Top 10%: No Minimum SAT/ACT Score
- 11 - 25%: 1080 SAT or 21 ACT
- 26 - 50%: 1170 SAT or 24 ACT
- 51% and Lower: Considered by Individual Review
- Not Ranked: 1170 SAT or 24 ACT

For the Fall 2024 and Spring 2025 terms, SAT or ACT scores are not required for students who rank in the top 25% of their graduating high school class. All other students must submit test scores for admissions consideration.",Not Required,,True,False,True,True,False,False,False,True,False,False,False,True,True,True,False,False,,,,College of Human Sciences and Humanities,13133,,,,,,,"The Bachelor of Arts in Sociology offers a comprehensive curriculum that introduces students to the study of social life, social change, and the social causes and consequences of human behavior. Students will develop a strong foundation in sociological theory and research methods, while exploring topics such as social inequality, crime and deviance, family, religion, race and ethnicity, gender, globalization, and urban sociology.

Through a rigorous coursework and hands-on learning experiences, students will cultivate critical thinking skills, analytical abilities, and a deep understanding of complex social issues. The program emphasizes ethical considerations in research and practice, preparing students to contribute positively to society. Graduates are well-prepared for diverse career paths in areas such as social services, government, non-profit organizations, education, and research, or to pursue graduate studies in sociology or related fields.",,"The official university website for the University of Houston-Clear Lake is www.uhcl.edu.

The University of Houston-Clear Lake (UHCL) is a public university located in Pasadena and Houston, Texas, with additional campuses in Pearland and the Texas Medical Center. It is a part of the University of Houston System. The university is situated on a 524-acre nature preserve near the NASA Johnson Space Center. UHCL offers a variety of undergraduate, graduate, and doctoral programs to its student body.",,,437.75,,False,,4.0,2.5,79.5%,,,,,,,,,,"$13,132.50/Year (Resident)",,,,,,,True,True,,21.0,105.0,112.0,,,6.0,,,53.0,1080.0,79.0,,,,,,,,,,,"$1,000 - $3,000 per year",,Merit-based,,,,,,,
,Bachelor of Applied Science in Healthcare Services,,,,,Undergraduate,Fall 2026,,,,Not Required,Not Required,Not Required,Required,"This is a two-plus-two program, which means you will complete your first two years of study at a community college, and then transfer to UHCL to complete your last two years. The program is ideal for students who currently hold or are pursuing an Associate of Applied Science (A.A.S.) degree from a community college. To apply, prospective transfer students must submit an application, pay the non-refundable $45 application fee, and submit official transcripts from all previous colleges or universities attended.",Not Required,,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,,,,College of Human Sciences and Humanities,,,,,,,,"The Bachelor of Applied Science (BAS) in Healthcare Services prepares students to enter and advance in various healthcare services and administrative careers. The curriculum builds on previous college-level work, including an Associate of Applied Science (AAS) degree or at least 42 semester credit hours of academic courses, and emphasizes the critical skills necessary for successful leadership and management roles. Students develop competencies in healthcare administration, finance, legal and ethical issues, human resources, and health information technology. The program aims to produce graduates who can effectively navigate the complexities of the healthcare system, improve patient care, and contribute to organizational efficiency. The program is designed for students with existing allied health credentials or significant healthcare work experience, offering a flexible pathway to a bachelor's degree while accommodating their professional commitments.",,"The official university website for the University of Houston-Clear Lake is www.uhcl.edu.

The University of Houston-Clear Lake (UHCL) is a public university located in Pasadena and Houston, Texas, with additional campuses in Pearland and the Texas Medical Center. It is a part of the University of Houston System. The university is situated on a 524-acre nature preserve near the NASA Johnson Space Center. UHCL offers a variety of undergraduate, graduate, and doctoral programs to its student body.",,,,,False,,4.0,2.5,90% (Fall 2022),,,,,,,,,,"$10,246/Year",,,,,,,False,False,,,105.0,112.0,,,6.0,,,53.0,,79.0,,,,,,,,,,,"Up to $4,000 per year",,"Merit-based, Need-based",,,,,,,
