Program name,Program Page url
"Accountancy, BS",https://degrees.apps.asu.edu/bachelors/major-list/letter/all?init=false&nopassive=true
"Actuarial Science, BS",https://degrees.apps.asu.edu/bachelors/major-list/letter/all?init=false&nopassive=true
"Aeronautical Management Technology (Air Traffic Management), BS",https://degrees.apps.asu.edu/bachelors/major-list/letter/all?init=false&nopassive=true
"Aeronautical Management Technology (Air Transportation Management), BS",https://degrees.apps.asu.edu/bachelors/major-list/letter/all?init=false&nopassive=true
"Aeronautical Management Technology (Professional Flight), BS",https://degrees.apps.asu.edu/bachelors/major-list/letter/all?init=false&nopassive=true
"Aeronautical Management Technology (Unmanned Aerial Systems), BS",https://degrees.apps.asu.edu/bachelors/major-list/letter/all?init=false&nopassive=true
"Aerospace Engineering (Aeronautics), BSE",https://degrees.apps.asu.edu/bachelors/major-list/letter/all?init=false&nopassive=true
"Aerospace Engineering (Astronautics), BSE",https://degrees.apps.asu.edu/bachelors/major-list/letter/all?init=false&nopassive=true
"Aerospace Engineering (Autonomous Vehicle Systems), BSE",https://degrees.apps.asu.edu/bachelors/major-list/letter/all?init=false&nopassive=true
"African and African American Studies, BA",https://degrees.apps.asu.edu/bachelors/major-list/letter/all?init=false&nopassive=true
"Aging, BS",https://degrees.apps.asu.edu/bachelors/major-list/letter/all?init=false&nopassive=true
"Agribusiness, BS",https://degrees.apps.asu.edu/bachelors/major-list/letter/all?init=false&nopassive=true
Agricultural Business and Management,https://degrees.apps.asu.edu/bachelors/major-list/letter/all?init=false&nopassive=true
"Air Traffic Management, BS",https://degrees.apps.asu.edu/bachelors/major-list/letter/all?init=false&nopassive=true
"American Indian Studies, BS",https://degrees.apps.asu.edu/bachelors/major-list/letter/all?init=false&nopassive=true
"American Studies, BA",https://degrees.apps.asu.edu/bachelors/major-list/letter/all?init=false&nopassive=true
Animal Behavior,https://degrees.apps.asu.edu/bachelors/major-list/letter/all?init=false&nopassive=true
Animal Health,https://degrees.apps.asu.edu/bachelors/major-list/letter/all?init=false&nopassive=true
"Anthropology, BA",https://degrees.apps.asu.edu/bachelors/major-list/letter/all?init=false&nopassive=true
"Anthropology, BS",https://degrees.apps.asu.edu/bachelors/major-list/letter/all?init=false&nopassive=true
"Apparel Technical Design, AA",https://degrees.apps.asu.edu/bachelors/major-list/letter/all?init=false&nopassive=true
"Applied Biological Sciences (Natural Resource Ecology), BS",https://degrees.apps.asu.edu/bachelors/major-list/letter/all?init=false&nopassive=true
"Applied Biological Sciences (Pre-Dental), BS",https://degrees.apps.asu.edu/bachelors/major-list/letter/all?init=false&nopassive=true
"Applied Biological Sciences (Preveterinary Medicine), BS",https://degrees.apps.asu.edu/bachelors/major-list/letter/all?init=false&nopassive=true
"Applied Biological Sciences (Secondary Education in Biology), BS",https://degrees.apps.asu.edu/bachelors/major-list/letter/all?init=false&nopassive=true
"Applied Biological Sciences (Sustainable Horticulture), BS",https://degrees.apps.asu.edu/bachelors/major-list/letter/all?init=false&nopassive=true
"Applied Biological Sciences, BS",https://degrees.apps.asu.edu/bachelors/major-list/letter/all?init=false&nopassive=true
"Applied Business and Technology Solutions, BA",https://degrees.apps.asu.edu/bachelors/major-list/letter/all?init=false&nopassive=true
"Applied Computing (Cybersecurity), BS",https://degrees.apps.asu.edu/bachelors/major-list/letter/all?init=false&nopassive=true
"Applied Computing, BS",https://degrees.apps.asu.edu/bachelors/major-list/letter/all?init=false&nopassive=true
"Applied Leadership, BAS",https://degrees.apps.asu.edu/bachelors/major-list/letter/all?init=false&nopassive=true
"Applied Mathematics for Life and Social Sciences, BS",https://degrees.apps.asu.edu/bachelors/major-list/letter/all?init=false&nopassive=true
"Applied Mathematics, BS",https://degrees.apps.asu.edu/bachelors/major-list/letter/all?init=false&nopassive=true
"Applied Military and Veterans Studies, BA",https://degrees.apps.asu.edu/bachelors/major-list/letter/all?init=false&nopassive=true
"Applied Nutrition and Health, BS",https://degrees.apps.asu.edu/bachelors/major-list/letter/all?init=false&nopassive=true
"Applied Physics, BS",https://degrees.apps.asu.edu/bachelors/major-list/letter/all?init=false&nopassive=true
"Applied Psychology, BS",https://degrees.apps.asu.edu/bachelors/major-list/letter/all?init=false&nopassive=true
