Program name,Program Page url
Africana Studies (BA),https://catalog.cornell.edu/programs/
Agricultural Sciences (BS),https://catalog.cornell.edu/programs/
American Studies (BA),https://catalog.cornell.edu/programs/
Animal Science (BS),https://catalog.cornell.edu/programs/
Anthropology (BA),https://catalog.cornell.edu/programs/
Applied Economics and Management (BS),https://catalog.cornell.edu/programs/
Archaeology (BA),https://catalog.cornell.edu/programs/
Architecture (B.Arch.),https://catalog.cornell.edu/programs/
Asian Studies (BA),https://catalog.cornell.edu/programs/
Astronomy (BA),https://catalog.cornell.edu/programs/
Atmospheric Science (BS),https://catalog.cornell.edu/programs/
Biological Engineering (BS),https://catalog.cornell.edu/programs/
Biological Sciences (BA),https://catalog.cornell.edu/programs/
Biological Sciences (BS),https://catalog.cornell.edu/programs/
Biology & Society (BA),https://catalog.cornell.edu/programs/
Biology & Society (BS),https://catalog.cornell.edu/programs/
Biomedical Engineering (BS),https://catalog.cornell.edu/programs/
Biometry and Statistics (BS),https://catalog.cornell.edu/programs/
Chemical Engineering (BS),https://catalog.cornell.edu/programs/
Chemistry and Chemical Biology (BA),https://catalog.cornell.edu/programs/
China and Asia-Pacific Studies (BA),https://catalog.cornell.edu/programs/
Civil Engineering (BS),https://catalog.cornell.edu/programs/
Classics (BA),https://catalog.cornell.edu/programs/
Cognitive Science (BA),https://catalog.cornell.edu/programs/
College Scholar (BA),https://catalog.cornell.edu/programs/
Communication (BS),https://catalog.cornell.edu/programs/
Comparative Literature (BA),https://catalog.cornell.edu/programs/
Computer Science (BA),https://catalog.cornell.edu/programs/
Computer Science (BS),https://catalog.cornell.edu/programs/
Design and Environmental Analysis (BS),https://catalog.cornell.edu/programs/
Earth and Atmospheric Sciences (BA),https://catalog.cornell.edu/programs/
Earth and Atmospheric Sciences (BS),https://catalog.cornell.edu/programs/
Economics (BA),https://catalog.cornell.edu/programs/
Electrical and Computer Engineering (BS),https://catalog.cornell.edu/programs/
Engineering Physics (BS),https://catalog.cornell.edu/programs/
English (BA),https://catalog.cornell.edu/programs/
Entomology (BS),https://catalog.cornell.edu/programs/
Environment and Sustainability (BA),https://catalog.cornell.edu/programs/
Environment and Sustainability (BS),https://catalog.cornell.edu/programs/
Environmental Engineering (BS),https://catalog.cornell.edu/programs/
"Feminist, Gender, & Sexuality Studies (BA)",https://catalog.cornell.edu/programs/
Fiber Science & Apparel Design (BS),https://catalog.cornell.edu/programs/
Fine Arts (BFA),https://catalog.cornell.edu/programs/
Food Science (BS),https://catalog.cornell.edu/programs/
French (BA),https://catalog.cornell.edu/programs/
German Studies (BA),https://catalog.cornell.edu/programs/
Global & Public Health Sciences (BS),https://catalog.cornell.edu/programs/
Government (BA),https://catalog.cornell.edu/programs/
History (BA),https://catalog.cornell.edu/programs/
History of Architecture (BA),https://catalog.cornell.edu/programs/
Hotel Administration (BS),https://catalog.cornell.edu/programs/
"Human Biology, Health, and Society (BS)",https://catalog.cornell.edu/programs/
Human Development (BS),https://catalog.cornell.edu/programs/
Industrial and Labor Relations (BS),https://catalog.cornell.edu/programs/
Information Science (BA),https://catalog.cornell.edu/programs/
Information Science (BS),https://catalog.cornell.edu/programs/
"Information Science, Systems, and Technology (BS)",https://catalog.cornell.edu/programs/
Interdisciplinary Studies (BS),https://catalog.cornell.edu/programs/
Italian (BA),https://catalog.cornell.edu/programs/
Landscape Architecture (BS),https://catalog.cornell.edu/programs/
Linguistics (BA),https://catalog.cornell.edu/programs/
Materials Science and Engineering (BS),https://catalog.cornell.edu/programs/
Mathematics (BA),https://catalog.cornell.edu/programs/
Mechanical Engineering (BS),https://catalog.cornell.edu/programs/
Music (BA),https://catalog.cornell.edu/programs/
Near Eastern Studies (BA),https://catalog.cornell.edu/programs/
Nutritional Sciences (BS),https://catalog.cornell.edu/programs/
Operations Research and Engineering (BS),https://catalog.cornell.edu/programs/
Performing and Media Arts (BA),https://catalog.cornell.edu/programs/
Philosophy (BA),https://catalog.cornell.edu/programs/
Physics (BA),https://catalog.cornell.edu/programs/
Plant Sciences (BS),https://catalog.cornell.edu/programs/
Policy Analysis and Management (BS),https://catalog.cornell.edu/programs/
Psychology (BA),https://catalog.cornell.edu/programs/
Religious Studies (BA),https://catalog.cornell.edu/programs/
Science & Technology Studies (BA),https://catalog.cornell.edu/programs/
Sociology (BA),https://catalog.cornell.edu/programs/
Spanish (BA),https://catalog.cornell.edu/programs/
Statistical Science (BA),https://catalog.cornell.edu/programs/
Urban and Regional Studies (BS),https://catalog.cornell.edu/programs/
Viticulture and Enology (BS),https://catalog.cornell.edu/programs/
Actuarial Science Minor,https://catalog.cornell.edu/programs/
Aerospace Engineering Minor,https://catalog.cornell.edu/programs/
Africana Studies Minor,https://catalog.cornell.edu/programs/
American Indian and Indigenous Studies Minor,https://catalog.cornell.edu/programs/
American Sign Language (ASL)/Deaf Studies Minor,https://catalog.cornell.edu/programs/
American Studies Minor,https://catalog.cornell.edu/programs/
Animal Science Minor,https://catalog.cornell.edu/programs/
Anthropology Minor,https://catalog.cornell.edu/programs/
Applied Economics Minor,https://catalog.cornell.edu/programs/
Applied Exercise Science Minor,https://catalog.cornell.edu/programs/
Applied Mathematics Minor,https://catalog.cornell.edu/programs/
Arabic Minor,https://catalog.cornell.edu/programs/
Archaeology Minor,https://catalog.cornell.edu/programs/
Architecture Minor,https://catalog.cornell.edu/programs/
Artificial Intelligence Minor,https://catalog.cornell.edu/programs/
Asian American Studies Minor,https://catalog.cornell.edu/programs/
Astrobiology Minor,https://catalog.cornell.edu/programs/
Astronomy Minor,https://catalog.cornell.edu/programs/
Atmospheric Sciences Minor,https://catalog.cornell.edu/programs/
Biological Engineering Minor,https://catalog.cornell.edu/programs/
Biological Sciences Minor,https://catalog.cornell.edu/programs/
Biomedical Engineering Minor,https://catalog.cornell.edu/programs/
Biometry and Statistics Minor,https://catalog.cornell.edu/programs/
Business Minor,https://catalog.cornell.edu/programs/
Business Minor for Engineers,https://catalog.cornell.edu/programs/
Caribbean Studies Minor,https://catalog.cornell.edu/programs/
China and Asia-Pacific Studies Minor,https://catalog.cornell.edu/programs/
Civil Infrastructure Minor,https://catalog.cornell.edu/programs/
Classical Civilization Minor,https://catalog.cornell.edu/programs/
Classics Minor,https://catalog.cornell.edu/programs/
Climate Change Minor,https://catalog.cornell.edu/programs/
Cognitive Science Minor,https://catalog.cornell.edu/programs/
Communication Minor,https://catalog.cornell.edu/programs/
Community Food Systems Minor,https://catalog.cornell.edu/programs/
Comparative Literature Minor,https://catalog.cornell.edu/programs/
Computer Science Minor,https://catalog.cornell.edu/programs/
Creative Writing Minor,https://catalog.cornell.edu/programs/
"Crime, Prisons, Education, and Justice Minor",https://catalog.cornell.edu/programs/
Crop Management Minor,https://catalog.cornell.edu/programs/
Dance Minor,https://catalog.cornell.edu/programs/
Data Science in Astronomy Minor,https://catalog.cornell.edu/programs/
Data Science Minor,https://catalog.cornell.edu/programs/
Demography Minor,https://catalog.cornell.edu/programs/
Design and Environmental Analysis Minor,https://catalog.cornell.edu/programs/
Design Innovation and Strategy Minor,https://catalog.cornell.edu/programs/
Dyson Business Minor for Life Sciences,https://catalog.cornell.edu/programs/
Earth and Atmospheric Sciences Minor,https://catalog.cornell.edu/programs/
East Asian Studies Minor,https://catalog.cornell.edu/programs/
Education Minor,https://catalog.cornell.edu/programs/
Electrical and Computer Engineering Minor,https://catalog.cornell.edu/programs/
Engineering Communications Minor,https://catalog.cornell.edu/programs/
Engineering Entrepreneurship Minor,https://catalog.cornell.edu/programs/
Engineering Management Minor,https://catalog.cornell.edu/programs/
English Minor,https://catalog.cornell.edu/programs/
Entomology Minor,https://catalog.cornell.edu/programs/
Entrepreneurship Minor,https://catalog.cornell.edu/programs/
Environment & Sustainability Minor,https://catalog.cornell.edu/programs/
Environmental Engineering Minor,https://catalog.cornell.edu/programs/
European Studies Minor,https://catalog.cornell.edu/programs/
Fashion Studies Minor,https://catalog.cornell.edu/programs/
"Feminist, Gender, & Sexuality Studies Minor",https://catalog.cornell.edu/programs/
Fiber Science Minor,https://catalog.cornell.edu/programs/
Film Minor,https://catalog.cornell.edu/programs/
Fine Arts Minor,https://catalog.cornell.edu/programs/
Food and Agricultural Business Minor,https://catalog.cornell.edu/programs/
Food Science Minor,https://catalog.cornell.edu/programs/
French Minor,https://catalog.cornell.edu/programs/
Fungal Biology Minor,https://catalog.cornell.edu/programs/
Game Design Minor,https://catalog.cornell.edu/programs/
German Studies Minor,https://catalog.cornell.edu/programs/
Gerontology Minor,https://catalog.cornell.edu/programs/
Global Asia Minor,https://catalog.cornell.edu/programs/
Global Health Minor,https://catalog.cornell.edu/programs/
Great Books Minor,https://catalog.cornell.edu/programs/
Healthy Futures Minor,https://catalog.cornell.edu/programs/
Hebrew Minor,https://catalog.cornell.edu/programs/
History Minor,https://catalog.cornell.edu/programs/
History of Art Minor,https://catalog.cornell.edu/programs/
Horticulture Minor,https://catalog.cornell.edu/programs/
Human Development Minor,https://catalog.cornell.edu/programs/
Inequality Studies Minor,https://catalog.cornell.edu/programs/
Infectious Disease Biology Minor,https://catalog.cornell.edu/programs/
Information Science Minor,https://catalog.cornell.edu/programs/
International Development Minor,https://catalog.cornell.edu/programs/
International Relations Minor,https://catalog.cornell.edu/programs/
International Trade and Development Minor,https://catalog.cornell.edu/programs/
Italian Studies Minor,https://catalog.cornell.edu/programs/
Jewish Studies Minor,https://catalog.cornell.edu/programs/
Landscape Studies Minor,https://catalog.cornell.edu/programs/
Latin American Studies Minor,https://catalog.cornell.edu/programs/
Latina/o Studies Minor,https://catalog.cornell.edu/programs/
Law & Society Minor,https://catalog.cornell.edu/programs/
"Lesbian, Gay, Bisexual, & Transgender Studies Minor",https://catalog.cornell.edu/programs/
Linguistics Minor,https://catalog.cornell.edu/programs/
Materials Science and Engineering Minor,https://catalog.cornell.edu/programs/
Mathematics Minor,https://catalog.cornell.edu/programs/
Mechanical Engineering Minor,https://catalog.cornell.edu/programs/
Media Studies Minor,https://catalog.cornell.edu/programs/
Medieval Studies Minor,https://catalog.cornell.edu/programs/
Microbiology Minor,https://catalog.cornell.edu/programs/
Migration Studies Minor,https://catalog.cornell.edu/programs/
"Minority, Indigenous, and Third World Studies Minor",https://catalog.cornell.edu/programs/
Moral Psychology Minor,https://catalog.cornell.edu/programs/
Music Minor,https://catalog.cornell.edu/programs/
Near Eastern Studies Minor,https://catalog.cornell.edu/programs/
Nutritional Sciences Minor,https://catalog.cornell.edu/programs/
Operations Research and Management Science Minor,https://catalog.cornell.edu/programs/
Performing and Media Arts Minor,https://catalog.cornell.edu/programs/
Philosophy Minor,https://catalog.cornell.edu/programs/
Physics Minor,https://catalog.cornell.edu/programs/
Plant Breeding Minor,https://catalog.cornell.edu/programs/
Plant Pathology Minor,https://catalog.cornell.edu/programs/
Plant Sciences Minor,https://catalog.cornell.edu/programs/
Policy Analysis and Management Minor,https://catalog.cornell.edu/programs/
Portuguese and Brazilian Studies Minor,https://catalog.cornell.edu/programs/
Public Policy Minor,https://catalog.cornell.edu/programs/
Real Estate Minor,https://catalog.cornell.edu/programs/
Religious Studies Minor,https://catalog.cornell.edu/programs/
Robotics Minor,https://catalog.cornell.edu/programs/
Romance Studies Minor,https://catalog.cornell.edu/programs/
Russian Minor,https://catalog.cornell.edu/programs/
Sanskrit Studies Minor,https://catalog.cornell.edu/programs/
Science & Technology Studies Minor,https://catalog.cornell.edu/programs/
Science Communication and Public Engagement Minor,https://catalog.cornell.edu/programs/
Sociology Minor,https://catalog.cornell.edu/programs/
South Asian Studies Minor,https://catalog.cornell.edu/programs/
Southeast Asian Studies Minor,https://catalog.cornell.edu/programs/
Spanish Minor,https://catalog.cornell.edu/programs/
