Id,ProgramName,ProgramCode,Status,CreatedDate,UpdatedDate,Level,Term,TermCode,LiveDate,DeadlineDate,Resume,StatementOfPurpose,GreOrGmat,EnglishScore,Requirements,WritingSample,CollegeId,IsAnalyticalNotRequired,IsAnalyticalOptional,IsDuoLingoRequired,IsELSRequired,IsGMATOrGreRequired,IsGMATRequired,IsGRERequired,IsIELTSRequired,IsLSATRequired,IsMATRequired,IsMCATRequired,IsPTERequired,IsTOEFLIBRequired,IsTOEFLPBTRequired,IsEnglishNotRequired,IsEnglishOptional,AcademicYear,AlternateProgram,ApplicationType,Department,Fees,IsAvailable,ProgramType,AdmissionDepartmentId,CreatedBy,UpdatedBy,Concentration,Description,OtherConcentrations,ProgramWebsiteURL,Accredidation,AverageScholarshipAmount,CostPerCredit,IsRecommendationSystemOpted,IsStemProgram,MaxFails,MaxGPA,MinGPA,PreviousYearAcceptanceRates,QsWorldRanking,TotalAccepetedApplications,TotalCredits,TotalDeniedApplications,TotalI20sIssued,TotalScholarshipsAwarded,TotalSubmittedApplications,TotalVisasSecured,UsNewsRanking,CollegeApplicationFee,IsCollegePaying,MEContractNegotiatedFee,MyGradAppFee,ProgramCategory,IsCollegeApplicationFree,IsCouponAllowed,IsACTRequired,IsSATRequired,SftpDestinationId,MinimumACTScore,MinimumDuoLingoScore,MinimumELSScore,MinimumGMATScore,MinimumGreScore,MinimumIELTSScore,MinimumMATScore,MinimumMCATScore,MinimumPTEScore,MinimumSATScore,MinimumTOEFLScore,MLModelName,MinimumAnalyticalScore,MinimumEnglishScore,MinimumExperience,MinimumSopRating,WeightAnalytical,WeightEnglish,WeightExperience,WeightGPA,WeightSop,ScholarshipAmount,ScholarshipPercentage,ScholarshipType,IsNewlyLaunched,BatchId,IsImported,IsImportVerified,Is_Recommendation_Sponser,AnalyticalScore,MinimumLSATScore
,Bachelor of Science in Accounting,,,,,Undergraduate,Fall 2026,,,,Not Required,Not Required,,,"If you are an incoming first-year or undergraduate transfer applicant interested in pursuing one of the management majors, you must first apply and be accepted to the University at Buffalo. You can find all relevant information, including admissions criteria, the online application, dates and deadlines, and standardized test score requirements, by visiting UB Undergraduate Admissions. [9]",Not Required,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,School of Management,,,,,,,,"Our undergraduate program provides students with an in-depth understanding of accounting and its related fields. The program is designed to prepare students for careers in public accounting, industry, and government. Our curriculum is registered with the New York State Education Department as meeting the 150-credit hour education requirements for licensure as a CPA. The program also provides an excellent foundation for students who wish to pursue graduate studies in accounting, business, or law.",,https://www.buffalo.edu/admissions/academics/programs.html,The University at Buffalo School of Management is accredited by AACSB International - The Association to Advance Collegiate Schools of Business. [1],,,,False,,4.0,2.5,,#1 Public university in New York State,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,Merit-based and need-based scholarships are available.,,,,,,,
,Bachelor of Science in Aerospace Engineering,,,,,Undergraduate,Fall 2026,,,,Not Required,Not Required,Not Required,Required,"Admission to the Aerospace Engineering BS program is based on a holistic review of a student's application. Applicants should have a strong background in mathematics and science. Specific high school coursework that is recommended includes four years of mathematics (with calculus strongly recommended), four years of science (including physics and chemistry), and four years of English.",Not Required,,True,False,True,False,False,False,False,True,False,False,False,True,True,True,False,False,,,,School of Engineering and Applied Sciences,,,,,,,,,,https://www.buffalo.edu/admissions/academics/programs.html,,,,,True,,,,,,,,,,,,,,,,,,,,,False,False,,,110.0,,,,6.5,,,55.0,,79.0,,,,,,,,,,,,,,,,,,,,
,Bachelor of Arts in African and African American Studies,,,,,Undergraduate,Fall 2026,,August 2025 (projected),"Early Decision: November 2025 (projected), Regular Decision: January 2026 (projected)",Not Required,Not Required,,,The university's undergraduate admissions page does not specify additional requirements beyond the general application for the Bachelor of Arts in African and African American Studies. Applicants should refer to the general first-year student application process.,Not Required,,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,"College of Arts and Sciences, Department of Africana and American Studies",,,,,,,,"African and African American studies is an interdisciplinary major that introduces students to the social, cultural, historical and artistic dimensions of the lives of people of African descent throughout the world. The curriculum is structured to provide a comprehensive understanding of the individual characteristics and common concerns of Black communities in Africa, the United States and the wider African diaspora.",,https://www.buffalo.edu/admissions/academics/programs.html,,,,,False,,,2.0,,1st public university in New York State,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,"Merit-based, Need-based",,,,,,,
,Bachelor of Arts in American Studies,,,,,Undergraduate,Fall 2026,,,,Not Required,Not Required,Not Required,Required,"For freshman admission, the State University of New York at Buffalo requires the submission of a completed application. All applicants should report their high school courses and grades. Additional information about activities and work experience can also be included.",Not Required,,True,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,,,,College of Arts and Sciences,,,,,,,,"American Studies provides students with a multifaceted understanding of the United States in all its complexity and diversity. [1] Rooted in courses in history and social sciences, literature and the arts, and race and ethnicity, it invites students to develop fresh, insightful interpretations of America's past and present, while also preparing them for the future as deft critical thinkers and creative problem-solvers. [1]",,https://www.buffalo.edu/admissions/academics/programs.html,,,,,False,,,,,,,,,,,,,,,,,,,,,False,False,,,90.0,,,,5.5,,,44.0,,61.0,,,,,,,,,,,,,,,,,,,,
,Bachelor of Arts in Anthropology,,,,,Undergraduate,Fall 2026,,Applications are accepted on a rolling basis; the Early Action deadline is November 1. [15],The Regular Decision application completion deadline is February 1. [12],Not Required,Required,Not Required,Required,UB accepts the SUNY Application and the Common Application. First-year applicants must submit one personal essay through their chosen application platform.,Not Required,,True,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,,,,"College of Arts and Sciences. [7, 23, 42]","$7,070 per year for in-state students and $26,860 for out-of-state students",,,,,,"['Medical Anthropology, Ethics, and Care', 'Culture and Communication', 'Indigenous Worlds']","Anthropology is an open major. Students may complete this degree with either a Bachelor of Arts or a Bachelor of Science. If you're uncertain which is the right path for you, you can read about the major requirements below or learn more about the differences. Students completing the Bachelor of Arts in Anthropology may choose one of five options listed below. BA Anthropology students are not required to pursue an option and may elect to follow the standard course of study outlined here. Students fulfilling an option must complete all other remaining requirements of the standard anthropology major. Requirements for the options can also count toward major requirements. Completion of these options will be noted on the transcript upon graduation.",,https://www.buffalo.edu/admissions/academics/programs.html,,,$295.00 per credit for a resident undergraduate. [13],,False,,4.0,A minimum GPA of 3.0 is generally needed for consideration for admission to UB. [6] The average GPA for admitted students is 3.7. [46],68%. [9],"410 in QS World University Rankings 2026. [14, 32, 36]",,,,,,,,,"For a full-time resident undergraduate, the tuition is $3,535.00 per semester, plus $1,982.73 in fees, for a total of $5,517.73 per semester. [13]",,,,,,,False,False,,,105.0,,,,6.0,,,50.0,,70.0,,,,,,,,,,,"Merit-based scholarships are available, such as the Provost's Scholars Award for $3,000 and the Dean's Scholars Award for $2,000. [20] The Presidential Scholarship is also offered and is one of the most selective and highly valued UB awards. [8]",,"UB offers merit-based scholarships and scholarships for international students. [8, 33]",,,,,,,
,Bachelor of Science in Architecture,,,,,Undergraduate,Fall 2026,,,,Not Required,Not Required,Not Required,Required,"For automatic admission to the architecture major, first-year students must have a 3.0 minimum cumulative GPA for all coursework attempted. [2]",Not Required,,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,,,,School of Architecture and Planning,,,,,,,,"The Bachelor of Science in Architecture is a pre-professional, four-year undergraduate degree that provides a solid foundation in the field of architecture. It is the first of two degrees required to become a licensed architect. The program combines a liberal arts education with a rigorous, studio-based curriculum that prepares students for graduate studies and a variety of career paths in design and the built environment. Students explore design, history, theory, technology, and representation, developing critical thinking and creative problem-solving skills.",,https://www.buffalo.edu/admissions/academics/programs.html,,,,,True,,,,84.5% (Fall 2024),410,,,,,,,,,"In-state: $7,070/Year, Out-of-state: $26,860/Year",,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,"Scholarships range from $1,000 to full tuition, with specific awards like the Provost's Scholars Award at $3,000 and the President's Scholars Award providing a full four-year scholarship. [13, 27]",,Merit-based,,,,,,,
,Bachelor of Arts in Art History,,,,,Undergraduate,Fall 2026,,,,Not Required,Not Required,Not Required,Required,"Application requirements for the Bachelor of Arts in Art History follow the general freshman application guidelines for the State University of New York at Buffalo. This includes the submission of an application via the Common Application or ApplySUNY, and a non-refundable application fee. An essay and letters of recommendation are not required for general admission.",Not Required,,True,False,False,False,False,False,False,True,False,False,False,True,True,True,False,False,,,,,,,,,,,,,,https://www.buffalo.edu/admissions/academics/programs.html,,,,,False,,,,,410,,,,,,,,,,,,,,,,False,False,,,110.0,,,,6.0,,,54.0,,79.0,,,,,,,,,,,,,,,,,,,,
,Bachelor of Fine Arts in Art,,,,,Undergraduate,Fall 2026,,,,,,Not Required,Required,,,,True,True,True,False,False,False,False,True,False,False,False,True,True,True,False,False,,,,College of Arts and Sciences,,,,,,,"['General Studio', 'Emerging Practices', 'Graphic Design', 'Painting', 'Photography', 'Print Media']","The Department of Art at the University at Buffalo prepares students for the real-world practice of visual art and scholarship. It unites the disciplines of fine art, design and emerging practices with art history and visual theory to equip students with an interdisciplinary approach to investigating and creating the visual world. Students have the opportunity to become proactive members of the arts community, gain professional experiences for their portfolio and resume, and build networks with faculty, staff, visiting artists, and peers.",,https://www.buffalo.edu/admissions/academics/programs.html,,,,,,,4.0,,,,,,,,,,,,,,,,,,,False,False,,,110.0,,,,6.0,,,54.0,,79.0,,,,,,,,,,,,,"Merit-based, Need-based",,,,,,,
,Bachelor of Arts in Asian Studies,,,,,Associate,Fall 2026,,,,Not Required,Not Required,Not Required,Required,"A Bachelor of Arts in Asian Studies major does not appear to be offered at the State University of New York at Buffalo, based on a review of the university's official website and undergraduate catalog. The university offers a minor in Asian Studies. General undergraduate application requirements are not specified for this program.",Not Required,,False,False,True,False,False,False,False,True,False,False,False,True,True,True,False,False,,,,College of Arts and Sciences,,,,,,,,"Our Asian Studies Program BA has a flexible and adaptable course framework. You decide which Asian language (Arabic, Chinese, Hindi, Japanese, Korean) and which region of Asia most interests you, and then you develop your academic plan from there! You are required to take 4 semesters of an Asian language, and you can focus on history, language, culture, health, gender, popular culture or develop a broader understanding as you take your required upper level electives. [13]",,https://www.buffalo.edu/admissions/academics/programs.html,,,,,False,,4.0,,,,,,,,,,,,,,,,,,,False,False,,,110.0,,,,6.0,,,54.0,,79.0,,,,,,,,,,,,,Merit-based awards are available to undergraduate students in the College of Arts and Sciences. [33],,,,,,,
,Bachelor of Science in Biochemistry,,,,,Undergraduate,Fall 2026,,2025-08-01,2026-02-01,Not Required,Not Required,Not Required,Required,"Applicants may apply to UB using the Common Application, Coalition Application, or the SUNY Application. [3] A $50 application fee is required with each option. [9] UB requires your high school transcript. [9] UB strongly recommends the submission of at least one letter of recommendation from a school counselor, teacher, community member or employer. [9] The University at Buffalo has adopted a test-optional policy, meaning standardized test scores are not needed for admission. [4]",Not Required,,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,,,,Jacobs School of Medicine and Biomedical Sciences,,,,,,,,,,https://www.buffalo.edu/admissions/academics/programs.html,,,,,True,,4.0,2,69%,,,,,,,,,,,,,,,,,False,False,,,120.0,,,,6.5,,,55.0,,79.0,,,,,,,,,,,,,Merit-based,,,,,,,
,Bachelor of Science in Biological Sciences,,,,,Undergraduate,,,,,Not Required,Not Required,Not Required,Required,"Admission to UB is based on a holistic review of each student. We consider both academic and non-academic factors, including your high school GPA and the overall strength of your academic coursework. We're looking to get a full picture of your accomplishments and potential, both in and out of the classroom.",Not Required,,True,False,True,False,False,False,False,True,False,False,False,True,True,True,False,False,,,,,,,,,,,"['General Biological Sciences', 'Ecology, Evolution and Conservation Biology Concentration', 'Human Biology Concentration', 'Integrative Physiology and Neurobiology Concentration', 'Molecular, Cellular and Developmental Biology Concentration']","The bachelor of science (BS) degree in biological sciences educates students broadly in biology. As a BS biological sciences student, you'll explore the structure, function, behavior and evolution of cells, organisms, populations and ecosystems. Students seeking a degree in biological sciences can opt for a general curriculum (BLS) or focus on a particular area by selecting one of our four concentrations. All these programs lead to a variety of overlapping postgraduation academic and career options; we encourage you to look at the differences in course requirements and select the curriculum that best matches your academic interests.",,https://www.buffalo.edu/admissions/academics/programs.html,,,,,True,,,,,,,,,,,,,,,,,,,,,False,False,,,110.0,,,,6.0,,,54.0,,79.0,,,,,,,,,,,,,,,,,,,,
