Id,ProgramName,ProgramCode,Status,CreatedDate,UpdatedDate,Level,Term,TermCode,LiveDate,DeadlineDate,Resume,StatementOfPurpose,GreOrGmat,EnglishScore,Requirements,WritingSample,CollegeId,IsAnalyticalNotRequired,IsAnalyticalOptional,IsDuoLingoRequired,IsELSRequired,IsGMATOrGreRequired,IsGMATRequired,IsGRERequired,IsIELTSRequired,IsLSATRequired,IsMATRequired,IsMCATRequired,IsPTERequired,IsTOEFLIBRequired,IsTOEFLPBTRequired,IsEnglishNotRequired,IsEnglishOptional,AcademicYear,AlternateProgram,ApplicationType,Department,Fees,IsAvailable,ProgramType,AdmissionDepartmentId,CreatedBy,UpdatedBy,Concentration,Description,OtherConcentrations,ProgramWebsiteURL,Accredidation,AverageScholarshipAmount,CostPerCredit,IsRecommendationSystemOpted,IsStemProgram,MaxFails,MaxGPA,MinGPA,PreviousYearAcceptanceRates,QsWorldRanking,TotalAccepetedApplications,TotalCredits,TotalDeniedApplications,TotalI20sIssued,TotalScholarshipsAwarded,TotalSubmittedApplications,TotalVisasSecured,UsNewsRanking,CollegeApplicationFee,IsCollegePaying,MEContractNegotiatedFee,MyGradAppFee,ProgramCategory,IsCollegeApplicationFree,IsCouponAllowed,IsACTRequired,IsSATRequired,SftpDestinationId,MinimumACTScore,MinimumDuoLingoScore,MinimumELSScore,MinimumGMATScore,MinimumGreScore,MinimumIELTSScore,MinimumMATScore,MinimumMCATScore,MinimumPTEScore,MinimumSATScore,MinimumTOEFLScore,MLModelName,MinimumAnalyticalScore,MinimumEnglishScore,MinimumExperience,MinimumSopRating,WeightAnalytical,WeightEnglish,WeightExperience,WeightGPA,WeightSop,ScholarshipAmount,ScholarshipPercentage,ScholarshipType,IsNewlyLaunched,BatchId,IsImported,IsImportVerified,Is_Recommendation_Sponser,AnalyticalScore,MinimumLSATScore
,Bachelor of Science in Actuarial Mathematics,,,,,Undergraduate,Fall 2026,,,"May 1, 2026 (Regular Admission for Fall)",,,Not Required,Required,"To be considered for admission, first-year applicants must submit a completed online application, official high school transcripts, and a nonrefundable application fee of $50. ACT or SAT scores are OPTIONAL for admission consideration for most Kent State undergraduate programs, including Actuarial Mathematics.",,,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,"Department of Mathematical Sciences, College of Arts and Sciences","Ohio Resident: $6,231.50/Semester; Non-Ohio Resident: $11,029.50/Semester (Academic Year 2023-2024 for full-time undergraduate)",,,,,,,"The Bachelor of Science in Actuarial Mathematics at Kent State University provides students with a strong foundation in mathematics, statistics, and finance, essential for a career as an actuary. The curriculum covers topics such as probability, statistics, financial mathematics, economics, and actuarial models, preparing students for the preliminary exams of the Society of Actuaries (SOA) and the Casualty Actuarial Society (CAS). The program emphasizes practical skills through courses in statistical software and real-world applications. Graduates are well-prepared for entry-level positions in insurance companies, consulting firms, government agencies, and other organizations requiring actuarial expertise. Additionally, the program prepares students for graduate studies in actuarial science or related quantitative fields. Our dedicated faculty members, many of whom are credentialed actuaries, provide individualized attention and mentorship, helping students achieve their academic and professional goals.",,https://www.kent.edu/math,,"$4,000 for new freshmen",Ohio Resident: $519.25/Credit Hour; Non-Ohio Resident: $919.10/Credit Hour (Academic Year 2023-2024 for part-time undergraduate),,True,,4.0,2.0,84.73% (Fall 2022),801-850 (2024 QS World University Rankings),,,,,,,,,"Ohio Resident: $6,231.50/Semester; Non-Ohio Resident: $11,029.50/Semester (Academic Year 2023-2024 for full-time undergraduate)",,,,,,,False,False,,,100.0,,,,6.0,,,48.0,,,,,,,,,,,,,"Up to $8,000/year for Presidential Scholarship, up to $6,000/year for Trustees Scholarship, among others.",,"Merit-based, Need-based, Departmental (e.g., Department of Mathematical Sciences scholarships)",,,,,,,
,Bachelor of Arts in Africana Studies,,,,,Undergraduate,Fall 2026,,,,,,Not Required,Required,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,College of Arts and Sciences,6743.00/Semester,,,,,,,"The Bachelor of Arts degree in Africana Studies is an interdisciplinary program designed to give students a comprehensive understanding of Africana peoples and cultures in Africa, the Caribbean, Latin America and the United States. The program exposes students to critical thinking, reading and writing in several academic areas (humanities, social sciences and the arts). Africana Studies helps students to connect historical and contemporary issues; to develop a global perspective; and to appreciate cultural diversity. The program provides the necessary knowledge and skills for graduates to succeed in the 21st century.",,https://catalog.kent.edu/colleges/as/afs/africana-studies-ba/africana-studies-ba.pdf,,,561.90/Credit Hour,,False,,4.0,2.0,88%,,,,,,,,,,6743.00/Semester,,,,,,,False,False,,,100.0,112.0,,,6.0,,,48.0,,71.0,,,,,,,,,,,,,"Merit-based, Need-based, Athletic, Departmental, External",,,,,,,
,Bachelor of Science in Air Traffic and Airspace Management,,,,,Undergraduate,Fall 2026,,,,Not Required,Not Required,Not Required,Required,"Admission to the Air Traffic Control and Airspace Management (ATC-ATM) program requires acceptance to Kent State University. To be considered for admission to Kent State University, prospective freshmen should submit: an official high school transcript and an application for admission. While ACT/SAT scores are not required for admission to Kent State University, they are required for consideration for many scholarships and for direct admission to some academic programs within the university.",Not Required,,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,,,,College of Aeronautics and Aviation,"Ohio Resident: $6,231.00/Semester, Non-Ohio Resident: $11,189.00/Semester",,,,,,,"The Air Traffic and Airspace Management B.S. degree provides students with a strong foundation in aviation management, air traffic control and flight operations. Graduates of this program will be prepared for a career as an air traffic controller, or other careers in aviation management and flight operations. The Air Traffic and Airspace Management program is approved by the Federal Aviation Administration (FAA) under Title 14 CFR Part 65 for air traffic control training. Graduates of this program will receive a letter of accomplishment that may reduce the length of air traffic control training at the FAA Academy in Oklahoma City.",,https://catalog.kent.edu/colleges/ar/aern/air-traffic-airspace-management-bs/air-traffic-airspace-management-bs.pdf,Approved by the Federal Aviation Administration (FAA) under Title 14 CFR Part 65 for air traffic control training.,,"Ohio Resident: $519.25/Credit Hour, Non-Ohio Resident: $1,077.25/Credit Hour",,True,,4.0,2.5,87%,,,,,,,,,,"Ohio Resident: $6,231.00/Semester, Non-Ohio Resident: $11,189.00/Semester",,,,,,,False,False,,,105.0,,,,6.0,,,48.0,,71.0,,,,,,,,,,,,,"Merit-based, Talent-based",,,,,,,
,Bachelor of Arts in American Sign Language,,,,,Undergraduate,Fall 2026,,,,,,Not Required,Required,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,College of Arts and Sciences,"$6,393.00/Semester (Ohio Resident); $11,357.00/Semester (Non-Ohio Resident)",,,,,,,"The Bachelor of Arts in American Sign Language (ASL) is an interdisciplinary program designed to give students a thorough grounding in ASL linguistics, deaf culture and the history of the deaf community. The program is designed to provide students with the linguistic and cultural competency necessary for success in careers that involve working with deaf individuals and the deaf community, as well as prepare them for further graduate study in ASL linguistics, deaf studies, interpreting and other related fields. Students will develop proficiency in ASL and learn about various aspects of deaf culture, including its history, values, and social norms. Students will also gain an understanding of the linguistic features of ASL, including its phonology, morphology, syntax, and semantics. The program offers opportunities for experiential learning through interaction with the deaf community and service-learning projects. Overall, the BA in ASL program aims to equip students with the knowledge, skills, and cultural awareness necessary to become effective communicators and advocates for the deaf community.",,https://catalog.kent.edu/colleges/as/mcls/american-sign-language-ba/american-sign-language-ba.pdf,,,$532.75/Credit Hour (Ohio Resident); $946.45/Credit Hour (Non-Ohio Resident),,False,,4.0,2.0,88.0% (Fall 2023),651-660 globally (2024),,,,,,,,,"$6,393.00/Semester (Ohio Resident); $11,357.00/Semester (Non-Ohio Resident)",,,,,,,,,,,95.0,,,,6.0,,,46.0,,61.0,,,,,,,,,,,"$2,000 - $10,000 per year",,Merit-based,,,,,,,
,Bachelor of Science in American Sign Language/English Interpreting,,,,,Undergraduate,Fall 2026,,,,Not Required,Not Required,Not Required,Required,"To be considered for admission to Kent State University, students must graduate from an accredited high school or possess a GED certificate. We expect students to have completed a college preparatory curriculum in high school. Kent State uses a holistic review process for first-year admission applicants. This means we review all credentials to gain a full understanding of the applicant's academic preparedness and potential contributions to the university. Test scores (ACT/SAT) are not required, but students are encouraged to submit them for scholarship and course placement consideration.",Not Required,,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,,,,"College of Education, Health and Human Services",,,,,,,,"The Bachelor of Science degree in American Sign Language/English Interpreting prepares students for professional careers as interpreters in a wide range of settings, including educational, legal, medical, mental health, business, employment and video relay services.
This program develops fluency in American Sign Language and spoken English, as well as an understanding of the cultural characteristics of both the Deaf and hearing communities. Students also learn interpreting theory, ethics and professional standards and develop the interpreting skills necessary to work between these two languages and cultures. Graduates of the program are well-prepared to take the national certification examination for interpreters.",,https://www.kent.edu/ehhs/ldes/asei/american-sign-languageenglish-interpreting-bs,,,Ohio Resident: $542/credit hour; Non-Ohio Resident: $946.50/credit hour,,False,,4.0,2.75,79%,601-650,,,,,,,,,,,,,,,,False,False,,,95.0,112.0,,,6.0,,,48.0,,71.0,,,,,,,,,,,,,"Merit-based, Need-based, Departmental, External",,,,,,,
,Bachelor of Science in Animation Game Design,,,,,Undergraduate,Fall 2026,,"August 1, 2025","May 1, 2026",Not Required,Not Required,,Required,"The Kent State University website for the Bachelor of Science in Animation Game Design program directs applicants to the general Admissions website for application information. The general freshman admission requirements state: ""Admission to Kent State University is selective. When reviewing applications, we look for students who have a strong college preparatory curriculum and solid academic performance. An overall minimum 2.500 GPA on a 4.000 scale is required for admission. Students who fall below the minimum GPA will be reviewed on an individual basis.""",Not Required,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,School of Digital Sciences,,,,,,,,"The Animation Game Design (AGD) B.S. degree is for students interested in a career in the interactive entertainment industry focusing on the artistic and aesthetic elements of games, or in the fields of animation, interactive media and simulation. The AGD curriculum allows students to develop the aesthetic and technical skills needed to create engaging and impactful games, interactive experiences and animations. Graduates with the AGD degree find careers in the gaming industry as designers, artists, animators and producers. In addition, the AGD degree prepares students for careers in 3D animation, interactive media, simulation, architectural visualization and other visual effects related fields. Graduates also pursue graduate school to further their education.",,https://catalog.kent.edu/coursesaz/agd/,,"$2,600","Ohio Resident: $538.00/credit hour, Non-Ohio Resident: $961.00/credit hour (2023-2024)",,True,,4.0,2.5,87% (Fall 2022),,,,,,,,,,,,,,,,,False,False,,,95.0,,,,6.0,,,48.0,,71.0,,,,,,,,,,,,,"Merit-based, Need-based",,,,,,,
,Bachelor of Arts in Anthropology,,,,,Undergraduate,Fall 2026,,"August 1, 2025","February 1, 2026 (Priority Deadline for Fall 2026 general admission)",Not Required,Not Required,Not Required,Required,"A complete application for freshman admission to Kent State University includes: official high school transcript or GED scores, and an application fee or fee waiver. Official ACT or SAT scores are optional for general admission starting with students applying for fall 2021 and beyond. Admission is based on a holistic review of academic credentials that may include high school grade point average (GPA) and rigor of high school curriculum.",Not Required,,True,False,True,True,False,False,False,True,False,False,False,True,True,True,True,False,,,,College of Arts and Sciences,"$6,303.50/Semester (Ohio Resident); $10,939.50/Semester (Non-Ohio Resident) (for full-time, 12-18 credit hours, 2023-2024 academic year)",,,,,,,"The Bachelor of Arts (B.A.) degree in Anthropology is designed for students seeking a broad education in the discipline to develop skills in critical thinking, writing, problem-solving, cultural competency and data analysis relevant to a variety of careers. The Anthropology B.A. provides students with a foundational understanding of the four subfields of anthropology: cultural anthropology, archaeology, biological anthropology and linguistic anthropology. Students gain an understanding of humanity from a holistic and cross-cultural perspective and learn to apply theoretical and methodological approaches to human behavior, societies, cultures and their origins. The B.A. program provides flexibility to allow students to pair anthropology with another major or a minor to prepare for a wide variety of career opportunities, including education, government, museum work, international business, social services and non-governmental organizations, public health, law and policy, scientific research, forensic science and cultural resource management. Students can also pursue further study in graduate school in any of the four subfields of anthropology and related fields.",,https://catalog.kent.edu/colleges/as/anth/anthropology-bs/,,"$3,215 (for 2022-2023 undergraduate students)",$525.25/credit hour (Ohio Resident); $911.60/credit hour (Non-Ohio Resident) (2023-2024 academic year),,False,,4.0,2.5,87% (Fall 2022 Freshman admission rate),,,,,,,,,,"$6,303.50/Semester (Ohio Resident); $10,939.50/Semester (Non-Ohio Resident) (for full-time, 12-18 credit hours, 2023-2024 academic year)",,,,,,,False,False,,,100.0,,,,6.0,,,48.0,,71.0,,,,,,,,,,,"$1,000 to $10,000 per year (for freshman scholarships)",,"Merit-based, Need-based, Departmental, External",,,,,,,
,Bachelor of Science in Anthropology,,,,,Undergraduate,Fall 2026,,July 2025,"June 1, 2026 (recommended)",Not Required,Not Required,Not Required,Required,"Completed online application, $50 application fee, Official High School Transcripts from all high schools attended, Official ACT or SAT scores (optional for Fall 2024, Spring 2025, and Summer 2025 admission), Official College Transcripts (if applicable).",Not Required,,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,,,,College of Arts and Sciences,"$6,370.00/Semester (Ohio Resident, Kent Campus, Fall 2023-Summer 2024 academic year rates for 11-18 credits)",,,,,,,"The Bachelor of Science in Anthropology degree is designed for students who want a strong grounding in the natural sciences in addition to an understanding of human culture and society. Students pursuing the B.S. in Anthropology will conduct field and laboratory research to better understand human origins, evolution, and variation. While the program’s focus is on science, students also will be introduced to social and cultural anthropology. The B.S. degree is excellent preparation for graduate studies in biological anthropology and archaeology or careers in forensic anthropology, museum studies, public health, law, and medicine.",,https://www.kent.edu/anthropology/anthropology-bs,,"$6,734 (Estimated Average Financial Aid Award - Grants & Scholarships for Fall 2023/Spring 2024)","$530.00/credit hour (Ohio Resident, Kent Campus, Fall 2023-Summer 2024 academic year rates for 1-10 credits)",,True,,4.0,2.0,87.7% (Fall 2022),751-760 (QS World University Rankings 2024),,,,,,,,,"$6,370.00/Semester (Ohio Resident, Kent Campus, Fall 2023-Summer 2024 academic year rates for 11-18 credits)",,,,,,,False,False,,,100.0,112.0,,,6.0,,,48.0,,71.0,,,,,,,,,,,"Range from $500 to $12,000 for freshmen with exceptional academic merit (past year)",,"Merit-based, Need-based, Departmental, External",,,,,,,
,Bachelor of Business Administration in Accounting,,,,,Undergraduate,Fall 2026,,"August 1, 2025","August 1, 2026",Not Required,Not Required,Not Required,Required,"For general university admission as a first-year student to Kent State University, applicants must meet one of the following criteria: Cumulative GPA of 2.50 or higher (on a 4.0 scale) and submit official ACT and/or SAT scores; OR Cumulative GPA of 2.50 or higher (on a 4.0 scale) and completion of the Kent State supplemental information section (no test scores required); OR ACT composite score of 21 or higher (or SAT equivalent) and submit official high school transcripts; OR ACT composite score of 18 or higher (or SAT equivalent) and complete the Kent State supplemental information section (GPA and test scores are considered); OR High school GED completer with a 21 ACT composite score or higher (or SAT equivalent); OR High school GED completer with a 18 ACT composite score or higher (or SAT equivalent) and completion of the Kent State supplemental information section. Additionally, for formal admission to the Accounting major, students must meet the following requirements: Minimum 2.500 cumulative GPA, Minimum 2.500 Kent State GPA, and complete ACCT 23020, ACCT 23021, CS 10050, ECON 22060, ECON 22061, MATH 11010, MATH 11012, MGMT 24056 with a minimum C- grade for each.",Not Required,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,"College of Business Administration, School of Accountancy",,,,,,,,"The Bachelor of Business Administration (B.B.A.) in Accounting program focuses on financial, managerial, governmental and international accounting, auditing and taxation. The program develops critical skills for accounting professionals and prepares students for a variety of entry-level professional positions and graduate studies in accounting, business, law and other fields. The B.B.A. in Accounting curriculum is designed to provide students with the necessary foundation to pass professional examinations such as the Certified Public Accountant (CPA), Certified Management Accountant (CMA), Certified Internal Auditor (CIA) and others. Students considering a career in public accounting should carefully review the education requirements for CPA licensure in the state where they plan to practice. For Ohio, students must complete 150 semester hours of education to sit for the CPA exam and 150 semester hours of education for licensure. The B.B.A. in Accounting program requires 120 semester hours; therefore, students seeking CPA licensure must pursue additional hours of education beyond the B.B.A. in Accounting degree.",,https://catalog.kent.edu/colleges/be/acct/accounting-bba/accounting-bba.pdf,,9076,"542.33/credit hour (Ohio Resident, Kent Campus, Part-Time, 2023-2024)",,False,,4.0,2.5,87.8% (Fall 2022 freshmen),,,,,,,,,,"6509.00/Semester (Ohio Resident, Kent Campus, Full-Time, 2023-2024)",,,,,,,False,False,,,100.0,,,,6.0,,,48.0,,71.0,,,,,,,,,,,,,"Merit-based, Need-based, Endowed, Departmental, External",,,,,,,
,Associate of Applied Business in Accounting Technology,,,,,Associate,Fall 2026,,,,Not Required,Not Required,Not Required,Required,"Application for Admission (online application), application fee ($50, non-refundable), official high school transcript or GED scores. Official ACT or SAT scores are optional for Fall 2024 applicants.",Not Required,,True,True,True,True,False,False,False,True,False,False,False,True,True,True,False,False,,,,College of Applied and Technical Studies (CATS),,,,,,,,"If you enjoy working with numbers and wish to start your career quickly, a two-year associate degree in Accounting Technology may be for you. Accountants play a key role in the success of every business, making accounting a stable and in-demand profession. Through Kent State's Accounting Technology associate degree, you will gain the knowledge and skills necessary to pursue a variety of accounting support positions in industry, small business, public accounting, and government. These include positions such as: Accounts Payable Clerk, Accounts Receivable Clerk, Bookkeeper, Payroll Clerk, Staff Accountant and Tax Preparer. Your studies will cover principles of financial and managerial accounting, computerized accounting applications and income tax preparation. Additionally, the program includes a capstone experience where you’ll demonstrate the skills learned by engaging in a simulated business situation using current accounting software.",,https://www.kent.edu/cats/accounting-technology-aab,,"$5,609",$264.15,,False,,4.0,2.0,87% (Fall 2022),Top 750 (2024),,,,,,,,,6339.00/Year,,,,,,,False,False,,,100.0,112.0,,,6.0,,,48.0,,71.0,,,,,,,,,,,"Up to $8,000 per year",,"Merit-based, Need-based, Talent-based, Program-specific",,,,,,,
