Program name,Program Page url
"Africana Studies, BA",https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
"Ancient History, BA",https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
"Anthropology, BA",https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
"Architecture, BA",https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
"Biochemistry, BA",https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
"Biology, BA",https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
"Biophysics, BA",https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
"Chemistry, BA",https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
"Cinema and Media Studies, BA",https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
"Classical Studies, BA",https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
"Cognitive Science, BA",https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
"Communication, BA",https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
"Comparative Literature, BA",https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
"Criminology, BA",https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
"Design, BA",https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
"Earth and Environmental Science, BA",https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
"East Asian Languages and Civilizations, BA",https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
"Economics, BA",https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
"English, BA",https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
"Environmental Studies, BA",https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
"Fine Arts, BA",https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
"Francophone, Italian and Germanic Studies, BA",https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
"Gender, Sexuality, & Women's Studies, BA",https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
"Health and Societies, BA",https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
"Hispanic Studies, BA",https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
"History of Art, BA",https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
"History, BA",https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
"Individualized Major, BA",https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
"International Relations, BA",https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
"International Studies, BA",https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
"Jewish Studies, BA",https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
"Latin American & Latinx Studies, BA",https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
"Law and Society, BA",https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
"Linguistics, BA",https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
"Logic, Information, & Computation, BA",https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
"Mathematical Economics, BA",https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
"Mathematics, BA",https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
"Middle Eastern Languages & Cultures, BA",https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
"Modern Middle Eastern Studies, BA",https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
"Music, BA",https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
"Neuroscience, BA",https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
"Nutrition Science, BA",https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
"Philosophy, BA",https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
"Philosophy, Politics and Economics, BA",https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
"Physics, BA",https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
"Political Science, BA",https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
"Psychology, BA",https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
"Religious Studies, BA",https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
"Russian and East European Studies, BA",https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
"Science, Technology and Society, BA",https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
"Sociology, BA",https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
"South Asia Studies, BA",https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
"Theatre Arts, BA",https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
"Urban Studies, BA",https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
"Visual Studies, BA",https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
Africana Studies Minor,https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
American Public Policy Minor,https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
American Sign Language and Deaf Studies Minor,https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
Ancient History Minor,https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
Anthropology Minor,https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
Archeological Science Minor,https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
Architectural History Minor,https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
Architecture Minor,https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
Asian American Studies Minor,https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
Bioethics Minor,https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
Biology Minor,https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
Biophysics Minor,https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
Chemistry Minor,https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
Cinema and Media Studies Minor,https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
Classical Studies Minor,https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
Cognitive Science Minor,https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
Comparative Literature Minor,https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
Computational Neuroscience Minor,https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
Consumer Psychology Minor,https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
Creative Writing Minor,https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
Data Science and Analytics Minor,https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
Digital Humanities Minor,https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
East Asian Area Studies Minor,https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
East Asian Languages and Civilizations Minor,https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
East Central European Studies Minor,https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
Economic Policy Minor,https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
Economics Minor,https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
English Minor,https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
Environmental Humanities Minor,https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
Environmental Science Minor,https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
Environmental Studies Minor,https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
European Studies Minor,https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
Fine Arts Minor,https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
French and Francophone Studies Minor,https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
"Gender, Sexuality and Women's Studies Minor",https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
Geology Minor,https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
German Minor,https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
Global Medieval Studies Minor,https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
Hispanic Studies Minor,https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
History Minor,https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
History of Art Minor,https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
International Development Minor,https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
International Relations Minor,https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
Italian Studies Minor,https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
Jewish Studies Minor,https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
Journalistic Writing Minor,https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
Landscape Studies Minor,https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
Latin American and Latinx Studies Minor,https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
Law and Society Minor,https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
Legal Studies and History Minor,https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
Linguistics Minor,https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
"Logic, Information and Computation Minor",https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
Mathematics Minor,https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
Medical Sociology Minor,https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
Modern Middle Eastern Studies Minor,https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
Music Minor,https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
Native American and Indigenous Studies Minor,https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
Middle Eastern Languages and Cultures Minor,https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
Neuroscience Minor,https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
Neuroscience & Health Care Management Minor,https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
Nutrition Minor,https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
Philosophy Minor,https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
Physics Minor,https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
Political Science Minor,https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
Psychoanalytic Studies Minor,https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
Psychology Minor,https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
Religious Studies Minor,https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
Russian and East European Studies Minor,https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
"Science, Technology and Society Minor",https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
Sociology Minor,https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
South Asia Studies Minor,https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
Statistics Minor,https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
Survey Research and Data Analytics (PORES) Minor,https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
Sustainability and Environmental Management Minor,https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
Theatre Arts Minor,https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
Urban Education Minor,https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
Urban Real Estate and Development Minor,https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
Urban Studies Minor,https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
