Program name,Program Page url
Bachelor of Science in Actuarial Mathematics,https://www.kent.edu/math
Bachelor of Arts in Africana Studies,https://catalog.kent.edu/colleges/as/afs/africana-studies-ba/africana-studies-ba.pdf
Bachelor of Science in Air Traffic and Airspace Management,https://catalog.kent.edu/colleges/ar/aern/air-traffic-airspace-management-bs/air-traffic-airspace-management-bs.pdf
Bachelor of Arts in American Sign Language,https://catalog.kent.edu/colleges/as/mcls/american-sign-language-ba/american-sign-language-ba.pdf
Bachelor of Science in American Sign Language/English Interpreting,https://www.kent.edu/ehhs/ldes/asei/american-sign-languageenglish-interpreting-bs
Bachelor of Science in Animation Game Design,https://catalog.kent.edu/coursesaz/agd/
Bachelor of Arts in Anthropology,https://catalog.kent.edu/colleges/as/anth/anthropology-bs/
Bachelor of Science in Anthropology,https://www.kent.edu/anthropology/anthropology-bs
Bachelor of Business Administration in Accounting,https://catalog.kent.edu/colleges/be/acct/accounting-bba/accounting-bba.pdf
Associate of Applied Business in Accounting Technology,https://www.kent.edu/cats/accounting-technology-aab
Bachelor of Science in Aeronautical Studies,https://www.kent.edu/aeronautics/aeronautical-studies-bs
Bachelor of Science in Aeronautical Systems Engineering Technology,https://catalog.kent.edu/colleges/ar/engr/aeronautical-systems-engineering-technology-bs/
Bachelor of Science in Aerospace Engineering,https://catalog.kent.edu/colleges/ar/engr/aerospace-engineering-bs/aerospace-engineering-bs.pdf
Bachelor of Science in Advertising,https://www.kent.edu/mdj/advertising
Minor in Accessories,https://catalog.kent.edu/colleges/ca/arts/accessories-minor/accessories-minor.pdf
Minor in Accounting,https://catalog.kent.edu/colleges/be/acct/
Minor in Music in Audio Recording,https://www.kent.edu/music/majors-minors
Bachelor of Fine Arts in Dance,https://www.kent.edu/theatredance/dance-studies-ba
Minor in Dance,https://catalog.kent.edu/colleges/ca/thea/dance-minor/dance-minor.pdf
Bachelor of Arts in Dance Studies,https://www.kent.edu/theatredance/dance
Bachelor of Fine Arts in Musical Theatre,https://www.kent.edu/theatredance/musical-theatre-bfa
"Bachelor of Fine Arts in Theatre Design, Technology and Production",https://www.kent.edu/theatredance/theatre-design-technology-and-production-bfa
"Minor in Theatre Design, Technology and Production",https://catalog.kent.edu/colleges/ca/thea/theatre-design-technology-production-minor/theatre-design-technology-production-minor.pdf
Minor in Theatre Performance,https://catalog.kent.edu/colleges/ca/thea/theatre-design-technology-production-minor/
Bachelor of Arts in Theatre Studies,https://www.kent.edu/theatredance/theatre-studies-ba
Minor in Theatre Studies,https://catalog.kent.edu/colleges/ca/thea/theatre-studies-minor/theatre-studies-minor.pdf
Minor in World Music,https://www.kent.edu/music/world-music-minor
