Id,ProgramName,ProgramCode,Status,CreatedDate,UpdatedDate,Level,Term,TermCode,LiveDate,DeadlineDate,Resume,StatementOfPurpose,GreOrGmat,EnglishScore,Requirements,WritingSample,CollegeId,IsAnalyticalNotRequired,IsAnalyticalOptional,IsDuoLingoRequired,IsELSRequired,IsGMATOrGreRequired,IsGMATRequired,IsGreRequired,IsIELTSRequired,IsLSATRequired,IsMATRequired,IsMCATRequired,IsPTERequired,IsTOEFLIBRequired,IsTOEFLPBTRequired,IsEnglishNotRequired,IsEnglishOptional,AcademicYear,AlternateProgram,ApplicationType,Department,Fees,Fees.1,IsAvailable,ProgramType,AdmissionDepartmentId,CreatedBy,UpdatedBy,Concentration,Description,OtherConcentrations,ProgramWebsiteURL,Accredidation,AverageScholarshipAmount,CostPerCredit,IsRecommendationSystemOpted,IsStemProgram,MaxFails,MaxGPA,MinGPA,PreviousYearAcceptanceRates,QsWorldRanking,TotalAccepetedApplications,TotalCredits,TotalDeniedApplications,TotalI20sIssued,TotalScholarshipsAwarded,TotalSubmittedApplications,TotalVisasSecured,UsNewsRanking,CollegeApplicationFee,IsCollegePaying,MEContractNegotiatedFee,MyGradAppFee,ProgramCategory,IsCollegeApplicationFree,IsCouponAllowed,IsACTRequired,IsSATRequired,SftpDestinationId,MinimumACTScore,MinimumDuoLingoScore,MinimumELSScore,MinimumGMATScore,MinimumGreScore,MinimumIELTSScore,MinimumMATScore,MinimumMCATScore,MinimumPTEScore,MinimumSATScore,MinimumTOEFLScore,MLModelName,MinimumAnalyticalScore,MinimumEnglishScore,MinimumExperience,MinimumSopRating,WeightAnalytical,WeightEnglish,WeightExperience,WeightGPA,WeightSop,ScholarshipAmount,ScholarshipPercentage,ScholarshipType,IsNewlyLaunched,BatchId,IsImported,IsImportVerified,Is_Recommendation_Sponser,AnalyticalScore,MinimumLSATScore,IsGRERequired
,Master of Accounting (M.Acc.),,,,,Graduate,Fall 2026,,,,,,Optional,REQUIRED,"Minimum standards that must be met to be considered for admission include:

*   Bachelor degree, or equivalent. International applicants may be required to have their academic credentials evaluated by private evaluation services to establish academic equivalency.
*   GPA of at least 3.0 (rounding not permitted) calculated on all courses taken after the student reaches 60 hours.
*   GPA of at least 3.0 for all accounting courses numbered 3000 and above: Applicants must have, at a minimum, completed 12 upper-division credits of accounting including coverage of a minimum of: 6 credits of financial accounting, 3 credits of cost & managerial accounting, and 3 credits of accounting information systems. [1]
*   Submit 3 letters of recommendation attesting to the applicant's likelihood of success in graduate studies. [1]",,,True,True,False,False,False,False,,True,False,False,False,False,True,False,False,False,,,,"Fisher School of Accounting, Warrington College of Business","Florida resident: $18,043.46, Out-of-state: $45,147.92 (Based on 2025-2026 rates, subject to change). [1]",,,,,,,,,,https://gradcatalog.ufl.edu/graduate/programs-college/,,,,FALSE,False,,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,,,,,7.0,,,,,100,,,,,,,,,,,,,Program scholarships and fellowships may be available for students entering from other undergraduate institutions. [6],FALSE,,,FALSE,FALSE,,,
,Master of Agribusiness (M.AB.),,,,,Graduate,Fall 2026,,,,Required,Required,Not Required,REQUIRED,"In addition to the UF Graduate School Application, applicants must provide: Unofficial most recent college transcripts, a statement of purpose (2-page max), a resume or CV (2 pages max), and three strong letters of recommendation. [3] International applicants have additional requirements, including TOEFL scores if their native language is not English and their previous degree was not earned in the U.S. [3] Applicants should also have a 3.0 upper-division GPA. [3]",Not Required,,True,False,False,False,False,False,,True,False,False,False,True,True,False,False,False,,,,College of Agricultural and Life Sciences,"$14,534.40 for the complete 30-credit hour program for Florida Residents.","Tuition for the Master of Agribusiness program for Florida residents is $484.48 per credit hour, which totals $14,534.40 for the 30-credit hour program. [1] For non-Florida residents, the tuition is $1255.41 per credit hour. [1]",,,,,,"['Food and Resource Economics', 'Geomatics', 'Horticultural Sciences']","The MAB is a graduate-level degree that combines the skills needed to be successful in agribusiness with those in specific agricultural fields. The program incorporates case studies, real-world project management, and opportunities for direct interaction with agribusiness professionals, ensuring that students gain valuable, hands-on experience. Our curriculum complements students' undergraduate education and business experience by preparing them for a career in private industry, state & federal government, secondary, post-secondary, and professional institutions, and entrepreneurial pursuits in the agricultural and agribusiness sector. Whether you're about to graduate with your Bachelor's degree, are a recent grad, or have been working many years in your industry, the MAB has been designed with a flexible, virtual format to suit your needs and prepare you with the professional skills necessary to take your career in agribusiness to the next level.",,https://gradcatalog.ufl.edu/graduate/programs-college/,The University of Florida is accredited by the Southern Association of Colleges and Schools Commission on Colleges (SACSCOC).,,"$484.48/credit hour for Florida residents, $1255.41/credit hour for non-Florida residents. [1]",FALSE,False,,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,,,,,6.0,,,55.0,,80,,,,,,,,,,,The Latin America-Caribbean Scholarship is $500 per semester.,,Scholarships are available through the College of Agricultural and Life Sciences (CALS) and the Food and Resource Economics Department (FRED). A Latin America-Caribbean Scholarship is also available. [1],FALSE,,,FALSE,FALSE,,,
,Master of Architecture (M.Arch.),,,,,Graduate,Fall 2026,,,,,,,,"The M.Arch. Program requires a minimum of 60 credit hours and a maximum of 102 credit hours of study, full-time and in-person, depending upon the applicant's prior education in architecture and the amount of advanced standing credit granted upon admission to the program. [4]",,,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,,,,"College of Design, Construction and Planning",,,,,,,,,"PROGRAM OVERVIEW.   The Univeristy [sic] of Florida's Master of Architecture (M.Arch) program is a National Architectural Accrediting Board (NAAB) accredited professional degree meeting the educational credential architects need to be licensed as a registered architect in the United States, Canada, and Mexico. The 2-year program offers three structured design studios, related support courses, and optional electives to meet the 52-credit hour requirement. During the second year of the program, students will develop a personal focus of study working individually with two faculty advisors (of their choosing). The faculty Chair and committee member will serve to guide the student's development of a thesis design project referred to as Project-in-Lieu-of-Thesis (PILOT). Student [sic] may also select a written thesis option. Students are asked to considered [sic] themes of interest during the first year and then develop that into a focused study during a 2-course sequence, over two semesters, and then completed in the final semester of the program. Students applying to the program will follow one of three curricular tracks, as described below, based on their academic qualifications.",,https://gradcatalog.ufl.edu/graduate/programs-college/,"The University of Florida's Master of Architecture (M.Arch) program is a National Architectural Accrediting Board (NAAB) accredited professional degree meeting the educational credential architects need to be licensed as a registered architect in the United States, Canada, and Mexico.",,,FALSE,True,,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,
,Master of Arts (M.A.),,,,,Graduate,Fall 2026,,,,,,,REQUIRED,"The University of Florida does not list a general 'Master of Arts (M.A.)' program. The Master of Arts is a type of degree offered within specific fields of study (e.g., History, English, Anthropology). Application requirements are set by each individual program and are not standardized across all M.A. degrees. Prospective students must consult the specific program's entry in the graduate catalog for detailed requirements.",,,True,False,True,False,False,False,,True,False,False,False,True,True,True,False,False,,,,,,,,,,,,,"The University of Florida does not offer a general 'Master of Arts (M.A.)' program. Instead, the Master of Arts is a degree offered across a wide variety of majors within different colleges and departments. [14] Each M.A. program has its own specific curriculum and objectives. For example, the School of Art & Art History offers distinct Master of Arts programs in Art Education and Art History. [11, 16] Similarly, the Department of Gender, Sexuality, and Women's Studies offers a Master of Arts with both thesis and non-thesis options. [10] Because there is no single, overarching 'Master of Arts' program, a general description is not available on the university's official website.",,https://gradcatalog.ufl.edu/graduate/programs-college/,"The University of Florida is accredited by the Southern Association of Colleges and Schools Commission on Colleges (SACSCOC) to award master's degrees. [8, 14] Specific Master of Arts programs may also hold accreditation from professional organizations. For instance, the Master of Arts in Art Education program is accredited by the National Association of Schools of Art and Design (NASAD) and the National Council for Accreditation of Teacher Education (NCATE). [6]",,,FALSE,False,,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,120.0,,,,6.0,,,55.0,,80,,,,,,,,,,,,,"Fellowships, Assistantships",FALSE,,,FALSE,FALSE,,,
,Master of Arts in Education (M.A.E.),,,,,Graduate,Fall 2026,,,,,,,,,,,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,,,,,"The University of Florida's Graduate Cost of Attendance for 2025-26 estimates tuition and fees for an on-campus graduate student to be $12,740 for in-state residents and $30,134 for out-of-state residents. [37]",,,,,,,,,,https://gradcatalog.ufl.edu/graduate/programs-college/,,,,FALSE,False,,4.0,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,
,Master of Arts in Teaching (M.A.T.),,,,,Graduate,Fall 2026,,,,,,,REQUIRED,,,,False,False,False,False,False,False,,True,False,False,False,False,True,False,False,False,,,,College of Education,,,,,,,,,,,https://gradcatalog.ufl.edu/graduate/programs-college/,,,$510.29 per credit hour for Florida Residents (online programs). [15],FALSE,False,,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,,,,,6.5,,,,,80,,,,,,,,,,,"Awards ranging from $1,500-$10,000. [2]",,"Merit-based and need-based scholarships, dissertation completion awards, and travel awards. [2, 12]",FALSE,,,FALSE,FALSE,,,
,Doctor of Audiology (Au.D.),,,,,Doctoral,Fall 2026,,,,Required,Required,Not Required,REQUIRED,"Application to the University of Florida's Au.D. program is a two-step process: Step 1: complete our program's CSDCAS application. CSDCAS stands for Communication Sciences and Disorders Centralized Application Service. Step 2: complete most portions of the University of Florida's graduate school application. The University of Florida requires applicants to complete all sections of its graduate school application EXCEPT FOR the following: Statement of Purpose, Letters of Recommendation, Resume/CV, Transcripts. 3 recommendation letters are required. GRE scores are not required for admissions to the Au.D. program. [3]",Not Required,,True,False,False,False,False,False,,True,False,False,False,True,True,False,False,False,,,,College of Public Health and Health Professions,,,,,,,,," The mission of the Doctor of Audiology (Au.D.) program is to preserve, promote, and improve the functioning and general well-being of individuals and communities by educating our students in the detection, prevention, diagnosis and management of hearing and balance disorders. [9] The goal of the Doctor of Audiology program is to prepare professionals who are well qualified for employment in a range of education- and health-related settings and who, once employed, are recognized for their competence, leadership, ethics, and commitment to service and life-long learning. [9] The University of Florida's Doctor of Audiology degree program is a campus-based program that prepares students for a professional career in audiology, provides an array of experiences in the practice of diagnostic and rehabilitative audiology, and equips them with the complex and diverse skills necessary to meet the challenges of the rapidly changing hearing health care field. [9] The Au.D. program is a four-year graduate degree totaling 110 semester credit hours. [9] The clinical and academic curriculum includes course work in the basic sciences, applied audiology, clinical research, statistics, audiologic rehabilitation, medical neuroscience, neuro-otology, cochlear implants, health care administration, programmable hearing aids, counseling, and aging. [9]",,https://gradcatalog.ufl.edu/graduate/programs-college/,"The Doctor of Audiology (Au.D.) education program in audiology (residential) at The University of Florida is accredited by the Council on Academic Accreditation in Audiology and Speech-Language Pathology of the American Speech-Language-Hearing Association, 2200 Research Boulevard, #310, Rockville, MD 20850, 800-498-2071 or 301-296-5700. [9]",,,FALSE,True,,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,,,,,6.0,,,55.0,,80,,,,,,,,,,,,,"Fellowships, Scholarships",FALSE,,,FALSE,FALSE,,,
,Doctor of Plant Medicine (D.P.M.),,,,,Doctoral,Fall 2026,,,,Required,Required,GRE,REQUIRED,"To be admitted to the DPM Program, an applicant must meet the following minimum requirements: Possess a BS (or BA) degree from an accredited college or university, preferably but not necessarily, in an agricultural science or related biological discipline. Have earned a minimum Grade Point Average (GPA) of B (3.0) in all upper-division graduate coursework taken. [3] For the distance education program, a graduate degree (Master's or Doctoral) is required. [2] A minimum score of a 300 on the Graduate Record Examination (GRE) is also listed as a requirement. [2] Applicants from countries where English is not the native language must also achieve a satisfactory score on the TOEFL or other approved English language tests. [3]",Not Required,,True,False,False,True,True,False,,True,False,False,False,False,True,True,False,False,,,,College of Agricultural and Life Sciences,"$12,947.76 for 24 credits per year for in-state residents. [7]","$12,947.76 for 24 credits per year for in-state residents. [7]",,,,,,,"The Doctor of Plant Medicine (DPM) program is an intensive doctorate-level graduate level training program for students interested in plant health diagnosis and management. [2] DPM students complete rigorous coursework and intensive internships. [2] Only DPM students jointly enrolled in one of our discipline department M.S. programs complete a thesis. [2] DPM students often participate in applied research within laboratory programs, and may participate in the publication of peer-reviewed scientific and extension papers. [2] More information regarding the latest policies for the DPM program is available in the DPM graduate handbook. [2] The DPM program is a partnership among faculty mentors and teaching faculty within the following primary departments: Entomology and Nematology Department; Department of Plant Pathology; Agronomy Department; Horticulture Sciences Department; Environmental Horticulture Department; Soil and Water Sciences Department; Food Science and Human Nutrition Department. [2]",,https://gradcatalog.ufl.edu/graduate/programs-college/,,,$539.49 for in-state residents. [7],FALSE,True,,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,,77.0,,300,6.0,,,,,"Computer = 213, Paper = 550, Web = 80",,,,,,,,,,,,,"Graduate Assistantships, Latin America and the Caribbean Scholarships. [7, 5]",FALSE,,,FALSE,FALSE,,,
,Doctor of Philosophy (Ph.D.),,,,,Doctoral,Fall 2026,,,,Required,Required,,REQUIRED,"To apply for admission to the University of Florida Graduate School, a prospective student must have a recognized baccalaureate, graduate, or professional degree from a regionally accredited institution. [2] A minimum grade point average of 3.0 is required. [2] Applicants must also meet the specific requirements of their intended academic unit. [2, 4] Pursuant to Florida Statute, an application requires the inclusion of all post-high school education and employment, which should be part of the uploaded resume or CV. [3, 7] Many programs also require letters of recommendation, a statement of purpose, and a writing sample. [11] For instance, the Ph.D. program in Philosophy requires three letters of recommendation, a statement of purpose, and a writing sample. [9, 11]",Required,,False,False,False,True,False,False,,True,False,False,False,False,True,True,False,False,,,,College of Liberal Arts and Sciences,,,,,,,,,The Ph.D. degree requires at least 90 credits beyond the bachelor's degree. Course requirements for doctoral degrees vary from field to field and from student to student. A minimum of 90 credits beyond the bachelor's degree or a minimum of 60 credits beyond an accredited and awarded master's degree is required. At least 45 of the total 90 credits required for the doctoral degree must be completed at the University of Florida. [3],,https://gradcatalog.ufl.edu/graduate/programs-college/,,,,FALSE,False,,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,,,,,6.5,,,,,80,,,,,,,,,,,,,"Fellowships, Assistantships",FALSE,,,FALSE,FALSE,,,
,Master of Science in Architectural Studies (M.S.A.S.),,,,,Graduate,Fall 2026,,,,Required,Required,Not Required,REQUIRED,"Application materials required by UF Graduate School include: A bachelor's degree is required for applicants (students are eligible to apply before their degree is awarded. By this stage in their final year, applicants should have a clear indication of whether their degree will be granted and can apply at their own discretion. The final admission confirmation will depend on the degree being awarded). Ensure the transcript displays a cumulative grade point average (GPA) of 3.0 or higher (minimum requirement). Three letters of recommendation. A letter of intent is necessary, detailing the applicant's background and expressing their interest in the program. If the applicant has a bachelor's degree in design-related fields such as architecture, landscape architecture, interior design, or fine art, please submit a portfolio. [3]",Not Required,,True,False,False,False,False,False,,True,False,False,False,False,True,True,False,False,,,,"School of Architecture, College of Design, Construction and Planning",$13653/Year,"$27,306",,,,,,"['Planned Programs. Artificial Intelligence (AI) and the Built Environment.', 'Sustainable Design', 'Sustainable Architecture', 'Themed Environment Integration', 'Historic Preservation']"," The Masters of Science in Architectural Studies (MSAS) is a 36-credit hour nonprofessional graduate degree program for advanced investigations. Location for application is dependent on the concentration area of specialization. The MSAS Degree Program welcomes applications from both research and practice-oriented candidates and will prepare students for professional advancement and specialized careers. [2] The Master of Science in Architectural Studies (MSAS) program is a post-professional graduate degree, designed for students seeking education in a specialty area of architectural research. The program can be completed by students in approximately two years of study and prepares students for research or professional practice in a specialty area of architecture. [1] The MSAS program is a 36-credit hour (3 to 4 semesters) program of study. The program is characterized by choice and flexibility. The student assembles a program tailored to their individual interests. The program includes an introductory seminar on research methods, electives, research project, which culminate in the final Master's thesis. [1]",,https://gradcatalog.ufl.edu/graduate/programs-college/,This degree is not accredited to gain licensure for practice as an architect. [1],,$718 per credit hour for tuition + $40.50 per credit hour in university fees,FALSE,False,,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,,,,,6.0,,,,,80,,,,,,,,,,,,,Graduate Assistantships,FALSE,,,FALSE,FALSE,,,
