Id,ProgramName,ProgramCode,Status,CreatedDate,UpdatedDate,Level,Term,TermCode,LiveDate,DeadlineDate,Resume,StatementOfPurpose,GreOrGmat,EnglishScore,Requirements,WritingSample,CollegeId,IsAnalyticalNotRequired,IsAnalyticalOptional,IsDuoLingoRequired,IsELSRequired,IsGMATOrGreRequired,IsGMATRequired,IsGreRequired,IsIELTSRequired,IsLSATRequired,IsMATRequired,IsMCATRequired,IsPTERequired,IsTOEFLIBRequired,IsTOEFLPBTRequired,IsEnglishNotRequired,IsEnglishOptional,AcademicYear,AlternateProgram,ApplicationType,Department,Fees,Fees.1,IsAvailable,ProgramType,AdmissionDepartmentId,CreatedBy,UpdatedBy,Concentration,Description,OtherConcentrations,ProgramWebsiteURL,Accredidation,AverageScholarshipAmount,CostPerCredit,IsRecommendationSystemOpted,IsStemProgram,MaxFails,MaxGPA,MinGPA,PreviousYearAcceptanceRates,QsWorldRanking,TotalAccepetedApplications,TotalCredits,TotalDeniedApplications,TotalI20sIssued,TotalScholarshipsAwarded,TotalSubmittedApplications,TotalVisasSecured,UsNewsRanking,CollegeApplicationFee,IsCollegePaying,MEContractNegotiatedFee,MyGradAppFee,ProgramCategory,IsCollegeApplicationFree,IsCouponAllowed,IsACTRequired,IsSATRequired,SftpDestinationId,MinimumACTScore,MinimumDuoLingoScore,MinimumELSScore,MinimumGMATScore,MinimumGreScore,MinimumIELTSScore,MinimumMATScore,MinimumMCATScore,MinimumPTEScore,MinimumSATScore,MinimumTOEFLScore,MLModelName,MinimumAnalyticalScore,MinimumEnglishScore,MinimumExperience,MinimumSopRating,WeightAnalytical,WeightEnglish,WeightExperience,WeightGPA,WeightSop,ScholarshipAmount,ScholarshipPercentage,ScholarshipType,IsNewlyLaunched,BatchId,IsImported,IsImportVerified,Is_Recommendation_Sponser,AnalyticalScore,MinimumLSATScore,IsGRERequired
,Master of Science in Business Administration,,,,,Graduate,Fall 2026,,,,Required,Required,Either,REQUIRED,Admission Requirements: Applicants must have a bachelor's degree from an accredited institution. Applicants with an undergraduate GPA of less than 3.0 must explain the circumstances in their application. All applicants must submit: Official transcripts from all colleges and universities attended. GRE or GMAT scores (strongly recommended). A Statement of Purpose. Three letters of recommendation. Resume. Personal interview (by invitation only). A non-refundable application fee. International applicants must also submit a TOEFL or IELTS score.,,,True,True,False,False,True,False,,True,False,False,False,True,True,False,False,False,,,,Marshall School of Business,,,,,,,,,"The Master of Science in Business Administration program is designed for students who have earned an undergraduate degree in business and are seeking to advance their knowledge and skills beyond the bachelor’s degree in business. This program will equip students with advanced business knowledge across various functional areas and will emphasize the development of critical thinking, problem-solving, and communication skills through a rigorous curriculum. Graduates will be prepared to assume management and leadership positions in a wide range of industries and organizations, leveraging their enhanced understanding of business principles and practices to drive organizational success.",,https://catalogue.usc.edu/preview_program.php?catoid=11&poid=10437,,,"$1,749/Unit (2018-2019)",FALSE,False,,,3.0,,,,,,,,,,,,,,,,,,False,False,,,,,,,7.0,,,61.0,,100.0,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,
,Master of Science in Business Analytics,,,,,Graduate,Fall 2026,,,,Required,Required,Either,REQUIRED,"Application for admission to the Master of Science in Business Analytics program requires:
*   A four-year bachelor's degree from an accredited institution.
*   Two letters of recommendation from academic or professional sources.
*   Official transcripts from all colleges and universities attended.
*   A current resume.
*   A personal statement.
*   Official GRE or GMAT scores.
*   International applicants must submit TOEFL or IELTS scores.",,,False,False,True,False,True,False,,True,False,False,False,True,True,False,False,True,,,,Marshall School of Business,,,,,,,,,"The Master of Science in Business Analytics (MSBA) program is an interdisciplinary program designed to educate students in the fundamental concepts and tools of business analytics and data sciences. The program provides the necessary knowledge for students to launch or accelerate their careers in the rapidly growing field of business analytics, which includes areas such as business intelligence, web analytics, big data, social media analytics, and various other related fields. Students will learn the essentials of statistical and econometric methods, prediction, optimization, and simulation. The MSBA program is a STEM-designated program.",,https://catalogue.usc.edu/preview_program.php?catoid=21&poid=29542,,,,FALSE,True,,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,120.0,,,,7.0,,,68.0,,100.0,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,
,Master of Business for Veterans,,,,,Graduate,Fall 2026,,,,Required,,Not Required,NOT REQUIRED,"The MBV program is designed for exceptional veterans of the U.S. Armed Forces and active duty personnel. Ideal candidates are driven, have a demonstrated record of success, and want to leverage their unique leadership experience to propel a career in business.

We seek students with military experience and a commitment to completing a rigorous graduate-level business program. A bachelor’s degree from an accredited institution is required.

Application Components
A complete application includes the following:
Online Application
Transcripts
Resume
Essays
Letters of Recommendation
GMAT or GRE (Optional for MBV, waived for USC alumni)
Application Fee
English Language Exam (International Applicants Only)",,,True,True,False,False,False,False,,False,False,False,False,False,False,False,True,False,,,,Marshall School of Business,"$71,739/Year","$70,065/Year",,,,,,,"The Master of Business for Veterans (MBV) degree at the USC Marshall School of Business is an intensive, one-year graduate program designed to leverage the management and leadership experience veterans gained in the military and prepare them for new careers in the private sector. The curriculum focuses on business fundamentals and experiential learning to provide students with the skills they need to lead and manage in the 21st century. The MBV program is tailored for military veterans, active duty personnel, and transitioning professionals who want to sharpen their business acumen, expand their leadership capabilities, and build a strong professional network. The program's cohort model fosters a collaborative learning environment where veterans can share their unique perspectives and experiences, creating a powerful network of support and camaraderie.",,https://www.marshall.usc.edu/programs/graduate-programs/specialized-masters/master-of-business-for-veterans,,,"$2,919.38/Unit",FALSE,False,,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,"Institutional Scholarships, Yellow Ribbon Program",FALSE,,,FALSE,FALSE,,,
,Master of Science in Business Research,,,,,Graduate,Fall 2026,,,,Required,Required,Either,REQUIRED,"Applicants for admission to graduate programs must hold a bachelor’s degree from an accredited institution. For most programs, a minimum cumulative grade point average of 3.0 on a 4.0 scale (A = 4.0) is required for admission. Some departments require a higher grade point average. All graduate applicants must submit a supplemental application, a statement of purpose, a resume, three letters of recommendation and official transcripts from all colleges and universities attended. Official GRE or GMAT scores may be submitted for consideration but are not required.",,,True,True,False,False,True,False,,True,False,False,False,False,True,False,False,False,,,,Marshall School of Business,,,,,,,,,"The Master of Science in Business Research degree provides advanced training in the theoretical and methodological foundations of business research. The program is specifically designed for students interested in pursuing doctoral study in business and related fields. The program prepares students to understand and conduct rigorous, evidence-based research by developing their knowledge of core theories and research methods in various business disciplines, including accounting, finance, marketing, management, and operations. Graduates of the program will be well-equipped to undertake PhD-level research and to contribute to the advancement of business knowledge.",,https://catalogue.usc.edu/content.php?catoid=18&navoid=7134,,,,FALSE,False,,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,,,,,7.0,,,,,100.0,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,
,Master of Science in Entrepreneurship and Innovation,,,,,Graduate,Fall 2026,,,,Required,Required,Either,REQUIRED,"Admission to the Master of Science in Entrepreneurship and Innovation requires an earned baccalaureate degree from an accredited institution. Applicants should have a strong academic record, demonstrated interest in entrepreneurship and innovation, and relevant work or leadership experience. Candidates are admitted for fall entry only. Minimum requirements include: A four-year bachelor's degree (or equivalent international degree), A minimum GPA of 3.0 (on a 4.0 scale), Official transcripts from all universities attended, Statement of purpose, Résumé, Two letters of recommendation, Official GRE or GMAT scores (optional), International applicants must submit official TOEFL or IELTS scores.",Not Required,,True,True,False,False,True,False,,True,False,False,False,True,True,False,False,False,,,,Marshall School of Business,,,,,,,,,"The Master of Science in Entrepreneurship and Innovation prepares students to be leaders and innovators in new and existing organizations. Graduates of the program will have the tools to develop innovative ideas, launch new ventures, and manage the process of innovation within a corporate setting. The program helps students understand the dynamics of entrepreneurship and innovation; acquire the skills to identify, assess and develop new venture opportunities; develop the skills to innovate and execute new business models within existing organizations; and develop the ability to plan, manage and fund new ventures.",,https://catalogue.usc.edu/content.php?catoid=18&navoid=7134,,,,FALSE,False,,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,,,,,7.0,,,61.0,,100.0,,,,,,,,,,,,,Merit-based,FALSE,,,FALSE,FALSE,,,
,Master of Science in Finance,,,,,Graduate,Fall 2026,,,,Required,Required,Either,REQUIRED,"Admission to the Marshall School of Business Master of Science in Finance program requires a bachelor's degree from a regionally accredited institution. Prior academic work and professional experience should indicate a strong potential for success in a rigorous graduate program. Successful candidates generally demonstrate strong quantitative skills, good communication skills, and leadership potential. In addition, applicants should submit: 1. Official transcripts: USC accepts unofficial transcripts in the application portal. Official transcripts will be required if admitted and prior to enrollment. 2. Résumé: A résumé is required. Please include all professional experience, academic history, extracurricular activities and honors. 3. Statement of Purpose: A statement of purpose is required. The statement should be 750–1,000 words describing your academic and professional goals, how the USC Master of Science in Finance program will help you achieve these goals, and any additional information that you would like the admissions committee to consider. 4. Letters of Recommendation: Two letters of recommendation are required. 5. Standardized Tests: The GMAT or GRE General Test is required for all applicants. The test must have been taken within five years of the application date. Competitive applicants will generally score above the 85th percentile on the quantitative section and above the 80th percentile on the verbal section of the GMAT, or above the 80th percentile on both sections of the GRE. Test scores are considered unofficial until USC receives the official scores from the testing agency.",,,False,False,True,False,True,False,,True,False,False,False,True,True,False,False,False,,,,Marshall School of Business,,,,,,,,,"The Master of Science in Finance (MSF) program at the USC Marshall School of Business is designed to provide students with a comprehensive and rigorous education in the principles and practices of finance. The program prepares graduates for a wide range of careers in the financial industry, including investment management, corporate finance, risk management, and financial analysis. The curriculum emphasizes both theoretical foundations and practical applications, equipping students with strong analytical and quantitative skills. Students will gain expertise in areas such as financial modeling, valuation, portfolio management, derivatives, and fixed income. The MSF program is STEM-designated, allowing international students to apply for an optional 24-month STEM OPT extension. The program requires 30 units of graduate-level course work, consisting of 12 units of core courses and 18 units of elective courses. Students typically complete the program in one academic year (three semesters).",,https://catalogue.usc.edu/content.php?catoid=18&navoid=7134,,,"$2,277/unit",FALSE,True,,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,120.0,,,,6.5,,,53.0,,90.0,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,
,Master of Science in Food Industry Leadership,,,,,Graduate,Fall 2026,,,,,,Either,REQUIRED,,,,True,False,False,False,True,True,,True,False,False,False,False,True,True,False,False,,,,Marshall School of Business,,,,,,,,,"The USC Marshall Master of Science in Food Industry Leadership is a rigorous, 16-month, 26-unit master’s degree program designed to provide current and aspiring leaders within the food industry with the advanced business and leadership skills necessary to drive success in this dynamic and evolving sector. Delivered by the internationally recognized USC Marshall School of Business, this program offers a unique blend of theoretical knowledge and practical insights, preparing graduates to navigate complex challenges, foster innovation, and lead with confidence in a global food landscape. Through a comprehensive curriculum, students will develop expertise in areas critical to the food industry, including supply chain management, finance, marketing, strategy, and analytics, all while emphasizing ethical leadership and sustainable practices.",,https://www.prnewswire.com/news-releases/usc-marshall-food-industry-program-awards-distinguished-allumbaugh-scholarship-to-an-outstanding-food-industry-management-alumni-300903671.html,,,,FALSE,False,,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,,,,,7.0,,,,,100.0,,,,,,,,,,,,,"Merit-based, Need-based, Fellowships, Assistantships, Traineeships",FALSE,,,FALSE,FALSE,,,
,Master of Science in Global Supply Chain Management (On-Campus/Residential),,,,,Graduate,Fall 2026,,,,Required,Required,Optional,REQUIRED,"Applicants must possess a bachelor’s degree from an accredited institution. Applicants must submit official transcripts from all colleges and universities attended. All international applicants must also submit official TOEFL or IELTS scores. Applications are submitted online through the USC Graduate Admissions website. The Master of Science in Global Supply Chain Management program requires the following application materials: Official transcripts, Letters of Recommendation, Personal Statement, Resume, GMAT or GRE (scores are highly recommended, but not required), For international students: TOEFL or IELTS (scores are required for international applicants unless a prior degree was earned in the United States or another approved English-speaking country)",,,True,True,False,False,False,False,,True,False,False,False,True,True,True,False,False,,,,Marshall School of Business,62127,62127,,,,,,,"The Master of Science in Global Supply Chain Management provides students with a fundamental understanding of global supply chain management as well as the analytical skills to design, analyze and manage global supply chains. The program is designed for students who want to develop careers in the areas of sourcing, operations, logistics, distribution, and supply chain management. The Master of Science in Global Supply Chain Management is a STEM designated program and is a member of the elite MIT Global SCALE Network. USC Marshall School of Business is the only partner in the Global SCALE Network that offers the MS GSCM program in a full-time, on-campus format.",,https://catalogue.usc.edu/content.php?catoid=18&navoid=7134,,,2301,FALSE,False,,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,,,,,6.5,,,61.0,,90.0,,,,,,,,,,,,,"University Fellowships, Dean's Scholarships, Teaching Assistantships, Research Assistantships, Merit-based",FALSE,,,FALSE,FALSE,,,
,Master of Science in Global Supply Chain Management for Executives (Online),,,,,Graduate,Fall 2026,,,,Required,Required,Not Required,REQUIRED,"Applicants must meet the general requirements for admission to graduate study at USC. Additionally, applicants must have a bachelor’s degree from an accredited institution with a minimum GPA of 3.0. A minimum of seven years of work experience in supply chain management or a related field is required. The Graduate Record Examinations (GRE) or Graduate Management Admission Test (GMAT) is not required. Applicants must submit a statement of purpose outlining their motivations for pursuing the program and their career goals. A current resume or curriculum vitae (CV) detailing work experience, educational background, and any relevant achievements. Two letters of recommendation from academic or professional references. Official transcripts from all universities attended. International applicants must also meet the English proficiency requirements as outlined by USC Graduate Admissions.",,,True,False,False,False,False,False,,True,False,False,False,False,True,False,False,False,,,,Marshall School of Business,53712,"$53,712 for the entire program (24 units)",,,,,,,"The Master of Science in Global Supply Chain Management for Executives (Online) is a specialized graduate degree for mid-career professionals who wish to develop deeper supply chain expertise and lead major supply chain initiatives for their organizations. This 22-month, fully online program is taught by Marshall faculty and leverages Marshall’s top-ranked MBA and MS Global Supply Chain Management curriculum. This program is for professionals with at least eight years of work experience, of which five years are in supply chain or operations management. Applicants for this program must demonstrate that they will hold an executive position or executive level responsibilities upon completion of the program. Students will develop a keen understanding of core functional areas of global supply chain management including sourcing, operations, logistics, and information technology with an emphasis on current and future trends. Graduates of the program will be prepared to lead supply chain initiatives at a strategic level and possess an extensive understanding of the global business environment. This degree also gives students an opportunity to learn best practices and develop a strong network of supply chain professionals.",,https://catalogue.usc.edu/content.php?catoid=18&navoid=7134,,,"$2,238/unit",FALSE,False,,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,,,,,7.0,,,,,100.0,,,,,,,,,,,,,"Scholarships, Fellowships, Assistantships",FALSE,,,FALSE,FALSE,,,
,Master of Management in Library and Information Science,,,,,Graduate,Fall 2026,,,,Required,Required,Optional,REQUIRED,"Official Transcripts: Official transcripts from all post-secondary institutions attended.
Minimum GPA: A cumulative undergraduate GPA of 3.0 on a 4.0 scale.
Standardized Test Scores: GRE scores are not required for admission to the MMLIS program.
Letters of Recommendation: Two letters of recommendation from academic or professional references.
Statement of Purpose: A written statement, approximately 500-750 words, detailing your academic and career goals, and how the MMLIS program aligns with these aspirations.
Resume/CV: A current resume or CV highlighting your educational background, work experience, and any relevant skills or accomplishments.
Writing Sample: An academic or professional writing sample (e.g., research paper, report, professional memo) that demonstrates your analytical and communication skills.",Required,,True,False,True,False,False,False,,True,False,False,False,True,True,False,False,False,,,,Bovard College,68160,68160,,,,,,,"The Master of Management in Library and Information Science (MMLIS) program from the USC Bovard College prepares students for leadership roles in libraries and information centers by blending traditional library science with modern management skills. Designed for working professionals, the MMLIS is a fully online, asynchronous program that can be completed in as little as 2 years. Students in the MMLIS program will acquire skills and knowledge in key areas, including: Information organization, access, and retrieval; Management and administration of libraries and information centers; Digital libraries and archives; Information technology and systems; Data management and analytics; User experience (UX) and service design; Information policy, ethics, and law; Research methods and data analysis; Professional development and leadership.",,https://bovardcollege.usc.edu/mmlis/mmlis-program/,The Master of Management in Library and Information Science (MMLIS) program is not accredited by the American Library Association (ALA).,,"$2,130",FALSE,False,,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,115.0,,,,6.5,,,61.0,,90.0,,,,,,,,,,,,,Merit-based,FALSE,,,FALSE,FALSE,,,
