Id,ProgramName,ProgramCode,Status,CreatedDate,UpdatedDate,Level,Term,TermCode,LiveDate,DeadlineDate,Resume,StatementOfPurpose,GreOrGmat,EnglishScore,Requirements,WritingSample,CollegeId,IsAnalyticalNotRequired,IsAnalyticalOptional,IsDuoLingoRequired,IsELSRequired,IsGMATOrGreRequired,IsGMATRequired,IsGreRequired,IsIELTSRequired,IsLSATRequired,IsMATRequired,IsMCATRequired,IsPTERequired,IsTOEFLIBRequired,IsTOEFLPBTRequired,IsEnglishNotRequired,IsEnglishOptional,AcademicYear,AlternateProgram,ApplicationType,Department,Fees,Fees.1,IsAvailable,ProgramType,AdmissionDepartmentId,CreatedBy,UpdatedBy,Concentration,Description,OtherConcentrations,ProgramWebsiteURL,Accredidation,AverageScholarshipAmount,CostPerCredit,IsRecommendationSystemOpted,IsStemProgram,MaxFails,MaxGPA,MinGPA,PreviousYearAcceptanceRates,QsWorldRanking,TotalAccepetedApplications,TotalCredits,TotalDeniedApplications,TotalI20sIssued,TotalScholarshipsAwarded,TotalSubmittedApplications,TotalVisasSecured,UsNewsRanking,CollegeApplicationFee,IsCollegePaying,MEContractNegotiatedFee,MyGradAppFee,ProgramCategory,IsCollegeApplicationFree,IsCouponAllowed,IsACTRequired,IsSATRequired,SftpDestinationId,MinimumACTScore,MinimumDuoLingoScore,MinimumELSScore,MinimumGMATScore,MinimumGreScore,MinimumIELTSScore,MinimumMATScore,MinimumMCATScore,MinimumPTEScore,MinimumSATScore,MinimumTOEFLScore,MLModelName,MinimumAnalyticalScore,MinimumEnglishScore,MinimumExperience,MinimumSopRating,WeightAnalytical,WeightEnglish,WeightExperience,WeightGPA,WeightSop,ScholarshipAmount,ScholarshipPercentage,ScholarshipType,IsNewlyLaunched,BatchId,IsImported,IsImportVerified,Is_Recommendation_Sponser,AnalyticalScore,MinimumLSATScore,IsGRERequired
,Master of Science in Athletic Training,,,,,Graduate,Fall 2026,,,,Required,Required,Not Required,REQUIRED,"Admission into the MSAT program is competitive. Applicants will be evaluated based on the following criteria: Cumulative GPA of 3.0 on a 4.0 scale for all undergraduate coursework. Successful completion of prerequisite courses (listed on the program website) with a minimum grade of ""C"" (2.0 on a 4.0 scale). Minimum of 50 observation hours under the direct supervision of a Board of Certification (BOC) certified athletic trainer (ATC). Hours must be completed prior to the application deadline. Two letters of recommendation, one must be from a BOC certified athletic trainer (ATC). Letters must be submitted on the online application by the recommender. Completed Statement of Purpose (SOP) addressing: What are your professional goals? Why are you interested in becoming an athletic trainer? Why are you interested in pursuing the MSAT program at Kent State University? Why do you believe you would be a strong candidate for the MSAT program at Kent State University? Resume/CV. Official transcripts from all previously attended colleges and universities. Transcripts must be submitted directly from the institution to Kent State University. International applicants only: Proof of English Language Proficiency, e.g., TOEFL, IELTS, PTE, Duolingo English Test. All applicants are required to interview with the MSAT admissions committee following review of their application materials. The GRE is NOT required for admission to the MSAT program.",,,True,False,True,True,False,False,,True,False,False,False,True,True,True,False,False,,,,"School of Health Sciences, College of Education, Health and Human Services","23170/Year (Non-Ohio Resident, estimated based on 2 semesters of full-time tuition and general fees for 2023-2024)","23170/Year (Non-Ohio Resident, estimated based on 2 semesters of full-time tuition and general fees for 2023-2024)",,,,,,,"Kent State University’s Master of Science in Athletic Training (MSAT) program provides a comprehensive professional education in athletic training. Our program is designed to develop athletic trainers that are reflective, skilled, and professional practitioners. The program features a rigorous curriculum, hands-on immersive clinical experiences, and an applied research project, providing you with the skills and knowledge to excel in diverse healthcare settings. This program is accredited by the Commission on Accreditation of Athletic Training Education (CAATE) and prepares graduates to be eligible for the Board of Certification (BOC) exam.

The Master of Science in Athletic Training (MSAT) program at Kent State University provides students with a dynamic, immersive learning environment. Here’s what sets our program apart:
*   Comprehensive Curriculum: Our curriculum integrates foundational sciences, clinical skills, and evidence-based practices to ensure you gain a holistic understanding of athletic training.
*   Immersive Clinical Experiences: Gain hands-on experience in diverse clinical settings, including intercollegiate athletics, high schools, outpatient clinics, and physician offices. You’ll work alongside experienced clinicians and apply classroom knowledge to real-world scenarios.
*   Expert Faculty: Learn from dedicated faculty members who are experts in their fields, committed to your academic and professional growth.
*   Research Opportunities: Engage in applied research projects, contributing to the advancement of athletic training knowledge and developing critical inquiry skills.
*   Professional Development: Our program emphasizes professional ethics, interprofessional collaboration, and leadership development, preparing you for a successful career in healthcare.

Upon completion of the Master of Science in Athletic Training program, graduates will be able to:
*   Demonstrate competence in foundational and advanced athletic training knowledge and skills.
*   Apply evidence-based practice principles to clinical decision-making.
*   Exhibit professional behaviors and ethical conduct in all aspects of practice.
*   Collaborate effectively with healthcare professionals and patients.
*   Critically evaluate research and integrate findings into clinical practice.",,https://www.kent.edu/ehhs/hs/attr/athletic-training-ms,Accredited by the Commission on Accreditation of Athletic Training Education (CAATE),,"1286.90/Credit Hour (Non-Ohio Resident, for 1-8 credit hours including general fee for 2023-2024)",FALSE,False,,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,105.0,112.0,,,6.5,,,53.0,,79.0,,,,,,,,,,,,,"Assistantships (Teaching, Research, Administrative), University/College/Departmental Scholarships and Grants",FALSE,,,FALSE,FALSE,,,
,Doctor of Audiology (Au.D.),,,,,Doctoral,Fall 2026,,,,Required,Required,Not Required,REQUIRED,"Applicants to the Doctor of Audiology (Au.D.) program must have a bachelor's degree from an accredited institution. Applicants may apply prior to completion of a bachelor's degree, but must have earned the degree prior to beginning the graduate program. Official transcripts from all universities and colleges attended. Minimum 3.00 GPA on a 4.00 point scale for undergraduate coursework. Three letters of recommendation. A current resume (CV). A letter of intent/personal statement. Applicants must apply through the Communication Sciences and Disorders Centralized Application Service (CSDCAS) and the Kent State University Admissions Office. Applicants for the Au.D. program are encouraged to submit scores from the Graduate Record Examination (GRE) general test, but GRE scores are not required for admission. All applicants must complete an interview with a member of the Au.D. Admissions Committee. Minimum English Language Proficiency Requirements (for international students only).",,,True,True,True,True,False,False,,True,False,False,False,True,True,True,False,False,,,,School of Speech Pathology and Audiology,,,,,,,,,"The Doctor of Audiology (Au.D.) program is a four-year post-baccalaureate professional degree. The curriculum is delivered over 10 semesters (fall, spring, summer) and includes extensive clinical experiences. Graduates of the Au.D. program will possess the knowledge and skills necessary to serve the hearing and balance needs of the public across the lifespan and to obtain professional licensure and certification.",,https://www.youtube.com/watch?v=-nM7cZd9vAg,"The Doctor of Audiology (Au.D.) program at Kent State University is accredited by the Council on Academic Accreditation in Audiology and Speech-Language Pathology (CAA) of the American Speech-Language-Hearing Association (ASHA), 2200 Research Boulevard #310, Rockville, Maryland 20850, 800-498-2071 or 301-296-5700.",,Ohio Resident: $665.50/credit hour; Non-Ohio Resident: $1340.00/credit hour (2023-2024 academic year),FALSE,True,,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,115.0,112.0,,,6.5,,,58.0,,79.0,,,,,,,,,,,,,"Graduate Assistantships (with tuition waivers), Departmental Scholarships, University Fellowship, Diversity Fellowships, Kent State University Grants, Travel Grants",FALSE,,,FALSE,FALSE,,,
,Master of Arts in Audiology,,,,,Graduate,Fall 2026,,,,Not Required,Required,Optional,REQUIRED,"Admission to the Master of Arts degree program in Audiology is competitive. The following documents must be submitted to the Office of Graduate Admissions to be considered for admission: Official graduate application, official transcripts from all colleges and universities attended, minimum 3.000 undergraduate GPA on a 4.000 point scale for regular admission, official GRE scores, a two-page statement of purpose that outlines the applicant's research interests, professional and academic goals, three letters of recommendation, and a baccalaureate degree in speech pathology and audiology or a related field. Minimum 12 credits in speech pathology and audiology courses, including one course in phonetics, one course in anatomy and physiology of the speech and hearing mechanism, one course in speech and hearing science, and one course in audiology or aural rehabilitation. Additional course requirements include statistics, biological sciences, physical sciences and social sciences.",Not Required,,False,False,True,True,False,False,,True,False,False,False,True,True,True,False,False,,,,School of Health Sciences,"Estimated $18,487.50/Year (Non-Ohio Resident, for 15 credits per year)","Estimated $18,487.50/Year (Non-Ohio Resident, for 15 credits per year)",,,,,,,"The Master of Arts (M.A.) in Audiology program provides education and training necessary for future audiologists to enter the profession. Students gain knowledge in areas such as anatomy and physiology of the auditory and vestibular systems, psychoacoustics, diagnostic audiology, amplification and aural rehabilitation, implantable devices, professional issues, research methods, and statistics. Through clinical experiences in the Kent State University Speech and Hearing Clinic and other regional sites, students develop clinical skills in various areas of audiology practice, including diagnostic and rehabilitative audiology across the lifespan. Graduates of the program will be prepared to work in a variety of clinical settings, including hospitals, private practices, schools, and university clinics. The program also prepares students for further doctoral study, specifically the Doctor of Audiology (Au.D.) degree. The M.A. in Audiology program is designed to provide students with a strong foundation in audiological theory and practice, preparing them for successful careers as audiologists and for continued professional growth and development.",,https://catalog.kent.edu/colleges/eh/hs/audiology-ma/,"The Master of Arts (M.A.) education program in audiology at Kent State University is accredited by the Council on Academic Accreditation in Audiology and Speech-Language Pathology (CAA) of the American Speech-Language-Hearing Association, 2200 Research Boulevard, #310, Rockville, MD 20850, 800-498-2071 or 301-296-5700.",,"Ohio Resident: $742.50/credit; Non-Ohio Resident: $1,232.50/credit; International: $1,241.50/credit",FALSE,False,,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,105.0,,,,6.0,,,50.0,,71.0,,,,,,,,,,,,,"Graduate Assistantships (Teaching, Research, Administrative), Scholarships, Fellowships",FALSE,,,FALSE,FALSE,,,
,Doctor of Philosophy in Audiology,,,,,Doctoral,Fall 2026,,,,Required,Required,GRE,REQUIRED,"Applicants must meet the requirements for admission to the College of Graduate Studies, including a bachelor's degree from an accredited college or university in speech pathology and audiology or a related field. Minimum 3.000 GPA on a 4.000 point scale for undergraduate coursework. All applicants must submit official transcripts, three letters of recommendation, a curriculum vitae/resume, a statement of purpose, a writing sample and GRE General Test scores. An interview is also required.",Required,,False,False,True,False,True,False,,True,False,False,False,True,True,True,False,False,,,,College of Arts and Sciences,"Ohio Resident: $7,629.00/semester; Non-Resident: $12,794.00/semester (2023-2024 rates)","Ohio Resident: $7,629.00/semester; Non-Resident: $12,794.00/semester (2023-2024 rates)",,,,,,,"The Doctor of Audiology (Au.D.) program at the University of Kansas Medical Center is designed to educate professionals to diagnose, treat and manage individuals with hearing and balance disorders. The curriculum integrates basic science with clinical knowledge and experience to provide the education necessary for a clinical career in audiology. Graduates of the KU Au.D. program are eligible for national certification and state licensure in audiology. They are prepared to work in a variety of settings including hospitals, private practices, schools, universities, industry, and government agencies.",,https://www.kumc.edu/school-of-health-professions/academics/departments/hearing-and-speech/academics/audiology-degrees/clinical-doctor-in-audiology-(au.d.)/curriculum-and-degree-requirements.html,"The Clinical Doctorate (Au.D.) education program in audiology at the University of Kansas Medical Center is accredited by the Council on Academic Accreditation in Audiology and Speech-Language Pathology (CAA) of the American Speech-Language-Hearing Association, 2200 Research Boulevard #310, Rockville, MD 20850, 800-498-2071 or 301-296-5700.",,Ohio Resident: $847.30/credit hour; Non-Resident: $1421.20/credit hour (2023-2024 rates),FALSE,False,0.0,,3.25,,,,,,,,,,,,,,,,,,False,False,,,100.0,,,,6.0,,,48.0,,71.0,,,,,,,,,,,,,"Graduate Assistantships (Teaching, Research), Graduate Fellowships, Scholarships",FALSE,,,FALSE,FALSE,,,
,Graduate Certificate in Autism Spectrum Disorders,,,,,Graduate-Certificate,Fall 2026,,,,,Required,Not Required,REQUIRED,Official transcript(s); Minimum 2.750 undergraduate GPA; Goal statement; Letters of recommendation.,,,True,False,True,True,False,False,,True,False,False,False,True,True,False,False,False,,,,School of Lifespan Development and Educational Sciences,13638.0,,,,,,,,"The Autism Spectrum Disorders post-baccalaureate certificate program provides individuals with an in-depth understanding of autism spectrum disorders (ASD) across the lifespan. The certificate focuses on diagnostic characteristics, assessment, evidenced-based intervention strategies and challenges faced by individuals with ASD and their families.",,https://catalog.kent.edu/programs/,,,"Ohio Resident: $687.40/credit hour; Non-Ohio Resident: $1,136.50/credit hour (estimated for AY 2024-2025, includes tuition and fees)",FALSE,False,,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,105.0,,,,6.5,,,53.0,,79.0,,,,,,,,,,,,,"Merit-based, Assistantships (Teaching, Research, Administrative), Fellowships",FALSE,,,FALSE,FALSE,,,
,Master of Science in Accounting (M.S.A.),,,,,Graduate,Fall 2026,,,,Required,Required,Either,REQUIRED,"Applicants must meet the following requirements to be considered for admission: Baccalaureate degree from an accredited college or university, Minimum 2.750 undergraduate GPA overall, Minimum 3.000 undergraduate GPA in upper-division accounting courses (30000 level and above), Current professional resume, Statement of purpose, Two letters of recommendation, Official transcripts. International applicants must also meet English language proficiency requirements as defined in the university policy regarding international admissions. GRE/GMAT scores are not required for admission.",Not Required,,True,True,True,True,True,False,,True,False,False,False,True,True,True,False,False,,,,College of Business and Entrepreneurship,"Ohio Residents: $18,255 (for 30 credits); Non-Ohio Residents: $31,737 (for 30 credits)","Ohio Residents: $18,255 (for 30 credits); Non-Ohio Residents: $31,737 (for 30 credits)",,,,,,,"The Master of Science in Accounting (M.S.A.) degree prepares students for accounting careers in public accounting, industry, government and non-profit organizations. The program provides the advanced knowledge necessary for students to develop competencies in professional accounting and fulfill the educational requirements to sit for the CPA exam in Ohio and many other states. The curriculum balances applied accounting topics with professional skills development (e.g., communication, critical thinking, problem solving) to meet the evolving demands of the accounting profession.",,https://catalog.kent.edu/colleges/be/acct/accounting-msa/,,,"Ohio Resident: $608.50; Non-Ohio Resident: $1,057.90",FALSE,True,0.0,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,95.0,112.0,,,6.0,,,48.0,,71.0,,,,,,,,,,,"$6,500 - $18,000 (stipends for graduate assistantships)",,"Graduate Assistantships (includes tuition waiver), Dean's Fellowships, Research Fellowships",FALSE,,,FALSE,FALSE,,,
,Graduate Certificate in Accounting Analytics,,,,,Graduate-Certificate,Fall 2026,,,,Required,Required,Not Required,REQUIRED,"Admission to the Graduate Certificate in Accounting Analytics program is selective. All applicants must meet the university graduate admission requirements as well as the program-specific requirements. A minimum 2.750 undergraduate cumulative GPA on a 4.000-point scale. Official transcripts of all undergraduate and graduate coursework. Goal statement describing the applicant's purpose in undertaking graduate study in accounting analytics. Three letters of recommendation. Resume. For applicants whose native language is not English, a minimum TOEFL score of 550 PBT (paper-based test), 79 iBT (internet-based test) or 6.5 on the IELTS.",,,True,False,True,False,False,False,,True,False,False,False,True,True,False,False,False,,,,Ambassador Crawford College of Business and Entrepreneurship,"Ohio Resident: $8,983.20 (total for 12 credits), Non-Ohio Resident: $16,301.40 (total for 12 credits)","Ohio Resident: $8,983.20 (total for 12 credits), Non-Ohio Resident: $16,301.40 (total for 12 credits)",,,,,,,"The Accounting Analytics Graduate Certificate offers students an understanding of accounting analytics, forensic accounting and data analysis, with a focus on real-world application, while simultaneously developing valuable career skills such as critical thinking, professional skepticism, written and oral communication, teamwork and decision-making. Students develop the ability to apply techniques used to evaluate and analyze data to improve business decision-making, detect fraud and communicate findings. Students also gain hands-on experience using different types of software and tools to analyze accounting data and apply data visualization techniques. The certificate is especially valuable for accounting professionals seeking to update their analytics skills, for professionals seeking to transition to an accounting analytics role and for international students who desire to enhance their understanding of data analytics. The certificate is offered primarily online.",,https://catalog.kent.edu/programs/,,,"Ohio Resident: $748.60/credit hour, Non-Ohio Resident: $1,358.45/credit hour",FALSE,False,1.0,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,115.0,,,,6.0,,,50.0,,71.0,,,,,,,,,,,,,"Merit-based, Need-based, Departmental, Graduate Assistantships, Fellowships",FALSE,,,FALSE,FALSE,,,
,Graduate Certificate in Accounting Fundamentals,,,,,Graduate-Certificate,Fall 2026,,,,,,,,,,,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,https://online.uconn.edu/programs/accounting-fundamentals/,,,,FALSE,False,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,
,"Master of Science in Accounting, Business Technology and Analytics",,,,,Graduate,Fall 2026,,,,,,Either,REQUIRED,"Admission to the M.S. in Accounting, Business Technology and Analytics is open to applicants who hold a bachelor’s degree from an accredited institution. Strong applicants should demonstrate academic excellence through prior coursework in accounting and related business fields. Applicants with insufficient prior coursework in accounting and/or business will be required to complete foundational coursework. Minimum 3.000 undergraduate GPA overall or in the last two years of undergraduate coursework. All applicants are required to take the GMAT or GRE. Applicants with strong academic credentials may request a waiver for the GMAT/GRE. Please contact the Department of Accounting for information on the waiver policy.",,,False,True,True,True,True,False,,True,False,False,False,True,True,True,False,False,,,,"Department of Accounting, College of Business Administration",12210/Year,12210/Year,,,,,,,"The Master of Science in Accounting, Business Technology and Analytics (MS-ABTA) degree program provides students with the advanced accounting and analytical skills necessary for careers in accounting, including public accounting, industry, government and not-for-profit organizations. The program trains students to utilize data analytics and business technologies in accounting decision-making. Through this program, students develop expertise in accounting, business analysis, business intelligence, data management and data analytics. This program fulfills the 150-semester hour education requirement for CPA licensure in Ohio and many other states.",,https://catalog.kent.edu/colleges/be/acct/accounting-business-technology-analytics-ms/,,,603/Credit Hour,FALSE,True,,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,95.0,112.0,,,6.0,,,48.0,,71.0,,,,,,,,,,,,,"Graduate Assistantships, Departmental Scholarships",FALSE,,,FALSE,FALSE,,,
,Master of Fine Arts in Acting,,,,,Graduate,Fall 2026,,,,Required,Required,Not Required,REQUIRED,"Admission Requirements
Application materials for admission to the M.F.A. in Acting program are submitted through the university’s online application system. The program accepts applications in the fall for admission the following fall. The application deadline is December 15.

Required application materials include:
*   Online application
*   Application fee
*   Official transcripts
*   Statement of purpose (should be 1-2 pages in length and include your reasons for pursuing graduate work, your specific area of interest within the field, and your professional goals.)
*   Resume/CV
*   Three (3) letters of recommendation

All applicants must undergo an audition/interview to be considered for admission to the program. Audition/interview dates for admission in Fall 2024 (and subsequent years) are as follows:
*   Saturday, January 20, 2024 at Kent State University (by invitation only)
*   Friday, February 9, 2024 at University Resident Theatre Association (URTA) Unified Auditions in Chicago (for URTA members only)
All URTA and On-Campus Auditions will be scheduled after a completed application has been submitted and reviewed.",Not Required,,True,False,True,True,False,False,,True,False,False,False,True,True,True,False,False,,,,Department of Theatre and Dance,,,,,,,,,"The three-year Master of Fine Arts in Acting program at Kent State University is a rigorous, demanding program designed to prepare talented and dedicated individuals for professional careers in theatre, film, and television. A small cohort of highly selective graduate students work with our internationally recognized faculty in a vibrant and supportive atmosphere that fosters both artistic and personal growth. Our approach to training is rooted in Stanislavski-based techniques, but also includes a diverse palette of contemporary and classical acting methods and pedagogies. We are proud to be members of the University/Resident Theatre Association (U/RTA) and The National Alliance of Acting Teachers. Through an intensive array of classes, productions, and workshops, students will hone their skills in voice, speech, movement, stage combat, acting for the camera, Shakespeare, and other relevant areas. The program culminates in a New York City showcase, providing students with direct exposure to industry professionals. Our alumni have gone on to perform on Broadway, off-Broadway, in regional theatres, and in film and television roles. Many have also become successful educators and theatre practitioners.",,https://www.kent.edu/theatredance/acting-mfa,,,,FALSE,False,,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,105.0,112.0,,,6.5,,,58.0,,79.0,,,,,,,,,,,,"100% (for tuition, via assistantship)","Teaching Assistantship (TA), Graduate Assistantship (GA)",FALSE,,,FALSE,FALSE,,,
