Id,ProgramName,ProgramCode,Status,CreatedDate,UpdatedDate,Level,Term,TermCode,LiveDate,DeadlineDate,Resume,StatementOfPurpose,GreOrGmat,EnglishScore,Requirements,WritingSample,CollegeId,IsAnalyticalNotRequired,IsAnalyticalOptional,IsDuoLingoRequired,IsELSRequired,IsGMATOrGreRequired,IsGMATRequired,IsGreRequired,IsIELTSRequired,IsLSATRequired,IsMATRequired,IsMCATRequired,IsPTERequired,IsTOEFLIBRequired,IsTOEFLPBTRequired,IsEnglishNotRequired,IsEnglishOptional,AcademicYear,AlternateProgram,ApplicationType,Department,Fees,Fees.1,IsAvailable,ProgramType,AdmissionDepartmentId,CreatedBy,UpdatedBy,Concentration,Description,OtherConcentrations,ProgramWebsiteURL,Accredidation,AverageScholarshipAmount,CostPerCredit,IsRecommendationSystemOpted,IsStemProgram,MaxFails,MaxGPA,MinGPA,PreviousYearAcceptanceRates,QsWorldRanking,TotalAccepetedApplications,TotalCredits,TotalDeniedApplications,TotalI20sIssued,TotalScholarshipsAwarded,TotalSubmittedApplications,TotalVisasSecured,UsNewsRanking,CollegeApplicationFee,IsCollegePaying,MEContractNegotiatedFee,MyGradAppFee,ProgramCategory,IsCollegeApplicationFree,IsCouponAllowed,IsACTRequired,IsSATRequired,SftpDestinationId,MinimumACTScore,MinimumDuoLingoScore,MinimumELSScore,MinimumGMATScore,MinimumGreScore,MinimumIELTSScore,MinimumMATScore,MinimumMCATScore,MinimumPTEScore,MinimumSATScore,MinimumTOEFLScore,MLModelName,MinimumAnalyticalScore,MinimumEnglishScore,MinimumExperience,MinimumSopRating,WeightAnalytical,WeightEnglish,WeightExperience,WeightGPA,WeightSop,ScholarshipAmount,ScholarshipPercentage,ScholarshipType,IsNewlyLaunched,BatchId,IsImported,IsImportVerified,Is_Recommendation_Sponser,AnalyticalScore,MinimumLSATScore,IsGRERequired
,Certificate in Accounting,,,,,Graduate-Certificate,Fall 2026,,,,Required,Required,,,"All applicants must submit the following: Application, Unofficial transcript, Resume/CV, Personal statement (a brief one-page statement describing your goals and why you want to pursue the certificate). [2] Successful applicants will have a minimum of a bachelor's degree in accounting or be currently enrolled in their final semester. [2] Professional experience is strongly preferred but not required. [2] For Non-Native English Speakers Only: English Language Proficiency Scores are required. [2]",Not Required,,True,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,https://www.umass.edu/graduate/academics/programs,,,,FALSE,False,,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,
,Master of Science in Accounting,,,,,Graduate,Fall 2026,,,,Required,Required,Not Required,REQUIRED,"Applicants to the Accounting master's program should have: A bachelor's degree from an institution in the United States, or its equivalent (all majors are considered). A GPA (grade point average) of 3.0 in both core courses and in aggregate courses. Test Scores: A GRE/GMAT test score is not required, and students have the option to submit a test score if desired. A GRE/GMAT test score will only be used for admission purposes if one is provided by the applicant. A minimum of one academic or professional letter of recommendation for the flex program, two for cohort program. A resume. An admissions essay that outlines academic interests and goals. International applicants must submit a TOEFL score of at least 80 on the internet-based test. Scores must be less than two years old.",Not Required,,True,True,True,False,False,False,,True,False,False,False,True,True,False,False,False,,,,Isenberg School of Management,,,,,,,,"['Forensic Accounting', 'Taxation', 'Data Analytics']","If you have already earned your undergraduate degree in accounting, the Isenberg MS in Accounting Professional Track will provide you with skills and expertise that will advance your accounting knowledge and enhance your career opportunities within the field of accounting. You will gain expertise in financial valuation and explore ethical standards, and can choose from three focus areas of specialized knowledge in Forensic Accounting, Taxation and Data Analytics. [7]",,https://www.umass.edu/graduate/academics/programs,"AACSB represents the highest standard of achievement for business schools worldwide. Isenberg is part of the one percent of the worlds' 13,000 business programs that have earned this recognition. AACSB-accredited schools produce highlight skilled graduates valued by employers over graduates from non-accredited schools. Isenberg is proud to have this distinction. [7]",,$850/credit,FALSE,False,,4.0,3,,,,,,,,,,,,,,,,,,False,False,,,120.0,,,,7.0,,,68.0,,100.0,,,,,,,,,,,,,"Teaching Assistantships, Research Assistantships",FALSE,,,FALSE,FALSE,,,
,PhD in Accounting,,,,,Doctoral,Fall 2026,,,,Required,Required,Either,REQUIRED,"The application requirements include an online application, personal statement, resume, two letters of recommendation, transcripts, and GMAT or GRE General Test (waivers may apply). [4] Non-native English speakers must also provide English language proficiency scores. [4]",Not Required,,False,True,True,False,True,False,,True,False,False,False,True,True,False,False,False,,,,Isenberg School of Management,Isenberg doctoral students are guaranteed funding for 5 academic years which includes a full tuition wavier. [6],Isenberg doctoral students receive a full tuition wavier as part of their funding package. [6],,,,,,Accounting,"Isenberg's PhD in accounting is an intensely focused and highly supportive full-time, residential program that prepares students for careers in academia. [12] The accounting doctoral program rigorously trains students to engage in scholarly academic research and university-level teaching. [11, 12] Students are trained to think critically and creatively about real-world accounting problems, and tackle those problems with interesting and scientifically sound research. [11] Our graduates go on to make outstanding contributions as professors at top universities. [11] Students will broaden their understanding of accounting research and conduct independent research based on their interests. [12] Students work one-on-one with faculty in small classroom settings and gain real-world teaching skills by planning and leading graduate-level classes. [12]",,https://www.umass.edu/graduate/academics/programs,"The Isenberg School of Management holds AACSB Accounting Accreditation. [13] AACSB represents the highest standard of achievement for business schools worldwide, and Isenberg is part of the one percent of the world's 13,000 business programs to have earned this recognition. [13]","The funding package includes an academic year assistantship of at least $30,000 and a summer assistantship of $5,000. [6]",,FALSE,False,Only courses with grades of B or better will be counted toward the 45 credit coursework requirement.,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,115.0,,,,6.5,,,53.0,,80.0,,,,,,,,,,,"The funding package includes an academic year assistantship of at least $30,000 and a summer assistantship of $5,000. [6]",100%,Teaching and research assistantships. [13],FALSE,,,FALSE,FALSE,,,
,Certificate in African Diaspora Studies,,,,,Graduate-Certificate,Fall 2026,,,,Not Required,Not Required,Not Required,REQUIRED,The Certificate welcomes applications from persons who meet the following criteria: Have earned a bachelor's or graduate degree from an accredited university and have made application for and gained admission to UMass as a non-degree student through the Graduate Admissions Office. [5],Not Required,,True,False,False,False,False,False,,False,False,False,False,False,True,False,False,False,,,,W.E.B. Du Bois Department of Afro-American Studies,,,,,,,,,"A graduate certificate in African Diaspora studies in the W.E.B. Du Bois Department of Afro-American Studies at UMass Amherst will introduce students to the current scholarship on the African Diaspora as well as a basic grounding in the historical, political, literary, and cultural responses of African peoples to their diasporic conditions. [4, 5] A successful recipient of a graduate certificate in African Diaspora studies from UMass Amherst would be expected to have acquired the following knowledge: Grounding in the complex political and historical development of Pan-Africanism and the African Diaspora in the Americas. [4, 5] Conceptual strategies and critical apparati for engaging with a variety of discourses on the African Diaspora. [4, 5] Working knowledge of the issues, themes, and concepts informing the current scholarship in African Diaspora Studies, especially a critical engagement with issues such as refugee status, exile, migration, immigration, transnationalism, and expatriation. [4, 5] Critical knowledge of the scholarship in at least one aspect of African Diaspora studies. [4, 5]",,https://www.umass.edu/graduate/academics/programs,,,,FALSE,False,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,80.0,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,
,Master of Arts in Afro-American Studies,,,,,Graduate,Fall 2026,,,,Required,Required,Not Required,REQUIRED,"Application materials:

Intellectual Statement of Interest – We place great weight on this statement. While your life experiences may be relevant here, we are primarily concerned with your scholarly career to this point and what studies you wish to further pursue in our graduate program. (Recommended length: 3-4 double-spaced pages.)

Writing Sample – We require a writing sample which demonstrates your ability to do critical work in your chosen area of interest within Africana studies. It should be no more than 20 pages long.

Letter of Recommendation – Recommendations (minimum of three) should come from your professors or others relevant to your academic career.

Transcripts and GPA

Curriculum Vitae. [2]",Required,,True,False,True,False,False,False,,True,False,False,False,True,True,False,False,False,,,,W.E.B. Du Bois Department of Afro-American Studies,,,,,,,,,"Engage in an intensive exploration of the critical issues of Afro-American studies. [2] UMass Amherst offers a terminal master's in Afro-American studies for those who do not plan to pursue a doctorate. [2] It is excellent preparation for careers in fields that demand a thorough understanding of African American thought, history, and culture. [2] The Afro-American studies master's requires 46 credits over two years. [2] In the first year, you'll take Major Works in Afro-American studies, a seminar that provides an introduction to the critical issues, ideas, and readings in African American studies, emphasizing the culture, politics, history, and literature of African Americans in the United States as well as other African diasporic communities in the Western Hemisphere. [2] In addition to Major Works, you'll choose one other course in consultation with your advisor. [2] After the first year, you'll have the choice of writing a thesis or taking a comprehensive exam. [2] The exam, based on the readings from Major Works, requires you to demonstrate a firm grasp of the content of these readings and a critical and analytical mind in response to the exam topics. [2] In your second year, you'll take three elective courses each semester, and, if you choose, complete a master's thesis. [2]",,https://www.umass.edu/graduate/academics/programs,,,,FALSE,False,,4.0,3,,,,,,,,,,,,,,,,,,False,False,,,115.0,,,,6.5,,,68.0,,80.0,,,,,,,,,,,"300 to 4,000",,need-based and merit-based,FALSE,,,FALSE,FALSE,,,
,PhD in Afro-American Studies,,,,,Doctoral,Fall 2026,,,,Required,Required,Not Required,REQUIRED,"Application materials include an Intellectual Statement of Interest (3-4 double-spaced pages), a writing sample (no more than 20 pages), a minimum of three letters of recommendation, transcripts, and a Curriculum Vitae. [3] The application deadline is December 15. [3] To apply, you must use the online application for the UMass Graduate School. [3]",Required,,True,False,False,False,False,False,,False,False,False,False,False,True,,False,False,,,,College of Humanities & Fine Arts,,,,,,,,,"By taking an integrative approach to the study of history, politics, economics, and culture, you'll develop the intellectual and scholarly capacity to undertake an African American critique of American life, history, and society, as well as to make ongoing contributions to scholarship regarding race and race relations, as well as Africa and its Diaspora. [1, 4] The Afro-American studies doctoral program addresses the demand for professionally trained scholars and educators able to teach in the field of African American and Africana studies at all levels, and we have a nearly 100 percent record of placing our graduates in faculty positions at colleges and universities. [1, 4] Doctoral students begin their education with Major Works in Afro-American Studies, a year-long, team-taught seminar. [1, 4] Over the course of the first three years, you'll also take courses in Black politics, literary theory, critical race theory, history, arts, culture, and historiographical methods, depending on your academic interests. [1, 4] All students take the comprehensive exam at the start of the second year, and the qualifying exam at the end of the third year, before embarking on dissertation research and writing. [1, 4]",,https://www.umass.edu/graduate/academics/programs,,,,FALSE,False,,4.0,3,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,80.0,,,,,,,,,,,,,"scholarships, fellowships, Teaching Assistantships, Mentorships",FALSE,,,FALSE,FALSE,,,
,Master of Science in Animal Biotechnology & Biomedical Sciences,,,,,Graduate,Fall 2026,,,,,,Optional,REQUIRED,"Applicants must include a completed online application form and two letters of recommendation. [2] If your native language is not English, and you are not a U.S. citizen or U.S. permanent resident, you must submit your scores from a standardized English language proficiency test. [2]",Not Required,,False,True,True,False,False,False,,True,False,False,False,False,True,True,False,False,,,,"College of Natural Sciences, Department of Veterinary & Animal Sciences",,,,,,,,,"The animal biotechnology and biomedical sciences (ABBS) program provides rigorous and comprehensive training at the graduate level through the Department of Veterinary and Animal Sciences. [1] The general requirements for the MS and PhD degrees in animal biotechnology and biomedical sciences are those of the Graduate School. [1] The ABBS graduate program offers research opportunities that foster creative excellence, technical mastery, intellectual independence, and expertise in the field of molecular and cellular biology. [2] Our faculty members' research encompass areas of immunology, infectious disease, developmental biology, reproductive biology, and toxicology. [1] Research topics focus on issues directly relevant to humans and agriculturally important animals. [1] The strong commitment of our faculty members to quality graduate education is evidenced by the continued placement of ABBS graduates in excellent career and postdoctoral positions. [1]",,https://www.umass.edu/graduate/academics/programs,,,,FALSE,True,,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,105.0,,,,6.5,,,,,80.0,,,,,,,,,,,,,"Research or teaching assistantships, competitive pre-doctoral fellowships",FALSE,,,FALSE,FALSE,,,
,PhD in Animal Biotechnology & Biomedical Sciences,,,,,Doctoral,Fall 2026,,,,Required,Required,Optional,REQUIRED,"General application requirements for the UMass Amherst Graduate School include a completed online application, a nonrefundable $90 application fee, transcripts from all colleges/universities attended where nine or more credits were earned, a personal statement, and a résumé. [7] Specific to the PhD in Animal Biotechnology & Biomedical Sciences, applicants must submit two letters of recommendation. [1] The main emphasis of the program is on hands-on laboratory research. [1]",Not Required,,True,True,True,False,False,False,,True,False,False,False,False,True,True,False,False,,,,"Department of Veterinary & Animal Sciences, College of Natural Sciences",,,,,,,,,"The Animal Biotechnology & Biomedical Sciences (ANIBIOTECH) doctoral program provides rigorous and comprehensive training at the graduate level through the Department of Veterinary & Animal Sciences. The general requirements for the PhD degree in Animal Biotechnology & BIOMEDICAL SCIENCES are those of the Graduate School. The ABBS graduate program offers research opportunities that foster creative excellence, technical mastery, intellectual independence, and expertise in the field of molecular and cellular biology. Our faculty members' research encompass areas of immunology, infectious disease, developmental, reproductive, and cancer biology including assessing epigenetic risks. Research topics focus on issues directly relevant to humans and cell biology, and are unified under the theme ""Animal Models for Health and Disease"".",,https://www.umass.edu/graduate/academics/programs,,,$585 Up to $650,FALSE,True,,,3.0,,,,,,,,,,,,,,,,,,False,False,,,115.0,,,,6.5,,,,,80.0,,,,,,,,,,,,,"Research assistants and teaching assistants, pre-doctoral fellowships",FALSE,,,FALSE,FALSE,,,
,Master of Arts in Anthropology,,,,,Graduate,Fall 2026,,,,Not Required,Required,Not Required,REQUIRED,"Applications for the Master of Arts in Anthropology are submitted online through the graduate school. Admission decisions are primarily based on the applicant's personal statement, letters of recommendation, and academic transcripts. The department looks for individuals with a strong liberal arts education, clear written expression, and well-defined academic and career goals. There are no specific courses required for all graduate students, as programs are structured around student interests in consultation with their advisory committee.",Not Required,,True,False,True,False,False,False,,True,False,False,False,True,True,False,False,False,,,,College of Social & Behavioral Sciences,,,,,,,,,"The MA in Anthropology at UMass Amherst strives to produce leading scholars, educators, and public intellectuals who are committed to respectful engagement with communities past and present. Our flexible graduate program allows you to craft your own study in any of the subfields—archaeology or linguistic, cultural, or biological anthropology. We also encourage you to pursue your own innovative work that brings fresh perspectives to the field. You'll work closely with your advisors and committee members to choose courses and research directions. You'll also complete an MA thesis to demonstrate your competency in critically examining an anthropologically interesting problem. We offer a variety of funding opportunities through teaching and research assistantships. Graduate students are admitted for the fall semester only. Graduates may move on to a PhD program, to a teaching career at the secondary or junior college level, or to other specialized employment, such as cultural resource management in archaeology or applied work in cultural anthropology in the public interest. Most students should complete the MA program within two years of full-time study.",,https://www.umass.edu/graduate/academics/programs,,,,FALSE,False,,,,,,,,,,,,,,,,,,,,,False,False,,,115.0,,,,6.5,,,65.0,,80.0,,,,,,,,,,,,,Teaching and research assistantships,FALSE,,,FALSE,FALSE,,,
,PhD in Anthropology,,,,,Doctoral,Fall 2026,,,,Required,Required,Not Required,REQUIRED,"The application requires the online application form, two letters of reference, and official transcripts of all post-high school academic work. [7] Admission decisions are primarily based on the personal statement, letters of recommendation, and transcripts. [7] The department seeks individuals with a strong liberal arts background, clear written expression, defined career and program goals, and the ability to conduct high-quality independent work. [7] A Bachelor's degree is a minimum requirement for the graduate school. [15] Applicants can enter the PhD program with a BA/BS and complete the MA as a step toward the PhD, or enter with an MA from a related field. [7]",Not Required,,True,False,True,False,False,False,,True,False,False,False,True,True,False,False,False,,,,College of Social and Behavioral Sciences,,,,,,,,,"Our flexible graduate program allows students to craft their own program of study in any of the subfields. We encourage students to pursue innovative work that cuts across subfields and disciplines. Students work closely with their advisors and committee members to choose courses and research directions. We offer both a master's and a PhD. Students can expect to take three to four semesters of coursework for the master's and an additional four years of research and training for the PhD. The anthropology graduate program at UMass Amherst strives to produce leading scholars, educators, and public intellectuals. Graduates of the program have gone on to secure prestigious awards, post-doctoral and tenure track positions in academia as well as high-impact positions in nongovernmental organizations.",,https://www.umass.edu/graduate/academics/programs,,,,FALSE,False,,,,,,,,,,,,,,,,,,,,,False,False,,,105.0,,,,6.5,,,60.0,,80.0,,,,,,,,,,,10000,,"teaching assistantships, research assistantships, REAL fellowships, dissertation fellowships",FALSE,,,FALSE,FALSE,,,
