Id,ProgramName,ProgramCode,Status,CreatedDate,UpdatedDate,Level,Term,TermCode,LiveDate,DeadlineDate,Resume,StatementOfPurpose,GreOrGmat,EnglishScore,Requirements,WritingSample,CollegeId,IsAnalyticalNotRequired,IsAnalyticalOptional,IsDuoLingoRequired,IsELSRequired,IsGMATOrGreRequired,IsGMATRequired,IsGreRequired,IsIELTSRequired,IsLSATRequired,IsMATRequired,IsMCATRequired,IsPTERequired,IsTOEFLIBRequired,IsTOEFLPBTRequired,IsEnglishNotRequired,IsEnglishOptional,AcademicYear,AlternateProgram,ApplicationType,Department,Fees,Fees.1,IsAvailable,ProgramType,AdmissionDepartmentId,CreatedBy,UpdatedBy,Concentration,Description,OtherConcentrations,ProgramWebsiteURL,Accredidation,AverageScholarshipAmount,CostPerCredit,IsRecommendationSystemOpted,IsStemProgram,MaxFails,MaxGPA,MinGPA,PreviousYearAcceptanceRates,QsWorldRanking,TotalAccepetedApplications,TotalCredits,TotalDeniedApplications,TotalI20sIssued,TotalScholarshipsAwarded,TotalSubmittedApplications,TotalVisasSecured,UsNewsRanking,CollegeApplicationFee,IsCollegePaying,MEContractNegotiatedFee,MyGradAppFee,ProgramCategory,IsCollegeApplicationFree,IsCouponAllowed,IsACTRequired,IsSATRequired,SftpDestinationId,MinimumACTScore,MinimumDuoLingoScore,MinimumELSScore,MinimumGMATScore,MinimumGreScore,MinimumIELTSScore,MinimumMATScore,MinimumMCATScore,MinimumPTEScore,MinimumSATScore,MinimumTOEFLScore,MLModelName,MinimumAnalyticalScore,MinimumEnglishScore,MinimumExperience,MinimumSopRating,WeightAnalytical,WeightEnglish,WeightExperience,WeightGPA,WeightSop,ScholarshipAmount,ScholarshipPercentage,ScholarshipType,IsNewlyLaunched,BatchId,IsImported,IsImportVerified,Is_Recommendation_Sponser,AnalyticalScore,MinimumLSATScore,IsGRERequired
,Master of Arts in Addictions Counseling,,,,,Graduate,Fall 2026,,,,Not Required,Required,,,"An undergraduate grade point average of at least 3.0 on a 4.0 scale from the baccalaureate degree-granting institution at which at least 30 hours was completed. The Graduate Record Exam (GRE) is required for those applicants with undergraduate cumulative GPAs of less than 3.0. The test must have been taken within five years of application to the program. A Verbal (V) score of at least 146 is required. Successful graduate coursework may be substituted for the GRE. A typewritten autobiography, philosophy of counseling, and supplemental application. A criminal background check. Three recommendations – at least one from a professional (professor, supervisor, etc.). Applicants whose application documents demonstrate potential for success in the Graduate Program in Counseling will be invited to participate in a personal interview. All students are required to complete the CNS 500 New Student Orientation course online when they are admitted into the program. [1]",Required,,True,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,,,,National & Global,"$10,926/Year","$10,926/Year",,,,,,Clinical Addictions Counseling,"There's a growing need for qualified, compassionate, and skilled addiction counselors to serve those struggling with substance abuse and other addictions. The M.A. in Clinical Addictions Counseling is a 48-credit-hour, evidence-based program that adheres to contemporary best practices while integrating a Christian worldview with a focus on the behavioral and social sciences. Students are prepared to work with chemical addictions as well as addictive behaviors such as eating, sexual, and gambling disorders. Graduates are equipped to bring this Christian worldview to their treatment of addiction and are challenged to integrate Christ into their counseling practices.",,https://www.indwes.edu/academics/colleges-schools,The M.A. in Clinical Addictions Counseling program is accredited by the National Addiction Studies Accreditation Commission (NASAC).,,$602/Credit Hour,FALSE,False,,,3.0,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,"Need-based and merit-based financial aid, including federal and state grants, loans, and work-study opportunities. Program-specific scholarships are also available. [15]",FALSE,,,FALSE,FALSE,,,
,Master of Arts in Clinical Mental Health Counseling,,,,,Graduate,Fall 2026,,,,,,,,,,,True,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,"At Indiana Wesleyan University, students are trained to provide mental health services as highly competent counselors who constantly strive to facilitate change in the lives of the people whom they serve. The 60-credit hour Master of Arts in Clinical Mental Health Counseling is a licensure track that prepares students to assess and treat individuals, groups, families, and organizations within their ecological context. [8]",,https://www.indwes.edu/academics/colleges-schools,"This program is accredited by the Council for Accreditation of Counseling and Related Educational Programs (CACREP), 500 Montgomery Street, Suite 350, Alexandria, VA 22314, Phone: 703-535-5990 | Web: www.cacrep.org, an accrediting arm of the American Counseling Association (ACA), 5999 Stevenson Ave., Alexandria, Va. 22304, 800-347-6647. [8]",,,FALSE,False,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,
,Master of Arts in Marriage and Family Counseling,,,,,Graduate,Fall 2026,,,,Not Required,Required,,,"Admission requirements include a baccalaureate degree from an accredited college or university with an undergraduate GPA of at least 3.0 on a 4.0 scale. Applicants with a GPA below 3.0 may be required to submit GRE scores. Other requirements include official transcripts from each undergraduate and graduate institution attended, a criminal background check, and three recommendations, with at least one from a supervisor or professional. Applicants may also be invited to a personal interview. [14, 15]",Required,,True,True,False,False,False,False,,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,"If you're looking for a graduate-level marriage and family therapy program, Indiana Wesleyan University's accredited 60 credit hour Master's in Marriage and Family Therapy is an excellent choice. Our MFT program's interpersonal focus and holistic approach emphasize family systems within each student's Christian worldview context. Evidence-based approaches in the field are given high priority in the curriculum. Students learn to engage with classic systemic models as well as more contemporary and postmodern approaches, benefit from our strongly interpersonal structure, and enjoy close interaction with faculty members.",,https://www.indwes.edu/academics/colleges-schools,The Marriage and Family Therapy program is accredited by the Commission on Accreditation for Marriage and Family Therapy (COAMFTE). Indiana Wesleyan University is accredited by The Higher Learning Commission (HLC).,,551,FALSE,False,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,15%,,FALSE,,,FALSE,FALSE,,,
,Master of Arts in School Counseling,,,,,Graduate,Fall 2026,,,,,,GRE,,,,,False,False,False,False,True,False,,False,False,False,False,False,False,False,False,False,,,,School of Educational and Developmental Science,"$36,600/Year","$36,600",,,,,,Clinical Mental Health Counseling,"Indiana Wesleyan University's master's in school counseling prepares future professional school counselors in knowledge, skills, and best practices of school counseling with Christ-like servant leadership to work with culturally diverse students, faculty, and families. [1] The program is designed for individuals who want to help schools meet the academic, social/emotional needs, college and career readiness, and safety of their students. [1] It is a 60-credit hour online master's program with an option to add on Clinical Mental Health Counseling (SC/CMHC), which requires 15 hours of specific Clinical Mental Health Counseling courses to help students gain both licenses. [1] Students learn to integrate Christian principles and link counseling theory and techniques to Christ-like service. [1] Upon completion, graduates will be able to articulate a clear understanding of the School Counseling professional identity and provide services with multicultural competence. [1]",,https://www.indwes.edu/academics/colleges-schools,"The Master of Arts in School Counseling program is accredited by the Council for Accreditation of Counseling and Related Educational Programs (CACREP). [1, 2] This accreditation was renewed through 2030. [3]",,610,FALSE,False,,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,,,,A verbal (V) score of at least 146 is required for applicants with undergraduate cumulative GPAs of less than 3.0. Successful graduate coursework may be substituted for the GRE. [19],,,,,,,,,,,,,,,,,,,"grants, loans, scholarships, veterans' benefits, and employer reimbursement",FALSE,,,FALSE,FALSE,,,
,Master of Arts in Student Development Counseling and Administration,,,,,Graduate,Fall 2026,,,,,,Not Required,NOT REQUIRED,,,,False,False,False,False,False,False,,False,False,False,False,False,False,False,True,False,,,,,,,,,,,,Student Development Counseling and Administration,"The M.A. in Student Development Counseling and Administration prepares students for careers in the Student Development professions in the settings of higher education. [1] Students who major in Student Development Counseling and Administration are required to complete a minimum of 36 hours of study. [1] The overall Master of Arts in Counseling program prepares counselors to integrate their Christian faith and values with integrity in their practice of counseling, and graduates are prepared for professional service in public agencies, churches, educational settings, and business and industry. [1]",,https://www.indwes.edu/academics/colleges-schools,,,,FALSE,False,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,
,Master of Business Administration in Master of Business Administration,,,,,Graduate,Fall 2026,,,,Not Required,Not Required,,,"A baccalaureate or graduate degree from a college or university that is accredited by an accrediting agency recognized by both the U.S. Department of Education (ED) and the Council for Higher Education Accreditation (CHEA) verified on original transcripts sent by the institution directly to Indiana Wesleyan University. An undergraduate grade point average (GPA) of 2.5 or higher from the baccalaureate degree granting institution at which at least a minimum of 30 hours was completed. If an applicant's GPA is below 2.5, the student may be admitted on a probationary basis, as established by the guidelines of the DeVoe School of Business.",Not Required,,True,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,,,,"DeVoe School of Business, Technology and Leadership",,,,,,,,,,,https://www.indwes.edu/academics/colleges-schools,,,,FALSE,False,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,
,Master of Business Administration - Data Analytics,,,,,Graduate,Fall 2026,,,,,,,,,,,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,,,,"DeVoe School of Business, Technology and Leadership",,,,,,,,,,,https://www.indwes.edu/academics/colleges-schools,The Master of Business Administration program is accredited by the Accreditation Council for Business Schools & Programs (ACBSP). [4],,,FALSE,False,,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,
,Master of Business Administration - Healthcare Administration,,,,,Graduate,Fall 2026,,,,,,,,"An undergraduate grade point average (GPA) of 2.5 or higher from the baccalaureate degree granting institution at which at least a minimum of 30 hours was completed. If an applicant's GPA is below 2.5, the student may be admitted on a probationary basis, as established by the guidelines of the DeVoe School of Business. [8, 9]",,,True,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,,,,"DeVoe School of Business, Technology & Leadership",,,,,,,,Master of Business Administration - Healthcare Administration,,,https://www.indwes.edu/academics/colleges-schools,Indiana Wesleyan University - National & Global offers programs that are accredited by the Accreditation Council for Business Schools & Programs (ACBSP). Those programs are: A.S. Accounting; A.S. Business; A.S. Computer Information Technology; B.S. Accounting; B.S. Business Administration; B.S. Business Administration - Human Resources; B.S. Management. B.S. Management - Human Resources; B.S. Marketing; Master of Business Administration; Master of Business Administration - Healthcare Administration; M.S. Accounting; M.S. Human Resource Management. [13],,,FALSE,False,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,
,Master of Business Administration - Project Management,,,,,Graduate,Fall 2026,,,,Not Required,Not Required,Not Required,REQUIRED,"A baccalaureate or graduate degree from a college or university that is accredited by an accrediting agency recognized by both the U.S. Department of Education (ED) and the Council for Higher Education Accreditation (CHEA) verified on original transcripts sent by the institution directly to Indiana Wesleyan University. An undergraduate grade point average (GPA) of 3.0 or higher from the baccalaureate degree granting institution at which at least a minimum of 30 hours was completed. If an applicant's GPA is below 3.0, the student may be admitted on a probationary basis, as established by the guidelines of the DeVoe School of Business, Technology, & Leadership.",Not Required,,True,False,False,False,False,False,,True,False,False,False,False,True,False,False,False,,,,"DeVoe School of Business, Technology and Leadership",,,,,,,,Project Management,"The MBA in project management curriculum includes marketing management, economic analysis for managers, talent management, and advanced project management skills. Students learn from faculty with professional experience in the course topics they teach. Their first-hand experience will provide an added dimension to your learning, so you can get a greater understanding of what to expect in higher-level roles. [1] Coursework for the MBA project management program covers how to: Apply the latest technology and strategies to plan and lead projects that achieve your organizational goals, develop skills in project procurement and best practices for vendor management, become an effective leader with strong communication, conflict resolution, and coaching skills, understand how to identify and analyze potential project risks, and integrate Christian principles into your career and professional decision-making. [1]",,https://www.indwes.edu/academics/colleges-schools,This program is accredited by the Accreditation Council for Business Schools and Programs (ACBSP). [1],,,FALSE,False,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,6.5,,,,,79.0,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,
,Master of Divinity,,,,,Graduate,Fall 2026,,,,,,Not Required,REQUIRED,,,,False,False,True,False,False,False,,True,False,False,False,False,True,False,False,False,,,,Wesley Seminary,Educational Resource Fee: $40/course; Technology fee: $60/course; Graduation Fee: $100. [1],"The total estimated tuition for the 75-credit hour program is $41,325, based on the $551 per credit hour rate for the 2024-2025 academic year. [3, 17]",,,,,,"['Biblical Studies', 'Children, Youth, and Family Ministry', 'Leadership', 'Pastoral Care', 'Pastoral Ministry', 'Spiritual Formation', 'Worship Arts']","The 75-hour Master of Divinity is an innovative degree built around local church ministry in action. [6] The curriculum's unique feature is its interlocking and interrelated content, where Bible, theology, and church history are integrated throughout every praxis course. [6] This approach provides pastors with knowledge, skills, and dispositions for immediate use in ministry. [6] For students with a ministry-related master's degree, the program may be completed in just 48 credits. [6] There is also an Accelerated Master of Divinity program designed for those with an undergraduate degree in ministry, which equips students for service in local churches and Christian organizations by blending a deep biblical and theological foundation with effective ministry strategies. [5] Students in the accelerated program can bypass foundational classes and engage in deeper theological learning. [5] The program aims to enable students to integrate Christian history, scripture, and theology in ministry, contextualize the gospel, personalize spiritual formation for sustainable ministry, lead the church, and equip others for ministry. [5]",,https://www.indwes.edu/academics/colleges-schools,"Wesley Seminary at Indiana Wesleyan University is accredited by the Commission on Accrediting of The Association of Theological Schools (ATS) and is approved to offer the Master of Divinity degree. [4, 6] Indiana Wesleyan University as a whole is accredited by The Higher Learning Commission (HLC). [4, 6]",,$551/credit hour for Master's courses. [17],FALSE,False,,,2.5,,,,,,,,,,,,,,,,,,False,False,,,110.0,,,,6.5,,,,,79.0,,,,,,,,,,,Wesleyan pastors under district appointment may be eligible for a scholarship of $100 off each credit for Master's level programs. [1],,"Need-based endowed scholarships, ministerial scholarships, and the Wesleyan Loan/Grant Program are available. A FAFSA is required for need-based scholarships. [1]",FALSE,,,FALSE,FALSE,,,
