Id,ProgramName,ProgramCode,Status,CreatedDate,UpdatedDate,Level,Term,TermCode,LiveDate,DeadlineDate,Resume,StatementOfPurpose,GreOrGmat,EnglishScore,Requirements,WritingSample,CollegeId,IsAnalyticalNotRequired,IsAnalyticalOptional,IsDuoLingoRequired,IsELSRequired,IsGMATOrGreRequired,IsGMATRequired,IsGreRequired,IsIELTSRequired,IsLSATRequired,IsMATRequired,IsMCATRequired,IsPTERequired,IsTOEFLIBRequired,IsTOEFLPBTRequired,IsEnglishNotRequired,IsEnglishOptional,AcademicYear,AlternateProgram,ApplicationType,Department,Fees,Fees.1,IsAvailable,ProgramType,AdmissionDepartmentId,CreatedBy,UpdatedBy,Concentration,Description,OtherConcentrations,ProgramWebsiteURL,Accredidation,AverageScholarshipAmount,CostPerCredit,IsRecommendationSystemOpted,IsStemProgram,MaxFails,MaxGPA,MinGPA,PreviousYearAcceptanceRates,QsWorldRanking,TotalAccepetedApplications,TotalCredits,TotalDeniedApplications,TotalI20sIssued,TotalScholarshipsAwarded,TotalSubmittedApplications,TotalVisasSecured,UsNewsRanking,CollegeApplicationFee,IsCollegePaying,MEContractNegotiatedFee,MyGradAppFee,ProgramCategory,IsCollegeApplicationFree,IsCouponAllowed,IsACTRequired,IsSATRequired,SftpDestinationId,MinimumACTScore,MinimumDuoLingoScore,MinimumELSScore,MinimumGMATScore,MinimumGreScore,MinimumIELTSScore,MinimumMATScore,MinimumMCATScore,MinimumPTEScore,MinimumSATScore,MinimumTOEFLScore,MLModelName,MinimumAnalyticalScore,MinimumEnglishScore,MinimumExperience,MinimumSopRating,WeightAnalytical,WeightEnglish,WeightExperience,WeightGPA,WeightSop,ScholarshipAmount,ScholarshipPercentage,ScholarshipType,IsNewlyLaunched,BatchId,IsImported,IsImportVerified,Is_Recommendation_Sponser,AnalyticalScore,MinimumLSATScore,IsGRERequired
,Master of Arts in Non-Profit Management,,,,,Graduate,Fall 2026,,,,Required,Required,Not Required,REQUIRED,"Applicants to the program must meet the following criteria:

Completion of a baccalaureate degree from an accredited university.
A grade point average (GPA) of at least 3.0 from prior undergraduate and graduate coursework.
Proficiency in English (if a graduate of a university in which English is not the native language) provided by an adequate TOEFL (Test of English as a Foreign Language) minimum score of 550 with section scores of 50 or higher.

How to Apply:
Submit an application
Pay the $35 application fee
Request/submit official transcripts from all colleges and universities previously attended to the email or mailing address above (including community college work and prior graduate work).
Provide a professional/personal resume
Provide a personal statement of 1,000 words or less in response to this prompt: Describe your experiences in the nonprofit sector and explain how those experiences have prepared you to succeed in nonprofit management.
Provide the names and email contact information for two recommenders in the application. [5]",Not Required,,True,False,False,False,False,False,,False,False,False,False,False,False,True,False,False,,,,College of Humanities & Social Sciences,,,,,,,,,"The Master of Arts in Non-Profit Management (MANPM) program is designed to prepare recent college graduates, as well as mid-level and senior-level administrators for the management and leadership of non-profit organizations of all types. [5] The program will focus on strategic planning, development of entrepreneurial skills, program management, fundraising, revenue generation and grant writing, human resources, technology, social media and marketing, legal issues, program evaluation and assessment. [1]",,https://www.uhd.edu/admissions/graduate/index.aspx,The University of Houston-Downtown is accredited by the Southern Association of Colleges and Schools Commission on Colleges to award baccalaureate and masters degrees. [1],,,FALSE,False,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,550,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,
,Master of Arts in Rhetoric and Composition,,,,,Graduate,Fall 2026,,,,Not Required,Required,Not Required,REQUIRED,Applicants to the program must meet the following criteria: Completion of a baccalaureate degree from an accredited university; A grade point average (GPA) of at least 3.0 in prior undergraduate and graduate coursework; Proficiency in English (if a graduate of a university in which English is not the native language) provided by an adequate TOEFL (Test of English as a Foreign Language) minimum score of 550 with section scores of 50 or higher. [6],Required,,True,False,False,False,False,False,,False,False,False,False,False,True,True,False,False,,,,College of Humanities and Social Sciences,,,,,,,,,"The Master of Arts in Rhetoric and Composition (MARC) program is designed to train scholars, teachers, and future teachers how to teach writing/composition and ​English studies at the college-level. [1] Students in the program receive advanced training in rhetorical theory, composition pedagogy, rhetorical history, composition theory, argumentative strategy, and textual analysis. [1, 4] The program is also proud to be the only program in Texas that places a special emphasis on preparing teachers for the multicultural setting of the 21st century college classroom and teaching ESL (English as a Second Language) students. [1] The program is valuable for a range of candidates, including future teachers of college English courses at community colleges or four-year universities, local teachers seeking credentials to teach dual-credit English courses in Houston-area high schools, and students pursuing an academic career by seeking a foundation for a doctorate in rhetoric, composition, or English studies. [1, 4]",,https://www.uhd.edu/admissions/graduate/index.aspx,,,,FALSE,False,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,550,,,,,,,,,,,,,"MARC Scholarships, CHSS Entering Graduate Scholarship, CHSS Continuing Graduate Student Scholarship. [3]",FALSE,,,FALSE,FALSE,,,
,Master of Arts in Strategic Communication,,,,,Graduate,Fall 2026,,,,,Optional,,,"General application requirements may include educational credentials (such as a high school diploma and transcripts), standardized test scores, and letters of recommendation. [1]",,,False,True,False,False,False,False,,False,False,False,False,False,False,False,False,False,,,,College of Humanities and Social Sciences,,,,,,,,,"The Master of Arts in Strategic Communication (MASC) is a 30-credit hour, 100% online program that equips students with the cutting-edge strategic communication skills, research knowledge, technology competencies, and theories needed to create effective community engagement and messaging with culturally, ethnically, and racially diverse public audiences and stakeholders. With a special emphasis on community engagement, the MASC program promotes community advancement through collaboration and relationship-building by developing students' abilities to engage diverse communities in organizational, public, corporate, and interpersonal contexts. The program will build on students' strengths and prepare them to be advocates in their communities by focusing on several major strategic communication areas: (1) strategic public engagement, (2) stakeholder management and conflict resolution, and (3) crisis communication.",,https://www.uhd.edu/admissions/graduate/index.aspx,,,,FALSE,False,,4.0,3,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,Merit-based,FALSE,,,FALSE,FALSE,,,
,Master of Arts in Teaching,,,,,Graduate,Fall 2026,,,,Not Required,Required,Not Required,NOT REQUIRED,"Applicants to the MAT in Curriculum & Instruction program should be practicing, certified teachers with at least one year of teaching experience. A minimum GPA of 2.5 overall or in the last 60 credit hours is required for admission. Applicants must submit an application via the UHD GRAD Portal, a personal statement of 700 words or more, and three professional recommendation letters. [9, 14]",Not Required,,True,False,False,False,False,False,,False,False,False,False,False,False,False,True,False,,,,College of Public Service,,,,,,,,"['General Curriculum & Instruction', 'History Dual-Credit Teaching', 'Mathematics Dual-Credit Teaching']","The Master of Arts in Teaching is a graduate degree program focused on advancing the curricular, instructional, and assessment knowledge and skills of current classroom teachers. This general track provides students with a holistic approach to advancing their expertise and developing effective teaching strategies. [13] To a an urban teaching emphasis, students in the MAT degree program will show they are competent in several areas of knowledge, including the needs of learners in diverse classrooms, effective teaching methods that improve student success regardless of their background, factors for creating positive learning environments in city schools, research methods for improving instruction, and a deeper understanding of subjects like language arts, social studies, math, science, English as a second language, and educational technology. [14]",,https://www.uhd.edu/admissions/graduate/index.aspx,The Urban Education Department's programs that lead to teacher certification are accredited by the Texas Education Agency. [15],,,FALSE,False,,4.0,2.5,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,"1,000",,Urban Education Graduate Scholarship,FALSE,,,FALSE,FALSE,,,
,Master of Business Administration,,,,,Graduate,Fall 2026,,,,Required,Required,Either,REQUIRED,"To be considered for admission, an applicant is required to submit the following: a completed UHD online graduate application, a personal statement of approximately 250-500 words addressing why the applicant desires an MBA from UHD, a professional resume, and a Baccalaureate degree conferred by a regionally-accredited institution with official transcripts. [5, 9] An application fee is also required. [5] For applicants with a degree in a field other than business, completion of foundational courses in topics such as accounting, economics, and finance may be required. [5]",Not Required,,False,True,False,False,True,True,,True,False,False,False,False,True,False,False,False,,,,Marilyn Davies College of Business,"The total estimated tuition for the MBA program, based on 33 credit hours at the graduate rate, can be calculated from the per-credit-hour cost. Please refer to the official university website for the exact current per-credit-hour tuition.","Tuition is assessed per credit hour. The total program tuition can be estimated by multiplying the number of credit hours (33) by the current graduate tuition rate per credit hour, which can be found on the university's official website.",,,,,,"['Finance', 'Accounting', 'Supply Chain Management', 'International Business', 'Human Resources', 'Project Management & Process Improvement', 'Business Intelligence', 'General Management']","UHD's Master of Business Administration (MBA) degree program is structured to help current and aspiring business leaders develop the knowledge and skills they need to succeed in today's fast-paced business environment. [7] The Marilyn Davies College of Business designed this career-friendly option for working professionals who want to pursue their studies while continuing to work. [7] The program aims to build the skills to lead across industries and is available in Part-time, Full-time, Online, and In-Person formats, with pathways designed for both domestic and international students. [4] A unique feature of the MBA program is the Corporate Fellows model, where every class is co-taught by a faculty professor alongside a seasoned Houston business leader who brings real-world expertise into the classroom. [4]",,https://www.uhd.edu/admissions/graduate/index.aspx,The Marilyn Davies College of Business offers three AACSB-accredited graduate programs. [4],,"For the most current cost per credit hour, please refer to the official University of Houston-Downtown tuition and fees page as these values are subject to change.",FALSE,False,,4.0,3.0 for unconditional admission,,,,,,,,,,,,,,,,,,False,False,,,,,,,6.5,,,,,81,,,,,,,,,,,,,The Marilyn Davies College of Business offers various scholarships for MBA students. [39],FALSE,,,FALSE,FALSE,,,
,Master of Professional Accountancy,,,,,Graduate,Fall 2026,,,,Optional,Not Required,,,"Admission requirements for the UHD MPAC are designed to identify applicants who have the ability, interest, and qualities necessary to complete the program, with the potential to succeed in the field of accounting. [2] Applicants must apply online and submit official transcripts from all post-secondary institutions attended. [3] Prospective students who do not have an undergraduate degree in accounting are welcome to apply but may need to complete prerequisite courses. [2] In the event an applicant does not meet the GPA requirement for a GMAT waiver, they may be required to submit their resume and arrange for an interview with the Program Director. [3]",Not Required,,True,True,False,False,False,False,,False,False,False,False,False,False,False,False,False,,,,Marilyn Davies College of Business,"The total estimated tuition for the 30-credit-hour program for a Texas resident is $13,237.50, based on the Spring 2026 rate of $441.25 per credit hour. [16, 17] For a non-resident, the estimated tuition is $24,217.50, based on the Spring 2026 rate of $807.25 per credit hour. [16, 17] These figures do not include additional mandatory fees.","The total estimated tuition for the 30-credit-hour program for a Texas resident is $13,237.50, based on the Spring 2026 rate of $441.25 per credit hour. [16, 17] For a non-resident, the estimated tuition is $24,217.50, based on the Spring 2026 rate of $807.25 per credit hour. [16, 17] These figures do not include additional mandatory fees.",,,,,,,"The Marilyn Davies College of Business recognizes the need to train the next generation of board-certified accountants and offers a Master of Professional Accountancy program to accounting students looking to excel in their profession. [2] Expand your accounting skills and earn a higher education credential by completing a Master of Professional Accountancy (MPAC) degree with the Marilyn Davies College of Business. The program is designed to build upon students' accounting knowledge and is intended to qualify candidates to sit for the CPA exam. [2] The Master of Professional Accountancy (MPAC) will prepare students for leadership roles in accounting by producing graduates ready to take the highest certification in the field, the Certified Public Accountant (CPA) exam. This student-focused education is a gateway to success for analytical decision makers. [7]",,https://www.uhd.edu/admissions/graduate/index.aspx,"The Marilyn Davies College of Business is nationally accredited by the Association to Advance Collegiate Schools of Business (AACSB), the most prestigious business accrediting organization in the world. [2, 7]",,"For Spring 2026, the graduate tuition rate for Texas residents is $441.25 per semester credit hour, and for non-residents, it is $807.25 per semester credit hour. [17]",FALSE,False,,4.0,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,"The Accounting Opportunity Scholarship offers $1,500 per semester. [28]",,"The university offers various scholarships for accounting students, including merit and need-based scholarships like the Accounting Opportunity Scholarship and the TBA Accounting Student Scholarship Program. [25, 28, 31]",FALSE,,,FALSE,FALSE,,,
,Master of Science in Artificial Intelligence,,,,,Graduate,Fall 2026,,,,Not Required,Required,,,"Applicants must complete and submit all of the following items: Apply for admissions online via Apply Texas (goapplytexas.org), submit a $35 application fee for a domestic applicant and $80 for an international applicant, request/submit official transcripts from the institution where the applicant received a bachelor's degree and any graduate schools attended, provide a personal statement of approximately 1,000 words that addresses qualifications and interest in pursuing the program, and provide two recommendations from academic, professional, or personal contacts. Foundational courses (MATH 5300 and CS 5302) are available for candidates who have Calculus I and at least one programming course. [9]",Not Required,,True,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,,,,College of Sciences and Technology,,,,,,,,,,,https://www.uhd.edu/admissions/graduate/index.aspx,,,,FALSE,True,,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,
,Master of Science in Criminal Justice,,,,,Graduate,Fall 2026,,,,Required,Required,Not Required,REQUIRED,"To be admitted to the Master of Science in Criminal Justice (MSCJ) degree program, applicants must have a bachelor's degree from an accredited university. The undergraduate major is not a determining factor for admission. Applicants should have an overall undergraduate GPA of at least 3.0, or a 3.2 in the last 60 hours of study. Applicants who do not meet these GPA requirements may be granted conditional admission. This will require the student to maintain a 3.0 GPA in the first 12 hours of graduate coursework. Students who are granted conditional admission and fail to meet the 3.0 GPA requirement in their first 12 hours will be dismissed from the program.",Not Required,,True,False,False,False,False,False,,True,False,False,False,True,True,False,False,False,,,,College of Public Service,,,,,,,,,"The Master of Science in Criminal Justice (MSCJ) is a 36-hour graduate program that provides students with a broad-based understanding of the etiology of crime and the issues related to the administration of criminal justice. The program is specifically designed to prepare students for leadership roles in the field of criminal justice, to provide the academic background for those who wish to pursue a doctoral degree, and to provide the educational requirements for those who wish to teach criminal justice in community colleges. The MSCJ program is designed for both traditional students as well as those currently working in the field of criminal justice.",,https://www.uhd.edu/admissions/graduate/index.aspx,,,,FALSE,False,,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,,,,,6.5,,,53.0,,79,,,,,,,,,,,500,,"Merit-based, Need-based, Graduate Assistantships",FALSE,,,FALSE,FALSE,,,
,Master of Science in Data Analytics,,,,,Graduate,Fall 2026,,,,Required,Required,,,"Admission requirements for the MS in Data Analytics are designed to identify applicants who have the ability, interest, and qualities necessary to complete the program. Admission is competitive and selective. Applicants must demonstrate that they possess the abilities, interests, and qualities necessary to successfully complete the program. [6] Applicants seeking admission will provide the following application materials for review by the Graduate Curriculum Committee: A completed Apply Texas application form which will include a 1000-word essay that addresses why you want to study data analytics; Baccalaureate degree conferred by a regionally-accredited institution. [2, 6] As admission to the degree program is competitive, candidates with a cumulative GPA of 3.0 or higher will be preferred. [6] Graduate Record Exam (GRE) with high percentile scores unless the applicant has a GPA at least 3.0 in their last 60 hours of undergraduate and/or graduate coursework, or unless the applicant has completed STAT 5301 and CS 5301 with grades of B or better. [7] Resume documenting any work experience that emphasizes personal and professional accomplishments. [6]",Required,,False,True,False,False,False,False,,False,False,False,False,False,False,False,False,False,,,,university-wide collaboration,,,,,,,,," The aaster of Science in Data Analytics (MSDA) is a theory and application-based program that will provide students with a broad education in advanced statistics, digital data acquisition, digital data management, data analysis, and data presentation. The MS in Data Analytics is designed to meet the increasing need for highly skilled data analysts who can analyze the growing amount of data confronting in a variety of disciplines, and transform it into usable information for use in decision-making. [2] The program is a university-wide collaboration that delivers rigorous training in statistical analysis and computational techniques and provides mastery of data analysis tied to interdisciplinary applications. [2] Students in the program study 27 hours of foundation courses with topics in regression analysis, multivariate analysis, experimental design, nonparametric analysis, statistical modeling, simulation, mathematical theory for data analysis, and statistical computing. [2] Students also take 6 hours of interdisciplinary application courses in business management, science, criminal justice, education, communication, and social sciences. [2]",,https://www.uhd.edu/admissions/graduate/index.aspx,The University of Houston-Downtown is accredited by the Southern Association of Colleges and Schools Commission on Colleges to award baccalaureate and master's degrees and certificate programs. [2],,,FALSE,True,,4.0,3,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,
,Master of Security Management,,,,,Graduate,Fall 2026,,,,Required,Required,Not Required,REQUIRED,"To be eligible for admission to the MSM, an applicant will be required to present the following: A Baccalaureate a letter describing the applicant's professional background and desire to obtain this particular degree. [1] A well-written, current resume that describes the candidate's academic and professional background. [1] Two of letters of recommendation from individuals acquainted with your professional work. [1] The Master of Security Management is an innovative program developed in collaboration with leaders in security management and delivered completely online. [1]",Not Required,,True,False,False,False,False,False,,True,False,False,False,False,True,False,False,False,,,,Marilyn Davies College of Business,,,,,,,,"['Cybersecurity', 'Enterprise Security']","UHD's MSM degree prepares managers in reducing an organization's risk by identifying threats, be they cyber threats or traditional criminal and terrorist threats. Course discussions include mitigating the risks of cybercriminals, cyber terrorists, extortion, multinational criminals, business continuity and leading teams of security experts. Students will be versed on identifying emerging threats, making risk assessments and implementing risk based security plans to better protect organizations. [3, 10] The Master of Security Management is an innovative program developed in collaboration with leaders in security management and delivered completely online. [9] The goal of the program is to provide students with the knowledge and skills necessary to address the continuously changing security environment. [9] The MSM is for individuals who have a goal of leadership in the security industry and are able to demonstrate professional competency and commitment to their organizations and the community. [9]",,https://www.uhd.edu/admissions/graduate/index.aspx,,,,FALSE,False,,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,,,,,6.5,,,,,81,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,
,Master of Science in Technical Communication,,,,,Graduate,Fall 2026,,,,Required,Required,Not Required,REQUIRED,"Applicants must have completed a baccalaureate degree from an accredited university with a grade point average (GPA) of at least 3.0 in prior undergraduate and graduate coursework. [4] To apply, applicants must submit an application, pay the $35 application fee, and provide official transcripts from all colleges and universities previously attended. [4] A professional/personal résumé detailing work experience and education is also required. [4]",Not Required,,True,False,False,False,False,False,,False,False,False,False,False,True,True,False,False,,,,College of Humanities and Social Sciences,,,,,,,,,"TThe ​Ma​st​er of Science in Technical Communication (MSTC) degree program is dedicated to the advancement of the theory and practice of technical communication, understood as the process of crafting, presenting, and disseminating specialized knowledge. We provide our graduates with writing, design, and management skills based on rhetorical principles. Students will gain publication and production skills, study project management and the ethical and global implications of professional communication, participate in research, conduct audience analyses and usability tests, and create web sites and online help. We believe that by providing students with a rigorous foundation in our discipline, they are empowered to recognize and respond to social justice issues and affect positive change in both their workplaces and their communities.",,https://www.uhd.edu/admissions/graduate/index.aspx,,,,FALSE,False,,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,86,,,,,,,,,,,,,"Master of Science in Technical Communication Scholarships, Entering Graduate Student Scholarship, Continuing Graduate Student Crisis Scholarship",FALSE,,,FALSE,FALSE,,,
