Id,ProgramName,ProgramCode,Status,CreatedDate,UpdatedDate,Level,Term,TermCode,LiveDate,DeadlineDate,Resume,StatementOfPurpose,GreOrGmat,EnglishScore,Requirements,WritingSample,CollegeId,IsAnalyticalNotRequired,IsAnalyticalOptional,IsDuoLingoRequired,IsELSRequired,IsGMATOrGreRequired,IsGMATRequired,IsGRERequired,IsIELTSRequired,IsLSATRequired,IsMATRequired,IsMCATRequired,IsPTERequired,IsTOEFLIBRequired,IsTOEFLPBTRequired,IsEnglishNotRequired,IsEnglishOptional,AcademicYear,AlternateProgram,ApplicationType,Department,Fees,IsAvailable,ProgramType,AdmissionDepartmentId,CreatedBy,UpdatedBy,Concentration,Description,OtherConcentrations,ProgramWebsiteURL,Accredidation,AverageScholarshipAmount,CostPerCredit,IsRecommendationSystemOpted,IsStemProgram,MaxFails,MaxGPA,MinGPA,PreviousYearAcceptanceRates,QsWorldRanking,TotalAccepetedApplications,TotalCredits,TotalDeniedApplications,TotalI20sIssued,TotalScholarshipsAwarded,TotalSubmittedApplications,TotalVisasSecured,UsNewsRanking,CollegeApplicationFee,IsCollegePaying,MEContractNegotiatedFee,MyGradAppFee,ProgramCategory,IsCollegeApplicationFree,IsCouponAllowed,IsACTRequired,IsSATRequired,SftpDestinationId,MinimumACTScore,MinimumDuoLingoScore,MinimumELSScore,MinimumGMATScore,MinimumGreScore,MinimumIELTSScore,MinimumMATScore,MinimumMCATScore,MinimumPTEScore,MinimumSATScore,MinimumTOEFLScore,MLModelName,MinimumAnalyticalScore,MinimumEnglishScore,MinimumExperience,MinimumSopRating,WeightAnalytical,WeightEnglish,WeightExperience,WeightGPA,WeightSop,ScholarshipAmount,ScholarshipPercentage,ScholarshipType,IsNewlyLaunched,BatchId,IsImported,IsImportVerified,Is_Recommendation_Sponser,AnalyticalScore,MinimumLSATScore
,Master of Science in Accountancy,,,,,Graduate,Fall 2026,,,,Required,Required,Not Required,Required,,Not Required,,True,True,True,True,False,False,False,True,False,False,False,True,True,False,False,False,,,,Graduate Admissions,,,,,,,,"The Master of Science in Accounting at Clark University prepares students for careers in public accounting and financial management by developing their ability to analyze accounting information, ensure financial control, and advise top-level managers. The curriculum is designed to master technical knowledge, analytical skills, and ethical grounding, aligning with evolving industry standards and CPA exam updates. The program is flexible, offering full-time and part-time options, and can be completed in as little as one year.",,https://www.clarku.edu/graduate-programs/,,,1658.0,False,True,,,3.0,,,,,,,,,,,,,,,Accounting/Finance,,,False,False,,,120.0,,,,6.5,,,61.0,,85.0,,,,,,,,,,,,,Merit-based,False,,,False,False,,
,Master of Arts in Advertising,,,,,Graduate,Fall 2026,,,,Required,Required,Not Required,Required,,Not Required,,True,True,True,True,False,False,False,True,False,False,False,True,True,False,True,False,,,,Graduate Admissions,,,,,,,"Digital Literacy, Public Relations","The Master of Science in Communication prepares students to become communication strategists in a complex marketplace by mastering skills in written and verbal communication, digital and social media strategies, and marketing and public relations campaigns. The program focuses on advancing careers by strengthening abilities to communicate effectively, think critically, and leverage social and digital media. A graduate of this program acquires the skills to promote an organization's messages and advance to a leadership position in fields like marketing, public relations, and advertising.",,https://www.clarku.edu/graduate-programs/,,,1658.0,False,False,,,,,,,,,,,,,,,,,,Advertising##Communications##Marketing##Public Relations,,,False,False,,,120.0,112.0,,,6.5,,,61.0,,85.0,,,,,,,,,,,,,Merit-based,False,,,False,False,,
,Doctor of Education in Applied Learning Sciences,,,,,Doctoral,Fall 2026,,,,Required,Required,Not Required,Required,,Not Required,,True,True,True,False,False,False,False,True,False,False,False,True,True,True,False,False,,,,Graduate Admissions,,,,,,,"Anti-oppressive education, Racial literacy and social justice, Education as a tool for social change, Community engagement, Activist scholarship and practitioner inquiry, Social theory and interdisciplinarity, Literacy education and multilingualism, Educational leadership and school change",Clark University's Ed.D. in Transformative Education is a low-residency program for working education professionals committed to equity and social justice. It is designed to support practitioners in becoming agents of change in their fields by enhancing their practice through academic scholarship and practitioner inquiry.,,https://www.clarku.edu/graduate-programs/,,,1658.0,False,False,,,,,,,,,,,,,,,,,,Education##Social Justice Studies##Leadership,,,False,False,,,120.0,,,,6.5,,,61.0,,80.0,,,,,,,,,,,,,"Merit-based, Assistantships",False,,,False,False,,
,Master of Science in Education in Applied Physiology,,,,,Graduate,Fall 2026,,,,Required,Required,Not Required,Required,,Not Required,,True,True,True,False,False,False,False,True,False,False,False,True,True,True,False,False,,,,Graduate Admissions,,,,,,,,"The Master of Education (M.Ed.) is designed for educators who wish to deepen their practice and understanding of student learning. The program's curriculum focuses on key concepts, methods, and tools in educational research, with an emphasis on research as a path to improve educational practice and promote equitable learning across diverse educational settings.  The program includes ten course units that can be tailored to the background and career paths of each student.",,https://www.clarku.edu/graduate-programs/,,,1658.0,False,False,,,,,,,,,,,,,,,,,,Education,,,False,False,,,120.0,,,,6.5,,,61.0,,85.0,,,,,,,,,,,,,Merit-based,False,,,False,False,,
,Master of Professional Studies in Applied Remote Sensing,,,,,Graduate,Fall 2026,,,,Required,Required,Not Required,Required,,Not Required,,True,True,True,True,False,False,False,True,False,False,False,True,True,False,False,False,,,,Graduate Admissions,,,,,,,"Internship Track, Research Track, GIS for Development and Environment, Conservation Applications, Environmental Remote Sensing","The Master of Science in Geographic Information Science (MSGIS) at Clark University prepares students for careers applying advanced computer mapping and spatial analysis to address crucial environmental and socioeconomic issues. The program, a collaboration between multiple departments and the Clark Center for Geospatial Analytics, focuses on areas like conservation, land use change, public health, and climate change adaptation. It builds on the university's 30-year history in developing geospatial software like TerrSet/IDRISI.",,https://www.clarku.edu/graduate-programs/,,,1658.0,False,True,,,3.0,,,,,,,,,,,,,,,Geographic Information Systems##Remote Sensing & Geospatial Sciences##Environmental Science##Data Science,,,False,False,,,120.0,112.0,,,6.5,,,61.0,,85.0,,,,,,,,,,,,,Merit-based,False,,,False,False,,
,Certificate in Classical Architecture,,,,,Graduate-Certificate,Fall 2026,,,,Required,Required,Optional,Required,,Not Required,,True,True,True,False,True,True,True,True,False,False,False,True,True,True,False,False,,,,Graduate Admissions,,,,,,,,"This certificate is not a standalone program; it is completed as part of a Master's degree. The program's core is a studio where the vocabulary and syntax of classical architecture are taught through exercises and projects, supplemented by electives in history, theory, and analysis. The curriculum is designed to make students better designers in all traditions, including modernism, and engages with organizations like The Institute of Classical Architecture & Art (ICAA).",,https://www.clarku.edu/graduate-programs/,,,1658.0,False,False,,,,,,,,,,,,,,,,,,Architecture,,,False,False,,,120.0,,,,6.5,,,61.0,,80.0,,,,,,,,,,,,,Clark Graduate Scholarship,False,,,False,False,,
,Certificate in Arts Presenting Fundamentals (Online),,,,,Graduate-Certificate,Fall 2026,,,,Required,Required,Not Required,Required,,Not Required,,True,True,True,True,False,False,False,True,False,False,False,True,True,False,False,False,,,,Graduate Admissions,,,,,,,,"The Certificate in Arts Presenting Fundamentals is a three-course, nine-credit online program designed for individuals seeking practical knowledge and skills for career advancement in the music and entertainment industry.  The program can be taken as a standalone certificate or the credits can be transferred towards a Master of Arts in Live Entertainment Management or Master of Arts in Music Industry, provided a minimum 3.0 GPA is maintained.",,https://www.clarku.edu/graduate-programs/,,,1658.0,False,False,,,3.0,,,,,,,,,,,,,,,Performing Arts##Art##Business/Management,,,False,False,,,120.0,112.0,,,6.5,,,61.0,,85.0,,,,,,,,,,,,,Merit-based,False,,,False,False,,
,Master of Professional Studies in Atmospheric Sciences,,,,,Graduate,Fall 2026,,,,Required,Required,Not Required,Required,,Not Required,,True,True,True,True,False,False,False,True,False,False,False,True,True,False,False,False,,,,Graduate Admissions,,,,,,,,"The Master of Professional Studies in Atmospheric Sciences program could not be found on the Clark University website. The university offers a range of other graduate programs, and general admission requirements are listed on the university's admissions pages.",,https://www.clarku.edu/graduate-programs/,,,1658.0,False,False,,,,,,,,,,,,,,,,,,,,,False,False,,,120.0,112.0,,,6.5,,,61.0,,85.0,,,,,,,,,,,,,Merit-based,False,,,False,False,,
,Master of Science in Biochemistry and Molecular Biology,,,,,Graduate,Fall 2026,,,,Required,Required,Not Required,Required,,Not Required,,True,True,True,True,False,False,False,True,False,False,False,True,True,False,False,False,,,,Graduate Admissions,,,,,,,,"The Master of Science in Biochemistry and Molecular Biology is an accelerated 4+1 program available to Clark University's biochemistry majors. It allows students to apply classroom learning to a research laboratory setting, obtaining an M.S. degree through intensive research engagement during their senior and graduate years. The program aims to prepare students for Ph.D. programs, medical school, or careers in the biotechnology and biopharmaceutical industries.",,https://www.clarku.edu/graduate-programs/,,,1658.0,False,True,,,3.4,,,,,,,,,,,,,,,Biochemistry and Molecular Biology##Biochemistry,,,False,False,,,120.0,112.0,,,6.5,,,61.0,,85.0,,,,,,,,,,,,,"Merit-based, Program-specific",False,,,False,False,,
,Doctor of Philosophy in Biochemistry and Molecular Biology,,,,,Doctoral,Fall 2026,,,,Required,Required,Not Required,Required,,Not Required,,True,True,True,False,False,False,False,True,False,False,False,True,True,True,False,False,,,,Graduate Admissions,,,,,,,"molecular modeling, protein chemistry, photosynthesis and metabolism, cell division, enzymology, signal transduction, molecular evolution, gene expression, heavy metal metabolism","The PhD program in Biochemistry and Molecular Biology (BCMB) at Clark University is a joint program offered by the Biology and Chemistry Departments.  It provides research opportunities in diverse areas such as molecular modeling, protein chemistry, cell division, enzymology, signal transduction, and gene expression.  The program emphasizes collaboration and offers mentorship to prepare students for future careers.",,https://www.clarku.edu/graduate-programs/,,,1658.0,False,True,,,,,,,,,,,,,,,,,,Biochemistry and Molecular Biology##Biochemistry##Molecular Biology,,,False,False,,,120.0,,,,6.5,,,61.0,,85.0,,,,,,,,,,,,,"Tuition remission, Stipend from teaching assistantships, Research assistantships",False,,,False,False,,
