Id,ProgramName,ProgramCode,Status,CreatedDate,UpdatedDate,Level,Term,TermCode,LiveDate,DeadlineDate,Resume,StatementOfPurpose,GreOrGmat,EnglishScore,Requirements,WritingSample,CollegeId,IsAnalyticalNotRequired,IsAnalyticalOptional,IsDuoLingoRequired,IsELSRequired,IsGMATOrGreRequired,IsGMATRequired,IsGRERequired,IsIELTSRequired,IsLSATRequired,IsMATRequired,IsMCATRequired,IsPTERequired,IsTOEFLIBRequired,IsTOEFLPBTRequired,IsEnglishNotRequired,IsEnglishOptional,AcademicYear,AlternateProgram,ApplicationType,Department,Fees,IsAvailable,ProgramType,AdmissionDepartmentId,CreatedBy,UpdatedBy,Concentration,Description,OtherConcentrations,ProgramWebsiteURL,Accredidation,AverageScholarshipAmount,CostPerCredit,IsRecommendationSystemOpted,IsStemProgram,MaxFails,MaxGPA,MinGPA,PreviousYearAcceptanceRates,QsWorldRanking,TotalAccepetedApplications,TotalCredits,TotalDeniedApplications,TotalI20sIssued,TotalScholarshipsAwarded,TotalSubmittedApplications,TotalVisasSecured,UsNewsRanking,CollegeApplicationFee,IsCollegePaying,MEContractNegotiatedFee,MyGradAppFee,ProgramCategory,IsCollegeApplicationFree,IsCouponAllowed,IsACTRequired,IsSATRequired,SftpDestinationId,MinimumACTScore,MinimumDuoLingoScore,MinimumELSScore,MinimumGMATScore,MinimumGreScore,MinimumIELTSScore,MinimumMATScore,MinimumMCATScore,MinimumPTEScore,MinimumSATScore,MinimumTOEFLScore,MLModelName,MinimumAnalyticalScore,MinimumEnglishScore,MinimumExperience,MinimumSopRating,WeightAnalytical,WeightEnglish,WeightExperience,WeightGPA,WeightSop,ScholarshipAmount,ScholarshipPercentage,ScholarshipType,IsNewlyLaunched,BatchId,IsImported,IsImportVerified,Is_Recommendation_Sponser,AnalyticalScore,MinimumLSATScore
,Master of Science in Jewish Education,,,,,Graduate,Fall 2026,,,,Required,Required,Optional,Required,,Not Required,,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,,,,Azrieli Graduate School of Jewish Education and Administration,,,,,,,"2-Year Teacher Program, 1-Year PELE Fellowship, Online Master's Program, Semicha Student Master's Program, Azrieli-GPATS Joint Program, Azrieli-Revel Dual Degree MS/MA Program, BA/MS Program, Legacy Heritage Midcareer Fellowship, Jewish Curriculum Development","The Master of Science in Jewish Education is designed to combine coursework with field experience, resulting in graduates who are highly skilled and professional educators. The program also offers a focus on educational design and curriculum development to meet the diverse needs of students. Courses are available both online and in-person.",,https://www.yu.edu/graduate,,,1308.0,False,False,,,3.0,,,,,,,,,,,,,,,Education##Jewish Studies,,,False,False,,,,,,,7.0,,,,,100.0,,,,,,,,,,,,,"Merit-based, Need-based, Fellowships, Institutionally-sponsored Loans",False,,,False,False,,
,Master of Science in Jewish Education and Administration,,,,,Graduate,Fall 2026,,,,Required,Required,Optional,Required,,,,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,,,,Azrieli Graduate School of Jewish Education and Administration,,,,,,,"Jewish Curriculum Development, Two-Year Teacher Program, Online Master's Program, BA/MA Program, Semicha Student Master's Program, Azrieli-Revel Dual Degree MS/MA Program, Azrieli-GPATS Joint Program",The Master of Science in Jewish Education at the Azrieli Graduate School of Jewish Education and Administration prepares skilled and professional educators by combining coursework with field experience.  The program is rooted in sacred Jewish traditions while also incorporating modern disciplines to inform the understanding of how children learn and the best practices for educational leadership.,,https://www.yu.edu/graduate,,,1308.0,False,False,,,3.0,,,,,,,,,,,,,,,Education##Jewish Studies##Administration,,,False,False,,,115.0,,,,7.0,,,,,82.0,,,,,,,,,,,,,"Merit-based, Need-based",False,,,False,False,,
,Master of Arts in Jewish Education,,,,,Graduate,Fall 2026,,,,Required,Required,Optional,Required,,,,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,,,,Azrieli Graduate School of Jewish Education and Administration,,,,,,,,,,https://www.yu.edu/graduate,,,,False,False,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,False,False,,
,Master of Arts in Jewish Studies,,,,,Graduate,Fall 2026,,,,Required,Required,Optional,Required,,Not Required,,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,,,,"Bernard Revel Graduate School of Jewish Studies, Office of Graduate Admissions",,,,,,,"Bible, Jewish Philosophy, Medieval Jewish History, Modern Jewish History, Talmud & Ancient Judaism","The Master of Arts in Jewish Studies at Yeshiva University's Bernard Revel Graduate School offers a comprehensive exploration of Jewish experience, thought, and classical texts through an academic lens. The program provides a rigorous environment for students to study Bible, Talmud, Jewish Philosophy, and Jewish History at a high academic level. Students can take all courses in-person or live-online.",,https://www.yu.edu/graduate,,,1165.0,False,False,,,3.0,,,,,,,,,,,,,,,Jewish Studies##Religious Studies##History,,,False,False,,,115.0,,,,7.0,,,,,82.0,,,,,,,,,,,,,"Fellowships, Institutionally-sponsored Loans, Scholarship and/or loans",False,,,False,False,,
,Master of Science in Jewish Education and Master of Arts in Jewish Studies,,,,,Graduate,Fall 2026,,,,Required,Required,Optional,Required,,Not Required,,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,,,,Azrieli Graduate School of Jewish Education and Administration,,,,,,,,"This dual-degree program combines a Master of Science in Jewish Education from the Azrieli Graduate School of Jewish Education and Administration with a Master of Arts in Jewish Studies from the Bernard Revel Graduate School of Jewish Studies, integrating pedagogical training with academic scholarship.",,https://www.yu.edu/graduate,,,1440.0,False,False,,,3.0,,,,,,,,,,,,,,,Education##Jewish Studies,,,False,False,,,,,,,7.0,,,,,100.0,,,,,,,,,,,,,"Merit-based, Need-based, Internal",False,,,False,False,,
,Master of Arts in Advanced Talmudic Studies,,,,,Graduate,Fall 2026,,,,Required,Required,Optional,Required,,,,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,,,,"Bernard Revel Graduate School of Jewish Studies, Office of Graduate Admissions",,,,,,,,,,https://www.yu.edu/graduate,,,,False,False,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,False,False,,
,Doctor of Philosophy in Jewish Education and Administration,,,,,Doctoral,Fall 2026,,,,Required,Required,Optional,Required,,,,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,,,,Azrieli Graduate School of Jewish Education and Administration,,,,,,,,,,https://www.yu.edu/graduate,,,,False,False,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,False,False,,
,Juris Doctor/Master of Business Administration,,,,,Doctoral,Fall 2026,,,,Required,Required,Optional,Required,,Not Required,,False,True,True,False,False,False,True,True,True,False,False,False,True,False,False,False,,,,"Benjamin N. Cardozo School of Law, Admissions Office",,,,,,,Real Estate,"This dual degree program, offered in partnership with Yeshiva University's Sy Syms School of Business and Cardozo School of Law, provides the knowledge and skills of a law degree with expertise in management and marketing.  Admission is open only to current Cardozo law students, who can apply after their first year.  The program takes four years to complete, equipping graduates with both legal and business leadership skills.",,https://www.yu.edu/graduate,,,1440.0,False,True,,,3.1,,,,,,,,,,,,,,,Law##Business Administration,,,False,False,,,,,,,7.0,,,,,100.0,,,,,,,,,,,,,,False,,,False,False,,
,Master of Science in Bioethics,,,,,Graduate,Fall 2026,,,,Required,Required,Optional,Required,,,,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,,,,"Benjamin N. Cardozo School of Law, Admissions Office",,,,,,,,,,https://www.yu.edu/graduate,,,,False,False,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,False,False,,
,Master of Science in Law in Labor and Employment Law,,,,,Graduate,Fall 2026,,,,Required,Required,Not Required,Required,,Not Required,,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,,,,"Benjamin N. Cardozo School of Law, Admissions Office",,,,,,,"Sex and Gender Issues in the Workplace, Social Media, Privacy, and Intellectual Property Issues in the Workplace, Employment Discrimination Law Principles, Conducting Workplace Investigations, Avoiding Litigation Pitfalls in Human Resources","The Master of Science in Law (M.S.L.) in Labor and Employment Law is a fully online program designed for non-lawyers who work in fields like HR, compliance, and management.  Offered through Yeshiva University's Cardozo School of Law, the curriculum focuses on providing a deep understanding of the legal frameworks and processes relevant to the workplace without requiring a J.D.  The 30-credit program is built for working professionals, offering flexibility to balance studies with career demands.",,https://www.yu.edu/graduate,,,1233.0,False,False,,,,,,,,,,,,,,,,,,Law##Labor Studies,,,False,False,,,110.0,,,,6.5,,,,,85.0,,,,,,,,,,,,,Merit-based,False,,,False,False,,
