Id,ProgramName,ProgramCode,Status,CreatedDate,UpdatedDate,Level,Term,TermCode,LiveDate,DeadlineDate,Resume,StatementOfPurpose,GreOrGmat,EnglishScore,Requirements,WritingSample,CollegeId,IsAnalyticalNotRequired,IsAnalyticalOptional,IsDuoLingoRequired,IsELSRequired,IsGMATOrGreRequired,IsGMATRequired,IsGreRequired,IsIELTSRequired,IsLSATRequired,IsMATRequired,IsMCATRequired,IsPTERequired,IsTOEFLIBRequired,IsTOEFLPBTRequired,IsEnglishNotRequired,IsEnglishOptional,AcademicYear,AlternateProgram,ApplicationType,Department,Fees,IsAvailable,ProgramType,AdmissionDepartmentId,CreatedBy,UpdatedBy,Concentration,Description,OtherConcentrations,ProgramWebsiteURL,Accredidation,AverageScholarshipAmount,CostPerCredit,IsRecommendationSystemOpted,IsStemProgram,MaxFails,MaxGPA,MinGPA,PreviousYearAcceptanceRates,QsWorldRanking,TotalAccepetedApplications,TotalCredits,TotalDeniedApplications,TotalI20sIssued,TotalScholarshipsAwarded,TotalSubmittedApplications,TotalVisasSecured,UsNewsRanking,CollegeApplicationFee,IsCollegePaying,MEContractNegotiatedFee,MyGradAppFee,ProgramCategory,IsCollegeApplicationFree,IsCouponAllowed,IsACTRequired,IsSATRequired,SftpDestinationId,MinimumACTScore,MinimumDuoLingoScore,MinimumELSScore,MinimumGMATScore,MinimumGreScore,MinimumIELTSScore,MinimumMATScore,MinimumMCATScore,MinimumPTEScore,MinimumSATScore,MinimumTOEFLScore,MLModelName,MinimumAnalyticalScore,MinimumEnglishScore,MinimumExperience,MinimumSopRating,WeightAnalytical,WeightEnglish,WeightExperience,WeightGPA,WeightSop,ScholarshipAmount,ScholarshipPercentage,ScholarshipType,IsNewlyLaunched,BatchId,IsImported,IsImportVerified,Is_Recommendation_Sponser,AnalyticalScore,MinimumLSATScore
,Accounting,,,,,,Fall 2026,,,,Required,Required,Either,"International students must meet the university’s English language proficiency requirements. Accepted tests for graduate students include TOEFL iBT (79 with subscores of 17+), IELTS (6.5 with subscores of 6.0+), PTE (58), Duolingo (110), or ELS Level 112.",The application and all supporting documentation must be received by the application deadline. Admission decisions will not be made until all materials have been received. Successful applicants must meet the following requirements: 1. Bachelor’s degree from a regionally accredited college or university. 2. A minimum undergraduate GPA of 3.0 on a 4.0 scale. Applicants with a GPA below 3.0 will be considered based on a holistic review of all application materials. 3. Completion of prerequisite courses with a C or better prior to admission. 4. Submit GMAT/GRE scores (may be waived). 5. Submit all application materials through the online graduate application: a. Online Application; b. Application Fee; c. Resume; d. Statement of Purpose; e. Two references; f. Official transcripts from all post-secondary institutions attended.,,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,,,,College of Business,"$9,493.50/Year (MN Resident, 12-18 credits/semester)",,,,,,,"Accountants are business professionals who prepare and analyze financial information for organizations of all types. An accounting degree prepares individuals to enter a career field that is very much in demand in all areas of the country and world. Accountants compile, categorize, interpret, and summarize financial data for use in analyzing and reporting on the financial position and operating performance of organizations. In addition to being responsible for maintaining accounting records and preparing financial statements, accountants perform a variety of related tasks, including: preparing tax forms, analyzing costs and revenues, auditing financial statements, and providing financial advice to individuals and organizations. Students earning a Bachelor of Science (BS) in Accounting will be prepared to work in public accounting, industry, government, or not-for-profit organizations. The accounting curriculum is designed to provide students with a broad business base and a strong accounting background including courses in financial accounting, managerial accounting, auditing, taxation, and accounting information systems. The coursework will provide a foundation for those students who wish to pursue professional certification such as the Certified Public Accountant (CPA) or Certified Management Accountant (CMA).",,https://www.mnsu.edu/academic-catalog/,The College of Business is accredited by AACSB International – The Association to Advance Collegiate Schools of Business.,,$316.45 per credit (MN Resident) + $25.00 per credit for upper-level (300-400) College of Business courses,,True,,4.0,2.5,,,,,,,,,,,"$9,493.50/Year (MN Resident, 12-18 credits/semester)",,,,,,,False,False,,,110.0,112.0,,,6.5,,,58.0,,79.0,,,,,,,,,,,"Up to $6,000 per year",,Merit-based,,,,,,,
,Accounting Minor,,,,,,,,,,Not Required,Not Required,Not Required,,"Must earn a ""C"" or better in all Accounting classes. An overall GPA of 2.5 is required in all Accounting courses. Business majors may not minor in Accounting.",Not Required,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,College of Business,,,,,,,,,,https://catalog.purdue.edu/preview_program.php?catoid=15&poid=24130,,,$334.81 (MN Resident),False,False,,4.0,2.5,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,"Merit-based, Need-based",,,,,,,
,Actuarial Science Minor,,,,,Minor,Fall 2026,,"September 15, 2025","April 1, 2026",Not Required,Not Required,Not Required,,"A 'C' (2.0) or better is required for all courses in the minor. This minor is open to all students and especially to students who major in Mathematics, Statistics, Finance, Accounting, Economics, or Computer Science.",Not Required,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,"College of Science, Engineering & Technology","$10,536/Year",,,,,,,"The minor in Actuarial Science is designed to prepare students for the demands of the actuarial profession. Students completing this minor will gain a strong foundation in mathematics, statistics, and finance, essential for passing professional actuarial examinations and pursuing a career in various fields such as insurance, risk management, and pensions. The curriculum emphasizes analytical skills, problem-solving techniques, and an understanding of financial instruments and markets. This minor complements a wide range of majors, including Mathematics, Statistics, Finance, and Economics, providing a valuable interdisciplinary perspective for students interested in a career as an actuary.",,https://www.mnsu.edu/academic-catalog/,,,$326.65 (Resident),False,True,,4.0,2.0,,,,,,,,,,,10536,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,"Merit-based, Need-based, Program-specific",,,,,,,
,Advocating for Social Justice Minor,,,,,,Fall 2026,,,,,,,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,College of Allied Health and Nursing,"$4,947.75/Semester for MN Resident (Undergraduate, 12-18 credits)",,,,,,,"The Advocating for Social Justice Minor provides students with knowledge, skills, and values to critically analyze structures of power and privilege, and to advocate for social justice in diverse contexts. The minor is interdisciplinary, drawing from fields such as sociology, psychology, political science, ethnic studies, gender and women's studies, and communication studies. Students will explore theoretical frameworks of social justice, engage in critical self-reflection, and develop practical skills for promoting equity and inclusion through activism, community organizing, and policy advocacy. The minor prepares students to address complex social issues such as inequality, discrimination, and human rights violations, and to contribute to positive social change.",,https://www.mnsu.edu/academic-catalog/,,,$329.85/credit for MN Residents (2023-2024),False,False,,4.0,2.0,70.7%,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,"Merit-based, need-based, leadership-based",,,,,,,
,Aeronautics Minor,,,,,,Fall 2026,,,,Not Required,Not Required,Not Required,,,Not Required,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,"College of Education, Allied Health, and Nursing",,,,,,,,"The Aeronautics Minor is open to all students and will provide knowledge of the various facets of aviation and aerospace. This includes topics in aviation history, fundamentals of flight, air traffic control, aviation safety, navigation, and human factors. The minor can be taken by students who are interested in aviation and provides a broad base of knowledge in Aeronautics.",,https://www.mnsu.edu/academic-catalog/undergraduate/aeronautics-minor/,,,$303.15,False,True,,4.0,2.5,72%,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,"Merit-based, Need-based, Program-specific",,,,,,,
,Aging Studies for Nursing Students Minor,,,,,Minor,Fall 2026,,,,Not Required,Not Required,,,"This interdisciplinary undergraduate minor in aging studies is open to nursing students at Minnesota State University, Mankato.",Not Required,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,College of Allied Health and Nursing,"$9,756/Year (MN Resident)",,,,,,,"This minor is designed for nursing students to enhance knowledge and skills in aging and prepare for careers working with older adults. The minor consists of courses from multiple disciplines on campus to provide a breadth of knowledge and understanding on various aspects of aging. These courses provide nursing students with a deeper understanding of the aging process, common health challenges in older adults, and strategies for providing high-quality, person-centered care. The minor enhances the nursing curriculum by offering specialized knowledge in gerontology, preparing graduates to excel in diverse healthcare settings, including hospitals, long-term care facilities, home healthcare, and community-based programs. Overall, the minor in Aging Studies for Nursing Students aims to equip future nurses with the expertise and sensitivity required to meet the unique needs of the growing older adult population, fostering compassionate and effective care.",,https://www.mnsu.edu/academic-catalog/,,,$325.21/credit (MN Resident),,False,,4.0,2.5,,,,,,,,,,,9756,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,"Merit-based, Need-based, Leadership, Talent",,,,,,,
,Aging Studies Minor,,,,,,Fall 2026,,,,Not Required,Not Required,Not Required,,,Not Required,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,College of Social and Behavioral Sciences,"$4,834.70/Semester",,,,,,,"The Aging Studies minor provides students from a variety of disciplines with a multidisciplinary perspective on the aging process and older adults, focusing on the social, psychological, and biological aspects of aging. The minor is designed to complement most major fields of study and helps students prepare for career opportunities in the growing field of aging, as well as for further graduate study.",,https://mankato.mnsu.edu/academics/academic-catalog/all-active-catalogs/2021-2022/undergraduate/aging-studies/,,,$319.45,False,False,,4.0,2.0,,,,,,,,,,,"$4,834.70/Semester",,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,"Merit-based, Need-based",,,,,,,
,Agribusiness and Food Innovation,,,,,,,,,,,,Not Required,"All applicants whose native language is not English must demonstrate English proficiency. Accepted tests and minimum scores include TOEFL iBT: 61 (no subscore below 15), TOEFL PBT: 500, IELTS: 6.0 (no subscore below 5.0), Duolingo: 100, PTE Academic: 47, or completion of ELS Level 112.","To gain admission, you'll need to complete the Minnesota State High School Preparation Requirements and meet our admission requirements. Minnesota State Mankato considers your high school GPA in addition to other context you might provide in your application. The application process involves completing the online application, paying the non-refundable $20 application fee, and submitting your official high school transcript. ACT/SAT scores are not required for admission.",,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,College of Allied Health and Nursing,"$9,398.50/Year (Resident); $19,624.00/Year (Non-Resident)",,,,,,,"The Agribusiness and Food Innovation program at Minnesota State University, Mankato provides students with the business and technical skills necessary to meet the increasing demand for professionals in the food, agribusiness, and agricultural sectors. As the global population grows and consumer preferences evolve, the need for well-trained individuals who understand both the business aspects and the innovative practices within the food supply chain becomes critical. This program offers a unique blend of business administration principles, food science, and agricultural innovation, preparing students for dynamic careers in an essential global industry. Graduates will be equipped to tackle challenges related to food production, processing, distribution, marketing, and policy, while also driving innovation to create sustainable and efficient food systems. The curriculum emphasizes experiential learning through internships, case studies, and industry projects, ensuring students gain practical experience alongside theoretical knowledge. Our faculty, with diverse expertise in agribusiness, food science, and economics, are committed to fostering a learning environment that encourages critical thinking, problem-solving, and leadership development.",,https://www.mnsu.edu/academic-catalog/,,,$322.25/credit (Resident); $665.65/credit (Non-Resident),False,True,,4.0,2.0,,,,,,,,,,,"$9,398.50/Year (Resident); $19,624.00/Year (Non-Resident)",,,,,,,False,False,,,100.0,112.0,,,6.0,,,47.0,,61.0,,,,,,,,,,,"$1,000 - $6,000 per year (Presidential Scholar Awards)",,"Merit-based, Need-based, Departmental, Alumni Legacy",,,,,,,
,Agribusiness and Food Innovation Minor,,,,,,Fall 2026,,,,Not Required,Not Required,,,"The Agribusiness and Food Innovation minor is open to any student at Minnesota State University, Mankato.",Not Required,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,College of Allied Health and Nursing and College of Business,"$4,551.75/Semester",,,,,,,"The Agribusiness and Food Innovation minor provides students with knowledge and skills to understand the growing global food system and the essential role of agribusiness in providing food, fiber, and fuel. The curriculum provides a foundation in business management, economics, and marketing principles as they apply to the agricultural and food industries. It also emphasizes innovation, sustainability, and entrepreneurship within the food supply chain. This minor is open to all students, particularly those interested in careers in food production, distribution, marketing, and policy.",,https://www.mnsu.edu/academic-catalog/undergraduate/agribusiness-and-food-innovation-minor/,,,$303.45/credit,False,True,,4.0,2.0,90.2%,,,,,,,,,,"$4,551.75/Semester",,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,"Up to $6,000 per year",,"Merit-based, Need-based, Departmental",,,,,,,
,Agricultural Sciences,,,,,,Fall 2026,,,,Not Required,Not Required,Not Required,"For international undergraduate applicants, English proficiency can be demonstrated by meeting one of the following minimum requirements: TOEFL iBT score of 61, IELTS score of 5.5, Duolingo English Test score of 95, PTE Academic score of 47, or successful completion of ELS Level 112.","To be considered for admission, you will need to submit: Completed online application. Official high school transcript (or GED scores). Non-refundable $20 application fee.",Not Required,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,"College of Science, Engineering and Technology","$9,988.80/Year",,,,,,,"The Bachelor of Science in Agricultural Sciences provides a broad-based curriculum leading to a variety of careers in agriculture. Students gain knowledge and skills in agribusiness, agricultural education, and agronomy, as well as a strong foundation in the sciences. The program emphasizes hands-on learning, research opportunities, and practical application of agricultural principles. Graduates are prepared for roles in agricultural business, production, education, research, and government.",,https://mankato.mnsu.edu/academics/academic-catalog/all-active-catalogs/2024-2025-academic-catalog/undergraduate/agricultural-sciences-bs/,,,$333.95,False,True,,4.0,2.0,,,,,,,,,,,"$9,988.80/Year",,,,,,,False,False,,,95.0,112.0,,,5.5,,,47.0,,61.0,,,,,,,,,,,"Up to $5,000",,"Merit-based, Need-based, Departmental",,,,,,,
