QsWorldRanking,School,MaxFails,MaxGPA,MinGPA,PreviousYearAcceptanceRates,Term,LiveDate,DeadlineDate,Fees,AverageScholarshipAmount,CostPerCredit,ScholarshipAmount,ScholarshipPercentage,ScholarshipType,Program duration,Tuition fee,Program name,Program Page url
,Hutton School of Business,,,,,"Fall, Spring, Summer",,,36234,10.4K [8],549/hour [8],,,,A full-time student earning 24 credits per academic year may complete the program within three years. A part-time student completing 12 credits per academic year may complete the program in five years. [8],$549/hour [8],Doctor of Business Administration (DBA),https://www.ucumberlands.edu/academics/graduate
,,,,,,,,,,,415,,,,three years or fewer,,Doctor of Educational Leadership (Ed.D.),https://www.ucumberlands.edu/academics/graduate
,,,,,,,,,,,,,,,,,Doctor of Physical Therapy (DPT),https://www.ucumberlands.edu/academics/graduate
,Hutton School of Business,,4.0,3.0,,,,,,,$700/Credit Hour,,,Merit-based,,$700 per credit hour,Executive PhD in Business,https://www.ucumberlands.edu/academics/graduate
,,,,,,"Fall, Spring, Summer",,,44940,,749 per credit hour,,,,,"$44,940",Executive PhD in Information Technology,https://www.ucumberlands.edu/academics/graduate
,Hutton School of Business,,,,,,,,,,500,,,,66 hours,,Doctor of Philosophy in Business with Accounting specialty,https://www.ucumberlands.edu/academics/graduate
,Hutton School of Business,,4,3.0,,Rolling,,,,,$700,,,,3-5 years,,Doctor of Philosophy in Business with Blockchain specialty,https://www.ucumberlands.edu/academics/graduate
,Plaster Graduate School of Business,,,,,"Fall, Spring, Summer",,,,,700,,,,,$700 per credit hour,Doctor of Philosophy in Business with Business Analytics specialty,https://www.ucumberlands.edu/academics/graduate
,Hutton School of Business,,4,3.0,,"Fall, Spring, Summer",April 1st (for Fall term),August 1st (for Fall term),,,500,,,,,$500 per credit hour,Doctor of Philosophy in Business with Entrepreneurship specialty,https://www.ucumberlands.edu/academics/graduate
,Hutton School of Business,,,,,,,,,,,,,,,,Doctor of Philosophy in Business with Finance specialty,https://www.ucumberlands.edu/academics/graduate
,Hutton School of Business,,,,,,,,,,,,,,,,Doctor of Philosophy in Business with Healthcare Administration specialty,https://www.ucumberlands.edu/academics/graduate
,,,,,,,,,,,,,,,,,Doctor of Philosophy in Business with Marketing specialty,https://www.ucumberlands.edu/academics/graduate
,Hutton School of Business,,4.0,,,,,,,,,,,,,,Doctor of Philosophy in Business with Project Management specialty,https://www.ucumberlands.edu/academics/graduate
,,,,,,,,,,,,,,,,,Doctor of Philosophy in Business with Public Administration specialty,https://www.ucumberlands.edu/academics/graduate
,,,,,,,,,,,,,,,,,Doctor of Philosophy in Business with Strategic Management specialty,https://www.ucumberlands.edu/academics/graduate
,,,,,,,,,,,,,,,,,Doctor of Philosophy in Business with Supply Chain Management specialty,https://www.ucumberlands.edu/academics/graduate
,,,4.0,3.0,,,,,,,"$549/credit hour for online Ph.D. in Information Technology, $749/credit hour for hybrid Executive Ph.D. in Information Technology",,,,60 credit hours,,Doctor of Philosophy in Information Technology with Artificial Intelligence specialty,https://www.ucumberlands.edu/academics/graduate
