Program name,Program Page url
Doctor of Business Administration in Finance,https://www.youtube.com/watch?v=NutgiiaYME8
Doctor of Education in Educational Leadership,https://sacredheart.smartcatalogiq.com/en/2022-2023/2022-2023-graduate-catalog/programs-of-study
Doctor of Education in Higher Education Leadership,https://www.sacredheart.edu/majors--programs/higher-education-leadership---edd/
Doctor of Physical Therapy,https://sacredheart.smartcatalogiq.com/en/2022-2023/2022-2023-graduate-catalog/programs-of-study
Family Nurse Practitioner Doctor of Nursing Practice,https://sacredheart.smartcatalogiq.com/en/2022-2023/2022-2023-graduate-catalog/programs-of-study
"Ph.D. in Organization Development, Change & Effectiveness",https://sacredheart.smartcatalogiq.com/en/2022-2023/2022-2023-graduate-catalog/programs-of-study
Ph.D. in Social Work,https://www.youtube.com/watch?v=bVa2xu274to
Post-Master's Doctor of Nursing Practice,https://sacredheart.smartcatalogiq.com/en/2022-2023/2022-2023-graduate-catalog/programs-of-study
Master of Science in Athletic Training,https://sacredheart.smartcatalogiq.com/en/2022-2023/2022-2023-graduate-catalog/programs-of-study
Master of Arts in Clinical Mental Health Counseling,https://www.onlineeducation.com/counseling/schools/sacred-heart-university-ma-clinical-mental-health-counseling
Master of Arts in Film & Television Production,https://sacredheart.smartcatalogiq.com/en/2023-2024/2023-2024-graduate-catalog/college-of-arts-and-sciences/communication-and-media-studies/communication/master-of-arts-in-film-and-television-production
Master of Arts in Higher Education & Student Affairs,https://sacredheart.smartcatalogiq.com/en/2022-2023/2022-2023-graduate-catalog/programs-of-study
Master of Arts in Sports Communication and Media,https://sacredheart.smartcatalogiq.com/en/2022-2023/2022-2023-graduate-catalog/programs-of-study
Master of Arts in Strategic Communications and Public Relations,https://www.youtube.com/watch?v=Ke074oZULlE
Master of Arts in Teaching Music,https://sacredheart.smartcatalogiq.com/en/2022-2023/2022-2023-graduate-catalog/programs-of-study
Master of Business Administration,https://www.shiksha.com/studyabroad/usa/universities/sacred-heart-university/master-of-business-administration
Master of Fine Arts in Film and Television Production,https://sftv.lmu.edu/academics/graduateprograms/filmandtvproduction/
Master of Health Administration,https://mha.ucla.edu/admissions/
Master of Physician Assistant Studies,https://sacredheart.smartcatalogiq.com/en/2025-2026/2025-2026-graduate-catalog/college-of-health-professions/physician-assistant-studies/master-of-physician-assistant-studies
Master of Science in Accounting,https://sacredheart.smartcatalogiq.com/en/2022-2023/2022-2023-graduate-catalog/programs-of-study
Master of Science in Business Analytics,https://www.sacredheart.edu/majors--programs/business-analytics--applied-ai---ms/
Master of Science in Chemistry,https://sacredheart.smartcatalogiq.com/en/2022-2023/2022-2023-graduate-catalog/programs-of-study
Master of Science in Computer Science and Information Technologies,https://polytechnic.purdue.edu/academics/master-science-computer-and-information-technology
Master of Science in Cybersecurity,https://sacredheart.smartcatalogiq.com/en/2022-2023/2022-2023-graduate-catalog/programs-of-study
Master of Science in Digital Marketing,https://sacredheart.smartcatalogiq.com/en/2022-2023/2022-2023-graduate-catalog/programs-of-study
Master of Science in Finance and Investment Management,https://www.sacredheart.edu/majors--programs/finance--investment-management---ms/
Master of Science in Healthcare Informatics,https://www.sacredheart.edu/majors--programs/healthcare-informatics---ms/
Master of Science in Industrial/Organizational Psychology,https://sacredheart.smartcatalogiq.com/en/2022-2023/2022-2023-graduate-catalog/programs-of-study
Master of Science in Nursing,https://sacredheart.smartcatalogiq.com/en/2022-2023/2022-2023-graduate-catalog/programs-of-study
Master of Science in Nursing Administration,https://research.com/advice/different-types-of-nurse-executive-leadership-degrees-and-their-salaries
Master of Science in Occupational Therapy,https://sacredheart.smartcatalogiq.com/en/2022-2023/2022-2023-graduate-catalog/programs-of-study
Master of Science in Speech-Language Pathology,https://sacredheart.smartcatalogiq.com/en/2022-2023/2022-2023-graduate-catalog/programs-of-study
Master of Science in Strategic Human Resource Management,https://www.sacredheart.edu/majors--programs/human-resource-management---ms/
Master of Arts in Curriculum and Instruction,https://www.sacredheart.edu/academics/colleges--schools/college-of-education--human-development/programs-offered/
Master of Arts in Special Education,https://sacredheart.smartcatalogiq.com/en/2022-2023/2022-2023-graduate-catalog/programs-of-study
Advanced Graduate Certificate in Nursing Education,https://sacredheart.smartcatalogiq.com/en/2022-2023/2022-2023-graduate-catalog/programs-of-study
Advanced Graduate Certificate in Nursing Management and Executive Leadership,https://sacredheart.smartcatalogiq.com/en/2022-2023/2022-2023-graduate-catalog/programs-of-study
Business Analytics Certificate,https://sacredheart.smartcatalogiq.com/en/2022-2023/2022-2023-graduate-catalog/programs-of-study
Certificate of Advanced Study in Play Therapy,https://sacredheart.smartcatalogiq.com/en/2022-2023/2022-2023-graduate-catalog/programs-of-study
Sixth-Year Degree in SEAL for Social Justice Leadership,https://sacredheart.smartcatalogiq.com/en/2022-2023/2022-2023-graduate-catalog/programs-of-study
Sixth-Year Degree in Special Education,https://sacredheart.smartcatalogiq.com/en/2022-2023/2022-2023-graduate-catalog/programs-of-study
Sixth-Year Degree in STEAM Education,https://sacredheart.smartcatalogiq.com/en/2023-2024/2023-2024-graduate-catalog/isabelle-farrington-college-of-education-and-human-development/teacher-education/certificate-of-advanced-study-in-steam-education
Coding Boot Camp Certificate,https://sacredheart.smartcatalogiq.com/en/2022-2023/2022-2023-graduate-catalog/programs-of-study
Certificate in Computer Science Education (110),https://sacredheart.smartcatalogiq.com/en/2022-2023/2022-2023-graduate-catalog/programs-of-study
Corporate Finance Certificate,https://digitalcommons.sacredheart.edu/cgi/viewcontent.cgi?article=1066&context=g_cat
Cybersecurity Certificate,https://sacredheart.smartcatalogiq.com/en/2022-2023/2022-2023-graduate-catalog/programs-of-study
Database Design Certificate,https://sacredheart.smartcatalogiq.com/en/2022-2023/2022-2023-graduate-catalog/programs-of-study
Digital Marketing Certificate,https://www.sacredheart.edu/majors--programs/digital-marketing---graduate-certificate/
Certificate in Elementary Teacher Certification,https://sacredheart.smartcatalogiq.com/en/2023-2024/2023-2024-graduate-catalog/isabelle-farrington-college-of-education-and-human-development/teacher-education/graduate-teacher-certification-programs/general-education-requirements-for-initial-certification
Global Investments Certificate,https://digitalcommons.sacredheart.edu/cgi/viewcontent.cgi?article=1066&context=g_cat
Healthcare Administration Graduate Certificate,https://www.sacredheart.edu/majors--programs/healthcare-administration---graduate-certificate/
