Program name,Program Page url
Master of Advanced Studies in Climate Science and Policy,https://grad.ucsd.edu/admissions/programs.html
Master of Science in Earth Sciences,https://grad.ucsd.edu/admissions/programs.html
PhD in Earth Sciences,https://grad.ucsd.edu/admissions/programs.html
PhD in Earth Sciences with a Specialization in Interdisciplinary Environmental Research,https://grad.ucsd.edu/admissions/programs.html
PhD in Geophysics (Joint with San Diego State University),https://grad.ucsd.edu/admissions/programs.html
Master of Advanced Studies in Marine Biodiversity and Conservation,https://grad.ucsd.edu/admissions/programs.html
Master of Science in Marine Biology,https://grad.ucsd.edu/admissions/programs.html
PhD in Marine Biology,https://grad.ucsd.edu/admissions/programs.html
PhD in Marine Biology with a Specialization in Interdisciplinary Environmental Research,https://grad.ucsd.edu/admissions/programs.html
Master of Science in Oceanography,https://grad.ucsd.edu/admissions/programs.html
PhD in Oceanography,https://grad.ucsd.edu/admissions/programs.html
PhD in Oceanography with a Specialization in Interdisciplinary Environmental Research,https://grad.ucsd.edu/admissions/programs.html
PhD in Anthropology,https://grad.ucsd.edu/admissions/programs.html
PhD in Anthropology and Cognitive Science,https://grad.ucsd.edu/admissions/programs.html
PhD in Anthropology (Science Studies),https://grad.ucsd.edu/admissions/programs.html
PhD in Anthropology with a Specialization in Anthropogeny,https://grad.ucsd.edu/admissions/programs.html
PhD in Anthropology with a Specialization in Cognitive Science,https://grad.ucsd.edu/admissions/programs.html
PhD in Anthropology with a Specialization in Computational Social Science,https://grad.ucsd.edu/admissions/programs.html
PhD in Anthropology with a Specialization in Critical Gender Studies,https://grad.ucsd.edu/admissions/programs.html
PhD in Anthropology with a Specialization in Interdisciplinary Environmental Research,https://grad.ucsd.edu/admissions/programs.html
PhD in Astronomy and Astrophysics,https://grad.ucsd.edu/admissions/programs.html
Doctor of Audiology (AuD) (Joint with San Diego State University),https://grad.ucsd.edu/admissions/programs.html
Master of Science in Bioengineering,https://grad.ucsd.edu/admissions/programs.html
PhD in Bioengineering,https://grad.ucsd.edu/admissions/programs.html
Master of Science in Bioinformatics and Systems Biology,https://grad.ucsd.edu/admissions/programs.html
PhD in Bioinformatics and Systems Biology,https://grad.ucsd.edu/admissions/programs.html
Master of Science in Biological Sciences,https://grad.ucsd.edu/admissions/programs.html
PhD in Biological Sciences,https://grad.ucsd.edu/admissions/programs.html
Master of Science in Biomedical Sciences,https://grad.ucsd.edu/admissions/programs.html
PhD in Biomedical Sciences,https://grad.ucsd.edu/admissions/programs.html
Master of Science in Biostatistics,https://grad.ucsd.edu/admissions/programs.html
PhD in Biostatistics,https://grad.ucsd.edu/admissions/programs.html
Master of Science in Business Analytics,https://grad.ucsd.edu/admissions/programs.html
Master of Finance,https://grad.ucsd.edu/admissions/programs.html
Master of Professional Accountancy,https://grad.ucsd.edu/admissions/programs.html
Master of Science in Business Administration,https://grad.ucsd.edu/admissions/programs.html
Full-Time MBA,https://grad.ucsd.edu/admissions/programs.html
FlexMBA,https://grad.ucsd.edu/admissions/programs.html
Executive MBA,https://grad.ucsd.edu/admissions/programs.html
PhD in Management,https://grad.ucsd.edu/admissions/programs.html
Master of Arts in Chemistry,https://grad.ucsd.edu/admissions/programs.html
Master of Science in Chemistry,https://grad.ucsd.edu/admissions/programs.html
PhD in Chemistry,https://grad.ucsd.edu/admissions/programs.html
PhD in Clinical Psychology (Joint with San Diego State University),https://grad.ucsd.edu/admissions/programs.html
Master of Arts in Communication,https://communication.ucsd.edu/graduate/admissions-faq.html
PhD in Communication,https://grad.ucsd.edu/admissions/programs.html
PhD in Communication (Science Studies),https://grad.ucsd.edu/admissions/programs.html
Master of Science in Computer Science,https://grad.ucsd.edu/admissions/programs.html
PhD in Computer Science,https://grad.ucsd.edu/admissions/programs.html
Master of Science in Computer Science with a Specialization in Human-Centered Design,https://grad.ucsd.edu/admissions/programs.html
PhD in Computer Science with a Specialization in Human-Centered Design,https://grad.ucsd.edu/admissions/programs.html
Master of Science in Computer Science (Computer Engineering),https://grad.ucsd.edu/admissions/programs.html
PhD in Computer Science (Computer Engineering),https://grad.ucsd.edu/admissions/programs.html
PhD in Computer Science (Computer Engineering) with a Specialization in Human-Centered Design,https://grad.ucsd.edu/admissions/programs.html
PhD in Computer Science and Cognitive Science,https://grad.ucsd.edu/admissions/programs.html
PhD in Computer Science with a Specialization in Bioinformatics,https://grad.ucsd.edu/admissions/programs.html
Master of Advanced Studies in Data Science and Engineering,https://grad.ucsd.edu/admissions/programs.html
Master of Science in Electrical and Computer Engineering (Advanced Manufacturing),https://grad.ucsd.edu/admissions/programs.html
Master of Science in Electrical Engineering (Applied Electromagnetics),https://grad.ucsd.edu/admissions/programs.html
PhD in Electrical Engineering (Applied Electromagnetics),https://grad.ucsd.edu/admissions/programs.html
Master of Science in Electrical Engineering (Applied Ocean Sciences),https://grad.ucsd.edu/admissions/programs.html
PhD in Electrical Engineering (Applied Ocean Sciences),https://grad.ucsd.edu/admissions/programs.html
Master of Science in Electrical Engineering (Applied Physics),https://grad.ucsd.edu/admissions/programs.html
PhD in Electrical Engineering (Applied Physics),https://grad.ucsd.edu/admissions/programs.html
Master of Science in Electrical Engineering (Communication Theory and Systems),https://grad.ucsd.edu/admissions/programs.html
PhD in Electrical Engineering (Communication Theory and Systems),https://grad.ucsd.edu/admissions/programs.html
Master of Science in Electrical Engineering (Computer Engineering),https://grad.ucsd.edu/admissions/programs.html
PhD in Electrical Engineering (Computer Engineering),https://grad.ucsd.edu/admissions/programs.html
Master of Science in Electrical Engineering (Electronic Circuits and Systems),https://grad.ucsd.edu/admissions/programs.html
PhD in Electrical Engineering (Electronic Circuits and Systems),https://grad.ucsd.edu/admissions/programs.html
"Master of Science in Electrical Engineering (Intelligent Systems, Robotics, and Control)",https://grad.ucsd.edu/admissions/programs.html
"PhD in Electrical Engineering (Intelligent Systems, Robotics, and Control)",https://grad.ucsd.edu/admissions/programs.html
Master of Science in Electrical Engineering (Machine Learning and Data Science),https://grad.ucsd.edu/admissions/programs.html
PhD in Electrical Engineering (Machine Learning and Data Science),https://grad.ucsd.edu/admissions/programs.html
Master of Science in Electrical Engineering (Medical Devices and Systems),https://grad.ucsd.edu/admissions/programs.html
PhD in Electrical Engineering (Medical Devices and Systems),https://grad.ucsd.edu/admissions/programs.html
Master of Science in Electrical Engineering (Medical Imaging),https://grad.ucsd.edu/admissions/programs.html
PhD in Electrical Engineering (Medical Imaging),https://grad.ucsd.edu/admissions/programs.html
Master of Science in Electrical Engineering (Nanoscale Devices and Systems),https://grad.ucsd.edu/admissions/programs.html
PhD in Electrical Engineering (Nanoscale Devices and Systems),https://grad.ucsd.edu/admissions/programs.html
Master of Science in Electrical Engineering (Photonics),https://grad.ucsd.edu/admissions/programs.html
PhD in Electrical Engineering (Photonics),https://grad.ucsd.edu/admissions/programs.html
Master of Science in Electrical Engineering (Signal and Image Processing),https://grad.ucsd.edu/admissions/programs.html
PhD in Electrical Engineering (Signal and Image Processing),https://grad.ucsd.edu/admissions/programs.html
PhD in Engineering Sciences (Electrical and Computer Engineering) (Joint with San Diego State University),https://grad.ucsd.edu/admissions/programs.html
Master of Advanced Studies in Wireless Embedded Systems,https://grad.ucsd.edu/admissions/programs.html
Master of Arts in Economics,https://grad.ucsd.edu/admissions/programs.html
PhD in Economics,https://grad.ucsd.edu/admissions/programs.html
Master of Education (M.Ed.),https://grad.ucsd.edu/admissions/programs.html
PhD in Education,https://grad.ucsd.edu/admissions/programs.html
Master of Fine Arts in Theatre and Dance (Acting),https://grad.ucsd.edu/admissions/programs.html
Master of Fine Arts in Theatre and Dance (Dance Theatre),https://grad.ucsd.edu/admissions/programs.html
Master of Fine Arts in Theatre and Dance (Design),https://grad.ucsd.edu/admissions/programs.html
Master of Fine Arts in Theatre and Dance (Directing),https://grad.ucsd.edu/admissions/programs.html
Master of Fine Arts in Theatre and Dance (Playwriting),https://grad.ucsd.edu/admissions/programs.html
Master of Fine Arts in Theatre and Dance (Stage Management),https://grad.ucsd.edu/admissions/programs.html
PhD in Drama and Theatre (Joint Program with UC Irvine),https://grad.ucsd.edu/admissions/programs.html
PhD in Drama and Theatre with a Specialization in Critical Gender Studies (Joint with UC Irvine),https://grad.ucsd.edu/admissions/programs.html
Master of Arts in History,https://grad.ucsd.edu/admissions/programs.html
PhD in History,https://grad.ucsd.edu/admissions/programs.html
Master of International Affairs,https://grad.ucsd.edu/admissions/programs.html
Master of Public Policy,https://grad.ucsd.edu/admissions/programs.html
Doctor of Education in Transformational Leadership (Ed.D.),https://grad.ucsd.edu/admissions/programs.html
Master of Arts in Latin American Studies,https://grad.ucsd.edu/admissions/programs.html
Master of Arts in Linguistics,https://grad.ucsd.edu/admissions/programs.html
PhD in Linguistics,https://grad.ucsd.edu/admissions/programs.html
Master of Arts in Literature,https://grad.ucsd.edu/admissions/programs.html
PhD in Literature,https://grad.ucsd.edu/admissions/programs.html
Master of Science in Materials Science and Engineering,https://grad.ucsd.edu/admissions/programs.html
PhD in Materials Science and Engineering,https://grad.ucsd.edu/admissions/programs.html
Master of Arts in Mathematics,https://grad.ucsd.edu/admissions/programs.html
Master of Science in Mathematics,https://grad.ucsd.edu/admissions/programs.html
PhD in Mathematics,https://grad.ucsd.edu/admissions/programs.html
Master of Science in Mechanical and Aerospace Engineering,https://grad.ucsd.edu/admissions/programs.html
PhD in Mechanical and Aerospace Engineering,https://grad.ucsd.edu/admissions/programs.html
Doctor of Medicine (MD),https://grad.ucsd.edu/admissions/programs.html
Master of Arts in Music,https://grad.ucsd.edu/admissions/programs.html
Doctor of Musical Arts (DMA),https://grad.ucsd.edu/admissions/programs.html
PhD in Music,https://grad.ucsd.edu/admissions/programs.html
PhD in Neurosciences,https://grad.ucsd.edu/admissions/programs.html
Doctor of Pharmacy (Pharm.D.),https://grad.ucsd.edu/admissions/programs.html
Master of Science in Pharmaceutical Sciences,https://grad.ucsd.edu/admissions/programs.html
PhD in Pharmaceutical Sciences,https://grad.ucsd.edu/admissions/programs.html
Master of Arts in Philosophy,https://grad.ucsd.edu/admissions/programs.html
PhD in Philosophy,https://grad.ucsd.edu/admissions/programs.html
Master of Science in Physics,https://grad.ucsd.edu/admissions/programs.html
PhD in Physics,https://grad.ucsd.edu/admissions/programs.html
Master of Arts in Political Science,https://grad.ucsd.edu/admissions/programs.html
PhD in Political Science,https://grad.ucsd.edu/admissions/programs.html
PhD in Political Science and International Affairs,https://grad.ucsd.edu/admissions/programs.html
Master of Public Health (MPH),https://grad.ucsd.edu/admissions/programs.html
PhD in Public Health,https://grad.ucsd.edu/admissions/programs.html
Master of Science in Sociology,https://grad.ucsd.edu/admissions/programs.html
PhD in Sociology,https://grad.ucsd.edu/admissions/programs.html
Master of Science in Structural Engineering,https://grad.ucsd.edu/admissions/programs.html
PhD in Structural Engineering,https://grad.ucsd.edu/admissions/programs.html
Master of Fine Arts in Visual Arts,https://grad.ucsd.edu/admissions/programs.html
PhD in Visual Arts,https://grad.ucsd.edu/admissions/programs.html
Certificate in Business Administration,https://grad.ucsd.edu/admissions/programs.html
Certificate in Business Management,https://grad.ucsd.edu/admissions/programs.html
Certificate in Digital Marketing,https://grad.ucsd.edu/admissions/programs.html
Certificate in Leadership and Management,https://grad.ucsd.edu/admissions/programs.html
Certificate in Project Management,https://grad.ucsd.edu/admissions/programs.html
Certificate in Energy Analytics Analysis,https://grad.ucsd.edu/admissions/programs.html
Certificate in Quantitative Methods,https://grad.ucsd.edu/admissions/programs.html
Certificate in Spatial Analysis,https://grad.ucsd.edu/admissions/programs.html
Certificate in Event Safety,https://grad.ucsd.edu/admissions/programs.html
Certificate in Professional Safety and Health Officer,https://grad.ucsd.edu/admissions/programs.html
Certificate in Safety and Health Specialist,https://grad.ucsd.edu/admissions/programs.html
Certificate in Safety and Health Fundamentals,https://grad.ucsd.edu/admissions/programs.html
