QsWorldRanking,School,MaxFails,MaxGPA,MinGPA,PreviousYearAcceptanceRates,Term,LiveDate,DeadlineDate,Fees,AverageScholarshipAmount,CostPerCredit,ScholarshipAmount,ScholarshipPercentage,ScholarshipType,Program duration,Tuition fee,Program name,Program Page url
33,Stephen M. Ross School of Business,,,,,Fall,,,69282,,,"$5,000 to full tuition",More than 65% of recent students received a scholarship,Merit-based,8 months,"Michigan Residents: $64,282/program, Non-Michigan Residents: $69,282/program",Master of Accounting,"The official university website for the University of Michigan is umich.edu.

The University of Michigan is a public research university with its flagship campus in Ann Arbor, Michigan. It also has regional campuses in Dearborn and Flint. The university offers a wide range of undergraduate and graduate programs across its various schools and colleges. You can find information about admissions, academics, news, and events on their official website."
44,College of Engineering,,4.0,3.2,,Fall,,,"Non-Resident: $59,666/Year; Resident: $29,530/Year",,3280,,,Merit-based,1.5 years,"Non-Resident: $59,666/Year; Resident: $29,530/Year",Master of Science in Aerospace Engineering,"The official university website for the University of Michigan is umich.edu.

The University of Michigan is a public research university with its flagship campus in Ann Arbor, Michigan. It also has regional campuses in Dearborn and Flint. The university offers a wide range of undergraduate and graduate programs across its various schools and colleges. You can find information about admissions, academics, news, and events on their official website."
33,"College of Literature, Science, and the Arts (LSA); Horace H. Rackham School of Graduate Studies",,4.0,3.0,,Fall,Early September 2025,"December 1, 2025","$26,920/Year (Resident); $54,904/Year (Non-Resident)",,,"Full tuition, health insurance, and an annual stipend (e.g., $28,016 for 2023-24).",100%,Fellowships and Graduate Student Instructorships (GSI),"The M.A. is not offered as a terminal degree. It is awarded en route to the Ph.D., typically completed within the first two years of the doctoral program.","$26,920/Year (Resident); $54,904/Year (Non-Resident)",Master of Arts in American Culture,"The official university website for the University of Michigan is umich.edu.

The University of Michigan is a public research university with its flagship campus in Ann Arbor, Michigan. It also has regional campuses in Dearborn and Flint. The university offers a wide range of undergraduate and graduate programs across its various schools and colleges. You can find information about admissions, academics, news, and events on their official website."
33,"College of Literature, Science, and the Arts",,4.0,3.0,,Fall,,,"Resident: $13,446/term; Non-Resident: $27,392/term",,"Resident: $2,077 for the first credit hour + $1,409 for each additional hour; Non-Resident: $3,640 for the first credit hour + $2,960 for each additional hour.",,,"Fellowships, Grants, Graduate Student Instructorships (GSI), Graduate Student Research Assistantships (GSRA)",1.5 years,"Resident: $13,446/term; Non-Resident: $27,392/term",Master of Science in Applied and Interdisciplinary Mathematics,"The official university website for the University of Michigan is umich.edu.

The University of Michigan is a public research university with its flagship campus in Ann Arbor, Michigan. It also has regional campuses in Dearborn and Flint. The university offers a wide range of undergraduate and graduate programs across its various schools and colleges. You can find information about admissions, academics, news, and events on their official website."
33,"College of Literature, Science, and the Arts",,4.0,3.5,,Fall,,,"$13,778/Term (Resident); $27,362/Term (Non-Resident)",,"$1,495/credit (Resident); $3,010/credit (Non-Resident)",,,Merit-based,10 months,"$13,778/Term (Resident); $27,362/Term (Non-Resident)",Master of Arts in Applied Economics,"The official university website for the University of Michigan is umich.edu.

The University of Michigan is a public research university with its flagship campus in Ann Arbor, Michigan. It also has regional campuses in Dearborn and Flint. The university offers a wide range of undergraduate and graduate programs across its various schools and colleges. You can find information about admissions, academics, news, and events on their official website."
44,"College of Literature, Science, and the Arts",,4.0,3.0,,Fall,,,,,"$1,492.25/credit (Resident); $3,016.25/credit (Non-Resident)",,,"Fellowships, Grants",9 months (two semesters),"$13,639/Term (Resident); $27,355/Term (Non-Resident)",Master of Applied Science in Applied Geosciences,"The official university website for the University of Michigan is umich.edu.

The University of Michigan is a public research university with its flagship campus in Ann Arbor, Michigan. It also has regional campuses in Dearborn and Flint. The university offers a wide range of undergraduate and graduate programs across its various schools and colleges. You can find information about admissions, academics, news, and events on their official website."
33,"College of Literature, Science, and the Arts and College of Engineering",,4.0,3.0,,Fall,,,"Non-Resident: $56,840/Year; Resident: $28,052/Year",,"Non-Resident: $3,134/Credit; Resident: $1,535/Credit",,,"Fellowships, Graduate Student Research Assistantship (GSRA), Graduate Student Instructorship (GSI)",Three semesters,"Non-Resident: $56,840/Year; Resident: $28,052/Year",Master of Science in Applied Physics,"The official university website for the University of Michigan is umich.edu.

The University of Michigan is a public research university with its flagship campus in Ann Arbor, Michigan. It also has regional campuses in Dearborn and Flint. The university offers a wide range of undergraduate and graduate programs across its various schools and colleges. You can find information about admissions, academics, news, and events on their official website."
33,"College of Literature, Science, and the Arts",,4.0,3.0,38.46% (5 offers / 13 applicants for Fall 2023),Fall,September,December 15,"$14,142/Term (Resident); $28,524/Term (Non-Resident)",,"$1,475/credit (Resident); $3,073/credit (Non-Resident)","Foreign Language and Area Studies (FLAS) Fellowship provides $20,000 for tuition and a $20,000 stipend.",,"Merit-based fellowships, Assistantships (GSI/GSRA)",2 years,"$14,142/Term (Resident); $28,524/Term (Non-Resident)",Master of Arts in Arabic Studies,"The official university website for the University of Michigan is umich.edu.

The University of Michigan is a public research university with its flagship campus in Ann Arbor, Michigan. It also has regional campuses in Dearborn and Flint. The university offers a wide range of undergraduate and graduate programs across its various schools and colleges. You can find information about admissions, academics, news, and events on their official website."
44,Taubman College of Architecture and Urban Planning,,4.0,3.0,,Fall,,,63036,20000,"Resident: $1,673/credit hour; Non-Resident: $3,405/credit hour",,96% of incoming students,Merit-based,2 or 3 years,"Resident: $16,032/term; Non-Resident: $31,518/term",Master of Architecture,"The official university website for the University of Michigan is umich.edu.

The University of Michigan is a public research university with its flagship campus in Ann Arbor, Michigan. It also has regional campuses in Dearborn and Flint. The university offers a wide range of undergraduate and graduate programs across its various schools and colleges. You can find information about admissions, academics, news, and events on their official website."
44,Penny W. Stamps School of Art & Design,,4.0,3.0,,Fall,,,"Resident: $14,080/Term; Non-Resident: $28,406/Term",,"Resident: $1,553/credit hour; Non-Resident: $3,145/credit hour","Full tuition waiver, health and dental benefits, and a stipend for living expenses.",100% of tuition,Merit-based (fellowships and Graduate Student Instructor positions),2 years,"Resident: $14,080/Term; Non-Resident: $28,406/Term",Master of Fine Arts in Art and Design,"The official university website for the University of Michigan is umich.edu.

The University of Michigan is a public research university with its flagship campus in Ann Arbor, Michigan. It also has regional campuses in Dearborn and Flint. The university offers a wide range of undergraduate and graduate programs across its various schools and colleges. You can find information about admissions, academics, news, and events on their official website."
