Program name,Program Page url
Master of Advanced Architectural Design,https://urbanaffairsassociation.org/2025/07/31/assistant-professor-architectural-design-and-engaged-practice-architecture-university-of-california-berkeley/
Master of Advanced Study in Engineering,https://grad.berkeley.edu/admissions/our-programs/
Doctor of Philosophy in African American Studies,https://africam.berkeley.edu/home/contact-information
Master of Arts in African American Studies,https://grad.berkeley.edu/admissions/our-programs/
Doctor of Philosophy in Agricultural and Resource Economics,https://aczx.eu.org/atoz/
Master of Analytics,https://ieor.berkeley.edu/berkeley-engineering-launches-redesigned-master-of-analytics-website/
Doctor of Philosophy in Ancient History and Mediterranean Archaeology,https://grad.berkeley.edu/admissions/our-programs/
Doctor of Philosophy in Anthropology,https://grad.berkeley.edu/admissions/our-programs/
Doctor of Philosophy in Applied Mathematics,https://grad.berkeley.edu/admissions/our-programs/
Doctor of Philosophy in Applied Science and Technology,https://engineering.berkeley.edu/wp-content/uploads/2025/03/2024-Graduate-Brochure-Web_update.pdf
Master of Architecture,https://grad.berkeley.edu/admissions/our-programs/
Master of Science in Architecture,https://ced.berkeley.edu/arch/degrees-admissions/master-of-architecture
Doctor of Philosophy in Architecture,https://ced.berkeley.edu/admissions/graduate-admissions
Master of Fine Arts in Art Practice,https://art.berkeley.edu/degrees/master-fine-arts-mfa-degree
Master of Arts in Asian Studies,https://asianstudies.berkeley.edu/give
Doctor of Philosophy in Asian Studies,https://grad.berkeley.edu/program/south-southeast-asian-studies-phd/
Doctor of Philosophy in Astronomy,https://grad.berkeley.edu/admissions/our-programs/
Doctor of Philosophy in Astrophysics,https://dl.icdst.org/pdfs/files4/edb8a57bc77238ec7d731ae59083380c.pdf
Master of Science in Bioengineering,https://nces.ed.gov/programs/coe/indicator/cts
Doctor of Philosophy in Bioengineering,https://grad.berkeley.edu/admissions/our-programs/
Master of Arts in Biostatistics,https://grad.berkeley.edu/admissions/our-programs/
Doctor of Philosophy in Biostatistics,https://grad.berkeley.edu/admissions/our-programs/
Master of Business Administration,https://grad.berkeley.edu/admissions/our-programs/
Doctor of Philosophy in Business Administration,https://haas.berkeley.edu/phd/admissions/
